time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693143973,0.4635988879731581,0.11517382456269759,0.8973698971465511,0.8773425339454813,0.8949673735165499,0.37596637350208595,0.9768532888830032,0.022001979581294993,0.5802750830434831,0.5130427935711128,0.8837527612483016,0.8645609802509542,0.5443177310178862,0.9491868770608146,0.5119020134269688,0.0,0.0,0.0,0.0,0.5346432264736304,0.02047781569965539,0.0,0.0,0.0,0.9625668449197861,0,1.0,0.7220163083765756,0.0,0.0,0.2702702702702703,0.19047619047619047,0.2857142857142857,0.18156747620318478,0.1794871794871795,0.5,0.14285714285714285,0.29245283018867924,0,0,0.0,0,0,0.41195621189486864,0.8577713524982067,0.14216713780291518,0.0003790724633265752,1.9355364591331782e-05,0.0,0.6317309977795188,0.61445615506279
1693143974,0.4635988879731581,0.11517382456269759,0.8973698971465511,0.8773425339454813,0.8949673735165499,0.4777784617687265,0.9768532888830032,0.022001979581294993,0.5802750830434831,0.7650407937320994,0.8837527612483019,0.8854227984094191,0.559829797705947,0.9100150747233369,0.8768886841319221,0.0,0.0,0.0,0.0,0.5346432264736304,0.6365187713310517,0.0,0.0,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.24324324324324326,0.09523809523809523,0.21428571428571427,0.07481540788186104,0.07692307692307693,0.5,0.05714285714285714,0.18867924528301888,0,0,0.0,0,0,0.41195621189486864,0.8577713524982067,0.14216713780291518,0.0003790724633265752,1.9355364591331782e-05,0.0,0.6317309977795188,0.6459032104852116
1693143975,0.4635988879731581,0.11517382456269759,0.8973698971465511,0.8773425339454813,0.8949673735165499,0.4777784617687265,0.9768532888830032,0.022001979581294993,0.5802750830434831,0.7650407937320994,0.8837527612483019,0.8854227984094191,0.5753418643940079,0.9100150747233369,0.8768886841319221,0.0,0.0,0.0,0.0,0.5346432264736304,0.6365187713310517,0.0,0.0,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.21621621621621623,0.47619047619047616,0.42857142857142855,0.07481540788186104,0.10256410256410256,0.5,0.08571428571428572,0.16981132075471697,0,0,0.0,0,0,0.41195621189486864,0.8577713524982067,0.14216713780291518,0.0003790724633265752,1.9355364591331782e-05,0.0,0.6317309977795188,0.6459032104852116
1693143976,0.4635988879731581,0.0,0.8973698971465511,0.8773425339454813,0.8949673735165499,0.4777784617687265,1.0,0.022001979581294993,0.5802750830434831,0.7650407937320994,0.8837527612483019,0.8854227984094191,0.6985102592416585,0.9100150747233369,0.8768886841319221,0.0,0.0,0.0,0.0,0.5346432264736304,0.6365187713310517,0.057342657342656436,0.0,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.4594594594594595,0.2857142857142857,0.38095238095238093,0.18156747620318478,0.07692307692307693,0.5,0.14285714285714285,0.4056603773584906,0,0,0.0,0,0,0.24406521509092302,0.8408563026346462,0.14216713780291518,0.0003536510717585667,1.4698886018482809e-05,0.0,0.6270342764160328,0.6345216267764583
1693143977,0.4635988879731581,0.01000103159209925,0.8835353616586984,0.8773425339454813,0.8949673735165499,0.4777784617687265,1.0,0.020929938804308816,0.5802750830434831,0.7650407937320994,0.8837527612483019,0.8854227984094191,0.6985102592416585,0.9100150747233369,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.5346432264736304,0.6365187713310517,0.057342657342656436,0.0,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.5405405405405406,0.2857142857142857,0.35714285714285715,0.21715149897695935,0.15384615384615385,0.5,0.14285714285714285,0.41509433962264153,0,0,0.0,0,0,0.19298259126328662,0.672124834710163,0.14687768085546443,0.0003761527145955327,1.7100822239272612e-05,0.0,0.6270342764160328,0.6394960982996875
1693143978,0.4635988879731581,0.0200020631841985,0.8835353616586984,0.8773425339454813,0.8949673735165499,0.4777784617687265,1.0,0.020929938804308816,0.5825379285529585,0.7650407937320994,0.8837527612483019,0.8854227984094191,0.6985102592416585,0.9100150747233369,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.5346432264736304,0.6365187713310517,0.057342657342656436,0.0,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.8378378378378378,0.7142857142857143,0.5952380952380952,0.25273552175073394,0.23076923076923078,0.5,0.17142857142857143,0.4528301886792453,0,0,0.0,0,0,0.19298259126328662,0.672124834710163,0.14687768085546443,0.0003761527145955327,1.7100822239272612e-05,0.0,0.5878186677651829,0.6557133795470003
1693143979,0.4635988879731581,0.030003094776297583,0.8835353616586984,0.8773425339454813,0.8949673735165499,0.4777784617687265,1.0,0.021074431772845018,0.5825379285529585,0.7650407937320994,0.8837527612483019,0.8401092839668632,0.6985102592416585,0.8965304377677249,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.5346432264736304,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.4594594594594595,0.42857142857142855,0.47619047619047616,0.11039943065563562,0.1282051282051282,0.5,0.08571428571428572,0.24528301886792453,0,0,0.0,0,0,0.19298259126328662,0.672124834710163,0.14687768085546443,0.0003761527145955327,1.7100822239272612e-05,0.0,0.5878186677651829,0.5933001063437207
1693143980,0.4635988879731581,0.11436179625565439,0.8971501716785112,0.8773425339454813,0.8949673735165499,0.4777784617687265,1.0,0.021074431772845018,0.5825379285529585,0.7650407937320994,0.8837527612483019,0.8401092839668632,0.57644322112886,0.8965304377677249,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.5346432264736304,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.24324324324324326,0.19047619047619047,0.23809523809523808,0.25273552175073394,0.1794871794871795,0.5,0.17142857142857143,0.4528301886792453,0,0,0.0,0,0,0.19276139524721123,0.672124834710163,0.14687768085546443,0.00037606827084912266,1.711591360524688e-05,0.0,0.5910256218633684,0.5931239763938339
1693143981,0.4635988879731581,0.11436179625565439,0.8971501716785112,0.8773425339454813,0.916202911106876,0.4777784617687265,1.0,0.021074431772845018,0.4655981917520632,0.7650407937320994,0.6483336475482981,0.8401092839668632,0.5609311544407992,0.8965304377677249,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.4594594594594595,0.5714285714285714,0.40476190476190477,0.11039943065563562,0.1282051282051282,0.5,0.08571428571428572,0.2358490566037736,0,0,0.0,0,0,0.4824360027641925,0.6866765952571814,0.14687768085546443,0.0003674832382982697,1.221084939413643e-05,0.0,0.5415860269068673,0.60918968295737
1693143982,0.4635988879731581,0.11436179625565439,0.8971501716785112,0.9224223334704654,0.916202911106876,0.4762550762578554,1.0,0.021074431772845018,0.451900202200594,0.4971051174989847,0.6483336475482981,0.8401092839668632,0.5454190877527384,0.8965304377677249,0.8768886841319221,0.0,0.0,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.40540540540540543,0.2857142857142857,0.35714285714285715,0.25273552175073394,0.1794871794871795,0.5,0.22857142857142856,0.5566037735849056,0,0,0.0,0,0,0.6306178311312456,0.528719783241463,0.15022998912621063,0.0005178567557467899,1.7222987043869082e-05,0.0,0.5808346428990815,0.5343324270848337
1693143983,0.4635988879731581,0.11436179625565439,0.8971501716785112,0.9224223334704654,0.916202911106876,0.4762550762578554,1.0,0.021074431772845018,0.4382022126491242,0.46541987679892965,0.6483336475482981,0.8401092839668632,0.5299070210646775,0.8965304377677249,0.4902383561351463,0.0,0.0,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7220163083765756,0.04222222222222206,0.03542993630573269,0.35135135135135137,0.19047619047619047,0.3333333333333333,0.4306556356196068,0.20512820512820512,0.5,0.2571428571428571,0.6886792452830188,0,0,0.0,0,0,0.6306178311312456,0.528719783241463,0.15022998912621063,0.0005178567557467899,1.7222987043869082e-05,0.0,0.5451602950167942,0.5750016852099542
1693143984,0.4635988879731581,0.13760728644620904,0.8971501716785112,0.9224223334704654,0.916202911106876,0.4762550762578554,1.0,0.021074431772845018,0.42450422309765473,0.43373463609887497,0.6483336475482981,0.8401092839668632,0.610890134629705,0.8965304377677249,0.7991821199825271,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.0,0.9625668449197861,0,0.1794871794871784,0.7323943661971836,0.04222222222222206,0.03542993630573269,0.43243243243243246,0.6190476190476191,0.5,0.07481540788186104,0.07692307692307693,0.5,0.05714285714285714,0.25471698113207547,0,0,0.0,0,0,0.6306178311312456,0.528719783241463,0.15022998912621063,0.0005178567557467899,1.7222987043869082e-05,0.0,0.5451602950167942,0.5464945255539063
1693143985,0.4635988879731581,0.13760728644620904,0.8971501716785112,0.8579556534422113,0.916202911106876,0.4762550762578554,1.0,0.021074431772845018,0.8111440876873143,0.4020493953988197,0.8192191716094366,0.8401092839668632,0.610890134629705,0.8965304377677249,0.8526437474711397,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.14697406340057667,0.9625668449197861,0,0.1794871794871784,0.7323943661971836,0.04222222222222206,0.05254777070063701,0.24324324324324326,0.3333333333333333,0.35714285714285715,0.11039943065563562,0.1282051282051282,0.5,0.05714285714285714,0.1792452830188679,0,0,0.0,0,0,0.6306178311312456,0.528719783241463,0.15022998912621063,0.0005178567557467899,1.7222987043869082e-05,0.0,0.5451602950167942,0.5464945255539063
1693143986,0.4635988879731581,0.13760728644620904,0.8971501716785112,0.8579556534422113,0.9234415318371828,0.4762550762578554,1.0,0.021074431772845018,0.8111440876873143,0.37036415469876477,0.8192191716094366,0.8401092839668632,0.610890134629705,0.8965304377677249,0.8526437474711397,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.14697406340057667,0.9625668449197861,0,0.1794871794871784,0.7323943661971836,0.04222222222222206,0.05254777070063701,0.3783783783783784,0.2857142857142857,0.23809523809523808,0.07481540788186104,0.10256410256410256,0.5,0.05714285714285714,0.22641509433962265,0,0,0.0,0,0,0.7443516957430653,0.5364517386186483,0.15022998912621063,0.0008821868167490346,1.121216937971485e-05,0.0,0.4462159517386863,0.5689087165633787
1693143987,0.462926973635263,0.13760728644620904,0.8971501716785112,0.8579556534422113,0.9234415318371828,0.4762550762578554,1.0,0.021074431772845018,0.8111440876873143,0.8689326514888177,0.8192191716094366,0.8401092839668632,0.610890134629705,0.8965304377677249,0.8526437474711397,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.6365187713310517,0.057342657342656436,1.3485267345421065e-05,0.14697406340057667,0.981283422459893,0,0.1794871794871784,0.7323943661971836,0.04222222222222206,0.05254777070063701,0.4864864864864865,0.7619047619047619,0.7619047619047619,0.03923138510808647,0.02564102564102564,0.5,0.02857142857142857,0.2641509433962264,0,0,0.0,0,0,0.8150837395903718,0.4475618699334338,0.14964673404976658,0.0020434220207132363,1.5158401846181445e-05,0.0,0.5044321558233011,0.5516027941641458
1693143988,0.462926973635263,0.13760728644620904,0.8971501716785112,0.8579556534422113,0.9234415318371828,0.5737739269838933,0.9490074217386686,0.021074431772845018,0.7857913142382879,0.9016669352263158,0.8192191716094366,0.8401092839668632,0.610890134629705,0.9024466660278395,0.8526437474711397,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.2576791808873678,0.057342657342656436,1.3485267345421065e-05,0.14697406340057667,0.981283422459893,0,0.1794871794871784,0.7323943661971836,0.10222222222222233,0.05254777070063701,0.4864864864864865,0.47619047619047616,0.47619047619047616,0.1459834534294102,0.1282051282051282,0.5,0.11428571428571428,0.330188679245283,0,0,0.0,0,0,0.8150837395903718,0.4475618699334338,0.14964673404976658,0.0020434220207132363,1.5158401846181445e-05,0.0,0.47591554206959735,0.5804674475986378
1693143989,0.34702988028051346,0.13760728644620904,0.8971501716785112,0.8579556534422113,0.9234415318371828,0.5737739269838933,0.9490074217386686,0.021074431772845018,0.7857913142382879,0.9016669352263158,0.8192191716094366,0.4697317223591317,0.610890134629705,0.9024466660278395,0.8526437474711397,0.0,0.010962241169306828,0.021052631578950154,0.0,0.3050672182006209,0.2576791808873678,0.057342657342656436,1.3485267345421065e-05,0.14697406340057667,0.981283422459893,0,0.1794871794871784,0.7323943661971836,0.10222222222222233,0.05254777070063701,0.4594594594594595,0.6666666666666666,0.5952380952380952,0.25273552175073394,0.28205128205128205,0.5,0.2,0.3490566037735849,0,0,0.0,0,0,0.8150837395903718,0.4475618699334338,0.14964673404976658,0.0020434220207132363,1.5158401846181445e-05,0.0,0.47591554206959735,0.5270477047618602
