time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693234617,2.531662628966202,14.909855194590715,16.282541590335818,0.39532836798166937,8.019014643068378,10.013901100746667,0.25828390447026844,0.5675887228839959,0.8117142305399866,0.7758867769255335,0.00009047715618390981,0.2916220615791593,2.10847443821022,2.4736418603711874,1.004975497742971,218378240,93982720,13316096,425938944,110043136,330461184,46575616,10874880,299012096,93892608,4743168,2932736,301707264,17117184,60219392,30,22,46,10,12,2,10,72,0,,0,0,0,0,0.015362053162236482,0.003132424537487829,0.030364511691884456,0.016379310344827588,0.0016847826086956522,0.0003197674418604651,0.002674044265593561,0.0027722325457924077,0.0341820987654321,0.004838364167478092,0.06029972752043598,0.024793103448275865,0.0043369565217391305,0.003166666666666666,0.004612072434607645,0.0046691266259623046
1693234618,2.531662628966202,14.909855194590715,11.14633586489692,0.38633557330321666,8.019014643068378,10.013901100746667,0.25314936734850657,0.5675887228839959,0.8117142305399866,0.7758867769255335,0.00009047715618390981,0.2916220615791593,2.418391280851316,2.4736418603711874,1.0350958750254435,218378240,93982720,13320192,425938944,110043136,330461184,46575616,10874880,299012096,93892608,4743168,2932736,301707264,17117184,60370944,70,20,70,26,24,2,26,168,0,,0,0,0,0,0.015362053162236482,0.003132424537487829,0.030364511691884456,0.016379310344827588,0.0016847826086956522,0.00032967032967032967,0.002674044265593561,0.0027722325457924077,0.0341820987654321,0.004838364167478092,0.06029972752043598,0.024793103448275865,0.0043369565217391305,0.003344827586206897,0.004612072434607645,0.0046691266259623046
1693234619,2.531662628966202,14.909855194590715,11.14633586489692,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5675887228839959,0.6944463266062251,0.7775479348195122,0.00009047715618390981,0.2975286983541293,2.418391280851316,2.4736418603711874,1.1775471935407111,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10874880,299012096,93892608,4743168,2932736,301707264,17117184,60370944,28,14,36,6,4,2,6,48,0,,0,0,0,0,0.015362053162236482,0.003132424537487829,0.030364511691884456,0.016379310344827588,0.0016847826086956522,0.00032967032967032967,0.0027064989517819704,0.002777132294692368,0.0341820987654321,0.004838364167478092,0.06029972752043598,0.024793103448275865,0.0043369565217391305,0.003344827586206897,0.004621802935010482,0.004685555848956957
1693234620,2.531662628966202,14.909855194590715,11.14633586489692,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5675887228839959,0.6809177560972252,0.7907290233242508,0.00009047715618390981,0.2975286983541293,1.9519316099503432,2.4736418603711874,1.1775471935407111,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10874880,299012096,93892608,4743168,2932736,301711360,17117184,60370944,42,18,54,12,10,2,12,98,0,,0,0,0,0,0.015362053162236482,0.003132424537487829,0.030364511691884456,0.016379310344827588,0.0016847826086956522,0.00032967032967032967,0.0026202020202020205,0.002777132294692368,0.0341820987654321,0.004838364167478092,0.06029972752043598,0.024793103448275865,0.0043369565217391305,0.003344827586206897,0.0046016161616161625,0.004685555848956957
1693234621,2.531662628966202,14.909855194590715,11.14633586489692,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5675887228839959,0.8326040692020288,0.7907290233242508,0.00009047715618390981,0.2975286983541293,1.9519316099503432,1.9358944573033325,1.1775471935407111,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10874880,299044864,93892608,4743168,2932736,301711360,17117184,60370944,26,16,42,6,6,2,6,50,0,,0,0,0,0,0.015466346153846153,0.003132424537487829,0.030364511691884456,0.016379310344827588,0.0016847826086956522,0.00032967032967032967,0.0026202020202020205,0.002777132294692368,0.03447452229299363,0.004838364167478092,0.06029972752043598,0.024793103448275865,0.0043369565217391305,0.003344827586206897,0.0046016161616161625,0.004685555848956957
1693234622,2.531662628966202,14.909855194590715,0.8914919155565424,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5675887228839959,0.8891168267383821,0.7907290233242508,0.00009047715618390981,0.2975286983541293,1.9519316099503432,2.0446298503967277,1.177547193540711,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10874880,299044864,93892608,4743168,2932736,301711360,17117184,60370944,36,20,52,12,14,2,12,60,0,,0,0,0,0,0.015339449541284404,0.003099706744868035,0.03036694101508916,0.016416478555304738,0.0016791443850267384,0.00033132530120481927,0.002624750499001996,0.002780398322851153,0.034298780487804874,0.004779472140762463,0.05946927374301678,0.024800225733634305,0.004335828877005348,0.0033703703703703704,0.004601596806387226,0.004687735849056603
1693234623,2.531662628966202,14.909855194590715,0.8914919155565424,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5675887228839959,0.8891168267383821,0.7907290233242508,0.00009047715618390981,0.2975286983541293,1.9519316099503432,2.0859958118906916,1.177547193540711,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10874880,299044864,93892608,4743168,2932736,301711360,17117184,60370944,26,16,36,10,14,2,10,54,0,,0,0,0,0,0.015339449541284404,0.003099706744868035,0.03036694101508916,0.016416478555304738,0.0016791443850267384,0.00032608695652173916,0.002624750499001996,0.002780398322851153,0.034298780487804874,0.004779472140762463,0.05946927374301678,0.024800225733634305,0.004335828877005348,0.0032857142857142863,0.004601596806387226,0.004687735849056603
1693234624,2.5537071576520463,14.909855194590715,0.8914919155565424,0.38563212524301577,8.019014643068378,10.013901100746667,0.31031961752488324,0.5709454211133542,0.8891168267383821,0.7907290233242508,0.00009047715618390981,0.29871623671937075,1.9519316099503432,2.127361773384656,1.177547193540711,218378240,93982720,13320192,426061824,110043136,330461184,46690304,10878976,299044864,93892608,4743168,2932736,301711360,17117184,60370944,46,30,66,10,8,2,12,106,0,,0,0,0,0,0.015339449541284404,0.003099706744868035,0.03036694101508916,0.016416478555304738,0.0016791443850267384,0.00032608695652173916,0.0026202531645569617,0.0027789997381513477,0.034298780487804874,0.004779472140762463,0.05946927374301678,0.024800225733634305,0.004335828877005348,0.0032857142857142863,0.00460506329113924,0.004688190625818276
1693234625,2.5537071576520463,15.299429795896877,0.8914919155565424,0.38563212524301577,6.693719316690874,10.013901100746667,0.31031961752488324,0.5709454211133542,0.8891168267383821,0.7907290233242508,0.0000904771561839098,0.29871623671937075,1.9519316099503432,2.4819576896378286,1.177547193540711,218378240,94097408,13320192,426061824,110043136,330461184,46690304,10878976,299044864,93892608,4743168,2932736,301711360,17117184,60370944,38,14,40,10,14,2,10,72,0,,0,0,0,0,0.015339449541284404,0.003099706744868035,0.03036694101508916,0.016416478555304738,0.0016791443850267384,0.00032608695652173916,0.0025991983967935867,0.0027789997381513477,0.034298780487804874,0.004779472140762463,0.05946927374301678,0.024800225733634305,0.004335828877005348,0.0032857142857142863,0.004596793587174348,0.004688190625818276
1693234626,2.5537071576520463,15.299429795896877,0.8914919155565424,0.38563212524301577,5.677609072500048,3.203177623353886,0.31031961752488324,0.5709454211133542,0.8891168267383821,0.7907290233242508,0.0000607481180338076,0.29871623671937075,1.9519316099503432,2.4819576896378286,1.177547193540711,218378240,94097408,13320192,426061824,110043136,330461184,46690304,10878976,299044864,93892608,4743168,2932736,301711360,17117184,60370944,20,14,38,12,10,2,12,87.571,0,,0,0,0,0,0.01545195052331113,0.003099706744868035,0.03036694101508916,0.016416478555304738,0.0016791443850267384,0.00032608695652173916,0.0025991983967935867,0.0027790115998062442,0.03451410658307209,0.004779472140762463,0.05946927374301678,0.024800225733634305,0.004335828877005348,0.0032857142857142863,0.004596793587174348,0.0046881938664674805
