time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693237281,0.820636144316604,0.2972214007697156,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.561415229265396,0.75831558365645,0.8670750922659615,0.33617136534941644,0.8428351843307875,0.0,0.712344351541299,0.41995931972132733,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.3548387096774194,0.38095238095238093,0.3409090909090909,0.3076923076923077,0.3316674995835415,0.4700352526439483,0.3076923076923077,0.24705882352941178,0,0,0,0,0,0,0.1575293903791963,0.1929802217781761,1.0,1.0,0.9999736638643365,0.7600996943379377,0.9999532188964899,0.8150252223618984
1693237282,0.820636144316604,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.5331153261182151,0.75831558365645,0.8670750922659615,0.33617136534941644,0.8428351843307875,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.7096774193548387,0.47619047619047616,0.5227272727272727,0.6923076923076923,0.6668332500416458,0.4700352526439483,0.6153846153846154,0.6,0,0,0,0,0,0,0.15752589665504246,0.23390976738028346,1.0,0.9999879528249674,1.0,0.7600996943379377,1.0,0.815115153640158
1693237283,0.820636144316604,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.6725260020055552,0.75831558365645,0.8670750922659615,0.33617136534941644,0.8428351843307875,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.3548387096774194,0.42857142857142855,0.45454545454545453,0.23076923076923078,0.3336665000832917,0.4700352526439483,0.23076923076923078,0.3411764705882353,0,0,0,0,0,0,0.15752658017712282,0.23390976738028346,1.0,0.9999903096844687,0.9999763157669518,0.766046657677454,0.9999908478500217,0.8150975594667937
1693237284,0.820636144316604,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.6725260020055552,0.6887842717111055,0.8670750922659615,0.33617136534941644,0.8428351843307875,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.6451612903225806,0.5265000000000001,0.4318181818181818,0.3076923076923077,0.25037481259370314,0.4700352526439483,0.3076923076923077,0.3176470588235294,0,0,0,0,0,0,0.10389897360365155,0.23390976738028346,1.0,0.8661473156618406,0.877866360331661,0.7600996943379377,0.8780362175607055,0.7151627075913899
1693237285,0.8238921196597032,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.6725260020055552,0.6887842717111055,0.8670750922659615,0.33617136534941644,0.8428351843307879,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.12903225806451613,0.5238095238095238,0.5454545454545454,0.0,0.0,0.4700352526439483,0.0,0.11764705882352941,0,0,0,0,0,0,0.10672512768839627,0.23390976738028346,1.0,0.8661826601943945,0.7367200317719634,0.7600996943379377,0.826839680064407,0.8356577051176787
1693237286,0.8238921196597032,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.6725260020055552,0.6887842717111055,0.8670750922659615,0.33617136534941644,0.8428351843307879,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.0,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.0,0.0,0.5362318840580075,0.0,0,0.0,0.0,0.0,0.0,0.41935483870967744,0.42857142857142855,0.4318181818181818,0.6923076923076923,0.7501249375312344,0.4700352526439483,0.6923076923076923,0.7294117647058823,0,0,0,0,0,0,0.0649604377027041,0.25892889094408134,0.863127578596524,0.7079793111803312,0.7364619875332256,0.7600996943379377,0.8267773028885873,0.7217592979661236
1693237287,0.7957649963900151,0.29722140076971576,0.8184544665548604,0.7459343402741404,0.7848487358761557,0.6725260020055552,0.8604610750359409,0.8670750922659615,0.33617136534941644,0.834820995743756,0.0,0.712344351541299,0.5396947288057332,0.7212209991327069,0.6658347436380904,0.1576704545454538,0.0,0.0,0.0,0.6234567901234546,0.30634920634920837,0.057663125948406446,0.0,0.5362318840580075,0.07883817427386525,0,0.0,0.0,0.0,0.0,0.6129032258064516,0.23809523809523808,0.20454545454545456,0.3076923076923077,0.4169581875728802,0.4700352526439483,0.3076923076923077,0.5294117647058824,0,0,0,0,0,0,0.06496464122782107,0.2373006376068894,0.863127578596524,0.7079875867083154,0.7364042958285892,0.7600996943379377,0.8267585404687597,0.7217177392861844
1693237288,0.7957649963900151,0.29722140076971576,0.8004501710702177,0.7459343402741404,0.2433186483977541,0.6725260020055552,0.8604610750359409,0.8670750922659615,0.33617136534941644,0.834820995743756,0.0,0.712344351541299,0.5396947288057332,0.7965561796643466,0.6261016831669413,0.1576704545454538,0.0,0.0,0.0,0.15432098765432023,0.30634920634920837,0.057663125948406446,0.0,0.5362318840580075,0.07883817427386525,0,0.0,0.0,0.0,0.0,0.6774193548387096,0.47619047619047616,0.5909090909090909,0.38461538461538464,0.5835415625520574,0.4700352526439483,0.38461538461538464,0.6941176470588235,0,0,0,0,0,0,0.064921033542651,0.2373006376068894,0.863127578596524,0.7079017541233656,0.7370026309320615,0.823529411764681,0.826953152363294,0.7221488361439539
1693237289,0.7957649963900151,0.29722140076971576,0.8004501710702177,0.7459343402741404,0.29731927060419194,0.6725260020055552,0.8604610750359403,0.9053930963983722,0.1354241915019835,0.8679133643069156,0.0,0.23586598493445815,0.5396947288057332,0.7965561796643466,0.6261016831669413,0.1576704545454538,0.0,0.0,0.0,0.15432098765432023,0.30634920634920837,0.057663125948406446,0.0,0.5362318840580075,0.07883817427386525,0,0.0,0.0,0.0,0.0,0.22580645161290322,0.38095238095238093,0.36363636363636365,0.15384615384615385,0.08379143761452605,0.4700352526439483,0.15384615384615385,0.1411764705882353,0,0,0,0,0,0,0.009632171144245973,0.2373006376068894,0.863127578596524,0.5643747938287352,0.5075945665771852,0.7567567567567616,0.7315188735194187,0.5655635037123317
1693237290,0.7957649963900151,0.29722140076971576,0.8633791120142532,0.17113095601460943,0.3513198928106301,0.5567422479516019,0.8604610750359403,0.9053930963983722,0.1354241915019835,0.8679133643069156,0.0,0.7638675434584034,0.5396947288057332,0.08277115764457471,0.6261016831669413,0.1576704545454538,0.0,0.0,0.0,0.15432098765432023,0.18571428571427565,0.057663125948406446,0.0,0.5362318840580075,0.07883817427386525,0,0.0,0.0,0.0,0.0,0.22580645161290322,0.14285714285714285,0.2727272727272727,0.23076923076923078,0.25037481259370314,0.4700352526439483,0.23076923076923078,0.23529411764705882,0,0,0,0,0,0,0.027658677766580455,0.2373006376068894,0.863127578596524,0.5642852020928735,0.4317749153867729,0.7567567567567616,0.6998119350880707,0.6919951943628335
