time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693237281,2.723840377467688,7.641170215384607,0.9452459390707993,0.3715929635152613,9.246764702400379,4.7734265287061595,0.2574797987485199,0.6516259981962772,0.8656242494602552,0.7584882296967442,0,0.32878727055318996,1.3047726760296539,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,32,18,46,10,9.952,2,10,52,0,0,0,,0,0,0.010771847380673678,0.0030118226600985222,0.030217161016949153,0.01793604896521675,0.0016962271726254938,0.0028750123057196984,0.0030854091391579147,0.002440309346844064,0.022527184594524477,0.0046212807881773395,0.06272870662460568,0.4015152511200823,0.004509160869261962,0.004603815853608758,0.004776512267250181,0.004551890309320395
1693237282,2.723840377467688,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,4.625426752199971,0.2574797987485199,0.6516259981962772,0.8656242494602552,0.7584882296967442,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,54,22,62,20,18,2,18,112,0,0,0,,0,0,0.01077172288280732,0.0030131826741996233,0.030217161016949153,0.017935936685813624,0.001696244899578084,0.0028750123057196984,0.0030854143336270677,0.0024403216621197705,0.02252717871372074,0.004623728813559322,0.06272870662460568,0.4015106930763665,0.004509165538748333,0.004603815853608758,0.004776520882626544,0.00455189645357145
1693237283,2.723840377467688,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,5.354501645728658,0.2574797987485199,0.6516259981962772,0.8656242494602552,0.7584882296967442,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,32,20,56,8,10,2,8,68,0,0,0,,0,0,0.010771747239922141,0.0030131826741996233,0.030217161016949153,0.017935958651719118,0.0016962289576311776,0.002862644568346558,0.0030854133173927934,0.0024403192527567568,0.022527179864257826,0.004623728813559322,0.06272870662460568,0.4015115847931888,0.004509161339453309,0.004604193438582696,0.0047765191971336695,0.004551895251508938
1693237284,2.723840377467688,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,5.354501645728658,0.2513998488261796,0.6516259981962772,0.8656242494602552,0.7584882296967442,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,50,24.113,54,10,8,2,10,64,0,0,0,,0,0,0.010611834035503963,0.0030131826741996233,0.030217161016949153,0.017725561304872166,0.001788302398424562,0.0028750123057196984,0.003075943847441277,0.0024430885674621436,0.022436911309727223,0.004623728813559322,0.06272870662460568,0.3508721430852045,0.004487510829295036,0.004603815853608758,0.004754059593569456,0.004545067540050273
1693237285,2.7280100333567403,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,5.354501645728658,0.2513998488261796,0.6516259981962772,0.8656242494602552,0.7584882296967443,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,18,24,64,2,1.988,2,2,30,0,0,0,,0,0,0.010624812166703934,0.0030131826741996233,0.030217161016949153,0.01772576237183578,0.001681485485309111,0.0028750123057196984,0.003071294764355532,0.002477043559954887,0.022441668427570272,0.004623728813559322,0.06272870662460568,0.35088551567455084,0.004462485105475947,0.004603815853608758,0.00474463105499491,0.004553299954066834
1693237286,2.7280100333567403,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,5.354501645728658,0.2513998488261796,0.6516259981962772,0.8656242494602552,0.7584882296967443,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,214818816,83464192,11964416,424841216,110133248,330579968,41369600,11759616,293531648,92299264,4669440,2912256,298704896,17043456,48533504,36,20,54,20,20,2,20,134,0,0,0,,0,0,0.010377891332160412,0.003014014014014014,0.02997676912080057,0.017461503806921613,0.001681298612206024,0.0028750123057196984,0.003071287873071248,0.0024472100516159017,0.022371368102116398,0.004625225225225226,0.06117924528301886,0.2910293436805865,0.00446243935335531,0.004603815853608758,0.004744619567389749,0.004545518229823104
1693237287,2.6919899739812507,7.641170215384609,0.9452459390707993,0.3715929635152613,9.246764702400379,5.354501645728658,0.2664115944389035,0.6516259981962772,0.8656242494602552,0.755478016483798,0,0.32878727055318996,1.5291350104358548,2.186083219487049,0.9736761754853289,215273472,83464192,11964416,424841216,110133248,330579968,41525248,11759616,293531648,92377088,4669440,2912256,298704896,17043456,48533504,48,12,34,10,12,2,10,100,0,0,0,,0,0,0.010377963061610372,0.00301329534662868,0.02997676912080057,0.017461553406693732,0.0016812568324401885,0.0028750123057196984,0.003071285800243051,0.0024472038182832547,0.0223713751776911,0.004623931623931624,0.06117924528301886,0.29103247472319366,0.00446242912441998,0.004603815853608758,0.004744616112034998,0.004545515390466565
1693237288,2.6919899739812507,7.641170215384609,0.9390458680409894,0.3715929635152613,7.690203475278276,5.354501645728658,0.2664115944389035,0.6516259981962772,0.8656242494602552,0.755478016483798,0,0.32878727055318996,1.5291350104358548,2.230132785216373,0.9619605508712756,215273472,83464192,11964416,424841216,108888064,330579968,41525248,11759616,293531648,92377088,4669440,2912256,298704896,17043456,48533504,52,22,68,12,16,2,12,128,0,0,0,,0,0,0.010377218934911241,0.00301329534662868,0.02997676912080057,0.017461038961038962,0.0016816901408450704,0.0028823529411764704,0.003071307300509338,0.002447268477943324,0.022371301775147928,0.004623931623931624,0.06117924528301886,0.2910000000000007,0.004462535211267605,0.004607843137254901,0.0047446519524617994,0.004545544843704352
1693237289,2.6919899739812507,7.641170215384609,0.9390458680409894,0.3715929635152613,7.84542158173365,5.354501645728658,0.26641159443890344,0.660650932828761,0.710685193001764,0.7679078568868185,0,0.2814711016580385,1.5291350104358548,2.230132785216373,0.9619605508712756,215273472,83464192,11964416,424841216,108888064,330579968,41525248,11759616,293531648,92377088,4669440,2912256,298704896,17043456,48533504,24,18,48,6,4,2,6,34,0,0,0,,0,0,0.010326308108556587,0.00301329534662868,0.02997676912080057,0.017123759449544616,0.001739420012196219,0.0028738738738738738,0.0030610209127660613,0.0024400470892332643,0.02227823691528871,0.004623931623931624,0.06117924528301886,0.23669663363825189,0.004421860381684711,0.004603603603603604,0.00472707643225248,0.0045348466793658955
1693237290,2.6919899739812507,7.641170215384609,0.9607164690382084,0.3043290149928652,8.000639688189024,4.7489882758095945,0.26641159443890344,0.660650932828761,0.710685193001764,0.7679078568868185,0,0.3339037254053336,1.5291350104358548,1.81277239632261,0.9619605508712756,215273472,83464192,11964416,424841216,108888064,330268672,41525248,11759616,293531648,92377088,4669440,2912256,298704896,17043456,48533504,24,8,40,8,8,2,8,50,0,0,0,,0,0,0.010437446299168906,0.00301329534662868,0.02997676912080057,0.017123031142600293,0.0016835349118893372,0.0028738738738738738,0.0030582218009880227,0.0024748422586265634,0.02230857999416181,0.004623931623931624,0.06117924528301886,0.23666273664185833,0.0044084172998127774,0.004603603603603604,0.004721237168374481,0.004543484697902904
