time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693074834,3.1517817010734914,8.97651258482162,0.9516586921245339,0.43688585512323114,9.818030445806029,3.4262570286106624,0.314741004427351,0.6339416229961303,0.7623170777777785,1.108987208101945,0,0.2906076770717798,1.9402445492357419,2.7032547325786673,1.0296420267899862,209358848,86130688,16416768,428384256,108437504,327434240,42074112,11812864,294764544,97697792,4747264,2916352,295424000,18132992,48824320,30,22,56,18,18,2,18,38,0,0,0,0,0,0,0.010387145748987857,0.0032463157894736844,0.030248764996471417,0.015946088794926004,0.0015899705014749265,0.003,0.003033783783783784,0.003044206296048225,0.02259969635627531,0.009291666666666667,0.06573529411764703,0.02372198731501057,0.004327433628318584,0.0046,0.004698648648648648,0.004679571332886805
1693074835,3.1517817010734914,8.97651258482162,0.9516586921245339,0.43688585512323114,9.818030445806029,3.4262570286106624,0.314741004427351,0.6339416229961303,0.8647380015109084,1.108987208101945,0,0.25016961880724164,1.9402445492357419,2.7032547325786673,1.0296420267899862,209358848,86130688,16416768,428384256,108437504,327434240,42074112,11812864,294764544,97697792,4747264,2916352,295424000,18132992,48824320,16,8,34,6,6,2,8,34,0,0,0,0,0,0,0.01043044747081712,0.003232373386295929,0.030248764996471417,0.01597345132743363,0.0014316109422492405,0.003,0.0030425531914893616,0.0030403262347077483,0.02262305447470817,0.006916666666666755,0.06573529411764703,0.023646017699115042,0.004296048632218845,0.0046,0.004704964539007091,0.004672587222473947
1693074836,3.1517817010734914,8.97651258482162,0.9516586921245339,0.43688585512323114,9.818030445806029,2.990075474107255,0.314741004427351,0.6339416229961303,0.8481278562991674,1.1177491623160816,0,0.24532615752271203,1.464828425715537,2.7032547325786673,0.8844516887195197,209358848,86130688,16416768,428384256,108437504,327434240,42074112,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,28,8,38,10,8,2,6,66,0,0,0,0,0,0,0.010284533073929956,0.003232373386295929,0.030248764996471417,0.016067596566523606,0.0015114942528735634,0.003,0.0030445205479452055,0.003040216900135562,0.02259387159533074,0.006916666666666755,0.06573529411764703,0.0239087982832618,0.004311494252873563,0.0046,0.004707534246575342,0.004672390420244012
1693074837,3.141507294547046,8.97651258482162,0.9516586921245339,0.43688585512323114,10.133365954863145,2.9329711902970774,0.314741004427351,0.6339416229961303,0.8315177110874267,1.1177491623160816,0,0.24048269623818233,1.494522900187776,2.7032547325786673,0.9022927281498566,209358848,86130688,16416768,428384256,108437504,327434240,42074112,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,32,20,48,14,12,2,18,76,0,0,0,0,0,0,0.010284533073929956,0.003232373386295929,0.030248764996471417,0.016067596566523606,0.0015114942528735634,0.003,0.0030445205479452055,0.003040216900135562,0.02259387159533074,0.006916666666666755,0.06573529411764703,0.0239087982832618,0.004311494252873563,0.0046,0.004707534246575342,0.004672390420244012
1693074838,3.141507294547046,8.97651258482162,0.9516586921245339,0.43688585512323114,10.133365954863145,2.875866906486899,0.33092165719009903,0.6339416229961303,0.8149075658756855,1.1177491623160816,0,0.2356392349536527,1.5242173746600147,2.7032547325786673,1.070462365820212,209358848,86130688,16416768,428384256,108437504,327434240,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,38,22,68,16,10,2,10,108,0,0,0,0,0,0,0.010284533073929956,0.003232373386295929,0.030248764996471417,0.016067596566523606,0.0015114942528735634,0.003,0.0030445205479452055,0.003040216900135562,0.02259387159533074,0.006916666666666755,0.06573529411764703,0.0239087982832618,0.004311494252873563,0.0046,0.004707534246575342,0.004672390420244012
1693074839,3.141507294547046,8.97651258482162,0.9516586921245339,0.43043929042662243,10.133365954863145,2.8187626226767213,0.3379048186191102,0.6339416229961303,0.7982974206639447,1.1177491623160816,0,0.2877938787236715,1.781668468334325,2.7032547325786673,1.070462365820212,209358848,86130688,16416768,428384256,108437504,327434240,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,25.753,22.464,59.246,9.591,8,2.11,7.945,49.484,0,0,0,0,0,0,0.010325525716643491,0.003050274870074912,0.03005226480836237,0.016071307243219018,0.0015976331360946748,0.003,0.0030445249492972518,0.003036397977869826,0.022467513856859633,0.004690494766134841,0.06106666666666668,0.02397572806719158,0.0043289940828402365,0.0046,0.004707540910691451,0.004665516360165687
1693074840,3.141507294547046,8.97651258482162,0.9516586921245339,0.43043929042662243,9.798875885721895,2.761658338866544,0.3379048186191102,0.6339416229961303,0.7816872754522037,1.1177491623160816,0.00006040777962547352,0.2877938787236715,1.781668468334325,2.7032547325786673,1.070462365820212,209358848,86130688,16416768,428384256,109461504,327434240,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,20,12.032,22,6,8,2,8,23.634,0,0,0,0,0,0,0.01041420118343195,0.003050279139723347,0.030052264808362365,0.01616132723112128,0.00149546827794562,0.003,0.0030720720720720717,0.0030350569392651947,0.022485207100591716,0.004690502451502023,0.061066666666666686,0.024001144164759725,0.0043087613293051365,0.0046,0.004752792792792793,0.00466310249067735
1693074841,3.141507294547046,9.080205316304472,0.9516586921245339,0.43043929042662243,9.798875885721895,4.901506908291385,0.3379048186191102,0.6339416229961303,0.7650771302404628,1.1177491623160816,0.00006040777962547352,0.28779387872367146,1.781668468334325,2.7032547325786673,1.070462365820212,209358848,86130688,16416768,428384256,109461504,330833920,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,37.737,10.073,52,24,24,2,20,136,0,0,0,0,0,0,0.010295857988165678,0.0030502793296089386,0.030052264808362365,0.016124161073825506,0.0015664739884393066,0.003,0.0030920353982300886,0.0030342700479780668,0.02246153846153846,0.004690502793296089,0.061066666666666686,0.02413758389261745,0.004331791907514451,0.0046,0.004788318584070797,0.00466168608636052
1693074842,3.141507294547046,9.049714804775606,0.8273889786168682,0.43043929042662243,9.798875885721895,4.901506908291385,0.3379048186191102,0.6339416229961303,0.8997412931830799,1.1177491623160816,0.00006040777962547352,0.28779387872367146,1.781668468334325,2.7032547325786673,1.070462365820212,209358848,86622208,16416768,428384256,109461504,330833920,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,48,26,60,18,20,2,16,100,0,0,0,0,0,0,0.010295857988165678,0.0030502793296089386,0.030052264808362365,0.016124161073825506,0.0015664739884393066,0.003,0.0030920353982300886,0.0030342700479780668,0.02246153846153846,0.004690502793296089,0.061066666666666686,0.02413758389261745,0.004331791907514451,0.0046,0.004788318584070797,0.00466168608636052
1693074843,3.141507294547046,9.049714804775606,0.8115721475317447,0.43043929042662243,9.798875885721895,4.901506908291385,0.3379048186191102,0.6339416229961303,0.8997412931830799,1.1177491623160816,0.00006040777962547352,0.29160428501030333,1.781668468334325,2.7032547325786673,1.070462365820212,209358848,86622208,16416768,428384256,109461504,330833920,42283008,11812864,294764544,97697792,4747264,2916352,295424000,18132992,49004544,24,16,38,14,14,2,10,86,0,0,0,0,0,0,0.010295857988165678,0.0030502793296089386,0.030052264808362365,0.016124161073825506,0.0015664739884393066,0.003,0.0030920353982300886,0.0030342700479780668,0.02246153846153846,0.004690502793296089,0.061066666666666686,0.02413758389261745,0.004331791907514451,0.0046,0.004788318584070797,0.00466168608636052
