time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693254168,0.4294016534335487,0.5173191090488107,0.836179184379171,0.7915571282611844,0.9294317426548465,0.8807544143267633,0.8504915796952517,0.9361323178795733,0.25033587075413805,0.8061693597450112,0.03856513570253418,0.7758025729568867,0.9999999999999991,0.7894241023319352,0.5948397553304045,0.0,0.0,0.0,0,0.38879159369527116,0.04000000000003886,0.0,0.0,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.7965738758029989,0.0,0.4883720930232558,0.4090909090909091,0.4489795918367347,0.5,0.4,0.8779631255487269,0.4666666666666667,0.40229885057471265,0,0,0,0,0,0.07986276225044778,0.3536924357427072,0.005952287404143902,0.0008548304558312611,1.0,0.5380989380989376,0.7281307752784802,0.0002532261181032413
1693254169,0.4294016534335487,0.5173191090488107,0.836179184379171,0.7915571282611844,0.9242117268985484,0.8807544143267633,0.8504915796952517,0.9361323178795733,0.25033587075413805,0.7030964017367805,0.039322971671417795,0.7758025729568867,0.9999999999999991,0.7894241023319352,0.5948397553304045,0.0,0.0,0.0,0,0.38879159369527116,0.04000000000003886,0.0,0.0,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.7965738758029989,0.0,0.09302325581395349,0.36363636363636365,0.3877551020408163,0.14285714285714285,0.13333333333333333,0.8779631255487269,0.13333333333333333,0.08045977011494253,0,0,0,0,0,0.07986276225044778,0.3536924357427072,0.005952287404143902,0.0008548304558312611,1.0,0.5380989380989376,0.7281307752784802,0.0002532261181032413
1693254170,0.4294016534335487,0.5173191090488107,0.836179184379171,0.7915571282611844,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9361323178795733,0.25033587075413805,0.7030964017367805,0.045470158133017295,0.7758025729568867,0.9999999999999991,0.7894241023319352,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.0,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.7965738758029989,0.0,0.37209302325581395,0.36363636363636365,0.40816326530612246,0.14285714285714285,0.26666666666666666,0.8779631255487269,0.2,0.26436781609195403,0,0,0,0,0,0.0,0.3730243510670712,0.005767032200555806,0.0008202856351850138,1.0,0.36879910213242834,0.7281307752784802,0.00022506520611176507
1693254171,0.4294016534335487,0.5173191090488107,0.836179184379171,0.7915571282611844,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9361323178795733,0.25033587075413805,0.7030964017367805,0.045470158133017295,0.7758025729568867,0.9999999999999991,0.47241640017154146,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.0,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.7965738758029989,0.0,0.5116279069767442,0.36363636363636365,0.4489795918367347,0.2857142857142857,0.3333333333333333,0.8779631255487269,0.3333333333333333,0.2988505747126437,0,0,0,0,0,0.12497266894002182,0.47693043270381547,0.004725886041849135,0.0012188882390810035,0.7669996444920084,0.3538777606574228,0.7282535135472941,0.00028364686163095547
1693254172,0.4294016534335487,0.5173191090488107,0.18536903636210045,0.7915571282611844,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9361323178795733,0.25033587075413805,0.7030964017367805,0.045470158133017295,0.7758025729568867,1.0,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.0,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.18604651162790697,0.13636363636363635,0.30612244897959184,0.42857142857142855,0.26666666666666666,0.8779631255487269,0.3333333333333333,0.3793103448275862,0,0,0,0,0,0.1416910248498222,0.47693043270381547,0.004725886041849135,0.0012188882390810035,0.7669996444920084,0.3538777606574228,0.7487322779080602,0.0002988649828249448
1693254173,0.4294016534335487,0.5173191090488107,0.839563753313561,0.7915571282611844,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9233104099658552,0.25033587075413805,0.7030964017367805,0.035322295646994566,0.7758025729568867,1.0,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.31034482758620896,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.32558139534883723,0.13636363636363635,0.32653061224489793,0.42857142857142855,0.4,0.8779631255487269,0.4,0.3793103448275862,0,0,0,0,0,0.1416910248498222,0.47693043270381547,0.004725886041849135,0.0012188882390810035,0.7669996444920084,0.3538777606574228,0.7396068034125707,0.0002988649828249448
1693254174,0.4294016534335487,0.5173191090488107,0.839563753313561,0.7915571282611844,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9233104099658552,0.25033587075413805,0.7964457891396691,0.035322295646994566,0.8321986872224182,1.0,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.31034482758620896,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.4883720930232558,0.36363636363636365,0.46938775510204084,0.5,0.3333333333333333,0.8779631255487269,0.4666666666666667,0.367816091954023,0,0,0,0,0,0.1416910248498222,0.47693043270381547,0.004725886041849135,0.0012188882390810035,0.7669996444920084,0.3538777606574228,0.7396068034125707,0.0002988649828249448
1693254175,0.4294016534335487,0.5173191090488107,0.839563753313561,0.0,0.8713983885699156,0.8807544143267633,0.8504915796952517,0.9233104099658552,0.25033587075413805,0.7964457891396691,0.035322295646994566,0.8321986872224182,1.0,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.31034482758620896,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.3488372093023256,0.2727272727272727,0.42857142857142855,0.6428571428571429,0.6,0.8779631255487269,0.7333333333333333,0.5517241379310345,0,0,0,0,0,0.11275267636532249,0.5003634006443083,0.004749559343677122,0.001271964050431857,0.7669996444920084,0.36879910213242834,0.7396068034125707,0.000280120923371493
1693254176,0.4294016534335487,0.5173191090488107,0.839563753313561,0.0,0.8713983885699156,0.8807544143267633,0.8627759848276677,0.9233104099658552,0.25033587075413805,0.7964457891396691,0.035322295646994566,0.8321986872224182,1.0,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.31034482758620896,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.32558139534883723,0.13636363636363635,0.40816326530612246,0.5714285714285714,0.4666666666666667,0.8779631255487269,0.5333333333333333,0.4367816091954023,0,0,0,0,0,0.26887318698166535,0.47693043270381547,0.0044524811895895675,0.0013193281603960918,0.7071921705485369,0.3538777606574228,0.8412217725619761,0.0003198243857685422
1693254177,0.4294016534335487,0.1693649449466985,0.839563753313561,0.0,0.8713983885699156,0.8807544143267633,0.8627759848276677,0.9233104099658552,0.25033587075413805,0.7964457891396691,0.035322295646994566,0.5141726329439676,0.9220157728028334,0.7478267289993247,0.5948397553304045,0.0,0.0,0.0,0,0.3581436077057788,0.04000000000003886,0.0,0.31034482758620896,0.2172131147540986,0.5220588235294088,0.0,0.0,0.18749999999998646,0.8650963597430414,0.0,0.13953488372093023,0.3181818181818182,0.40816326530612246,0.14285714285714285,0.13333333333333333,0.8779631255487269,0.06666666666666667,0.12643678160919541,0,0,0,0,0,0.24253406716788248,0.47693043270381547,0.0044524811895895675,0.0013193281603960918,0.7071921705485369,0.3538777606574228,0.8669031875444456,0.00033204016740434925
