time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693104018,11.277018963070763,3.203727119264563,0.8326630909821245,0.38645851719294994,10.91640158153291,9.758174463511494,0.30342851157506034,0.5325963733249242,3.9296046528864323,0.8536718740128207,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.281217735209449,202076160,70897664,10506240,424632320,106774528,327585792,37220352,10088448,290119680,87846912,4571136,2949120,301211648,13004800,36110336,40,12,44,6,6,2,10,82,0,0,0,0,0,0,0.008147467320261437,0.002879088206144698,0.028241140881590323,0.01824101796407186,0.0016931818181818185,0.0030168067226890756,0.0034615384615384616,0.0034439572485612494,0.020699817518248172,0.004591674925668979,0.07118750000000001,0.049176136363636366,0.004375000000000001,0.004630252100840336,0.007910112359550563,0.007275625000000002
1693104019,9.023404813769615,3.203727119264563,0.8326630909821245,0.38645851719294994,9.407148416210534,9.758174463511494,0.30342851157506034,0.5434074945514838,3.9296046528864323,0.8536718740128207,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.1104705594257163,202076160,70897664,10506240,424632320,106774528,327585792,37220352,10088448,290119680,87846912,4571136,2949120,301211648,13004800,36110336,26,8,34,10,10,2,8,64,0,0,0,0,0,0,0.008147467320261437,0.002879088206144698,0.028241140881590323,0.01824101796407186,0.0016931818181818185,0.0030168067226890756,0.0034615384615384616,0.0034439572485612494,0.020699817518248172,0.004591674925668979,0.07118750000000001,0.049176136363636366,0.004375000000000001,0.004630252100840336,0.007910112359550563,0.007275625000000002
1693104020,9.023404813769615,3.0567530784150736,0.8326630909821245,0.38645851719294994,9.225208389851652,9.758174463511494,0.30342851157506034,0.6486672735935745,3.9296046528864323,0.8536718740128207,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.0891169305055586,202076160,70897664,10506240,424632320,106774528,327585792,37220352,10088448,290119680,87846912,4571136,2949120,301211648,13004800,36110336,50,20,58,8,10,2,16,110,0,0,0,0,0,0,0.008147467320261437,0.002879088206144698,0.028241140881590323,0.01824101796407186,0.0016931818181818185,0.0030168067226890756,0.0034615384615384616,0.0034439572485612494,0.020699817518248172,0.004591674925668979,0.07118750000000001,0.049176136363636366,0.004375000000000001,0.004630252100840336,0.007910112359550563,0.007275625000000002
1693104021,9.023404813769615,3.0567530784150736,0.8326630909821245,0.38645851719294994,9.04326836349277,9.758174463511494,0.30342851157506034,0.6486672735935745,3.9296046528864323,0.8536718740128207,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.0677633015854011,202076160,70897664,10506240,424632320,106774528,327585792,37220352,10088448,290119680,87846912,4571136,2949120,301211648,13004800,36110336,46,30,80,16,16,2,16,118,0,0,0,0,0,0,0.008143115942028984,0.0028783351120597648,0.028385660731021556,0.018404761904761906,0.0016430678466076696,0.003018348623853211,0.003432773109243697,0.0034340209098615427,0.02076152304609219,0.0045927427961579516,0.07135535307517082,0.05080645161290322,0.004366371681415929,0.00463302752293578,0.007749999999999996,0.00722493403693932
1693104022,9.023404813769615,3.1833291660677236,0.8326630909821245,0.38645851719294994,10.709663689774667,9.758174463511494,0.30342851157506034,0.5493211778624119,3.9296046528864323,0.8600725783795915,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.0464096726652437,202076160,71032832,10506240,424632320,107589632,327585792,37220352,10088448,290119680,87846912,4571136,2949120,301211648,13004800,36110336,68,24,76,6,6,2,8,60,0,0,0,0,0,0,0.008289361702127658,0.002881207400194742,0.028489361702127656,0.01834985835694051,0.001672176308539945,0.0030168067226890756,0.0035,0.0034719546742209627,0.02198932384341636,0.004591820837390457,0.07145790554414785,0.049587912087912085,0.004378512396694214,0.004630252100840336,0.008020833333333335,0.007410085054678006
1693104023,9.023404813769615,3.1833291660677236,0.8326630909821245,0.38645851719294994,10.709663689774667,9.670926162603639,0.2579192919806609,0.6358535256410256,3.9296046528864323,0.8600725783795915,0.00006364074516459906,0.3517757016095747,5.476836915164755,2.6355361702618523,1.0250560437450862,202076160,71032832,10506240,424632320,107589632,327585792,37220352,10182656,290119680,87846912,4571136,2949120,301211648,13004800,36110336,16,16,42,2,2,2,4,36,0,0,0,0,0,0,0.008289361702127658,0.002881207400194742,0.028489361702127656,0.01834985835694051,0.001672176308539945,0.0030168067226890756,0.0034668008048289738,0.0034459243473628134,0.02198932384341636,0.004591820837390457,0.07145790554414785,0.049587912087912085,0.004378512396694214,0.004630252100840336,0.007848958333333333,0.007284764207980653
1693104024,9.023404813769615,3.1833291660677236,0.8521791232200917,0.38645851719294994,10.709663689774667,9.670926162603639,0.2528621501210766,0.6358535256410256,3.8987282041420004,0.8600725783795915,0.00006364074516459906,0.3517757016095747,6.479211567962608,2.6355361702618523,1.0037024148249287,202076160,71032832,10506240,424632320,107589632,327585792,37220352,10182656,290119680,87846912,4571136,2949120,301211648,13004800,36110336,44,24,60,14,12,2,10,92,0,0,0,0,0,0,0.008289361702127658,0.002881207400194742,0.028489361702127656,0.01834985835694051,0.001672176308539945,0.0030168067226890756,0.0034668008048289738,0.0034459243473628134,0.02198932384341636,0.004591820837390457,0.07145790554414785,0.049587912087912085,0.004378512396694214,0.004630252100840336,0.007848958333333333,0.007284764207980653
1693104025,9.023404813769615,3.1833291660677236,0.8521791232200917,0.3808843513290175,10.335916967706622,9.670926162603639,0.30509079908821707,0.6358535256410256,3.8987282041420004,0.8600725783795915,0.00009624770235151903,0.3517757016095747,5.3900831001029585,2.6355361702618523,1.2495083181563462,202076160,71032832,10506240,424632320,107589632,327585792,37371904,10182656,290119680,87846912,4571136,2949120,301211648,13004800,36413440,30,22,60,18,14,2,14,96,0,0,0,0,0,0,0.008289361702127658,0.002881207400194742,0.028489361702127656,0.01834985835694051,0.001672176308539945,0.0030168067226890756,0.0034668008048289738,0.0034459243473628134,0.02198932384341636,0.004591820837390457,0.07145790554414785,0.049587912087912085,0.004378512396694214,0.004630252100840336,0.007848958333333333,0.007284764207980653
1693104026,9.023404813769615,3.1833291660677236,0.8521791232200917,0.38509832225606905,10.335916967706622,9.670926162603639,0.30509079908821707,0.6358535256410256,3.3717812149182977,0.8600725783795915,0.00009624770235151903,0.3517757016095747,4.895485251569094,2.6355361702618523,1.2495083181563462,202076160,71032832,10506240,424632320,107589632,327585792,37371904,10182656,290824192,87846912,4571136,2949120,301277184,13004800,36413440,32,12,30,4,4,2,4.082,34,0,0,0,0,0,0,0.008195732838589981,0.002883843717001056,0.028489963503649636,0.01835843373493976,0.0016189111747851005,0.003018348623853211,0.003434959349593496,0.0034280219780219784,0.02141916167664671,0.004593664202745512,0.07066820276497697,0.04958333333333333,0.004369627507163324,0.00463302752293578,0.007706896551724141,0.007191807542262683
1693104027,9.023404813769615,3.1833291660677236,0.8521791232200917,0.38509832225606905,10.335916967706622,9.670926162603639,0.30509079908821707,0.6358535256410256,3.3717812149182977,0.8600725783795915,0.00009624770235151903,0.3517757016095747,4.895485251569094,2.6285305338766487,1.2495083181563462,202076160,71032832,10506240,424632320,107589632,327585792,37371904,10182656,290824192,87846912,4571136,2949120,301277184,13045760,36413440,21.968,10.348,34,11.407,10.535,1.799,6.938,45.178,0,0,0,0,0,0,0.008190954773869347,0.002887814313346228,0.028288364249578413,0.018376068376068373,0.0016801018386082677,0.0030168067226890756,0.003461215932914046,0.003466048702592933,0.021239130434782604,0.00459303675048356,0.07063829787234044,0.05399999999999998,0.004380206517411042,0.004630252100840336,0.007850000000000001,0.007385839777530728
