time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693105917,12.731222047554496,3.1901007821268235,0.8524396149135666,0.4428159171354102,9.923575847886413,9.41678515225662,0.3100267583176153,0.6349347111531365,3.2846410760252334,1.1049589453490094,0,0.23887261096410245,5.956355712627914,2.6881629078366056,0.8433605608756738,208375808,70971392,8523776,424857600,107237376,329367552,37150720,8196096,296288256,90968064,4796416,2949120,297324544,14045184,35934208,38,16,50,12,10,2,12,68,0,0,0,0,0.008332648262259603,0.003072519083969465,0.030841006372498002,0.017581967213114755,0.0015994065281899111,0.003037037037037037,0.0034520255863539446,0.003209547123623011,0.022929616087751372,0.004730534351145037,0.0739413988657845,0.04936507936507937,0.004319881305637982,0.004666666666666666,0.007886904761904762,0.004977184822521419
1693105918,12.476188703141199,3.0138829389558968,0.8653193651034168,0.4428159171354102,9.991714387868052,9.229278852079274,0.3100267583176153,0.6349347111531365,3.2846410760252334,1.1049589453490094,0,0.24367240623034886,5.19377672708619,2.6881629078366056,0.8603425704780997,208375808,70971392,8523776,424857600,107794432,329367552,37150720,8196096,296288256,90968064,4796416,2949120,297324544,14045184,35934208,30,12,50,14,8,2,12,72,0,0,0,0,0.008332648262259603,0.003072519083969465,0.030841006372498002,0.017581967213114755,0.0015014409221902017,0.003033898305084746,0.0034262948207171313,0.003209547123623011,0.022929616087751372,0.004730534351145037,0.0739413988657845,0.04936507936507937,0.00430028818443804,0.0046610169491525435,0.007744047619047618,0.004977184822521419
1693105919,14.374560299777869,3.0138829389558968,0.8653193651034168,0.4428159171354102,9.991714387868052,9.041772551901927,0.3100267583176153,0.6349347111531365,3.2846410760252334,1.1049589453490094,0,0.2879877159747856,5.094504131875726,2.6881629078366056,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,329367552,37150720,8196096,296288256,90968064,4796416,2949120,297324544,14045184,36196352,42,14,44,14,14,2,14,88,0,0,0,0,0.008332648262259603,0.003072519083969465,0.030841006372498002,0.017581967213114755,0.0015014409221902017,0.003033898305084746,0.0034262948207171313,0.003209547123623011,0.022929616087751372,0.004730534351145037,0.0739413988657845,0.04936507936507937,0.00430028818443804,0.0046610169491525435,0.007744047619047618,0.004977184822521419
1693105920,13.28661073197328,3.0138829389558968,0.8653193651034168,0.4428159171354102,9.991714387868052,8.854266251724578,0.30533688630668826,0.6349347111531365,3.2846410760252334,0.9490369608386491,0,0.2947989265033409,4.99523153666526,2.6881629078366056,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,329367552,37150720,8196096,296288256,90968064,4796416,2949120,297324544,14045184,36196352,36,26,72,6,6,2,6,56,0,0,0,0,0.008332648262259603,0.003072519083969465,0.030841006372498002,0.017581967213114755,0.0015014409221902017,0.003033898305084746,0.0034262948207171313,0.0032089480048367596,0.022929616087751372,0.004730534351145037,0.0739413988657845,0.04936507936507937,0.00430028818443804,0.0046610169491525435,0.007744047619047618,0.004976106408706167
1693105921,13.28661073197328,3.0138829389558968,0.8653193651034168,0.4428159171354102,9.991714387868052,9.88005126383845,0.30533688630668826,0.6349347111531365,2.9966151530749845,1.1322292726271084,0,0.2947989265033409,4.895958941454795,2.6881629078366056,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8196096,296288256,90968064,4796416,2949120,297324544,14045184,36196352,44,14,34,18,18,2,18,108,0,0,0,0,0.008332648262259603,0.003072519083969465,0.030841006372498002,0.017581967213114755,0.0015014409221902017,0.003033898305084746,0.0034262948207171313,0.0032089480048367596,0.022929616087751372,0.004730534351145037,0.0739413988657845,0.04936507936507937,0.00430028818443804,0.0046610169491525435,0.007744047619047618,0.004976106408706167
1693105922,13.28661073197328,3.0138829389558968,0.7432588576608705,0.4428159171354102,9.991714387868052,9.88005126383845,0.30533688630668826,0.6349347111531365,2.831088897166947,1.1322292726271084,0,0.2947989265033409,4.796686346244329,2.688162907836606,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8196096,295600128,90968064,4796416,2949120,297324544,14045184,36196352,18,12,48,14,14,2,14,66,0,0,0,0,0.008266533405389038,0.003072519083969465,0.03080251770259638,0.01758042895442359,0.0015545722713864304,0.003037037037037037,0.003413223140495868,0.003207779656921962,0.022392857142857145,0.004730534351145037,0.0733776091081594,0.049475806451612904,0.004310914454277287,0.004666666666666666,0.007701298701298697,0.004974003382459532
1693105923,13.28661073197328,3.0138829389558968,0.7288368682424804,0.4428159171354102,9.991714387868052,9.88005126383845,0.30533688630668826,0.6349347111531365,2.831088897166947,1.1322292726271082,0,0.2947989265033409,4.9783586642567235,2.688162907836606,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8196096,295600128,90968064,4796416,2949120,296583168,14045184,36196352,40,14,36,10,10,2,10,58,0,0,0,0,0.008266533405389038,0.003072519083969465,0.03080251770259638,0.01758042895442359,0.0014813753581661893,0.003033898305084746,0.0033937621832358673,0.003207779656921962,0.022392857142857145,0.004730534351145037,0.0733776091081594,0.049475806451612904,0.004296275071633238,0.0046610169491525435,0.0075714285714285675,0.004974003382459532
1693105924,13.28661073197328,3.0138829389558968,0.71441487882409,0.4428159171354102,9.991714387868052,9.88005126383845,0.30533688630668826,0.6347860322780431,2.831088897166947,1.1322292726271082,0,0.2947989265033409,4.9783586642567235,2.688162907836606,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8327168,295600128,90968064,4796416,2949120,296583168,14045184,36196352,30,28,72,2,2,2,2,32,0,0,0,0,0.008266533405389038,0.003072519083969465,0.03080251770259638,0.01758042895442359,0.0014813753581661893,0.003033898305084746,0.0033937621832358673,0.003207779656921962,0.022392857142857145,0.004730534351145037,0.0733776091081594,0.049475806451612904,0.004296275071633238,0.0046610169491525435,0.0075714285714285675,0.004974003382459532
1693105925,13.28661073197328,3.0138829389558968,0.6999928894056998,0.4428159171354102,9.991714387868052,8.593004542081369,0.30533688630668826,0.6347860322780431,2.831088897166947,1.1209135000856598,0,0.2947989265033409,4.9783586642567235,2.688162907836606,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8327168,295600128,90968064,4796416,2949120,296583168,14045184,36196352,24,30,56,8,10,2,10,52,0,0,0,0,0.008266533405389038,0.003072519083969465,0.03080251770259638,0.01758042895442359,0.0014813753581661893,0.003033898305084746,0.0033937621832358673,0.0032051158301158304,0.022392857142857145,0.004730534351145037,0.0733776091081594,0.049475806451612904,0.004296275071633238,0.0046610169491525435,0.0075714285714285675,0.004969208494208495
1693105926,13.28661073197328,3.0138829389558968,0.6855708999873097,0.4428159171354102,9.991714387868052,8.593004542081369,0.30533688630668826,0.6347860322780431,2.831088897166947,1.1209135000856598,0,0.2947989265033409,4.9783586642567235,2.688162907836606,1.0558062461390623,209719296,70971392,8523776,424857600,107794432,331198464,37150720,8327168,295600128,90968064,4796416,2949120,296583168,14045184,36196352,26,12,34,10,10,2,14,52,0,0,0,0,0.008266533405389038,0.003072519083969465,0.03080251770259638,0.01758042895442359,0.0014813753581661893,0.003033898305084746,0.0033937621832358673,0.0032051158301158304,0.022392857142857145,0.004730534351145037,0.0733776091081594,0.049475806451612904,0.004296275071633238,0.0046610169491525435,0.0075714285714285675,0.004969208494208495
