time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693124919,11.80326383952968,2.651519684174175,0.8210242308647672,0.3732473192019802,9.743930151461042,10.414496491747299,0.27559355643390415,0.6211008678980785,3.0909357741145507,1.0460212865217267,0.000059723492723491115,0.2976907592581232,5.385602862386094,2.8051494957803973,1.0269844366059182,205905920,70553600,11567104,424853504,110804992,333864960,37048320,10485760,289538048,89407488,4816896,2949120,301510656,13774848,36179968,18,8,46,14,14,2,14,94,0,0,0,0,0,0.008223629318868846,0.003088062622309198,0.029802904564315356,0.0175920245398773,0.001556574923547401,0.0030168067226890756,0.003309572301425662,0.003202935874323976,0.02229527559055117,0.004758512720156556,0.07225510204081634,0.04807142857142854,0.004321100917431192,0.004630252100840336,0.006855769230769234,0.004965284573783157
1693124920,11.80326383952968,2.651519684174175,0.8210242308647672,0.36596619688601106,9.743930151461042,10.414496491747299,0.277200388927516,0.6211008678980785,3.0909357741145507,1.0460212865217267,0.000059723492723491115,0.2976907592581232,5.385602862386094,2.8051494957803973,1.0269844366059182,205905920,70553600,11567104,424853504,110804992,333864960,37048320,10485760,289538048,89407488,4816896,2949120,301510656,13774848,36179968,38,22,44,18,16,2,26,124,0,0,0,0,0,0.008223629318868846,0.003088062622309198,0.029802904564315356,0.0175920245398773,0.001556574923547401,0.0030168067226890756,0.003309572301425662,0.003209320905459387,0.02229527559055117,0.004758512720156556,0.07225510204081634,0.04807142857142854,0.004321100917431192,0.004630252100840336,0.006855769230769234,0.004976777629826896
1693124921,11.80326383952968,2.651519684174175,0.8210242308647672,0.4337440423106585,9.743930151461042,10.414496491747299,0.277200388927516,0.6211008678980785,3.0909357741145507,1.0460212865217267,0.000059723492723491115,0.2976907592581232,5.385602862386094,2.6544619912819494,1.0269844366059182,205905920,70553600,11567104,424898560,110804992,333864960,37048320,10485760,289538048,89407488,4816896,2949120,301510656,13807616,36179968,30,2,26,4,4,2,8,44,0,0,0,0,0,0.008223629318868846,0.003088062622309198,0.029802904564315356,0.0175920245398773,0.001556574923547401,0.0030168067226890756,0.003309572301425662,0.0032030094363682733,0.02229527559055117,0.004758512720156556,0.07225510204081634,0.04807142857142854,0.004321100917431192,0.004630252100840336,0.006855769230769234,0.004965416985462892
1693124922,11.803263839529675,2.651519684174175,0.8210242308647672,0.4317372618207485,9.743930151461042,10.414496491747299,0.277200388927516,0.6211008678980785,3.0909357741145507,1.0460212865217267,0.000059723492723491115,0.2976907592581232,5.385602862386094,2.6544619912819494,1.0269844366059182,205905920,70553600,11567104,424898560,110804992,333864960,37048320,10485760,289538048,89407488,4816896,2949120,301510656,13807616,36179968,48,26,68,10,10,2,10,90,0,0,0,0,0,0.008223629318868846,0.003088062622309198,0.029802904564315356,0.0175920245398773,0.001556574923547401,0.0030168067226890756,0.003309572301425662,0.0032030094363682733,0.02229527559055117,0.004758512720156556,0.07225510204081634,0.04807142857142854,0.004321100917431192,0.004630252100840336,0.006855769230769234,0.004965416985462892
1693124923,11.803263839529675,2.2256966708944868,0.8279197754444788,0.4317372618207485,9.743930151461042,10.414496491747299,0.277200388927516,0.6211008678980785,3.0909357741145507,1.0460212865217267,0.000059723492723491115,0.2976907592581232,5.385602862386094,2.6544619912819494,1.0269844366059182,205905920,70553600,11567104,424898560,110804992,333864960,37048320,10485760,289538048,89407488,4816896,2949120,301510656,13807616,36179968,40,16,52,8,6,2,2,58,0,0,0,0,0,0.008260060630338874,0.003090462143559489,0.03016777133388567,0.017583333333333333,0.0015247813411078718,0.0030168067226890756,0.0032946954813359527,0.0032115000000000004,0.022532258064516125,0.004762831858407079,0.07326470588235295,0.04750000000000001,0.004314285714285714,0.004630252100840336,0.006627450980392154,0.0049807
1693124924,11.803263839529675,2.1815046761582506,0.8279197754444788,0.4317372618207485,9.465794896780908,8.986735724013519,0.277200388927516,0.6211008678980785,3.0909357741145507,1.0080333187355681,0.000059723492723491115,0.2822197848575238,4.8763997909642605,2.6544619912819494,1.0269844366059182,205905920,70553600,11567104,424898560,110804992,333983744,37048320,10485760,289538048,90443776,4816896,2949120,301694976,13807616,36179968,30,12,40,16,18,2,18,104,0,0,0,0,0,0.00824573661586885,0.003090462143559489,0.03016777133388567,0.017583333333333333,0.0015247813411078718,0.0030168067226890756,0.0032851711026615966,0.0032115000000000004,0.022681818181818185,0.004762831858407079,0.07326470588235295,0.04750000000000001,0.004314285714285714,0.004630252100840336,0.006460784313725486,0.0049807
1693124925,8.59312945469448,2.7499896337235796,0.8279197754444788,0.4317372618207485,9.465794896780908,8.986735724013519,0.277200388927516,0.6229633542772662,3.0909357741145507,1.0080333187355681,0.000059723492723491115,0.2822197848575238,5.093625707632049,2.6544619912819494,1.0269844366059182,205905920,70926336,11567104,424898560,110804992,333983744,37048320,10493952,289538048,90443776,4816896,2949120,301694976,13807616,36179968,48,18,44,12,10,2,6,94,0,0,0,0,0,0.00824573661586885,0.003090462143559489,0.03016777133388567,0.017583333333333333,0.0015247813411078718,0.0030168067226890756,0.0032851711026615966,0.0032166233766233766,0.022681818181818185,0.004762831858407079,0.07326470588235295,0.04750000000000001,0.004314285714285714,0.004630252100840336,0.006460784313725486,0.004989922077922078
1693124926,8.764213043182123,2.7499896337235796,0.8279197754444788,0.4317372618207485,9.465794896780908,8.986735724013519,0.277200388927516,0.5221622618983016,3.0909357741145507,1.0080333187355681,0.000059723492723491115,0.2822197848575238,5.093625707632049,2.6544619912819494,1.0269844366059182,205905920,70926336,11567104,424898560,110804992,333983744,37048320,10493952,289538048,90443776,4816896,2949120,301694976,13807616,36179968,32,18,52,8,8,2,10,62,0,0,0,0,0,0.00824573661586885,0.003090462143559489,0.03016777133388567,0.017583333333333333,0.0015247813411078718,0.0030168067226890756,0.0032851711026615966,0.003210785520807683,0.022681818181818185,0.004762831858407079,0.07326470588235295,0.04750000000000001,0.004314285714285714,0.004630252100840336,0.006460784313725486,0.004979413937453829
1693124927,8.935296631669766,2.7499896337235796,0.8279197754444788,0.4317372618207485,9.465794896780908,8.157802202959,0.277200388927516,0.6176714211471231,3.0909357741145507,1.0080333187355681,0.000059723492723491115,0.2822197848575238,5.093625707632049,2.6544619912819494,0.9899422719695168,205905920,70926336,11567104,424898560,110804992,333983744,37048320,10493952,289538048,90443776,4816896,2949120,301694976,13807616,36179968,42,14,38,12,12,2,10,90,0,0,0,0,0,0.00824573661586885,0.003090462143559489,0.03016777133388567,0.017583333333333333,0.0015247813411078718,0.0030168067226890756,0.0032851711026615966,0.003210785520807683,0.022681818181818185,0.004762831858407079,0.07326470588235295,0.04750000000000001,0.004314285714285714,0.004630252100840336,0.006460784313725486,0.004979413937453829
1693124928,10.265015309258553,2.7499896337235796,0.8279197754444788,0.4317372618207485,9.599517400550168,8.157802202959,0.277200388927516,0.6176714211471231,2.9240001390019033,1.0080333187355681,0.000059723492723491115,0.2822197848575238,5.093625707632049,2.6544619912819494,0.9899422719695168,205905920,70926336,11567104,424898560,108023808,333983744,37048320,10493952,289497088,90443776,4816896,2949120,301694976,13807616,36179968,36,24,64,12,12,2,10,82,0,0,0,0,0,0.008159366262814539,0.0030830860534124633,0.030035446205170978,0.017580213903743314,0.0015085714285714283,0.0030168067226890756,0.0032686567164179102,0.0032126929674099487,0.02198109243697479,0.004749554896142434,0.0729183266932271,0.04698529411764707,0.004310857142857143,0.004630252100840336,0.006166666666666664,0.004982847341337909
