time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693185596,0.7607113724400093,0.15987319758124827,0.6615499107005582,1.0,0.9445313552031412,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,1.0,1.0,0.9798209128596558,0.8912330476957343,0.0,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.0,0.0,0.0,0.2413793103448276,0.19047619047619047,0.1891891891891892,0.36363636363636365,0.16666666666666666,0.4970178926441352,0.2727272727272727,0.3388138320146343,0,0,0,0,0,0.999992769656789,0.7002728201682014,0.6312992986265988,0.9014149548880396,0.552639130568377,1.0,1.0,0.8216206720600809
1693185597,0.9177721209638078,0.15987319758124827,0.6615499107005582,1.0,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,1.0,1.0,0.9798209128596558,0.8799195285678443,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.0,0.0,0.0,0.7586206896551724,0.2857142857142857,0.43243243243243246,0.5454545454545454,0.8333333333333334,0.4970178926441352,0.45454545454545453,0.8236836885372358,0,0,0,0,0,0.9999928247895284,0.7002728201682014,0.6312992986265988,0.9014149548880396,0.552639130568377,1.0,0.968059612847978,0.7861777227752619
1693185598,0.9177721209638078,0.15987319758124827,0.6615499107005582,1.0,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,1.0,0.842494419504881,0.9798209128596558,0.8799195285678443,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.0,0.0,0.0,0.4827586206896552,0.2857142857142857,0.4594594594594595,0.5454545454545454,0.25,0.4970178926441352,0.5454545454545454,0.5592092213430895,0,0,0,0,0,0.9999928768162011,0.7002728201682014,0.6312992986265988,0.9014149548880396,0.552639130568377,1.0,0.968059612847978,0.7861777227752619
1693185599,0.9177721209638078,0.01492828667793378,0.6615499107005582,1.0,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,1.0,0.8227893905641043,0.9798209128596569,0.8799195285678443,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.0,0.0,0.0,0.5517241379310345,0.5238095238095238,0.5405405405405406,0.45454545454545453,0.3333333333333333,0.4970178926441352,0.45454545454545453,0.48574409156693776,0,0,0,0,0,1.0,0.7002793628230227,0.6312992986266003,0.901420114859509,0.552639130568377,1.0,0.968059612847978,0.7861882779225389
1693185600,0.9177721209638078,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,0.8741844535002993,0.7446691114240805,0.9798209128596569,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.4827586206896552,0.5714285714285714,0.5135135135135135,0.18181818181818182,0.25,0.4970178926441352,0.18181818181818182,0.42697198774601636,0,0,0,0,0,0.9582155472695436,0.8532092428270027,0.6538448914738535,0.8079987551902575,0.874134961622784,1.0,0.9513839533296521,0.7523972384203371
1693185601,0.9397752355352716,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.8126326871884733,0.9045442954841695,0.0,0.8741844535002993,0.7446691114240805,0.5130974138760706,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.15016501650166064,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.4827586206896552,0.5714285714285714,0.35135135135135137,0.5454545454545454,0.5,0.4970178926441352,0.6363636363636364,0.6620604030297019,0,0,0,0,0,0.8911497836725657,0.8532092428270027,0.6538448914738535,0.8079987551902575,0.5427655454735366,1.0,0.9848908081646082,0.7523972384203371
1693185602,0.9397752355352716,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.8924965369833684,0.9352204976873468,0.8525381747080673,0.9011471602463558,0.6863147002178346,0.9045442954841695,0.572095490131043,0.8741844535002993,0.7446691114240805,0.977573362205362,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.5651551724137931,0.5078809523809523,0.5147567567567567,0.4413181818181819,0.36104166666666665,0.0,0.34986363636363643,0.5905274061666629,0,0,0,0,0,0.8897637088129287,0.8529968893913202,0.6538448914738481,0.8068381043174554,0.5764186732463948,1.0,0.9463605234517445,0.7058585777153745
1693185603,0.9397752355352716,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.8924965369833684,0.7061974050752876,0.8525381747080673,0.35627405756168806,0.6863147002178346,0.9045442954841695,0.572095490131043,0.8741844535002993,0.7446691114240805,0.977573362205362,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.7871724137931035,0.531595238095238,0.48736486486486486,0.36363636363636365,0.5,0.4970178926441352,0.4571363636363637,0.5735863472402825,0,0,0,0,0,0.8911498668426622,0.8532092428270027,0.6538448914738535,0.8079987551902575,0.5427655454735366,1.0,0.9436516022138931,0.7044081628091136
1693185604,0.9397752355352716,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.8924965369833684,0.7061974050752876,0.8525381747080673,0.3531024396210965,0.6863147002178346,0.9045442954841695,0.572095490131043,0.8741844535002993,0.7446691114240805,0.977573362205362,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.0,0.0,0.0,0.16790123456790104,0.0,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.41379310344827586,0.42857142857142855,0.40540540540540543,0.6363636363636364,0.6666666666666666,0.4970178926441352,0.45454545454545453,0.5592092213430895,0,0,0,0,0,0.8911499054215691,0.8532092428270027,0.6538448914738535,0.8079987551902575,0.5427655454735366,1.0,0.9436516022138931,0.7044081628091136
1693185605,0.9397752355352716,0.14133923696178818,0.6615499107005582,0.8636171755608079,0.9315632010236807,0.7061974050752876,0.8525381747080673,0.40343561615770596,0.6863147002178346,0.9045442954841695,0.572095490131043,0.2845032718390256,0.7446691114240805,0.977573362205362,0.8859893674439469,0.06409767264402695,0.039351851851853664,0.0,0,0.27034883720930064,0.0,0.0,0.16790123456790104,0.0,0.010752688172016536,0,0.23076923076923098,0.11764705882354079,0.0,0.05737704918032719,0.4827586206896552,0.7619047619047619,0.7027027027027027,0.09090909090909091,0.0,0.4970178926441352,0.0,0.2065765984175611,0,0,0,0,0,0.709618185032171,0.8473103926365133,0.6175562289126071,0.8785628779226669,0.883604283114399,0.9999999999999858,0.9195638240354523,0.7204818101579383
