time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693117321,1.0,0.19215887520253772,0.699399030402425,0.8791505634159842,0.9845593823669924,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.8333835726029726,0.0,0.9248199254770015,1.0,0.9714937981487122,1.0,0.9365598430346631,0.0,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.0,0,0.21951219512195116,0.0,0.0,0.0,0.45,0.3333333333333333,0.37254901960784315,0.15334483419589803,0.15342129487572875,0.4525993883792047,0.24925224327018944,0.33645783499897486,0,0,0,0,0,0,0.7398952021983571,0.8924806581105587,1.0,0.946791024807917,0.6248473304395217,0.4957983193277158,0.9991644320646444,0.05501264336525691
1693117322,1.0,0.07158371928656604,0.699399030402425,0.8791505634159842,0.8864658531850621,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.9004327855697272,0.5277850455981181,0.9248199254770015,1.0,0.9714937981487122,1.0,0.9365598430346631,0.0,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.0,0,0.21951219512195116,0.0,0.0,0.0,0.475,0.3333333333333333,0.29411764705882354,0.0,0.0,0.4525993883792047,0.0,0.13668599546833352,0,0,0,0,0,0,0.7398952021983571,0.8924806581105587,1.0,0.946791024807917,0.6248473304395217,0.4957983193277158,0.9991644320646444,0.03915592977515167
1693117323,1.0,0.05727524169522427,0.699399030402425,0.8791505634159842,0.8864658531850621,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.9004327855697272,0.5277850455981181,0.9248199254770015,1.0,0.9714937981487122,1.0,0.9365598430346631,0.0,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.0,0,0.21951219512195116,0.0,0.0,0.0,0.3,0.08333333333333333,0.29411764705882354,0.07667241709794902,0.07671064743786438,0.4525993883792047,0.08308408109006314,0.16822891749948743,0,0,0,0,0,0,0.7523587822841736,0.9661984364201132,1.0,1.0,0.46473929315863605,0.4957983193277158,1.0,0.026379667429324856
1693117324,1.0,0.04296676410388237,0.699399030402425,0.8791505634159842,0.8864658531850621,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.9004327855697272,0.5277850455981181,0.9248199254770015,1.0,0.8083683512886105,0.9369142782345249,0.9365598430346631,0.0,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.0,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.35,0.5,0.6274509803921569,0.15334483419589803,0.15342129487572875,0.4525993883792047,0.16616816218012628,0.28388629828038503,0,0,0,0,0,0,0.6661534019505504,0.8324104130863517,0.9382467982008094,0.9481118149722605,0.7036454148616387,0.4957983193277158,0.9912096193702262,0.03888456876874179
1693117325,0.7982076922759384,0.028658286512540727,0.699399030402425,0.8791505634159842,0.4257005909034518,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.9004327855697272,0.5277850455981181,0.9248199254770015,1.0,0.8083683512886105,0.9369142782345249,0.9365598430346631,0.0,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.0,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.325,0.25,0.2549019607843137,0.46003450258769407,0.46026388462718626,0.4525993883792047,0.4985044865403789,0.4626295231235904,0,0,0,0,0,0,0.6273396980883529,0.9513993997751752,0.9128175160929987,0.9096202158971404,0.5505322896439616,0.4957983193277158,0.9912096193702262,0.03263542717937498
1693117326,0.7982076922759384,0.20346805262070064,0.699399030402425,0.8791505634159842,0.37054664429617734,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.923348815361477,0.5277850455981181,0.9248199254770015,1.0,0.8083683512886105,0.9369142782345249,0.9365598430346631,0.05221414408459971,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.05042016806722622,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.525,0.5833333333333334,0.6470588235294118,0.38336208548974504,0.3835532371893219,0.4525993883792047,0.4154204054503157,0.4626295231235904,0,0,0,0,0,0,0.6273396980883529,0.9513993997751752,0.9128175160929987,0.9096202158971404,0.5505322896439616,0.4957983193277158,0.9797794030714525,0.041369352751156295
1693117327,0.7982076922759384,0.20346805262070064,0.699399030402425,0.8791505634159842,0.31539269768890227,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.923348815361477,0.5277850455981181,0.9248199254770015,1.0,0.8083683512886105,0.9369142782345249,0.9365598430346631,0.05221414408459971,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.05042016806722622,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.7,0.5833333333333334,0.49019607843137253,0.690051753881541,0.7671064743786438,0.4525993883792047,0.8308408109006314,0.7254872067165394,0,0,0,0,0,0,0.6273396980883529,0.9513993997751752,0.9128175160929987,0.9096202158971404,0.5505322896439616,0.4957983193277158,0.9797794030714525,0.025342359258659426
1693117328,0.7473045753242117,0.033173486294832646,0.699399030402425,0.8791505634159842,0.2602387510816272,0.8761853302167468,1.0,0.9834494041293612,0.6129608818337802,0.923348815361477,0.5277850455981181,0.5125081173684143,1.0,0.8083683512886105,0.7718133144778262,0.0,0.05221414408459971,0.0,0.0,0.8003327787021657,0.0,0.0,0.0,0.028290282902839966,0.05042016806722622,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.475,0.4166666666666667,0.49019607843137253,0.15334483419589803,0.15342129487572875,0.4525993883792047,0.16616816218012628,0.39954367906128263,0,0,0,0,0,0,0.6318972735499132,0.9954948281406522,0.9128175160930048,0.8872569274073036,0.37395099047759456,0.49579831932773,0.9812641000439614,0.011083464765510496
1693117329,0.7473045753242117,0.04733440184647849,0.699399030402425,0.8512788810705691,0.9056411342795643,0.8761853302167468,1.0,0.49087696636291417,0.3858785622293755,0.923348815361477,0.5277850455981181,0.46680402986007224,1.0,0.8083683512886105,0.7718133144778262,0.0,0.05221414408459971,0.0,0.0,0.14309484193012084,0.0,0.0,0.0,0.028290282902839966,0.05042016806722622,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.6,0.3333333333333333,0.43137254901960786,0.690051753881541,0.6903958269407794,0.4525993883792047,0.8308408109006314,0.7044585920291035,0,0,0,0,0,0,0.4960689168920337,0.869777719138409,0.8380132720378307,0.8769272077874232,0.7112625115767715,0.4957983193277158,0.9521977941765807,0.036095280866473005
1693117330,0.7473045753242117,0.061495317398124694,0.6977589134979502,0.8512788810705691,0.9056411342795643,0.8761853302167468,1.0,0.9087973110775712,0.3858785622293755,0.923348815361477,0.8222767669690247,0.4151959700994455,0.30456587079365827,0.2541977980270885,0.7718133144778262,0.0,0.05221414408459971,0.02205882352941146,0.0,0.14309484193012084,0.0,0.0,0.0,0.028290282902839966,0.05042016806722622,0,0.21951219512195116,0.0,0.0,0.024964336661911765,0.45,0.16666666666666666,0.2549019607843137,0.6133793367835921,0.613685179502915,0.4525993883792047,0.6646726487205051,0.5572582892170521,0,0,0,0,0,0,0.36928363995033997,0.8414046150452839,0.9724881500160285,0.8946132313056092,0.4093043200330426,0.4957983193277158,0.9521977941765807,0.028072176653334738
