time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693197000,11.123314153735514,3.0095162736679093,0.8554745942173477,0.4009197144269036,9.052917938311689,9.9562056914638,0.29556367844143816,0.6326216562071996,3.1664517597034405,0.7158350168074625,0.00003448895544739709,0.31387880514333344,5.451558607174482,3.1861928145444023,1.3412250911460988,202768384,71614464,10272768,424828928,108634112,328200192,37109760,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,36,18,52,2,4,1.988,2,38,0,0,0,0,0,0.008039701959792653,0.003039961941008563,0.028549528301886794,0.018191642651296826,0.0016813186813186812,0.003033898305084746,0.0036491228070175442,0.005497765136123527,0.021973970743824914,0.004671931493815413,0.07645797598627786,0.04700520833333334,0.004345054945054946,0.004661016949152543,0.008476190476190477,0.009180820804550993
1693197001,11.123314153735514,3.0095162736679093,0.879498864524194,0.4009197144269036,9.052917938311689,9.9562056914638,0.2466575178575373,0.6326216562071996,3.1664517597034405,0.7021545929833718,0.00003448895544739709,0.31387880514333344,5.451558607174482,3.1861928145444023,1.3720805057735515,202768384,71614464,10272768,424828928,108634112,328200192,37310464,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,28,6,38,6,8,1.984,6,58,0,0,0,0,0,0.008039702170559052,0.003039961941008563,0.028549528301886794,0.018191642651296826,0.0016813186813186812,0.003033898305084746,0.0036491228070175442,0.005493566546039406,0.02197397096668474,0.004671931493815413,0.07645797598627786,0.04700520833333334,0.004345054945054946,0.004661016949152543,0.008476190476190477,0.009177523120225172
1693197002,11.123314153735514,3.0095162736679093,0.879498864524194,0.4009197144269036,9.052917938311689,9.9562056914638,0.25174927649628503,0.6326216562071996,3.1664517597034405,0.6884741691592811,0.00003448895544739709,0.31387880514333344,5.451558607174482,3.1861928145444023,1.3720805057735515,202768384,71614464,10272768,424828928,108634112,328200192,37310464,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,62,26,60,10,12,2,14,82,0,0,0,0,0,0.008039702371044162,0.003039961941008563,0.028549528301886794,0.018191642651296826,0.0016813186813186812,0.003033898305084746,0.0036491228070175442,0.005493566546039406,0.021973971178673432,0.004671931493815413,0.07645797598627786,0.04700520833333334,0.004345054945054946,0.0046610169491525435,0.008476190476190477,0.009177523120225172
1693197003,11.123314153735514,3.0095162736679093,0.879498864524194,0.39843819474449127,8.870412458248031,9.9562056914638,0.2568410351350328,0.6326216562071996,3.1664517597034405,0.6747937453351902,0.00003448895544739709,0.31387880514333344,1.8627152824999982,3.1861928145444027,1.3720805057735515,202768384,71614464,10272768,424828928,108634112,328200192,37310464,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,32,14,52,8,10,2,8,80,0,0,0,0,0,0.007996004756039857,0.003041095890410959,0.028846153846153844,0.018139705882352943,0.0016813186813186812,0.003033898305084746,0.0036491228070175442,0.005459900785448532,0.021935031257520415,0.004673972602739726,0.07664179104477611,0.04717741935483872,0.004345054945054946,0.0046610169491525435,0.008476190476190477,0.009169698222405953
1693197004,11.123314153735514,3.078152641597528,0.879498864524194,0.39843819474449127,8.870412458248031,7.5292617398941415,0.26193279377378054,0.6326216562071996,3.1664517597034405,0.6611133215110994,0.00003448895544739709,0.31387880514333344,1.8627152824999982,3.1861928145444027,1.1887171915158692,202768384,71749632,10272768,424828928,108634112,328200192,37310464,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,34,18,44,14,10,2,14,84,0,0,0,0,0,0.008062893442792114,0.003038961038961039,0.028654024051803884,0.018391304347826085,0.0016179775280898878,0.003033898305084746,0.0036211453744493392,0.005538904327113935,0.022053681643105352,0.0046701298701298695,0.07629692832764506,0.04731578947368422,0.004332584269662922,0.0046610169491525435,0.00842436974789916,0.009184001587931718
1693197005,10.197159670939358,3.078152641597528,0.7625499460664907,0.39843819474449127,8.870412458248031,7.4517776238158415,0.3055055183248643,0.6326216562071996,3.1664517597034405,0.6474328976870085,0.00003448895544739709,0.31387880514333344,1.8627152824999982,2.7489579921656495,1.1658491830863098,203177984,71749632,10272768,424828928,108634112,328593408,37310464,9379840,294387712,90877952,4751360,2949120,303439872,12910592,35971072,36,14,46,18,14,2,16,130,0,0,0,0,0,0.008038152741535843,0.003038960370320244,0.028654024051803884,0.018300424413036306,0.0016772400493917405,0.0030338983050847462,0.003631192082476882,0.0055193217583195614,0.02205885421071892,0.004670128666576441,0.07629692832764506,0.04704982404868046,0.004344051326630271,0.0046610169491525435,0.00842089288717,0.00917960415258515
1693197006,10.197159670939358,3.078152641597528,0.7478916316577542,0.39843819474449127,8.870412458248031,7.606362783525745,0.3055055183248643,0.6326216562071996,3.1664517597034405,0.7816147789218658,0.00003448895544739709,0.31387880514333344,1.8627152824999982,3.216723150266971,1.1429811746567509,203177984,71749632,10272768,424828928,108634112,328593408,37310464,9379840,294387712,90910720,4751360,2949120,303439872,12910592,35971072,30,20,48,6,6,1.988,6,48,0,0,0,0,0,0.008038325204314401,0.003038961038961039,0.028654024051803884,0.018300561797752805,0.00167741935483871,0.003033898305084746,0.0036313559322033893,0.005541795665634675,0.022058988521143897,0.0046701298701298695,0.07629692832764506,0.04704999999999998,0.004344086021505376,0.0046610169491525435,0.008421259842519681,0.00918266253869969
1693197007,10.197159670939358,3.078152641597528,0.7332333172490175,0.39843819474449127,8.870412458248031,7.760947943235647,0.3055055183248643,0.6326216562071998,3.1664517597034405,0.7816147789218658,0.00004936498579925921,0.31387880514333344,2.6681205815897644,3.216723150266971,1.1201131662271915,203177984,71749632,10272768,424828928,108634112,328593408,37310464,9379840,294387712,90910720,4751360,2949120,302211072,12910592,35971072,34,18,54,12,10,2,10,86,0,0,0,0,0,0.00803832536346097,0.003038961038961039,0.028654024051803884,0.018300561797752805,0.00167741935483871,0.003033898305084746,0.0036313559322033893,0.005541795665634675,0.02205898869605082,0.0046701298701298695,0.07629692832764506,0.04704999999999998,0.004344086021505376,0.0046610169491525435,0.008421259842519681,0.00918266253869969
1693197008,10.197159670939358,3.078152641597528,0.8712549702112299,0.39843819474449127,8.870412458248031,7.915533102945549,0.3055055183248643,0.6326216562071998,3.1664517597034405,0.794246412230532,0.00004936498579925921,0.31387880514333344,2.6681205815897644,3.216723150266971,1.3730152837885772,203177984,71749632,10276864,424828928,108634112,328593408,37310464,9379840,294387712,90910720,4751360,2949120,302211072,12910592,36261888,38,22,46,14,12,2,16,86,0,0,0,0,0,0.007971759441802463,0.0030401146131805155,0.028677196446199406,0.01825648414985591,0.00167741935483871,0.003033898305084746,0.0036313559322033893,0.005516141889198883,0.021946057321043676,0.004672206303724928,0.0759925093632959,0.04681818181818183,0.004344086021505376,0.0046610169491525435,0.008421259842519681,0.009178158628935833
1693197009,10.197159670939358,2.9909626907520894,0.8712549702112299,0.39843819474449127,8.870412458248031,9.275109582594139,0.3055055183248643,0.6326216562071998,3.1664517597034405,0.794246412230532,0.00004936498579925921,0.31387880514333344,2.6681205815897644,3.216723150266971,1.3730152837885772,203177984,71749632,10276864,424828928,108634112,328593408,37310464,9379840,294387712,90910720,4751360,2949120,302211072,12910592,36261888,32,18,52,8,8,2.012,10,58,0,0,0,0,0,0.008017690664018659,0.0030418562329390356,0.02856979927007299,0.018474576271186444,0.0015882352941176468,0.003033898305084746,0.0036008583690987127,0.005587726048480185,0.021802002106427305,0.004675341219290263,0.07589897260273971,0.0466831683168317,0.004326610644257703,0.0046610169491525435,0.00833613445378151,0.009191419776837243
