time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693140104,14.74838182213177,2.304641056608935,0.8397109570781124,0.455304484529925,10.856304624900813,9.207104573690506,0.2958585157337287,0.6166705722326454,2.388878268169563,1.0788416401659566,0.00005509489051094753,0.2998118952481687,3.762084352534771,2.81056327039622,1.0593548127987251,204861440,70914048,10756096,424583168,108015616,319045632,38166528,8273920,292052992,94244864,4476928,2957312,300691456,13832192,35966976,32,14,40,10,10,2,8,74,0,0,0,0,0.008231142656865847,0.003030498513195238,0.029153061224489792,0.017439281112672168,0.001338515235503797,0.0030168067226890756,0.003749863107280077,0.0030576442401018134,0.022616613018689845,0.004654897323751427,0.06953463203463205,0.04347065615236108,0.004267703047100759,0.004630252100840336,0.008327793177469284,0.004703759632183264
1693140105,14.74838182213177,2.3510543616121615,0.8397109570781124,0.455304484529925,10.856304624900813,9.207104573690506,0.2958585157337287,0.6166705722326454,2.4356979037881974,1.0788416401659566,0.00005509489051094753,0.2998118952481687,3.762084352534771,2.81056327039622,1.0593548127987251,204861440,70914048,10756096,424583168,108015616,319045632,38166528,8273920,292052992,94244864,4476928,2957312,300691456,13832192,35966976,46,30,74,2,6,2,6,34,0,0,0,0,0.008231432681285284,0.0030305052430886557,0.029153061224489792,0.017440318302387268,0.001338368580060423,0.0030168067226890756,0.00375,0.0030599808061420345,0.02261695906432749,0.004654909437559579,0.06953463203463205,0.04347222222222222,0.004267673716012084,0.004630252100840336,0.008328025477707005,0.004707965451055662
1693140106,14.74838182213177,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.856304624900813,9.207104573690506,0.2958585157337287,0.6166705722326454,2.809178137118041,1.0788416401659566,0.00005509489051094753,0.23836047218740147,3.762084352534771,2.81056327039622,1.0593548127987251,204861440,71745536,10768384,424583168,108015616,319045632,38166528,8273920,292052992,94244864,4476928,2957312,300691456,13832192,35966976,50,18,64,2,2,2,2,52,0,0,0,0,0.008231432681285284,0.0030305052430886557,0.029153061224489792,0.017440318302387268,0.001338368580060423,0.0030168067226890756,0.00375,0.0030578911095796002,0.02261695906432749,0.004654909437559579,0.06953463203463205,0.04347222222222222,0.004267673716012084,0.004630252100840336,0.008328025477707005,0.004704203997243281
1693140107,13.741869526427717,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.856304624900813,9.207104573690506,0.2958585157337287,0.6166705722326454,2.809178137118041,1.067690509437516,0.00005509489051094753,0.2432550884935998,3.762084352534771,2.81056327039622,0.897679612452093,213647360,71745536,10768384,424583168,108015616,319045632,38166528,8273920,292052992,94277632,4476928,2957312,300691456,13832192,35966976,46,20,54,10,16,2,14,90,0,0,0,0,0.008231432681285284,0.0030277502477700697,0.029153061224489792,0.017440318302387268,0.001338368580060423,0.0030168067226890756,0.00375,0.0030578911095796002,0.02261695906432749,0.0046499504459861256,0.06953463203463205,0.04347222222222222,0.004267673716012084,0.004630252100840336,0.008328025477707005,0.004704203997243281
1693140108,13.741869526427717,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.856304624900813,9.207104573690506,0.2958585157337287,0.6166705722326454,2.809178137118041,1.0609484703390821,0.00007184341773494026,0.2936769783719024,3.762084352534771,2.81056327039622,0.8800236989054476,213647360,71745536,10768384,424583168,108015616,319045632,38166528,8273920,292052992,94277632,4476928,2957312,300691456,13832192,35966976,54,18,66,22,20,2,18,150,0,0,0,0,0.008216404836378859,0.0030212355212355215,0.029192477876106192,0.017375,0.0014049844236760122,0.003018348623853211,0.00375,0.0030591156301726175,0.022579617834394907,0.004638223938223937,0.06937352245862881,0.04391304347826089,0.004280996884735202,0.00463302752293578,0.008328025477707005,0.0047064081343107115
1693140109,10.44346168864915,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.748970384118117,6.375520572515879,0.2982417830260718,0.6239180986944435,2.809178137118041,1.0609484703390821,0.00007332564980205305,0.2936769783719024,3.4512789077374344,2.81056327039622,1.0372858993015133,213647360,71745536,10768384,424583168,111419392,319045632,38166528,8273920,292052992,94277632,4476928,2957312,300892160,13832192,36237312,34,16,46,10,8,2,8,74,0,0,0,0,0.008365474336822203,0.0030203515263644773,0.029234033953112366,0.017540871934604903,0.0013685800604229608,0.0030168067226890756,0.0037260273972602744,0.0030597152044097376,0.023413084112149533,0.004636632747456059,0.06992584745762712,0.045669014084507055,0.004273716012084592,0.004630252100840336,0.008288079470198674,0.004707487367937528
1693140110,10.654017474264913,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.748970384118117,6.509452577148306,0.2982417830260718,0.6239180986944435,2.809178137118041,1.0609484703390821,0.00008893392402676753,0.2936769783719024,3.6656906205420823,2.81056327039622,1.0372858993015133,213647360,71745536,10768384,424583168,111419392,319045632,38166528,8273920,292052992,94277632,4476928,2957312,300892160,13832192,36237312,34.649,22.733,58,9.405,7.294,1.992,7.66,76.572,0,0,0,0,0.008365723667360157,0.003020292263101813,0.029234033953112366,0.017541986005580282,0.0013683912734078327,0.0030168067226890756,0.0037255152882606246,0.003060356794223121,0.02341331442957039,0.004636526073583264,0.06992584745762712,0.04567067645246047,0.004273678254681567,0.004630252100840337,0.008287150281789139,0.004708642229601617
1693140111,10.864573259880677,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.748970384118117,6.643384581780733,0.2982417830260718,0.6239180986944435,2.809178137118041,1.0609484703390821,0.00008893392402676753,0.2928288523274478,3.6656906205420823,2.81056327039622,1.0372858993015133,213647360,71745536,10768384,424583168,111419392,319045632,38166528,8273920,292052992,94277632,4476928,2961408,300892160,13832192,36237312,46,18,62,6,6,2,6,68,0,0,0,0,0.008365474336822203,0.0030203515263644773,0.029234033953112366,0.017540871934604903,0.0013685800604229608,0.0030168067226890756,0.0037260273972602744,0.0030607734806629835,0.023413084112149533,0.004636632747456059,0.06992584745762712,0.045669014084507055,0.004273716012084592,0.004630252100840336,0.008288079470198674,0.00470939226519337
1693140112,12.633347136945916,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.748970384118117,6.77731658641316,0.2982417830260718,0.6239180986944435,2.809178137118041,1.0609484703390821,0.00008893392402676753,0.2928288523274478,3.6656906205420823,2.81056327039622,1.0372858993015133,213647360,71745536,10768384,424583168,111419392,319045632,38166528,8273920,292052992,94277632,4476928,2961408,300892160,13832192,36237312,56,36,82,14,16,2,18,114,0,0,0,0,0.008365474336822203,0.0030193610842207163,0.029234033953112366,0.017540871934604903,0.0013685800604229608,0.0030168067226890756,0.0037260273972602744,0.0030607734806629835,0.023413084112149533,0.004634849951597289,0.06992584745762712,0.045669014084507055,0.004273716012084592,0.004630252100840336,0.008288079470198674,0.00470939226519337
1693140113,12.633347136945916,2.8160608586147675,0.8338099527628259,0.44485166788083297,10.748970384118117,5.910865804444445,0.2982417830260718,0.6239180986944435,2.41369267504744,1.0609484703390821,0.00006326412015824256,0.2928288523274478,3.6656906205420823,2.81056327039622,1.0372858993015133,213647360,71745536,10768384,424583168,111419392,319045632,38166528,8273920,292052992,94277632,4476928,2961408,300892160,13832192,36237312,36,14,42,12,18,2,16,88,0,0,0,0,0.00839051617458086,0.0030209923664122136,0.029444688323090433,0.017457386363636366,0.0014236760124610591,0.003018348623853211,0.0037260273972602744,0.0030616844602609724,0.023783950617283965,0.004637786259541985,0.07035388127853882,0.045808823529411784,0.004284735202492212,0.00463302752293578,0.008288079470198674,0.00471103202846975
