time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693119230,0.9116698016210104,0.10496582725792802,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.9539197368928325,0.6389232323178117,0.819315444568158,1.0,1.0,0.0,0.9341836428257339,1.0,0.9861090196265798,0.9081676968667876,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.0,0,0.23076923076923034,0.0,0.0,0.0,0.2857142857142857,0.3076923076923077,0.2978723404255319,0.14285714285714285,0.14285714285714285,0.4297029702970293,0.09090909090909091,0.1686746987951807,0,0,0,0,0,0.329140669954082,0.793445980763913,0.9105988139114755,0.7999660486434554,0.520260292920756,0.9145299145299199,1.0,0.9192503964548415
1693119231,0.9116698016210104,0.10496582725792802,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.9539197368928325,0.6389232323178117,0.819315444568158,1.0,1.0,0.4764758572624346,0.9341836428257339,1.0,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.0,0,0.23076923076923034,0.0,0.0,0.04126547455295805,0.5357142857142857,0.3076923076923077,0.23404255319148937,0.21428571428571427,0.21428571428571427,0.4297029702970293,0.09090909090909091,0.25301204819277107,0,0,0,0,0,0.329140669954082,0.793445980763913,0.9105988139114755,0.7999660486434554,0.520260292920756,0.9145299145299199,1.0,0.8577235608199032
1693119232,0.9116698016210104,0.10496582725792802,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.9539197368928325,0.6389232323178117,0.040972219372402044,1.0,1.0,0.4764758572624346,0.9341836428257339,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.0,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.2857142857142857,0.34615384615384615,0.3829787234042553,0.2857142857142857,0.2857142857142857,0.4297029702970293,0.2727272727272727,0.3132530120481928,0,0,0,0,0,0.329140669954082,0.793445980763913,0.9105988139114755,0.7999660486434554,0.520260292920756,0.9145299145299199,1.0,0.8577235608199032
1693119233,0.9116698016210104,0.10496582725792802,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.9539197368928325,0.6389232323178117,0.10752563400527397,1.0,1.0,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.0,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.5714285714285714,0.38461538461538464,0.3829787234042553,0.14285714285714285,0.14285714285714285,0.4297029702970293,0.2727272727272727,0.26506024096385544,0,0,0,0,0,0.6411039722790688,0.8843395916686115,0.9105988139114755,0.8410000657961402,0.6808108788718341,1.0,0.6945528944333544,0.8910891024924782
1693119234,0.9116698016210104,0.10496582725792802,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.9539197368928325,0.6389232323178117,0.1740790486381445,1.0,1.0,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.0,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.5714285714285714,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4297029702970293,0.18181818181818182,0.3855421686746988,0,0,0,0,0,0.6312405183984214,0.8849158736327337,0.9183649076565757,0.8147169723169585,0.5785739101402954,0.9145299145299199,0.8089969003950176,0.9292448812268508
1693119235,0.9116698016210104,0.04950516022080914,0.6058668176164372,0.9610643745126228,0.9643265795177687,0.7409920215261828,0.6389232323178117,0.240632463271015,1.0,0.8789922603051513,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.6428571428571429,0.23076923076923078,0.3404255319148936,0.7142857142857143,0.5714285714285714,0.4297029702970293,0.7272727272727273,0.5542168674698795,0,0,0,0,0,1.0,1.0,0.9916099354177045,0.8998038999832851,0.5785739101402954,0.9145299145299199,0.6945528944333544,0.9984899849652603
1693119236,0.9116698016210104,0.04950516022080914,0.6058668176164372,0.9610643745126228,0.964326579517769,0.7409920215261828,0.6389232323178117,0.30718587790388624,1.0,0.8789922603051513,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.0,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.5714285714285714,0.38461538461538464,0.46808510638297873,0.2857142857142857,0.14285714285714285,0.4297029702970293,0.36363636363636365,0.40963855421686746,0,0,0,0,0,1.0,1.0,0.9916099354177045,0.8998038999832851,0.5785739101402954,0.9145299145299199,0.6945528944333544,0.9390021388657023
1693119237,0.9116698016210104,0.04950516022080914,0.6058668176164372,0.9610643745126228,0.964326579517769,0.7409920215261828,0.6389232323178117,0.8434732930155606,0.8018829417211449,0.8789922603051513,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.016077170418007578,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.35714285714285715,0.23076923076923078,0.23404255319148937,0.35714285714285715,0.2857142857142857,0.4297029702970293,0.45454545454545453,0.3493975903614458,0,0,0,0,0,1.0,1.0,0.9916099354177045,0.8998038999832851,0.5785739101402954,0.9145299145299199,0.6945528944333544,0.9390021388657023
1693119238,0.8837277973638457,0.04950516022080914,0.6058668176164372,0.9610643745126228,0.964326579517769,0.7409920215261828,0.6389232323178117,0.8434732930155606,0.23727885779507318,0.8789922603051513,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.016077170418007578,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.21428571428571427,0.23076923076923078,0.1276595744680851,0.14285714285714285,0.14285714285714285,0.4297029702970293,0.18181818181818182,0.18072289156626506,0,0,0,0,0,0.5918841119456654,0.9494466429174093,0.9916099354177045,0.9652347410743948,0.7484289754011777,1.0,0.6045684897458563,0.9494836077783796
1693119239,0.8837277973638457,0.04950516022080914,0.08367723380475951,0.9610643745126228,0.964326579517769,0.7409920215261828,0.615310028903681,0.8434732930155606,0.2497069901573432,0.9054712221277363,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.0,0.0,0.0,0.0,0.3962441314553979,0.0,0.0,0.0,0.016077170418007578,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.7656964285714285,0.3076923076923077,0.2978723404255319,0.42857142857142855,0.5196071428571428,0.97029702970297,0.2727272727272727,0.5845361445783132,0,0,0,0,0,0.6016115522402876,0.918905918554543,1.0,0.9221124487532155,0.4630391368058964,0.9145299145299199,0.6835662698610354,0.9233009334947828
1693119240,0.9623552034612791,0.13468680821375398,0.566271695965004,0.9610643745126228,0.5397472975316229,0.7409920215261828,0.615310028903681,0.8434732930155606,0.262135122519613,0.9054712221277363,0.4764758572624346,0.8628284691627542,0.8921394038935766,0.9861090196265798,0.8571449905031394,0.19769357495881382,0.041104294478528286,0.0,0.0,0.4140845070422539,0.0,0.0,0.0,0.016077170418007578,0.04482758620689375,0,0.23076923076923034,0.06995884773663766,0.0,0.04126547455295805,0.8214285714285714,0.38461538461538464,0.48936170212765956,0.42857142857142855,0.42857142857142855,0.4297029702970293,0.36363636363636365,0.5060240963855421,0,0,0,0,0,0.44236792305161876,0.9422761703712896,0.9840651424520052,1.0,0.4630391368058964,0.9145299145299199,0.4931314439408278,1.0
