time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693162138,11.207569335324308,3.313133927567065,0.8280369455217935,0.45721196420160154,10.212525506765516,11.44997525762072,0.2646339794891457,0.6444551952435913,4.224638862670457,1.0148486433403672,0.00007048926706632379,0.29051534506678267,6.17275855206685,2.7889282832563467,1.0119146956649383,198897664,70557696,10600448,424919040,107917312,326942720,37265408,9621504,275738624,91009024,4788224,2945024,300941312,13377536,35782656,14,6,26,2,2,2,2,16,0,0,0,0,0.008341772151898734,0.0030667938931297706,0.0303783676703645,0.018011363636363638,0.0016759002770083103,0.0030689655172413794,0.0031309734513274338,0.003170171621948272,0.022403225806451602,0.004720229007633588,0.07243,0.049303797468354435,0.004344044321329641,0.004724137931034482,0.00483575221238938,0.00490630891950689
1693162139,11.207569335324308,3.313133927567065,0.8280369455217935,0.45721196420160154,10.212525506765516,11.44997525762072,0.2646339794891457,0.6569594608005294,4.224638862670457,0.9876594616072323,0.00007048926706632379,0.29051534506678267,6.17275855206685,2.7889282832563467,1.0119146956649383,198897664,70557696,10600448,424919040,107917312,326942720,37265408,9621504,275738624,91009024,4788224,2945024,300941312,13377536,35782656,44,22,58,8,8,2,8,68,0,0,0,0,0.008341772151898734,0.0030667938931297706,0.0303783676703645,0.018011363636363638,0.0016759002770083103,0.0030689655172413794,0.0031309734513274338,0.0031715991047003237,0.022403225806451602,0.004720229007633588,0.07243,0.049303797468354435,0.004344044321329641,0.004724137931034482,0.00483575221238938,0.0049088783884605825
1693162140,11.207569335324308,2.834082371090264,0.8280369455217935,0.45721196420160154,10.212525506765516,11.44997525762072,0.22514911956059022,0.6569594608005294,4.224638862670457,0.9876594616072323,0.00007048926706632379,0.29167819775019554,6.17275855206685,2.7889282832563467,1.0119146956649383,198897664,70557696,10600448,424919040,107917312,326942720,37265408,9621504,275738624,91009024,4788224,2945024,300941312,13377536,35782656,32,16,42,12,12,2,10,62,0,0,0,0,0.008341772151898734,0.0030667938931297706,0.0303783676703645,0.018011363636363638,0.0016759002770083103,0.0030689655172413794,0.0031309734513274338,0.003165155131264917,0.022403225806451602,0.004720229007633588,0.07243,0.049303797468354435,0.004344044321329641,0.004724137931034482,0.00483575221238938,0.0048972792362768506
1693162141,11.207569335324308,2.778863472297479,0.8149138183210104,0.45721196420160154,10.212525506765516,11.44997525762072,0.2207385532357711,0.6569594608005294,4.224638862670457,0.9876594616072323,0.00007048926706632379,0.29167819775019554,7.102975680394357,2.7889282832563467,1.0119146956649383,198897664,70557696,10350592,424919040,107917312,326942720,37265408,9621504,275738624,91009024,4788224,2945024,300941312,13377536,35782656,52,16,56,4,4,2,4,66,0,0,0,0,0.008341772151898734,0.0030667938931297706,0.0303783676703645,0.018011363636363638,0.0016759002770083103,0.0030689655172413794,0.0031309734513274338,0.003165155131264917,0.022403225806451602,0.004720229007633588,0.07243,0.049303797468354435,0.004344044321329641,0.004724137931034482,0.00483575221238938,0.0048972792362768506
1693162142,11.207569335324308,2.7236445735046955,0.8149138183210104,0.45721196420160154,10.214751394960654,11.44997525762072,0.21632798691095198,0.548643269701042,4.224638862670457,0.9876594616072323,0.00007048926706632379,0.29167819775019554,5.949422834166311,2.7889282832563467,1.0119146956649383,198897664,70557696,10350592,424919040,108351488,326942720,37265408,9621504,275738624,91009024,4788224,2945024,300941312,13377536,35782656,46,14,48,26,28,2,26,160,0,0,0,0,0.00838209219858156,0.0030686367969494756,0.030590551181102363,0.018001392757660165,0.0016759002770083103,0.0030754716981132076,0.0031309734513274338,0.003164767331433998,0.022642458100558663,0.004723546234509056,0.07277227722772278,0.04908227848101267,0.004344044321329641,0.004735849056603774,0.00483575221238938,0.004896581196581197
1693162143,11.207569335324308,3.316651299046053,0.8149138183210104,0.45721196420160154,10.214751394960654,10.448893969970642,0.21470108693667136,0.5376939453543665,4.224638862670457,0.9876594616072323,0.00007048926706632379,0.29167819775019554,5.831039906159739,2.7889282832563467,1.0080725199053155,198897664,71069696,10350592,424919040,108351488,331165696,37552128,9621504,275738624,91009024,4788224,2945024,300941312,13377536,36196352,40,26,72,8,8,2,8,64,0,0,0,0,0.008374573378839593,0.0030679886685552405,0.030590551181102363,0.018076923076923077,0.0016413043478260864,0.0030689655172413794,0.0031275862068965514,0.003168560606060606,0.022719360568383657,0.0047223796033994325,0.07277227722772278,0.04919753086419753,0.0043369565217391305,0.004724137931034482,0.004829655172413792,0.00490340909090909
1693162144,11.207569335324308,2.6049413425530163,0.8149138183210104,0.4532707707005132,10.214751394960654,10.448893969970642,0.2189957385576425,0.5267446210076911,3.6715749600071352,0.9876594616072323,0.00007048926706632379,0.29167819775019554,5.712656978153166,2.7889282832563467,1.0080725199053155,198897664,71069696,10350592,424919040,108351488,331165696,37552128,9621504,275738624,91009024,4788224,2945024,300941312,13377536,36196352,48,10,34,14,12,2,12,86,0,0,0,0,0.008374573378839593,0.0030679886685552405,0.030590551181102363,0.018076923076923077,0.0016413043478260864,0.0030689655172413794,0.0031275862068965514,0.00317479074347612,0.022719360568383657,0.0047223796033994325,0.07277227722772278,0.04919753086419753,0.0043369565217391305,0.004724137931034482,0.004829655172413792,0.004914623338257016
1693162145,11.207569335324308,3.083419533758206,0.8149138183210104,0.4532707707005132,10.214751394960654,10.448893969970642,0.25767909725827015,0.6419733639908032,3.601164312295961,0.9876594616072323,0.00007048926706632379,0.29167819775019554,4.8726656565029325,2.7889282832563467,1.0080725199053155,198897664,71069696,10350592,424919040,108351488,331165696,37552128,9523200,275738624,91009024,4788224,2945024,300756992,13377536,36196352,22,4,32,6,6,2,6,60,0,0,0,0,0.008374573378839593,0.0030679886685552405,0.030590551181102363,0.018076923076923077,0.0016413043478260864,0.0030689655172413794,0.0031275862068965514,0.0031677962140687077,0.022719360568383657,0.0047223796033994325,0.07277227722772278,0.04919753086419753,0.0043369565217391305,0.004724137931034482,0.004829655172413792,0.004902033185323674
1693162146,10.631032002372024,3.083419533758206,0.8149138183210104,0.4532707707005132,10.214751394960654,10.448893969970642,0.25767909725827015,0.6419733639908032,3.530753664584787,0.9876594616072323,0.00007048926706632379,0.29167819775019554,4.8726656565029325,2.1935356744468923,1.0080725199053155,198897664,71069696,10350592,424919040,108351488,331165696,37552128,9523200,275738624,91009024,4788224,2945024,300756992,13377536,36196352,44,20.435,62,8,8,2,8,82,0,0,0,0,0.008374573378839593,0.003068025786557823,0.030590551181102363,0.018076923076923077,0.0016413043478260864,0.0030689655172413794,0.0031275862068965514,0.0031677962140687077,0.022719360568383657,0.004722446415804081,0.07277227722772278,0.04919753086419753,0.0043369565217391305,0.004724137931034482,0.004829655172413792,0.004902033185323674
1693162147,10.631032002372024,3.083419533758206,0.8149138183210104,0.4532707707005132,10.214751394960654,10.448893969970642,0.25767909725827015,0.6419733639908032,3.460343016873612,1.035948591127097,0.00007048926706632379,0.29167819775019554,4.8726656565029325,2.237936534201298,1.0080725199053155,198897664,71069696,10350592,424919040,108351488,331165696,37552128,9523200,275738624,90959872,4788224,2945024,300756992,13377536,36196352,30,16,42,10,10,2,8,58,0,0,0,0,0.008312829525483305,0.0030656660412757973,0.03031746031746032,0.018031335149863756,0.0016413043478260864,0.0030560747663551406,0.0031275862068965514,0.003168928404305101,0.02191143911439115,0.0047181988742964346,0.07242544731610338,0.04914556962025317,0.0043369565217391305,0.004700934579439252,0.004829655172413792,0.0049040711277491805
