time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693245423,0.7920324920917343,0.1683553066710573,0.652227983535075,0.9703014113490869,0.8948817693746534,0.8402835837321885,0.8007181842067104,0.5882620492236584,1.0,0.7473172982307489,0.0,0.9063553460586421,0.9713916666864474,0.5385097903116869,0.9283936708805967,0.29161234245979956,0.14094488188976265,0.0,0.0,0.0,0.0,0.0,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.5277777777777778,0.38095238095238093,0.7027027027027027,0.8181818181818182,0.9090909090909091,0.49541284403669705,0.8333333333333334,1.0,0,0,0,0,0,0.706480843487753,0.6403974030647409,0.7707627532237078,0.9161219146740401,0.22076132514210123,0.661016949152552,0.8957262762292062,0.25083867565242646
1693245424,0.7920324920917343,0.1683553066710573,0.652227983535075,0.9703014113490869,0.846767336777625,0.6606180788249801,0.8007181842067104,0.6278225814971795,1.0,0.7473172982307489,0.0,0.9063553460586421,1.0,0.569388356925423,0.9283936708805967,0.29161234245979956,0.14094488188976265,0.0,0.0,0.0,0.0,0.0,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.2702702702702703,0.09090909090909091,0.09090909090909091,0.49541284403669705,0.08333333333333333,0.14864864864864866,0,0,0,0,0,0.706480843487753,0.6403974030647409,0.7707627532237078,0.9161219146740401,0.22076132514210123,0.661016949152552,0.88782892478838,0.23347495633755638
1693245425,0.7955681155181135,0.19659657368646677,0.652227983535075,0.9703014113490869,0.846767336777625,0.6801315746248263,0.8007181842067104,0.6673831137707001,1.0,0.7473172982307489,0.0,0.9063553460586421,1.0,0.8513611343865266,0.9283936708805967,0.29161234245979956,0.18818897637795243,0.0,0.0,0.0,0.0,0.0,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.4444444444444444,0.5238095238095238,0.6216216216216216,0.2727272727272727,0.2727272727272727,0.49541284403669705,0.3333333333333333,0.527027027027027,0,0,0,0,0,0.706480843487753,0.6403974030647409,0.7707627532237078,0.9161219146740401,0.22076132514210123,0.661016949152552,0.88782892478838,0.23347495633755638
1693245426,0.951204786780584,0.19659657368646677,0.652227983535075,0.936846554930357,0.846767336777625,0.6996450704246723,0.8109180875604797,0.9588057747635902,1.0,0.7473172982307489,0.0,0.9063553460586421,1.0,0.8513611343865266,0.9283936708805967,1.0,0.18818897637795243,0.0,0.0,0.0,0.0,0.05122494432070986,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.3888888888888889,0.38095238095238093,0.43243243243243246,0.2727272727272727,0.2727272727272727,0.49541284403669705,0.25,0.44594594594594594,0,0,0,0,0,0.7419178961638504,0.6403974030647409,0.7707627532237078,0.9161219146740401,0.22076132514210123,0.661016949152552,0.88782892478838,0.23347495633755638
1693245427,0.951204786780584,0.19659657368646677,0.652227983535075,0.936846554930357,0.846767336777625,0.8820864994053332,0.8109180875604797,0.9588057747635902,0.794984075111504,0.7473172982307479,0.0,0.9063553460586421,1.0,0.8513611343865266,0.9283936708805967,1.0,0.18818897637795243,0.0,0.0,0.0,0.0,0.05122494432070986,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.5,0.09523809523809523,0.32432432432432434,0.7272727272727273,0.6363636363636364,0.49541284403669705,0.5833333333333334,0.6351351351351351,0,0,0,0,0,0.9022012011064563,0.5592628705601697,0.7781594075675049,0.9372939495703966,0.29689817887094483,0.661016949152552,0.88782892478838,0.22701297620934022
1693245428,0.951204786780584,0.19659657368646677,0.652227983535075,0.936846554930357,0.846767336777625,0.8820864994053332,0.8109180875604797,0.6465347132625547,0.794984075111504,0.7473172982307479,0.0,0.9063553460586421,1.0,0.8513611343865266,0.9283936708805967,1.0,0.18818897637795243,0.0,0.0,0.0,0.0,0.05122494432070986,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.0,0.4722222222222222,0.5238095238095238,0.4594594594594595,0.45454545454545453,0.45454545454545453,0.49541284403669705,0.3333333333333333,0.5540540540540541,0,0,0,0,0,1.0,0.5031336887005726,0.8345354291528231,0.9287477879198957,0.0998429341196454,0.661016949152552,0.9926696549904543,0.22515178950437914
1693245429,0.951204786780584,0.2152887259353273,0.7157137780863142,0.936846554930357,0.4412149779254884,0.8820864994053332,0.8109180875604797,0.6069741809890339,0.794984075111504,0.7763294427608318,0.0,0.35302445453729325,1.0,0.8513611343865266,0.953819335617376,1.0,0.18818897637795243,0.0,0.0,0.0,0.0,0.05122494432070986,0.0,0.14588235294117483,0.0,0,0.23076923076923098,0.0,0.0,0.04834054834054912,0.3888888888888889,0.3333333333333333,0.43243243243243246,0.6363636363636364,0.6363636363636364,0.49541284403669705,0.5,0.6216216216216216,0,0,0,0,0,1.0,0.5031336887005726,0.8345354291528231,0.9287477879198957,0.0998429341196454,0.661016949152552,0.9407583023867601,0.19799999334065818
1693245430,0.951204786780584,0.2152887259353273,0.7157137780863142,0.936846554930357,0.9042033868976492,0.6961716681722996,0.8109180875604797,0.5674136487155127,0.6787933522884061,0.7763294427608318,0.0,0.39166041670375445,1.0,0.8513611343865266,0.953819335617376,1.0,0.18818897637795243,0.0,0.0,0.581445523193097,0.0,0.05122494432070986,0.0,0.0,0.0,0,0.23076923076923098,0.0,0.0,0.04834054834054912,0.5555555555555556,0.6190476190476191,0.5405405405405406,0.18181818181818182,0.2727272727272727,0.49541284403669705,0.25,0.5135135135135135,0,0,0,0,0,1.0,0.5031336887005726,0.8345354291528231,0.9287477879198957,0.0998429341196454,0.661016949152552,0.9407583023867601,0.19799999334065818
1693245431,0.951204786780584,0.2152887259353273,0.7157137780863142,0.936846554930357,0.9042033868976492,0.6766581723724535,0.8109180875604797,0.5278531164419923,0.6787933522884061,0.7763294427608318,0.0,0.43029637887021527,1.0,0.8968240189071118,0.40030488283041077,1.0,0.18818897637795243,0.0,0.0,0.581445523193097,0.0,0.05122494432070986,0.0,0.0,0.0,0,0.23076923076923098,0.0,0.06467661691542285,0.04834054834054912,0.2777777777777778,0.38095238095238093,0.3783783783783784,0.36363636363636365,0.36363636363636365,0.49541284403669705,0.25,0.28378378378378377,0,0,0,0,0,0.976224513211933,0.5031336887005726,0.8345354291528231,0.9287477879198957,0.0998429341196454,0.661016949152552,0.9407583023867601,0.19799999334065818
1693245432,0.951204786780584,0.2152887259353273,0.7157137780863142,0.936846554930357,0.9042033868976492,0.6571446765726073,0.8109180875604797,0.96260181054364,0.6787933522884061,0.7763294427608318,0.0,0.12675294210941376,1.0,0.8968240189071118,0.4428890811802518,1.0,0.18818897637795243,0.0,0.0,0.581445523193097,0.0,0.05122494432070986,0.027027027027028232,0.0,0.0,0,0.23076923076923098,0.0,0.06467661691542285,0.04834054834054912,0.4910555555555556,0.6393333333333333,0.762472972972973,0.12504545454545457,0.11068181818181816,0.49541284403669705,0.08333333333333333,0.41309459459459463,0,0,0,0,0,0.8985255366271204,0.4643238847214432,0.8977428438970877,0.8999698966478056,0.17021446587313838,0.661016949152552,0.9407583023867601,0.16348116531513457
