time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693156146,0.3347771159983762,0.42293424664651863,0.959284996723812,1.0,0.98383698276698,0.43900861132051966,0.9109901778062357,0.9680566549191985,0.09279946698820549,0.9379402403679236,0.0,0.9436329463216184,0.39425821093753854,0.8312481599032829,0.6490470797198474,0.0,0.0,0.6999999999999981,0.0,0.3128698224852089,0.030197075651620466,0.0,0.0,0.38414634146340276,0.0,0,0.9696969696969722,0.005347593582892859,0.40571428571428547,0.0,0.15151515151515152,0.3333333333333333,0.3055555555555556,0.35714285714285715,0.38461538461538464,0.5999999999999955,0.2727272727272727,0.31868131868131866,0,0,0,0,0.019442683588627534,0.14134445131858706,0.003780373731076485,0.0005924755689697346,0.17473755843076166,0.8332982953694856,0.39385030401225746,6.348696539288221e-05
1693156147,0.3347771159983762,0.42293424664651863,0.959284996723812,1.0,0.98383698276698,0.3345855609254694,0.9109901778062357,0.9680566549191985,0.09279946698820549,0.9249667046508264,0.0,0.9436329463216184,0.39425821093753854,0.8312481599032829,0.6490470797198474,0.0,0.0,0.6999999999999981,0.0,0.3128698224852089,0.030197075651620466,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.9696969696969722,0.005347593582892859,0.40571428571428547,0.0,0.5454545454545454,0.2222222222222222,0.3055555555555556,0.42857142857142855,0.46153846153846156,0.5999999999999955,0.5454545454545454,0.42857142857142855,0,0,0,0,0.019442683588627534,0.14134445131858706,0.003780373731076485,0.0005924755689697346,0.17473755843076166,0.8332982953694856,0.39385030401225746,5.534518426290015e-05
1693156148,0.3347771159983762,0.42293424664651863,0.9612344411881052,1.0,0.98383698276698,0.32307614081836766,0.9101685423144544,0.9680566549191985,0.09279946698820549,0.9249667046508264,0.0,0.9436329463216184,0.39425821093753854,0.8312481599032829,0.6490470797198474,0.0,0.0,0.0,0.0,0.3128698224852089,0.030197075651620466,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.9696969696969722,0.005347593582892859,0.40571428571428547,0.0,0.12121212121212122,0.1111111111111111,0.08333333333333333,0.21428571428571427,0.23076923076923078,0.5999999999999955,0.18181818181818182,0.18681318681318682,0,0,0,0,0.019442683588627534,0.14134445131858706,0.003780373731076485,0.0005924755689697346,0.17473755843076166,0.8332982953694856,0.39385030401225746,5.534518426290015e-05
1693156149,0.3347771159983762,0.42293424664651863,0.9612344411881052,1.0,1.0,0.3115667207112658,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.9436329463216184,0.39425821093753854,0.8312481599032829,0.6490470797198474,0.0,0.0,0.0,0.0,0.3128698224852089,0.030197075651620466,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.9696969696969722,0.005347593582892859,0.40571428571428547,0.0,0.30303030303030304,0.3888888888888889,0.3888888888888889,0.0,0.0,0.5999999999999955,0.0,0.08791208791208792,0,0,0,0,0.026928524049603702,0.14134445131858706,0.003780373731076485,0.0006351393121937018,0.06922425779170638,0.8332982953694856,0.4022344752406429,4.335373803301816e-05
1693156150,0.3289751138403155,0.42293424664651863,0.9612344411881052,1.0,1.0,0.16508616312598054,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8965277921507516,0.39425821093753854,0.8312481599032829,0.6490470797198474,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.030197075651620466,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.005347593582892859,0.40571428571428547,0.0,0.3939393939393939,0.2777777777777778,0.25,0.5714285714285714,0.6153846153846154,0.5999999999999955,0.8181818181818182,0.4835164835164835,0,0,0,0,0.027447205251428453,0.20128137318523728,0.002846808017122496,0.0005906089935178545,0.21963670046415806,0.8313221190312854,0.40634491291547264,6.446275656226286e-05
1693156151,0.3289751138403155,0.42293424664651863,0.9612344411881052,1.0,1.0,0.21922641867536197,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8631695723147748,0.39425821093753854,0.8312481599032829,0.7165942788369749,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.061983471074376066,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.005347593582892859,0.40571428571428547,0.03448275862068952,0.36363636363636365,0.5,0.4722222222222222,0.35714285714285715,0.38461538461538464,0.5999999999999955,0.6363636363636364,0.4175824175824176,0,0,0,0,0.027447205251428453,0.20128137318523728,0.002846808017122496,0.0005906089935178545,0.1337104524993307,0.8332982953694856,0.3919436306791463,6.446275656226286e-05
1693156152,0.3289751138403155,0.42293424664651863,0.9612344411881052,1.0,1.0,0.2286385337209806,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8631695723147748,0.39425821093753854,0.8312481599032829,0.6802466128962094,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.061983471074376066,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.005347593582892859,0.40571428571428547,0.03448275862068952,0.5757575757575758,1.0,0.8333333333333334,0.14285714285714285,0.15384615384615385,0.5999999999999955,0.18181818181818182,0.24175824175824176,0,0,0,0,0.027447205251428453,0.20128137318523728,0.002846808017122496,0.0005906089935178545,0.1337104524993307,0.8332982953694856,0.3919436306791463,6.706455607274157e-05
1693156153,0.3289751138403155,0.42293424664651863,0.9612344411881052,1.0,1.0,0.3131703076315212,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8631695723147748,0.3106275037936345,0.18932989526446622,0.6802466128962094,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.061983471074376066,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.0,0.40571428571428547,0.03448275862068952,0.45454545454545453,0.5,0.5277777777777778,0.42857142857142855,0.6153846153846154,0.5999999999999955,0.6363636363636364,0.5274725274725275,0,0,0,0,0.027447205251428453,0.20128137318523728,0.002846808017122496,0.0005906089935178545,0.1337104524993307,0.8332982953694856,0.3919436306791463,6.706455607274157e-05
1693156154,0.3289751138403155,0.42293424664651863,0.5320161542708033,1.0,1.0,0.3131703076315212,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8631695723147748,0.3106275037936345,0.7084074574173431,0.6802466128962094,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.061983471074376066,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.0,0.40571428571428547,0.03448275862068952,0.8181818181818182,0.9444444444444444,1.0,0.42857142857142855,0.38461538461538464,0.5999999999999955,0.36363636363636365,0.5494505494505495,0,0,0,0,0.03767263465882318,0.20128137318523728,0.002846808017122496,0.0006339908679891727,0.04044216501519098,0.8332982953694856,0.40122376729263715,5.197073686925611e-05
1693156155,0.3289751138403155,0.42293424664651863,0.5764639717604849,1.0,1.0,0.3131703076315212,0.9101685423144544,0.9680566549191985,0.08407213331906713,0.9249667046508264,0.0,0.8631695723147748,0.3106275037936345,0.7084074574173431,0.6802466128962094,0.006044905008635635,0.0,0.0,0.0,0.3128698224852089,0.061983471074376066,0.0,0.0,0.38414634146340276,0.15463917525774376,0,0.0,0.0,0.40571428571428547,0.03448275862068952,0.3333333333333333,0.4444444444444444,0.5,0.42857142857142855,0.3076923076923077,0.5999999999999955,0.36363636363636365,0.31868131868131866,0,0,0,0,0.0,0.13838606690474736,0.003248244642324405,0.0005513679793223927,0.32242718879440974,0.8313221190312854,0.2971904790778277,7.843086135056349e-05
