time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693123793,3.0916847843736597,6.940152361737393,0.9114216579674536,0.43374682341170673,9.609371469857079,5.499673414758513,0.2966389884546643,0.5220107904700917,0.6721546818178684,1.0285172954754334,0,0.2896557221974432,1.422116702370928,2.6172229725507643,1.0201007403837723,210653184,83300352,13037568,425287680,106749952,333537280,41025536,11841536,299474944,90873856,4673536,2916352,302796800,18141184,48037888,24,20,44,4,6,2,2,52,0,0,0,0,0,0,0.010538752362948963,0.003066100094428706,0.03082891748675246,0.017193094629156008,0.001388235294117647,0.0029832822501528297,0.0029625850340136055,0.003182516810758886,0.02236862003780719,0.004718980169971671,0.0711847389558233,0.04713541666666667,0.004287058823529412,0.004596656450030567,0.0046360544217687065,0.0049285302593659935
1693123794,3.0916847843736597,6.795647138389331,0.9114216579674536,0.43374682341170673,9.609371469857079,5.499673414758513,0.2966389884546643,0.5115181112646627,0.686378421712087,1.0285172954754334,0,0.2896557221974432,1.422116702370928,2.6172229725507643,1.0201007403837723,210653184,83300352,13037568,425287680,106749952,333537280,41025536,11841536,299474944,90873856,4673536,2916352,302796800,18141184,48037888,60,34,76,18,16,2,18,126,0,0,0,0,0,0,0.010538722978685418,0.003066100094428706,0.03082891748675246,0.017193094629156008,0.001388235294117647,0.0029832822501528297,0.0029625850340136055,0.003182516810758886,0.02236861401176629,0.004718980169971671,0.0711847389558233,0.04713541666666667,0.004287058823529412,0.004596656450030567,0.0046360544217687065,0.0049285302593659935
1693123795,3.0916847843736597,8.684839203794679,0.7794986056780114,0.43374682341170673,8.04768844981414,5.499673414758513,0.2966389884546643,0.6366412331129636,0.7006021616063054,1.0285172954754334,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0201007403837723,210653184,84033536,13037568,425287680,106749952,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48037888,28,12,44,4,8,2,2,68,0,0,0,0,0,0,0.010538752362948963,0.003066100094428706,0.03082891748675246,0.017193094629156008,0.001388235294117647,0.0029832822501528297,0.0029625850340136055,0.003180386542591267,0.02236862003780719,0.004718980169971671,0.0711847389558233,0.04713541666666667,0.004287058823529412,0.004596656450030567,0.0046360544217687065,0.004924695776664281
1693123796,3.0916847843736597,8.317872122559136,0.6817356088888874,0.43374682341170673,9.592081791015056,5.499673414758513,0.2966389884546643,0.6366412331129636,0.7148259015005237,1.0014138735420512,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0201007403837723,210653184,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48037888,14,12,36,4,6,2,4,44,0,0,0,0,0,0,0.010538752362948963,0.003066100094428706,0.03082891748675246,0.017193094629156008,0.001388235294117647,0.0029832822501528297,0.0029625850340136055,0.003180386542591267,0.02236862003780719,0.004718980169971671,0.0711847389558233,0.04713541666666667,0.004287058823529412,0.004596656450030567,0.0046360544217687065,0.004924695776664281
1693123797,3.0877790769175135,8.317872122559136,0.7782450080159627,0.43374682341170673,9.592081791015056,5.499673414758513,0.2966389884546643,0.6366412331129636,0.7290496413947422,1.0014138735420512,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0201007403837723,210735104,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48037888,34,20,60,4,6,2,6,52,0,0,0,0,0,0,0.010345927379784105,0.0030594262295081972,0.03078034682080925,0.016717557251908394,0.0014666666666666662,0.0029832822501528297,0.0029713774597495534,0.0031810154525386313,0.02230471050049068,0.004706967213114755,0.07093681917211334,0.038026315789473714,0.0043030303030303025,0.004596656450030567,0.004640071556350627,0.0049258278145695375
1693123798,3.0877790769175135,8.317872122559136,0.7631414217262198,0.43374682341170673,9.592081791015056,5.499673414758513,0.2966389884546643,0.6366412331129636,0.7432733812889604,1.0014138735420512,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0201007403837723,210735104,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48037888,16,18,42,8,8,2,10,40,0,0,0,0,0,0,0.010460775047258977,0.0030542563143124415,0.03084341906202723,0.016788321167883213,0.0014,0.0029832822501528297,0.0029624573378839595,0.003177915573575006,0.022330340264650278,0.004697661365762395,0.07094000000000002,0.03737499999999997,0.004289411764705882,0.004596656450030567,0.004636177474402732,0.004920248032435011
1693123799,3.0877790769175135,8.317872122559136,0.748037835436477,0.43374682341170673,9.592081791015056,5.499673414758513,0.2966389884546643,0.6366412331129636,0.8534243936531034,1.0014138735420512,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0117140445516277,210735104,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48377856,44,22,62,10,8,2,10,72,0,0,0,0,0,0,0.010460775047258977,0.0030542563143124415,0.03084341906202723,0.016788321167883213,0.0014,0.0029832822501528297,0.0029624573378839595,0.003177915573575006,0.022330340264650278,0.004697661365762395,0.07094000000000002,0.03737499999999997,0.004289411764705882,0.004596656450030567,0.004636177474402732,0.004920248032435011
1693123800,3.0877790769175135,8.317872122559136,0.7329342491467341,0.37087358054864056,9.592081791015056,5.499673414758513,0.2966389884546643,0.6366412331129636,0.8534243936531034,1.0014138735420512,0,0.2846086269922508,1.422116702370928,2.6172229725507643,1.0117140445516277,210735104,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90873856,4673536,2916352,302796800,18141184,48377856,46,30,74,4,8,2,4,84,0,0,0,0,0,0,0.010460775047258977,0.0030542563143124415,0.03084341906202723,0.016788321167883213,0.0014,0.0029832822501528297,0.0029624573378839595,0.0031789321789321787,0.022330340264650278,0.004697661365762395,0.07094000000000002,0.03737499999999997,0.004289411764705882,0.004596656450030567,0.004636177474402732,0.004922077922077923
1693123801,3.0877790769175135,8.317872122559136,0.7178306628569912,0.42735029638411454,9.592081791015056,5.499673414758513,0.25170971766444483,0.6366412331129636,0.8534243936531034,0.9797640870786554,0,0.2846086269922508,2.665166269058293,2.6172229725507643,1.0117140445516277,210735104,84033536,13037568,425287680,107454464,333537280,41025536,11857920,299474944,90923008,4673536,2916352,303304704,18141184,48377856,58,24,66,22,16,2,22,136,0,0,0,0,0,0,0.010460775047258977,0.0030542563143124415,0.03084341906202723,0.016788321167883213,0.0014,0.0029832822501528297,0.0029624573378839595,0.0031789321789321787,0.022330340264650278,0.004697661365762395,0.07094000000000002,0.03737499999999997,0.004289411764705882,0.004596656450030567,0.004636177474402732,0.004922077922077923
1693123802,3.047740552913068,8.317872122559136,0.9152073546628798,0.42735029638411454,9.592081791015056,7.365040037253815,0.2467657345235337,0.6366412331129636,0.8534243936531034,0.9797640870786554,0,0.2893324980488938,2.665166269058293,2.6172229725507643,1.0117140445516277,210735104,84033536,13041664,425287680,107454464,335339520,41025536,11857920,299474944,90923008,4673536,2916352,303304704,18141184,48377856,32,18,52,14,10,2,14,70,0,0,0,0,0,0,0.010216417910447763,0.00304660587639311,0.0308665008291874,0.01632246376811594,0.0014969696969696971,0.0029832822501528297,0.00296,0.0031771272637062765,0.02229402985074627,0.004683890577507599,0.0708351177730193,0.02482971014492754,0.004299393939393939,0.004596656450030567,0.004638545454545454,0.004918829074671297
