time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693123853,0.25738686837338953,0.28299068998399673,0.9151034981578613,0.8817776562916684,0.9289669918551374,0.01952951472011214,0.72464407060896,0.9332694536720241,0.09404407602293761,0.7329376348874476,0.5169131819849525,0.857084349446483,0.1291710378879287,0.9753016504678245,0.8788697328480085,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.0,0.47368421052631576,0.7647058823529411,0.6923076923076923,0.0625,0.07692307692307693,0.5247524752475242,0.0,0.25806451612903225,0,0,0,0,0,0,0.012020965971162418,0.5397590936448492,0.24157977070877207,0.01109764424600662,0.613707315892657,1.0,0.39414796844292616,0.6491654678448243
1693123854,0.25738686837338953,0.28299068998399673,0.9151034981578613,0.8860110938882183,0.9289669918551374,0.01952951472011214,0.72464407060896,0.9332694536720241,0.09404407602293761,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9753016504678245,0.8788697328480085,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.0,0.23684210526315788,0.5882352941176471,0.41025641025641024,0.1875,0.23076923076923078,0.5247524752475242,0.125,0.27956989247311825,0,0,0,0,0,0,0.012020965971162418,0.5397590936448492,0.24157977070877207,0.01109764424600662,0.613707315892657,1.0,0.39414796844292616,0.6491654678448243
1693123855,0.25738686837338953,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9289669918551374,0.01952951472011214,0.72464407060896,0.9330046955798207,0.09404407602293761,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9753016504678245,0.8788697328480074,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.0,0.21052631578947367,0.4117647058823529,0.41025641025641024,0.125,0.15384615384615385,0.5247524752475242,0.0625,0.23655913978494625,0,0,0,0,0,0,0.012020965971162418,0.5397590936448492,0.24157977070877207,0.01109764424600662,0.613707315892657,1.0,0.39414796844292616,0.6596275211428586
1693123856,0.25738686837338953,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.09404407602293761,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9114569425146043,0.8788697328480074,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.0,0.34210526315789475,0.47058823529411764,0.41025641025641024,0.25,0.23076923076923078,0.5247524752475242,0.1875,0.3655913978494624,0,0,0,0,0,0,0.012020965971162418,0.5397590936448492,0.24157977070877207,0.01109764424600662,0.613707315892657,1.0,0.39414796844292616,0.6596275211428586
1693123857,0.1187055149253256,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.09404407602293761,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9114569425146043,0.8788697328480074,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.0,0.21052631578947367,0.35294117647058826,0.2564102564102564,0.0625,0.07692307692307693,0.5247524752475242,0.125,0.10752688172043011,0,0,0,0,0,0,0.0,0.6112575130211598,0.21685154337928841,0.010347706056377037,0.72740425737565,1.0,0.41762663641189196,0.6639678895658933
1693123858,0.25678522631547185,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.06317225393582478,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9114569425146043,0.8651890222843981,0.0,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.05897009966777398,0.5526315789473685,0.47058823529411764,0.5128205128205128,0.125,0.15384615384615385,0.5247524752475242,0.125,0.2903225806451613,0,0,0,0,0,0,0.029595976152214237,0.615240459486607,0.2423568295978554,0.010114278539328224,0.6698667142615177,1.0,0.40633655079193476,0.6284722070029506
1693123859,0.10606220322862442,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.05920287790405202,0.7329376348874476,0.0,0.857084349446483,0.1291710378879287,0.9114569425146043,0.27123017483840894,0.024219841639495383,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.05897009966777398,0.5789473684210527,0.29411764705882354,0.6410256410256411,0.3125,0.46153846153846156,0.5247524752475242,0.25,0.6129032258064516,0,0,0,0,0,0,0.029595976152214237,0.615240459486607,0.2423568295978554,0.010114278539328224,0.6698667142615177,1.0,0.40633655079193476,0.6284722070029506
1693123860,0.22417014572486488,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.055233501872279205,0.7329376348874476,0.0,0.8267719098669017,0.1291710378879287,0.9114569425146043,0.3179899515131546,0.024219841639495383,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.039925140361826705,0.0,0,0.0,0.3795013850415461,0.0,0.05897009966777398,0.4473684210526316,0.7647058823529411,0.5641025641025641,0.125,0.23076923076923078,0.5247524752475242,0.125,0.3763440860215054,0,0,0,0,0,0,0.029595976152214237,0.615240459486607,0.2423568295978554,0.010114278539328224,0.6698667142615177,1.0,0.40633655079193476,0.5927419499867784
1693123861,0.22417014572486488,0.32977324511400946,0.9151034981578613,0.8860110938882183,0.9350181492474509,0.01952951472011214,0.72464407060896,0.9330046955798207,0.1358520064828597,0.48288430000881827,0.0,0.8267719098669013,0.16035708133930912,0.9114569425146043,0.3647497281879003,0.024219841639495383,0.0,0.0,0.0,0.4481981981981972,0.0,0.0,0.0,0.03181534622583228,0.0,0,0.0,0.3795013850415461,0.0,0.05897009966777398,0.3684210526315789,0.23529411764705882,0.3076923076923077,0.25,0.23076923076923078,0.5247524752475242,0.25,0.3225806451612903,0,0,0,0,0,0,0.029595976152214237,0.615240459486607,0.2423568295978554,0.010114278539328224,0.6698667142615177,1.0,0.40633655079193476,0.5927419499867784
1693123862,0.22417014572486488,0.32977324511400946,0.9152787888426537,0.8860110938882183,0.9155732247218741,0.015360069036500935,0.72464407060896,0.9330046955798207,0.1358520064828597,0.5176764605017604,0.0,0.37350592618087436,0.16035708133930912,0.9114569425146043,0.411509504862646,0.024219841639495383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03181534622583228,0.0,0,0.0,0.3795013850415461,0.0,0.05897009966777398,0.5263157894736842,0.23529411764705882,0.5384615384615384,0.4375,0.7692307692307693,0.5247524752475242,0.4375,0.7311827956989247,0,0,0,0,0,0,0.017232309034972606,0.5736529560796733,0.2032568160802949,0.005449618656970491,0.7053268781862673,1.0,0.41672119314076045,0.634151038784434
