timestamp,os_017##Agent_ping,os_017##Buffers_used,os_017##CPU_frequency,os_017##CPU_idle_pct,os_017##CPU_iowait_time,os_017##CPU_kernel_number,os_017##CPU_number,os_017##CPU_pused,os_017##CPU_system_time,os_017##CPU_user_time,os_017##CPU_util_pct,os_017##Cache_used,os_017##Cpu_num,os_017##Disk_avgqu_sz,os_017##Disk_await,os_017##Disk_io_util,os_017##Disk_rd_ios,os_017##Disk_rd_kbs,os_017##Disk_svctm,os_017##Disk_wr_ios,os_017##Disk_wr_kbs,os_017##FS_max_avail,os_017##FS_max_util,os_017##FS_total_space,os_017##FS_used_pct,os_017##FS_used_space,os_017##Free_disk_space,os_017##Free_inodes,os_017##ICMP_ping,os_017##Incoming_network_traffic,os_017##Memory_available,os_017##Memory_available_pct,os_017##Memory_free,os_017##Memory_total,os_017##Memory_used,os_017##Memory_used_pct,os_017##Num_of_processes,os_017##Num_of_running_processes,os_017##Outgoing_network_traffic,os_017##Page_pi,os_017##Page_po,os_017##Processor_load_15_min,os_017##Processor_load_1_min,os_017##Processor_load_5_min,os_017##Received_errors_packets,os_017##Received_packets,os_017##Received_queue,os_017##Recv_total,os_017##Send_total,os_017##Sent_errors_packets,os_017##Sent_packets,os_017##Sent_queue,os_017##Shared_memory,os_017##Swap_used_pct,os_017##System_block_queue_length,os_017##System_wait_queue_length,os_017##Total_disk_space,os_017##Total_inodes,os_017##Used_disk_space,os_017##Used_disk_space_pct,os_017##Used_inodes,os_017##Used_inodes_pct,os_017##Zombie_Process,os_017##ss_total
1590768000,1.0,0.0,0.0,0.9938338356716327,0.0,0.0,0.0,0.0,0.2010503787365144,0.3103878816531596,0.2703204870518656,0.0,0.0,0.036117936117936116,0.0,0.0,0.0,0.0,0.0,0.028571428571428567,0.1524354008683936,0.8712853556065745,0.9595959595959596,1.0,0.8247579741258322,0.8247591175411993,0.0,0.0,1.0,0.021249016238546654,0.9584907383417216,0.9571855978541216,0.0,0.0,0.7959150349528988,0.7995570321151717,0.0,0.0,0.10391830550866413,0.0,0.009812667261373774,0.2815434443227625,0.12060325749398493,0.24475101958612355,0.0,0.0,0.0,0.0012325156888095493,0.0016495541350942315,0.0,0.0,0.0002677376171352075,0.275326421570362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5080291970802919
1590768060,1.0,0.0,0.0,0.9950815882851316,0.005618100717265735,0.0,0.0,0.0,0.1901560137538332,0.29804769881246285,0.2569564453832115,0.0,0.0,0.04343942250918995,0.0,0.0,0.0,0.00021228769960376348,0.0,0.057142857142857134,0.36857854696800896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019053056192572755,0.9584479726910398,0.9571855978541216,0.0,0.0,0.7964500046442732,0.7995570321151717,0.0,0.0,0.12065447017759245,0.00021733466598735244,0.2247992863514719,0.2815434443227625,0.07789161385249015,0.2307705217931289,0.0,0.0,0.0,0.06609377976016682,0.08024065195395506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978102189781022
1590768120,1.0,0.0,0.0,0.9983250521107919,0.0008020912075800504,0.0,0.0,0.0,0.1851370913684822,0.2542173182019363,0.22221757738215625,0.0,0.0,0.029764013484943726,0.0,0.0,0.0,0.0,0.0,0.057142857142857134,0.07821540560023903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006977745925545792,0.9584688423285728,0.9571855978541216,0.0,0.0,0.7963970276089046,0.7995570321151717,0.0,0.0,0.035117963972141585,0.0,0.21320249776984834,0.2815434443227625,0.08040016160836506,0.2307705217931289,0.0,0.0,0.0,0.06045747362549982,0.07335985102907097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656934306569343
1590768180,1.0,0.0,0.0,1.0,0.0008020912075800504,0.0,0.0,0.0,0.17382271791961856,0.22984182893267896,0.20427817420820726,0.0,0.0,0.00921661619336038,0.0,0.0,0.0,0.0,0.0,0.028571428571428567,0.061230746331986725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003991187907698554,0.9584708687624818,0.9571855978541216,0.0,0.0,0.7963337924207989,0.7995570321151717,0.0,0.0,0.02048566101683847,0.0,0.07582515611061552,0.27185031572570306,0.03768851796687029,0.1958108856553044,0.0,0.0875527405063291,0.0,0.022326159012681483,0.02854660580938524,0.0,0.0808356021798365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956204379562043
1590768240,1.0,1.0,0.0,0.9964726225202064,0.0008020912075800504,0.0,0.0,0.0,0.18513956686042432,0.2556261915308776,0.2420578965125025,0.233736279160874,0.0,0.010195607870026477,0.0,0.0,0.0,0.0,0.0,0.028571428571428567,0.09552107503973753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012394381779952552,0.9584273135920948,0.9571855978541216,0.9048572269272488,0.0,0.7968622980707224,0.7995570321151717,0.9184149184149184,0.09090909090909093,0.0296444559088104,0.0,0.05798394290811775,0.29125987370971873,0.1256263831686094,0.2307705217931289,0.0,0.0,0.0,0.011471742065001523,0.013011765473857078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021897810218978
1590768300,1.0,0.0,0.0,0.9913097964090444,0.005620408893402654,0.0,0.0,0.0,0.2118410481122861,0.37837772799137537,0.2973538564439534,0.0,0.0,0.0743405138753976,0.014840182648401826,0.0,0.0,0.0,0.0,0.08571428571428573,0.4944745152357648,0.8705833473615593,0.9595959595959596,1.0,0.8252070843262477,0.8252075453885687,0.0,0.0,1.0,0.032036518331524766,0.9584274451787124,0.9571855978541216,0.0,0.0,0.796787258980837,0.7995570321151717,0.0,0.0,0.21566650231990156,0.0,0.23015165031222126,0.3106694316937344,0.16834405697297886,0.29370793682761864,0.0,0.0,0.0,0.0630498178029718,0.07699007261302086,0.0,0.0,0.0002677376171352075,0.275326421570362,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211678832116788
1590768360,1.0,0.0,0.0,0.993310694701248,0.0008032452956485107,0.0,0.0,0.0,0.20129765287606774,0.3252786972095941,0.27592336479587914,0.0,0.0,0.055644439365369586,0.013242009132420093,0.0,0.0,0.00013331464388992325,0.0,0.08571428571428573,0.3314235634794837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025748281535314898,0.9584445514389852,0.9571855978541216,0.0,0.0,0.7965476678792365,0.7995570321151717,0.0,0.0,0.14383171326604913,0.00011876191901166768,0.231935771632471,0.35922827783861866,0.2261311078012217,0.3706258496551029,0.0,0.0,0.0,0.06791538507506997,0.0827439716762837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656934306569343
1590768420,1.0,0.0,0.0,0.9956376554944436,0.014446874440988591,0.0,0.0,0.0,0.19013868531023825,0.3025390263095201,0.2510005840492239,0.0,0.0,0.036910271793992734,0.0,0.0,0.0,0.0,0.0,0.08571428571428573,0.2713657816486594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020886150387207127,0.9584761322271812,0.9571855978541216,0.0,0.0,0.7964478968046698,0.7995570321151717,0.0,0.0,0.11516681740856714,1.6945242664486976e-05,0.27653880463871544,0.38835426520959054,0.24120651498796986,0.4265814074484332,0.0,0.0,0.0,0.08067452876268108,0.09673576384534643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49197080291970796
1590768480,1.0,0.0,0.0,0.993143617732134,0.0024085817988770725,0.0,0.0,0.0,0.2020265477256968,0.3225162984856694,0.0,0.0,0.0,0.04960097518237053,0.0091324200913242,0.0,0.0,1.650562257684764e-05,0.0,0.057142857142857134,0.31587289774437594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02422800150348681,0.9584557889361182,0.0,0.0,0.0,0.7964372170840118,0.7995570321151717,0.0,0.0,0.1344519840790432,0.0,0.2167707404103479,0.38835426520959054,0.14573094619285668,0.3916049879999328,0.0,0.17194092405063288,0.0,0.06159095907620622,0.07624538975172084,0.0,0.16530427247956406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883211678832116
1590768540,1.0,1.0,0.0,0.9944276493337414,0.0024085817988770725,0.0,0.0,0.0,0.19208112132083446,0.31711533972617395,0.0,0.2345171685779836,0.0,0.04266422871074034,0.0,0.0,0.0,0.0001660719563885901,0.0,0.057142857142857134,0.2858745527795149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0240215437213867,0.9583916536187568,0.0,0.9040177073742596,1.0,0.7972776829952569,0.8028792912513844,0.9184149184149184,0.09090909090909093,0.13227520137920676,6.732886476285642e-05,0.2604817127564674,0.3786378358226344,0.09296702103923828,0.35664535186210833,0.0,0.0,0.0,0.07427744361497242,0.0913383162093495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4963503649635037
1590768600,1.0,0.0,0.0,0.9931474902083928,0.0032118270945255827,0.0,0.0,0.0,0.2028145793272768,0.3282336104864158,0.0,0.0,0.0,0.0531855322552997,0.0,0.0,0.0,0.0,0.0,0.08571428571428573,0.33733948102985395,0.8698849207912634,0.9595959595959596,1.0,0.8257781511759138,0.8257798809306058,0.0,0.0,1.0,0.02433798126766066,0.9583908640990522,0.0,0.0,0.0,0.7972428333804786,0.8006644518272427,0.0,0.0,0.13851820167633702,0.00011687911427116911,0.2515611061552185,0.3786378358226344,0.09296702103923828,0.3356662135172784,0.0,0.0,0.0,0.0720688231059777,0.08925114279186498,0.0,0.0,0.0002677376171352075,0.275326421570362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693430656934306
1590768660,1.0,0.0,0.0,0.9938879076690784,0.0024085817988770725,0.0,0.0,0.0,0.2008856209950322,0.32240541750760665,0.2776716922987254,0.0,0.0,0.0366569529360227,0.0,0.0,0.0,0.0,0.0,0.057142857142857134,0.2634715972644157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02221149969846297,0.9583840215949432,0.956876096151862,0.0,0.0,0.7974214376562172,0.8028792912513844,0.0,0.0,0.11921779646904784,0.0,0.2569134701159679,0.38835426520959054,0.128140961087359,0.3356662135172784,0.0,0.0,0.0,0.07367938875994143,0.09146200056001524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832116788321168
