timestamp,docker_006##container_cpu_used,docker_006##container_fgc,docker_006##container_fgct,docker_006##container_mem_used,docker_006##container_session_used,docker_006##container_thread_idle,docker_006##container_thread_running,docker_006##container_thread_total,docker_006##container_thread_used_pct,docker_006##cost,docker_006##count,docker_006##proc,docker_006##succ_rate
1590768000,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.04864385365584038,0.2893900889453621,0.012852333777200384,1.0
1590768060,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05413309205943277,0.2798602287166455,0.02022845939011876,1.0
1590768120,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.048818711637772204,0.10641677255400253,0.011106692903308776,1.0
1590768180,0.07766990291262135,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.054031604659654384,0.05622617534942821,0.010810369508393829,1.0
1590768240,0.17475728155339804,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05056559565220973,0.2906607369758577,0.015892559826848153,1.0
1590768300,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05481953151284393,0.318297331639136,0.01931422436782241,1.0
1590768360,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05070305647771935,0.37229987293519695,0.017533618298892537,1.0
1590768420,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05373577429351371,0.30336721728081323,0.020000017688091527,1.0
1590768480,0.13592233009708735,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05220376925619054,0.32941550190597196,0.019061680039904338,1.0
1590768540,0.1262135922330097,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05195644636372287,0.3090851334180432,0.020574262619881042,1.0
1590768600,0.21359223300970875,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05259272726310472,0.3173443456162643,0.017859941737507472,1.0
1590768660,0.2233009708737864,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.050906620150179736,0.3062261753494282,0.02036699252293157,1.0
1590768720,0.10679611650485436,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.05240418730377348,0.3516518424396442,0.017471911830898516,1.0
1590768780,0.18446601941747573,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.050529678132133916,0.3144853875476493,0.016596117193386814,1.0
1590768840,0.1650485436893204,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.0518886924364158,0.3389453621346887,0.017630557364249618,1.0
1590768900,0.11650485436893206,0.0,0.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.04987451230235628,0.397712833545108,0.017692247184628092,1.0
