timestamp,docker_003##container_cpu_used,docker_003##container_fgc,docker_003##container_fgct,docker_003##container_mem_used,docker_003##container_session_used,docker_003##container_thread_idle,docker_003##container_thread_running,docker_003##container_thread_total,docker_003##container_thread_used_pct,docker_003##cost,docker_003##count,docker_003##proc,docker_003##succ_rate
1590768000,0.125,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.037232076186670834,0.2282410225197809,0.02249909648755013,1.0
1590768060,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.015746726003573526,0.2891052951917225,0.007912250595250194,1.0
1590768120,0.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.4519339009256633,0.08490566037735849,0.02553671137316322,0.99820787
1590768180,0.34375,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.4961639347078676,0.05036518563603165,0.009188156596881169,1.0
1590768240,0.5520833333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.1027311032322374,0.30995130858186243,0.016196571751635882,1.0
1590768300,0.13541666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.030635539771746764,0.2891052951917225,0.016947828142113118,1.0
1590768360,0.14583333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.027219155755059808,0.389531345100426,0.01628680155214653,1.0
1590768420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621669712330466,0.2891052951917225,0.006722738126778386,1.0
1590768480,0.578125,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.02064986288726253,0.34388314059646985,0.010099793768330796,1.0
1590768540,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.01842212102986317,0.30432136335970783,0.008833147692675536,1.0
1590768600,0.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.023343201157165358,0.2738892270237371,0.01300766977851628,1.0
1590768660,0.625,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.04400336170917779,0.349969567863664,0.02975033944161725,1.0
1590768720,0.7291666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.02028881194730744,0.33475349969567864,0.008957215713984995,1.0
1590768780,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0299633897957755,0.33475349969567864,0.016425150065752278,1.0
1590768840,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03078359467815452,0.2830188679245283,0.018809862221672517,1.0
1590768900,0.15625,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.024874924779982568,0.34692635423006696,0.015200202510817171,1.0
1590768960,0.3541666666666667,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.013741335006335223,0.2647595861229458,0.005665824938735136,1.0
1590769020,0.59375,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.02720594161882479,0.3377967133292757,0.015512085706381363,1.0
1590769080,0.2395833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03864370496604111,0.3590992087644553,0.022565183815258318,1.0
1590769140,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03148575396265919,0.3925745587340232,0.017905198202552847,1.0
1590769200,0.10416666666666667,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.020393414000431348,0.2982349360925137,0.009587768353533312,1.0
1590769260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03135596738098958,0.37735849056603776,0.01877270193460189,1.0
1590769320,0.7447916666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.026198899960450172,0.34388314059646985,0.015115579827607412,1.0
1590769380,0.02083333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03193036618279815,0.3408399269628728,0.019354444230457173,1.0
1590769440,0.6979166666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03209565656125585,0.3256238587948874,0.01896287106455299,1.0
1590769500,0.13541666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03208101145082831,0.35605599513085817,0.018736768150609068,1.0
1590769560,0.40625,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.027853298500959373,0.349969567863664,0.015265004766480359,1.0
1590769620,0.6458333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.02745969315530889,0.349969567863664,0.01764558608759644,1.0
1590769680,0.7083333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.02737351270884597,0.40474741326841146,0.015436199273675903,1.0
