timestamp,db_007##ACS,db_007##AIOS,db_007##AWS,db_007##Asm_Free_Tb,db_007##CPU_Used_Pct,db_007##CPU_free_pct,db_007##CPU_pused,db_007##Call_Per_Sec,db_007##DFParaWrite_Per_Sec,db_007##DbFile_Used_Pct,db_007##DbTime,db_007##Exec_Per_Sec,db_007##Hang,db_007##LFParaWrite_Per_Sec,db_007##LFSync_Per_Sec,db_007##Logic_Read_Per_Sec,db_007##Login_Per_Sec,db_007##MEM_Total,db_007##MEM_Used,db_007##MEM_Used_Pct,db_007##MEM_real_util,db_007##New_Tbs_Free_Gb,db_007##New_Tbs_Used_Pct,db_007##On_Off_State,db_007##PGA_Used_Pct,db_007##PGA_used_total,db_007##Physical_Read_Per_Sec,db_007##Proc_Used_Pct,db_007##Proc_User_Used_Pct,db_007##Redo_Per_Sec,db_007##Row_Lock,db_007##SEQ_Used_Pct,db_007##SctRead_Per_Sec,db_007##SeqRead_Per_Sec,db_007##Sess_Active,db_007##Sess_Connect,db_007##Sess_Used_Temp,db_007##Sess_Used_Undo,db_007##Session_pct,db_007##TPS_Per_Sec,db_007##Tbs_Free_Gb,db_007##Tbs_Used_Pct,db_007##TempTbs_Pct,db_007##Total_Tbs_Size,db_007##UndoTbs_Pct,db_007##Used_Tbs_Size,db_007##User_Commit,db_007##cost,db_007##count,db_007##proc,db_007##succ_rate,db_007##tnsping_result_time
1590768000,0.5,0.0,0.0,0.0,0.4372203466965356,0.9834610651172075,0.0,0.34723404255319146,0.03236994219653179,0.0,0.0879120879120879,0.18855421686746987,1.0,0.03911290322580645,0.022001269303998303,0.07934368702440513,0.16923076923076924,1.0,0.8038768242546498,0.8036475786601821,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.00013553808620222284,0.6656151419558359,0.6656151419558359,0.003751157862026725,0.0,0.0,0.0,0.025990903183885642,0.0,0.7847082494969819,0.0,0.0,0.08904109589041098,0.3064516129032258,0.0,0.0,0.0,1.0,0.0,0.0,0.33673469387755106,0.039972561131224375,0.3737060041407868,0.039972561131224375,1.0,0.0
1590768060,0.25,0.0,0.4,1.0,0.45825282522171207,0.9823824992820523,0.0,0.4987234042553192,0.03283236994219653,0.0,0.08608058608058608,0.26686746987951804,1.0,0.053225806451612914,0.029828643960228468,0.10978175877128854,0.16923076923076924,1.0,0.8040195993241329,0.8037988526767031,0.8443241152581705,0.9981132140722472,0.9984841417910448,1.0,0.0,0.75,0.0012198427758200055,0.6561514195583596,0.6561514195583596,0.015470573916138953,0.0,0.0,0.0,0.029239766081871343,0.0,0.772635814889336,0.0,0.0,0.08904109589041098,0.4731182795698925,0.0,0.0,0.0,0.0,0.0,0.0,0.4047619047619048,0.034231340597719075,0.355072463768116,0.034231340597719075,1.0,0.0
1590768120,0.25,1.0,0.0,0.0,0.4729649674469333,0.9816281389141616,0.0,0.188936170212766,0.05132947976878613,0.0,0.2252747252747253,0.40843373493975904,1.0,0.052822580645161286,0.03088639729215147,0.06551051156049154,0.16923076923076924,1.0,0.8039634905422733,0.8037070536329158,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.06221198156682028,0.6561514195583596,0.6561514195583596,0.0036110983007853884,0.0,0.0,0.0,0.0285899935022742,0.2,0.772635814889336,0.0,0.0,0.2123287671232877,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.33673469387755106,0.33122586405430343,0.11697722567287785,0.33122586405430343,1.0,0.0
1590768180,0.75,0.0,0.4,0.0,0.4943989893739101,0.9805290631678106,0.0,0.17106382978723406,0.035838150289017344,0.0,0.08974358974358974,0.14036144578313253,1.0,0.053225806451612914,0.030674846625766868,0.0043165101746311255,0.16923076923076924,1.0,0.8040331876618025,0.8037808124841428,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.0,0.6593059936908517,0.6593059936908517,0.003619697415983552,0.0,0.0,0.0,0.032163742690058485,0.0,0.772635814889336,0.0,0.0,0.08904109589041098,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.8694955515674315,0.07349896480331262,0.8694955515674315,1.0,0.00010000100001000009
1590768240,0.25,0.0,0.4,0.0,0.5484231525963007,0.9777587666290972,0.0,0.1906382978723404,0.02173410404624277,0.0,0.13553113553113552,0.1572289156626506,1.0,0.04798387096774193,0.027078485297228685,0.005460798586168097,0.1846153846153846,1.0,0.8040128051552984,0.8037826741661148,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.0,0.6561514195583596,0.6561514195583596,0.003445653680294674,0.0,0.0,0.0,0.07017543859649122,0.2,0.772635814889336,0.0,0.0,0.12328767123287672,0.13440860215053765,0.0,0.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.10822002623858908,0.39648033126294,0.10822002623858908,1.0,0.0
1590768300,0.5,0.0,0.0,0.0,0.5407573418493751,0.9781518648780092,0.0,0.7336170212765958,0.04508670520231214,0.0,0.10073260073260074,0.2789156626506024,1.0,0.052822580645161286,0.034059657287920465,0.0060392999497784535,0.16923076923076924,1.0,0.8039768838320335,0.8037659190283667,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.00013553808620222284,0.6561514195583596,0.6561514195583596,0.003418619475664828,0.0,0.0,0.0,0.029239766081871343,0.2,0.772635814889336,0.0,0.0,0.10958904109589042,0.7043010752688171,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.04785600933983964,0.4130434782608696,0.04785600933983964,1.0,0.00010000100001000009
1590768360,1.0,0.0,0.0,1.0,0.0,0.9800427197610831,0.0,0.5004255319148936,0.01572254335260116,0.0,0.07875457875457875,0.22409638554216868,1.0,0.05685483870967741,0.03511741061984345,0.0057977279517873155,0.16923076923076924,1.0,0.8038910302440313,0.8037203984328921,0.8439373428737188,0.0,0.0,1.0,0.0,0.75,0.0,0.6593059936908517,0.6593059936908517,0.0038099381152306173,0.0,0.0,0.0,0.055880441845354116,0.0,0.7766599597585513,0.0,0.0,0.06849315068493153,0.456989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.040895569666698384,0.4668737060041408,0.040895569666698384,1.0,0.00010000100001000009
1590768420,0.5,0.0,0.4,0.0,0.5038828285760805,0.9770534429542318,0.0,0.4340425531914894,0.030751445086705208,0.0,0.1043956043956044,0.20120481927710845,1.0,0.05120967741935484,0.029617093293843873,0.004812368486297147,0.15384615384615385,1.0,0.8039526978913014,0.8037230344427639,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.0,0.6593059936908517,0.6593059936908517,0.00360997923784864,0.0,0.0,0.0,0.029239766081871343,0.2,0.7766599597585513,0.0,0.0,0.10958904109589042,0.3924731182795699,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.037979409974597436,0.38716356107660455,0.037979409974597436,1.0,0.0
1590768480,0.5,0.0,0.4,0.0,0.5621784170911938,0.9770750693932072,0.0,0.4748936170212766,0.030520231213872838,0.0,0.07875457875457875,0.21746987951807228,1.0,0.05120967741935484,0.029617093293843873,0.005600656058689282,0.16923076923076924,1.0,0.8040025001240994,0.8038176012969168,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.0,0.6593059936908517,0.6593059936908517,0.0033822793792451875,0.0,0.0,0.0,0.030214424951267062,0.0,0.7766599597585513,0.0,0.0,0.06849315068493153,0.4301075268817204,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.03879222748793763,0.4358178053830228,0.03879222748793763,1.0,0.00010000100001000009
1590768540,0.5,0.0,0.0,0.0,0.0,0.9751811465734416,0.0,0.45106382978723397,0.03236994219653179,0.0,0.08424908424908424,0.22289156626506024,1.0,0.05040322580645161,0.02834778929553628,0.034792724868565765,0.16923076923076924,1.0,0.8045548758027563,0.8044187268731321,0.8441307290659447,0.0,0.0,1.0,0.0,0.75,0.0,0.6593059936908517,0.6593059936908517,0.0034984263324697113,0.0,0.0,0.0,0.030539311241065625,0.0,0.7766599597585513,0.0,0.0,0.08904109589041098,0.4139784946236559,0.0,0.0,0.0,0.0,0.0,0.0,0.35034013605442177,0.04294363302435242,0.4192546583850932,0.04294363302435242,1.0,0.0
