timestamp,docker_001##container_cpu_used,docker_001##container_fgc,docker_001##container_fgct,docker_001##container_mem_used,docker_001##container_session_used,docker_001##container_thread_idle,docker_001##container_thread_running,docker_001##container_thread_total,docker_001##container_thread_used_pct,docker_001##cost,docker_001##count,docker_001##proc,docker_001##succ_rate
1590768000,0.0099009900990099,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.00022597452299077798,0.29102167182662536,3.626134031867476e-05,1.0
1590768060,0.0099009900990099,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0005351763064046635,0.2693498452012384,0.00019556164043683211,1.0
1590768120,0.0198019801980198,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.00023136525084159102,0.09907120743034056,7.990931220988962e-05,1.0
1590768180,0.0198019801980198,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.00028392809692971043,0.034055727554179564,7.256827862549273e-05,1.0
1590768240,0.27722772277227725,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003306384693375718,0.2693498452012384,7.460254438525277e-05,1.0
1590768300,0.0099009900990099,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003436044014022134,0.3065015479876161,9.619975090254914e-05,1.0
1590768360,0.0198019801980198,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003712113406094445,0.3622291021671827,9.61620626732592e-05,1.0
1590768420,0.0099009900990099,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004628841016887164,0.2817337461300309,0.00014101065673955782,1.0
1590768480,0.32673267326732675,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0005732864161521918,0.33436532507739936,0.00021828095759843818,1.0
1590768540,0.6831683168316832,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.000485871109976496,0.3250773993808049,0.00012447392558974184,1.0
1590768600,0.405940594059406,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00043977946130662095,0.3560371517027864,0.00011807848609452,1.0
1590768660,0.4158415841584158,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004534816681338926,0.28792569659442724,0.00011444459117594253,1.0
1590768720,0.3960396039603961,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00033000926058865176,0.35294117647058826,7.581878668367912e-05,1.0
1590768780,0.4950495049504951,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00040104071029787783,0.3126934984520124,0.00012634890623973137,1.0
1590768840,0.3663366336633663,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003485358425369705,0.3281733746130031,0.0001446460673247525,1.0
1590768900,0.19801980198019806,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004709903392784697,0.3591331269349845,0.0001587559198233107,1.0
1590768960,0.297029702970297,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0005330330945047813,0.3126934984520124,0.00015665556965177902,1.0
1590769020,0.5247524752475248,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003507884714710554,0.30959752321981426,8.949169337899967e-05,1.0
1590769080,0.19801980198019806,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00038486167635814057,0.35294117647058826,8.673276652701067e-05,1.0
1590769140,0.5247524752475248,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0005095566686061234,0.3962848297213623,0.00015713988913080573,1.0
1590769200,0.31683168316831684,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004239555936006519,0.29102167182662536,0.00010733643134691728,1.0
1590769260,0.5841584158415841,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0005570162058544896,0.37770897832817335,0.00016453128326467207,1.0
1590769320,0.297029702970297,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00034172382821693166,0.33126934984520123,6.617308837322572e-05,1.0
1590769380,0.6534653465346535,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004928031479461796,0.3498452012383901,0.00013985862885711222,1.0
1590769440,0.3564356435643564,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004985422727131347,0.346749226006192,0.00015762932819485075,1.0
1590769500,0.16831683168316833,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00048002524347451965,0.4148606811145511,0.00017264020744774055,1.0
1590769560,0.2277227722772277,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004286928053125064,0.3684210526315789,0.00010565795518978126,1.0
1590769620,0.5148514851485149,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004250594247452797,0.3684210526315789,0.00011653792212696233,1.0
1590769680,0.38613861386138615,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00042890273522858547,0.3219814241486068,0.00012738725238958652,1.0
1590769740,0.5445544554455446,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0005290380756416252,0.3219814241486068,0.000152564152239968,1.0
1590769800,0.7425742574257426,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00036941874153007713,0.3715170278637771,0.00013876208110915432,1.0
1590769860,0.2376237623762376,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003722511132014476,0.33746130030959753,7.832643083037808e-05,1.0
1590769920,0.5643564356435643,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00034365177311398363,0.3250773993808049,7.437512568244406e-05,1.0
1590769980,0.6237623762376238,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004582055573962875,0.3746130030959752,0.00016026816440216192,1.0
1590770040,0.6633663366336634,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00047245770034471096,0.4148606811145511,0.00016389308657436521,1.0
1590770100,0.5148514851485149,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00037724658586560535,0.35294117647058826,0.0001050330357390416,1.0
1590770160,0.3564356435643564,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003629642714875233,0.3653250773993808,0.00012389646334486255,1.0
1590770220,0.6732673267326733,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.00033516680503908544,0.18575851393188852,8.754939692231566e-05,1.0
1590770280,0.5247524752475248,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0002356849132069441,0.15789473684210525,4.6876696115148404e-05,1.0
1590770340,0.594059405940594,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0002971479932540304,0.13622291021671826,6.673525922601089e-05,1.0
1590770400,0.0594059405940594,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.000319324426424638,0.11145510835913312,7.24526042965228e-05,1.0
1590770460,0.0099009900990099,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004761912830267373,0.4272445820433437,0.00013043518385763586,1.0
1590770520,0.0594059405940594,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003046682592533532,0.33746130030959753,7.052716474714112e-05,1.0
1590770580,0.0099009900990099,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0004065127915647114,0.3808049535603715,0.00010593509988296896,1.0
1590770640,0.8316831683168316,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0003816977297276029,0.3931888544891641,9.269567788196191e-05,1.0
