timestamp,os_019##Agent_ping,os_019##Buffers_used,os_019##CPU_frequency,os_019##CPU_idle_pct,os_019##CPU_iowait_time,os_019##CPU_kernel_number,os_019##CPU_number,os_019##CPU_pused,os_019##CPU_system_time,os_019##CPU_user_time,os_019##CPU_util_pct,os_019##Cache_used,os_019##Cpu_num,os_019##Disk_avgqu_sz,os_019##Disk_await,os_019##Disk_io_util,os_019##Disk_rd_ios,os_019##Disk_rd_kbs,os_019##Disk_svctm,os_019##Disk_wr_ios,os_019##Disk_wr_kbs,os_019##FS_max_avail,os_019##FS_max_util,os_019##FS_total_space,os_019##FS_used_pct,os_019##FS_used_space,os_019##Free_disk_space,os_019##Free_inodes,os_019##ICMP_ping,os_019##Incoming_network_traffic,os_019##Memory_available,os_019##Memory_available_pct,os_019##Memory_free,os_019##Memory_total,os_019##Memory_used,os_019##Memory_used_pct,os_019##Num_of_processes,os_019##Num_of_running_processes,os_019##Outgoing_network_traffic,os_019##Page_pi,os_019##Page_po,os_019##Processor_load_15_min,os_019##Processor_load_1_min,os_019##Processor_load_5_min,os_019##Received_errors_packets,os_019##Received_packets,os_019##Received_queue,os_019##Recv_total,os_019##Send_total,os_019##Sent_errors_packets,os_019##Sent_packets,os_019##Sent_queue,os_019##Shared_memory,os_019##Swap_used_pct,os_019##System_block_queue_length,os_019##System_wait_queue_length,os_019##Total_disk_space,os_019##Total_inodes,os_019##Used_disk_space,os_019##Used_disk_space_pct,os_019##Used_inodes,os_019##Used_inodes_pct,os_019##Zombie_Process,os_019##ss_total
1590768000,1.0,0.0,0.0,0.9998372832941992,0.009057632770741151,0.0,0.0,0.0,0.27350059841055496,0.32961744090379186,0.3501497336300565,0.0,0.0,0.016103627594444232,0.009455424427697996,0.0,0.0,0.0,0.0,0.037037037037037035,0.021422478074886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009246767891568038,0.9563539309856788,0.9592030360531308,0.0,0.0,0.9437030609656794,0.9465408805031448,0.966183574879227,0.1111111111111111,0.12936108490175632,0.0,0.20577617328519854,0.4608594027171985,0.11369302325581394,0.33962264150943394,0.0,0.056301984644913636,0.3333333333333333,0.03275916050186433,0.030165471920172545,0.0,0.05346985324232083,0.2434113118152206,0.8195002644103648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010362694300518
1590768060,1.0,0.0,0.0,0.9892042342069322,0.003022105660803376,0.0,0.0,0.0,0.3113417789877508,0.4573093569221172,0.4892475017199995,0.0,0.0,0.09390814191867512,0.011801507180435091,0.0,0.0,0.0,0.007246376811594203,0.07407407407407407,0.2900915055142659,0.8712853556065745,0.9595959595959596,1.0,0.7383673555217933,0.7383692620119808,0.0,0.0,1.0,0.010168310313277579,0.9563483752148092,0.9589921990301497,0.0,0.0,0.9437412396043304,0.9475890985324948,0.0,0.0,0.14637786578603235,0.0,0.1131167268351384,0.4608594027171985,0.14470077519379845,0.3459169811320755,0.0,0.0,0.0,0.08510547145552573,0.09090995478170773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960276338514679
1590768120,1.0,0.0,0.0,0.996417563302445,0.006044211321606752,0.0,0.0,0.0,0.2890584676234257,0.432107835706374,0.39488462808594377,0.0,0.0,0.1120862771667953,0.0,0.0,0.0,0.0,0.014492753623188406,0.07407407407407407,0.3026592447573048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031056215173896,0.9563204624864644,0.958886780518659,0.0,0.0,0.9440799081576804,0.9475890985324948,0.0,0.0,0.0418866886825247,0.0,0.3405535499398315,0.4521777239810506,0.1007751937984496,0.3207547169811321,0.0,0.0,0.0,0.01304090320137045,0.013352207136944415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371329879101899
1590768180,1.0,0.0,0.0,0.9981160177298588,0.006039869215772264,0.0,0.0,0.0,0.2711056141619448,0.3604037027823197,0.3726663840177766,0.0,0.0,0.023252646394233287,0.0,0.0,0.0,0.0,0.007246376811594203,0.037037037037037035,0.09598320864607436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0018728263663842395,0.9563467017898484,0.958886780518659,0.0,0.0,0.943878202133198,0.9475890985324948,0.0,0.0,0.025919671086391552,0.0,0.08062575210589651,0.4521777239810506,0.10852713178294576,0.3207547169811321,0.0,0.0,0.0,0.012753646211404877,0.013243807121177141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538860103626943
1590768240,1.0,1.0,0.0,0.9968872756152029,0.006039869215772264,0.0,0.0,0.0,0.2815613590240553,0.37558138907082,0.388740573576698,0.8530347957708085,0.0,0.025005849832188398,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.08047820990419845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009916863491077428,0.9563505841357572,0.958886780518659,0.16212369314034433,0.0,0.9436460599911896,0.9454926624737946,0.0,0.0,0.0914872001787754,0.0,0.098676293622142,0.44347517582486384,0.1007751937984496,0.3144603773584906,0.0,0.0,0.0,0.017797578811119243,0.017938442868968313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250431778929189
1590768300,1.0,0.0,0.0,0.9892777390405936,0.003022105660803376,0.0,0.0,0.0,0.3089610202423543,0.4834050513100903,0.4882855375134481,0.0,0.0,0.12532261387964366,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06633321263524833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012326987846162974,0.9563595536935467,0.9590976175416404,0.0,0.0,0.9436862410059936,0.9475890985324948,0.9541062801932368,0.1111111111111111,0.23440543113009216,0.0,0.34296028880866425,0.478264499029572,0.21446821705426355,0.3836528301886792,0.0,0.14715290595009595,0.3333333333333333,0.11640944072620354,0.11834114188858168,0.0,0.14675767918088736,0.0,0.8195002644103648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269430051813472
1590768360,1.0,0.0,0.0,0.9903495134308524,0.006044211321606752,0.0,0.0,0.0,0.3116370252808665,0.4687622907279682,0.4742640664938453,0.0,0.0,0.14171960619278953,0.0,0.0,0.0,0.0,0.007246376811594203,0.07407407407407407,0.5669131771622857,0.8705833473615593,0.9595959595959596,1.0,0.7386354675400458,0.7386372644126784,0.0,0.0,1.0,0.01336171206128092,0.95628699398725,0.958886780518659,0.0,0.0,0.9444093657807264,0.9475890985324948,0.0,0.0,0.19816478786975886,0.0,0.4055354993983153,0.5217355009704281,0.2945736434108527,0.4591245283018868,0.0,0.0,0.0,0.08642352266906568,0.0896376623888548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7426597582037997
1590768420,1.0,0.0,0.0,0.9910620380796104,0.006044211321606752,0.0,0.0,0.0,0.3031787557945441,0.4771975458206645,0.4649436365255244,0.0,0.0,0.05900123283030598,0.0,0.0,0.0,0.0,0.007246376811594203,0.07407407407407407,0.3908261272485132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01062522204542725,0.9563260851943324,0.958886780518659,0.0,0.0,0.9439225213920518,0.9496855345911952,0.0,0.0,0.15287364883878765,0.0,0.4380264741275572,0.5130329528142413,0.1912124031007752,0.4402566037735849,0.0,0.0,0.0,0.06610680376508084,0.06943971269772445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5924006908462867
1590768480,1.0,0.0,0.0,0.9942976264098352,0.006044211321606752,0.0,0.0,0.0,0.2966181147557924,0.4417938118897205,0.4226168085484413,0.0,0.0,0.08314794312915383,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3142671273651199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01210994642935519,0.9563078783307598,0.958675943495678,0.0,0.0,0.9441135480770516,0.9465408805031448,0.0,0.0,0.17446187366539204,0.0,0.35980746089049337,0.5130329528142413,0.1291968992248062,0.4150943396226415,0.0,0.0,0.0,0.07156986870277382,0.07150424027074664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544041450777202
1590768540,1.0,1.0,0.0,0.9918375756709678,0.006044211321606752,0.0,0.0,0.0,0.29513195227853645,0.4560821011283692,0.0,0.8540743291188847,0.0,0.1035437759531734,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3460725047716658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011116379054635113,0.95621416653296,0.0,0.16086575256368035,0.0,0.9450000667458716,0.9486373165618449,0.0,0.0,0.16145927893926604,0.0,0.3995186522262335,0.4956487259219066,0.09302325581395347,0.37735849056603776,0.0,0.0,0.0,0.07102007051289091,0.07496213038410209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613126079447323
