timestamp,os_022##Agent_ping,os_022##Buffers_used,os_022##CPU_frequency,os_022##CPU_idle_pct,os_022##CPU_iowait_time,os_022##CPU_kernel_number,os_022##CPU_number,os_022##CPU_pused,os_022##CPU_system_time,os_022##CPU_user_time,os_022##CPU_util_pct,os_022##Cache_used,os_022##Cpu_num,os_022##Disk_avgqu_sz,os_022##Disk_await,os_022##Disk_io_util,os_022##Disk_rd_ios,os_022##Disk_rd_kbs,os_022##Disk_svctm,os_022##Disk_wr_ios,os_022##Disk_wr_kbs,os_022##FS_max_avail,os_022##FS_max_util,os_022##FS_total_space,os_022##FS_used_pct,os_022##FS_used_space,os_022##Free_disk_space,os_022##Free_inodes,os_022##ICMP_ping,os_022##Incoming_network_traffic,os_022##Memory_available,os_022##Memory_available_pct,os_022##Memory_free,os_022##Memory_total,os_022##Memory_used,os_022##Memory_used_pct,os_022##Num_of_processes,os_022##Num_of_running_processes,os_022##Outgoing_network_traffic,os_022##Page_pi,os_022##Page_po,os_022##Processor_load_15_min,os_022##Processor_load_1_min,os_022##Processor_load_5_min,os_022##Received_errors_packets,os_022##Received_packets,os_022##Received_queue,os_022##Recv_total,os_022##Send_total,os_022##Sent_errors_packets,os_022##Sent_packets,os_022##Sent_queue,os_022##Shared_memory,os_022##Swap_used_pct,os_022##System_block_queue_length,os_022##System_wait_queue_length,os_022##Total_disk_space,os_022##Total_inodes,os_022##Used_disk_space,os_022##Used_disk_space_pct,os_022##Used_inodes,os_022##Used_inodes_pct,os_022##Zombie_Process,os_022##cost,os_022##count,os_022##proc,os_022##ss_total,os_022##succ_rate
1590768000,1.0,0.0,0.0,0.8322807115454577,0.0005848629253604028,0.0,0.0,0.0,0.9328403435990401,0.8793060848484384,0.9079685373170968,0.0,0.0,0.0008180159804702494,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.3136590279744611,0.9973035552038454,0.87,1.0,0.8618127143281191,0.8618124326577905,0.0,0.0,1.0,0.039134619161723685,0.8936410193208735,0.9992002132764596,0.0,0.0,0.9976890352081476,0.9982436532013412,0.0,0.0,0.013674656181385565,0.0,0.4554812146165723,0.918319052294738,0.3765289795918367,0.6827269102990035,0.0,0.0,0.0,6.398620896089373e-06,7.421410063670772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002448686191863822,0.27769347496206376,0.02061121657002359,0.8995363214837713,1.0
1590768060,1.0,0.0,0.0,0.9359425124847042,0.0009075730732164593,0.0,0.0,0.0,0.829955775203862,0.4092089692237125,0.4402163602742637,0.0,0.0,0.0023342647570136475,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.447913792368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3168971206347959,0.8938421039347475,0.9994668088509732,0.0,0.0,0.9975480822060832,0.9980839853105541,0.0,0.0,0.2269156920928609,0.0,0.42485846628924345,0.8896251139068825,0.27346938775510204,0.6195986710963455,0.0,0.0,0.0,5.84755790312163e-06,6.831562923450867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037445626811332335,0.25796661608497723,0.0037890217436564967,0.8284389489953632,1.0
1590768120,1.0,0.0,0.0,0.9336815201574232,0.0007001502988258169,0.0,0.0,0.0,0.8233132460628029,0.34714623996886473,0.4504189838620049,0.0,0.0,0.0006287947252523452,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.3679660258848016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2903327179164866,0.8938677227057575,0.9994668088509732,0.0,0.0,0.9975104473994868,0.9980839853105541,0.0,0.0,0.20734765872614855,0.0,0.4269171384457025,0.8785840933012156,0.3051036734693877,0.6029873754152824,0.0,0.0,0.0,2.565950712051397e-06,2.5640324967905287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022814718257335915,0.09408194233687406,0.005140516068708384,0.8469860896445132,1.0
1590768180,1.0,0.0,0.0,0.9280683640903531,0.001153739964919249,0.0,0.0,0.0,0.8028115308268737,0.3719129530157272,0.4757472121372319,0.0,0.0,0.0015208266200932494,0.0,0.0,0.0,0.0,0.0,0.3947368421052632,0.36651208213358105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12100797423105628,0.8938165230613278,0.9994668088509732,0.0,0.0,0.9975747866881226,0.9980839853105541,0.0,0.0,0.08648978879385581,0.0,0.4305198147195059,0.9050740659635635,0.4979591836734694,0.6727548172757475,0.0,0.0,0.0,1.6828582097604318e-06,1.6427560954506578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019833319549263395,0.05159332321699545,0.008213029459052022,0.8377125193199382,1.0
1590768240,1.0,0.9999410195353452,0.0,0.9576302935972484,0.0010301840298323403,0.0,0.0,0.0,0.8114118125384594,0.24718693247966936,0.3423548736043898,0.7663902862217525,0.0,0.0008617511345794447,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.3716379117257226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09418823899124013,0.8938117479649561,0.9994668088509732,0.9867230949052844,0.0,0.9975753699769041,0.9980839853105541,0.9807692307692308,0.3333333333333333,0.05373859679745707,0.0,0.4271744724652599,0.9492240204008108,0.6459199999999999,0.7707641196013291,0.0,0.3943089430894309,0.0,3.3362753156012867e-06,3.427293629844775e-06,0.0,0.3371212121212121,0.00017905102954341988,0.0,0.0,0.0,0.08695652173913042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027527567518969235,0.2867981790591806,0.0037265814281493928,0.928902627511592,1.0
1590768300,1.0,0.0,0.0,0.9305058785593808,0.001275012202034507,0.0,0.0,0.0,0.8296382928291203,0.3641960545039996,0.4647481629233699,0.0,0.0,0.006002446131621712,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.3667394815793917,0.997713883759782,0.87,1.0,0.8617097920821469,0.8617041436778186,0.0,0.0,1.0,0.31447146168048085,0.8938000376095685,0.9994668088509732,0.0,0.0,0.9975832063348812,0.9980839853105541,0.0,0.0,0.2282294145207669,0.0,0.42254246011322705,0.9425979952388688,0.4867330612244898,0.7491667774086378,0.0,0.0,0.0,1.031271588898154e-05,1.2540840931162324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034893727304404674,0.30500758725341426,0.004008751850848318,0.8825347758887172,1.0
1590768360,1.0,0.0,0.0,0.9317531087740186,0.0011564174039204952,0.0,0.0,0.0,0.828538906218366,0.3780456475069966,0.4591203931781421,0.0,0.0,0.0011197293668217105,0.0,0.0,0.0,0.0,0.0,0.2368421052631579,0.3739210203900744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33147071532387945,0.8939362036513417,0.9994668088509732,0.0,0.0,0.99748265242103,0.9980839853105541,0.0,0.0,0.2378940018924952,0.0,0.43026248069994855,0.9337750683441294,0.4153077551020409,0.7209302325581396,0.0,0.0,0.0,7.612460265488443e-06,8.950407760994787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003248325980587559,0.33990895295902884,0.005011150183205122,0.8500772797527048,1.0
1590768420,1.0,0.0,0.0,0.9405579257201444,0.0006611699368959125,0.0,0.0,0.0,0.8197378293713417,0.339490571943065,0.4193902825067849,0.0,0.0,0.0012551330466486722,0.0,0.0,0.0,0.0,0.0,0.3947368421052632,0.3672289144547438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3601367011038222,0.8937340958025309,0.9997334044254866,0.0,0.0,0.9976273080388376,0.9979243174197668,0.0,0.0,0.2681371783447097,0.0,0.4264024704065877,0.9359790340696368,0.42857142857142855,0.7209302325581396,0.0,0.0,0.0,6.43081742336889e-06,7.439132743538706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037783827038980608,0.2852807283763278,0.004537882422313707,0.8516228748068007,1.0
1590768480,1.0,0.0,0.0,0.9297114255713199,0.0007015677665323589,0.0,0.0,0.0,0.8438621681020971,0.3816321243647487,0.4683329642982324,0.0,0.0,0.0007140431045282463,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.3707684164499575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3050929017559021,0.8939353320067659,0.9997334044254866,0.0,0.0,0.9974920357622974,0.9979243174197668,0.0,0.0,0.22722804567711824,0.0,0.4256304683479156,0.9050740659635635,0.28877714285714284,0.6511627906976745,0.0,0.0,0.0,7.156064780492462e-06,8.401459112777802e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003994870277000199,0.3201820940819423,0.003945962234899221,0.8531684698608965,1.0
1590768540,1.0,0.9999584236068828,0.0,0.9415463670337666,0.0006178584236404633,0.0,0.0,0.0,0.8193295902549201,0.31165862003020545,0.0,0.7662455602286491,0.0,0.0015344484960220773,0.0,0.0,0.0,0.0,0.00011587149850815446,0.4473684210526316,0.3711755936139491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3612071335978316,0.8937906390071861,0.0,0.9888615611006928,1.0,0.997556780817042,0.9980839853105541,0.9839743589743588,0.3333333333333333,0.2537735069039329,0.0,0.4258878023674729,0.9006590705198391,0.35408326530612244,0.6511627906976745,0.0,0.5975609756097561,0.0,7.0284033948550126e-06,8.161975720716256e-06,0.0,0.5416666666666666,0.0005371530886302597,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472767272495173,0.3095599393019727,0.004901698764482894,0.945904173106646,1.0
