timestamp,os_020##Agent_ping,os_020##Buffers_used,os_020##CPU_frequency,os_020##CPU_idle_pct,os_020##CPU_iowait_time,os_020##CPU_kernel_number,os_020##CPU_number,os_020##CPU_pused,os_020##CPU_system_time,os_020##CPU_user_time,os_020##CPU_util_pct,os_020##Cache_used,os_020##Cpu_num,os_020##Disk_avgqu_sz,os_020##Disk_await,os_020##Disk_io_util,os_020##Disk_rd_ios,os_020##Disk_rd_kbs,os_020##Disk_svctm,os_020##Disk_wr_ios,os_020##Disk_wr_kbs,os_020##FS_max_avail,os_020##FS_max_util,os_020##FS_total_space,os_020##FS_used_pct,os_020##FS_used_space,os_020##Free_disk_space,os_020##Free_inodes,os_020##ICMP_ping,os_020##Incoming_network_traffic,os_020##Memory_available,os_020##Memory_available_pct,os_020##Memory_free,os_020##Memory_total,os_020##Memory_used,os_020##Memory_used_pct,os_020##Num_of_processes,os_020##Num_of_running_processes,os_020##Outgoing_network_traffic,os_020##Page_pi,os_020##Page_po,os_020##Processor_load_15_min,os_020##Processor_load_1_min,os_020##Processor_load_5_min,os_020##Received_errors_packets,os_020##Received_packets,os_020##Received_queue,os_020##Recv_total,os_020##Send_total,os_020##Sent_errors_packets,os_020##Sent_packets,os_020##Sent_queue,os_020##Shared_memory,os_020##Swap_used_pct,os_020##System_block_queue_length,os_020##System_wait_queue_length,os_020##Total_disk_space,os_020##Total_inodes,os_020##Used_disk_space,os_020##Used_disk_space_pct,os_020##Used_inodes,os_020##Used_inodes_pct,os_020##Zombie_Process,os_020##ss_total
1590768000,1.0,0.0,0.0,0.9920755279521376,0.011225801593235477,0.0,0.0,0.0,0.2716181338095792,0.2492341949304359,0.4462483599296361,0.0,0.0,0.03842377883989593,0.0,0.0,0.0,0.0,0.14269524672969824,0.0625,0.029332146265689512,0.38681406347940056,0.989247311827957,1.0,0.5070061767301147,0.5070073401692161,0.0,0.0,1.0,0.023405808556364115,0.9607194833457696,0.9719083652949104,0.0,0.0,0.7256441336028866,0.7230590961761297,0.0,0.0,0.4483758220525305,0.0,0.2469135802469136,0.34165999999999996,0.036783448275862066,0.16848187616575575,0.0,0.0846846864864865,0.0,0.06843378121083192,0.0689182318831305,0.0,0.16776315347991702,0.0,0.09389025389025388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589018302828619
1590768060,1.0,0.0,0.0,0.9909502528192016,0.014974907348139704,0.0,0.0,0.0,0.28991517158743463,0.3342220444389426,0.4633737955265736,0.0,0.0,0.028651976658614107,0.0,0.0,0.0,0.0007241172950329147,0.04785649527263308,0.0625,0.3115388335428958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019863161022117375,0.9607532439848748,0.9720120244635636,0.0,0.0,0.7255462214613387,0.7219003476245655,0.0,0.0,0.36070913340221533,0.0007295800287096027,0.4307270233196159,0.35833999999999994,0.11954206896551725,0.21195560019304266,0.0,0.0,0.0,0.0560261417472198,0.056334993653807175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6039933444259568
1590768120,1.0,0.0,0.0,0.992248491636454,0.35544427172141513,0.0,0.0,0.0,0.284641156436554,0.2785521153156549,0.4436156982304728,0.0,0.0,0.16843082285791725,0.03432604912009282,0.0,0.012195121951219513,0.4840796785500556,0.01359927470534905,0.0625,0.2826390191775905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007986566471938204,0.9604081178226984,0.9719083652949104,0.0,0.0,0.7287755526358862,0.7230590961761297,0.0,0.0,0.12942774908478288,0.4835871345334464,0.1289437585733882,0.35000000000000003,0.09195586206896553,0.2065164934065504,0.0,0.0,0.0,0.021755509204810126,0.021658827252009627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574043261231281
1590768180,1.0,0.0,0.0,0.9973953818165159,0.018707876349436024,0.0,0.0,0.0,0.2405054298212605,0.2351322958570389,0.3652897769815182,0.0,0.0,0.0890083377850897,0.0,0.0952381,0.0,0.0,0.004533091568449683,0.0625,0.0993699141279306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0059764417203253045,0.9603031021301368,0.9718047061262568,0.0,0.0,0.7309400892711001,0.7242178447276941,0.0,0.0,0.11488623934709034,0.0,0.10425240054869683,0.34165999999999996,0.08275862068965517,0.2010904300416085,0.0,0.0,0.0,0.016957210897271934,0.017145742006819044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457570715474209
1590768240,1.0,1.0,0.0,0.9951872604596224,0.011225801593235477,0.0,0.0,0.0,0.2671928937396556,0.24698501062157585,0.39889293598903103,0.13102564187893906,0.0,0.008117167075597913,0.0029007928833881262,0.0,0.0,0.0,0.005536847558606397,0.0625,0.08663418545057491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018361865582327302,0.9604148020636968,0.9718047061262568,1.0,0.0,0.7290669297318182,0.7242178447276941,0.937799043062201,0.5,0.2222988064769974,0.0,0.14951989026063098,0.35000000000000003,0.10114758620689657,0.21195560019304266,0.0,0.0,0.0,0.05061519702494464,0.048664099747218865,0.0,0.0,0.0002388915432393693,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840266222961731
1590768300,1.0,0.0,0.0,0.9832530930894248,0.1385985767383318,0.0,0.0,0.0,0.3054426438578459,0.372737324126582,0.5805089771168118,0.0,0.0,0.06525880856817333,0.0040224327982982,0.0,0.0,0.0,0.0,0.0625,0.3686136362841831,0.3866112029175451,0.989247311827957,1.0,0.5075154418252867,0.5075161091499972,0.0,0.0,1.0,0.03174081900493575,0.9609006367209536,0.9718047061262568,0.0,0.0,0.7262526929525377,0.7242178447276941,0.0,0.0,0.7273751027380988,0.0,0.5720164609053497,0.34165999999999996,0.07816275862068965,0.2010904300416085,0.0,0.2288288216216216,0.0,0.09122701954420084,0.09445730274361737,0.0,0.4638157772680058,0.0,0.09389025389025388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821963394342762
1590768360,1.0,0.0,0.0,0.9909553598135415,0.011225801593235477,0.0,0.0,0.0,0.2919722743100128,0.3149643276104465,0.4632949882123221,0.0,0.0,0.02505905471484333,0.005221427190098628,0.0,0.0,0.0,0.09891853386866988,0.0625,0.2591695731567337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025945696594684303,0.9608343165172972,0.9718047061262568,0.0,0.0,0.7236033142670082,0.7242178447276941,0.0,0.0,0.4747049522541158,0.0,0.42661179698216734,0.325,0.055172413793103454,0.17934704631718992,0.0,0.0,0.0,0.07291092053042535,0.07347931354458867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173044925124792
1590768420,1.0,0.0,0.0,0.9916071552872022,0.003743726837034926,0.0,0.0,0.0,0.27113815280088555,0.3088301885862827,0.4533763027494115,0.0,0.0,0.03149164566855925,0.003538967317733513,0.0,0.0,0.0,0.0,0.0625,0.3562391552863936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02196305833007863,0.9608899967670204,0.9718047061262568,0.0,0.0,0.7232326047431354,0.7242178447276941,0.0,0.0,0.4085334022627084,0.0,0.3278463648834019,0.30833999999999995,0.020689655172413796,0.1467384924413372,0.0,0.0,0.0,0.062447358706385965,0.06304560370603439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457570715474209
1590768480,1.0,0.0,0.0,0.9899761447187372,0.04117561628951488,0.0,0.0,0.0,0.28156806503251713,0.30130616821244205,0.4781973425303179,0.0,0.0,0.022154776143628627,0.0030361632179462385,0.0,0.0,0.0,0.0,0.0625,0.30817923012292897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02530841728756123,0.9608127755062672,0.0,0.0,0.0,0.7240943495551928,0.7242178447276941,0.0,0.0,0.4634925351330613,0.0,0.382716049382716,0.29166,0.020689655172413796,0.13043421550341086,0.0,0.0,0.0,0.0708218702283292,0.07114739877200281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540765391014975
1590768540,1.0,1.0,0.0,0.9915512847691198,0.003743726837034926,0.0,0.0,0.0,0.2819778683125029,0.3123468486091717,0.0,0.13237162202281127,0.0,0.03941971158922186,0.0,0.0,0.0,0.0,0.0,0.0625,0.3822769557774574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024459660721343708,0.9608477633302436,0.9718047061262568,0.9988242164574478,0.0,0.7233423135282434,0.7242178447276941,0.9282296650717704,0.25,0.4581148146861172,0.0,0.3607681755829904,0.39166,0.3724137931034483,0.3369507089099613,0.0,0.0,0.0,0.06994132120991092,0.07044202921737401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723793677204659
1590768600,1.0,0.0,0.0,0.9892959952124992,0.02620608785924448,0.0,0.0,0.0,0.29405334720330195,0.31429317520064903,0.0,0.0,0.0,0.028478633933256742,0.0029007928833881262,0.0,0.0,0.0,0.0,0.0625,0.2350720222994697,0.3865701749387429,0.989247311827957,1.0,0.5080415143493424,0.5080416876786014,0.0,0.0,1.0,0.025192742641743385,0.9608144074010424,0.0,0.0,0.0,0.7240319748023694,0.7242178447276941,0.0,0.0,0.4839357443958834,0.0,0.3882030178326473,0.4083399999999999,0.252871724137931,0.3478289224829458,0.0,0.2918918918918919,0.0,0.07338592492785168,0.07391376999406267,0.0,0.6085526287222993,0.0,0.09389025389025388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6505823627287853
