time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693068309,11.391154221785317,2.9464200697746654,0.8473008724546004,0.4197153532390744,9.683582450161866,11.528168147791536,0.3019417221786834,0.6280655466569866,3.0180841334725477,1.066170084961929,0,0.2980294846966278,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,323289088,37670912,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,28,40,80,12,12,2,12,48,0,0,0,0,0,0.008021877848678211,0.003047938638542666,0.028084555651423638,0.01768,0.0014226190476190473,0.003033898305084746,0.003653421633554084,0.0034366952789699565,0.022035928143712566,0.004686289549376798,0.07055674518201287,0.053166666666666654,0.00428452380952381,0.0046610169491525435,0.008161870503597122,0.007300511508951407
1693068310,11.391154221785317,2.9464200697746654,0.8473008724546004,0.4197153532390744,9.683582450161866,11.528168147791536,0.3019417221786834,0.6280655466569866,3.0180841334725477,0.876311837619519,0,0.2980294846966278,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,323289088,37670912,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,50,24,68,14,14,2,14,100,0,0,0,0,0,0.008021877848678211,0.003047938638542666,0.028084555651423638,0.01768,0.0014226190476190473,0.003033898305084746,0.003653421633554084,0.0034366952789699565,0.022035928143712566,0.004686289549376798,0.07055674518201287,0.053166666666666654,0.00428452380952381,0.0046610169491525435,0.008161870503597122,0.007300511508951407
1693068311,11.391154221785317,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.788983869250686,0.3019417221786834,0.6280655466569866,3.0180841334725477,0.8941226013220573,0.00004038029699383735,0.2980294846966278,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,323289088,37670912,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,62,20,56,22,22,2,22,126,0,0,0,0,0,0.008021877848678211,0.003047938638542666,0.028084555651423638,0.01768,0.0014226190476190473,0.003033898305084746,0.003653421633554084,0.0034366952789699565,0.022035928143712566,0.004686289549376798,0.07055674518201287,0.053166666666666654,0.00428452380952381,0.0046610169491525435,0.008161870503597122,0.007300511508951407
1693068312,11.391154221785317,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.59684773345416,0.3019417221786834,0.6280655466569866,3.0180841334725477,1.0686458221523059,0.00004038029699383735,0.2980294846966278,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,323289088,37670912,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,26,14,48,8,8,2,10,66,0,0,0,0,0,0.00806325023084026,0.0030495710200190663,0.028084555651423638,0.017810880829015545,0.0014542772861356934,0.003018348623853211,0.0036709956709956707,0.0034414893617021277,0.02254305283757339,0.004689227836034318,0.07055674518201287,0.05262295081967212,0.004290855457227139,0.00463302752293578,0.008195205479452053,0.007324561403508773
1693068313,11.391154221785317,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.404711597657634,0.29600970340305954,0.6280655466569866,3.0180841334725477,1.0686458221523059,0.00004038029699383735,0.2883860450813371,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,323289088,37900288,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,26,16,34,2,2,2,2,34,0,0,0,0,0,0.008115601503759399,0.0030492424242424244,0.028553299492385782,0.017900763358778625,0.0013782234957020057,0.0030168067226890756,0.003649895178197065,0.0034378791875494595,0.02284807692307692,0.0046886363636363644,0.07111570247933886,0.05163934426229516,0.004275644699140401,0.004630252100840336,0.008143835616438356,0.0073051378446115315
1693068314,11.391154221785317,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964953,0.29600970340305954,0.6280655466569866,3.0180841334725477,1.0686458221523059,0.00004038029699383735,0.2883860450813371,4.267406972867089,3.339164350362217,1.2870025224749881,205774848,73043968,10502144,424910848,106479616,327245824,37900288,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,23.029,13.515,45.956,4,3.845,2,6,58.544,0,0,0,0,0,0.00811524352635668,0.003049243224991832,0.02855329949238579,0.017899945042364744,0.001378869183799582,0.0030168067226890756,0.003649895178197065,0.003437471589191702,0.022847663614810956,0.004688637804985298,0.07111570247933888,0.05163600178910589,0.004275773836759917,0.004630252100840336,0.008143835616438356,0.007299721727741281
1693068315,11.391154221785317,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964953,0.29600970340305954,0.6280655466569866,3.0180841334725477,1.0686458221523059,0.00004038029699383735,0.2883860450813371,4.267406972867089,3.3391643503622155,1.2870025224749881,205774848,73170944,10502144,424910848,106479616,327245824,37900288,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,36,32,58,10,10,2,10,64,0,0,0,0,0,0.008115601503759399,0.0030492424242424244,0.028553299492385782,0.017900763358778625,0.0013782234957020057,0.0030168067226890756,0.003649895178197065,0.0034375,0.02284807692307692,0.0046886363636363644,0.07111570247933886,0.05163934426229516,0.004275644699140401,0.004630252100840336,0.008143835616438356,0.0072998753117207
1693068316,11.391154221785317,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964953,0.29600970340305954,0.6280655466569866,3.003599138725644,1.0686458221523059,0.00005265683308267791,0.2883860450813371,4.267406972867089,2.63851218669082,1.2870025224749881,205774848,73170944,10502144,424910848,106479616,327245824,37900288,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,56,22,66,8,8,2,8,62,0,0,0,0,0,0.008115601503759399,0.0030492424242424244,0.028553299492385782,0.017900763358778625,0.0013782234957020057,0.0030168067226890756,0.003649895178197065,0.0034375,0.02284807692307692,0.0046886363636363644,0.07111570247933886,0.05163934426229516,0.004275644699140401,0.004630252100840336,0.008143835616438356,0.0072998753117207
1693068317,13.315680502015512,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964953,0.29600970340305954,0.6280655466569866,3.003599138725644,1.0686458221523059,0.00006448795442055987,0.2932011915812198,4.267406972867089,3.2012361474824425,1.2870025224749881,214126592,73170944,10502144,424910848,106479616,327245824,37900288,8445952,294494208,88743936,4780032,2953216,295337984,13131776,36192256,24,10,40,10,10,2,10,54,0,0,0,0,0,0.008099250936329589,0.0030469483568075113,0.028553299492385782,0.017845268542199488,0.0014629080118694364,0.003018348623853211,0.003628930817610063,0.0034373024236037933,0.022400000000000007,0.004684507042253521,0.07111570247933886,0.05042372881355941,0.004292581602373888,0.00463302752293578,0.008095744680851063,0.007299123904881101
1693068318,12.301862588417162,2.960533428250146,0.8747905204257026,0.4197153532390744,9.589069717042399,10.754450948964953,0.29600970340305954,0.6280655466569866,3.003599138725644,1.0263429581505918,0.00006448795442055987,0.2932011915812198,4.267406972867089,3.2012361474824425,1.2870025224749881,214126592,73170944,10510336,424910848,108896256,327245824,37900288,8445952,294494208,88748032,4780032,2953216,295337984,13131776,36192256,26,22,52,4,4,2,2,18,0,0,0,0,0,0.008062267657992568,0.0030427509293680295,0.02818813131313131,0.017810880829015545,0.0014380403458213254,0.0030168067226890756,0.0036396588486140727,0.0034362096347273687,0.022017142857142864,0.004676951672862453,0.0698175965665236,0.05017241379310344,0.004287608069164265,0.004630252100840336,0.008124113475177306,0.007290931989924435
