time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693068369,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.34797652731055556,0.7855737995132458,0.30164727166908556,0.22729005490314486,0.7050958207087515,0.49864410329030084,0.7055882426655133,0.5579905076809549,0.41004034925292604,0.8260226877429114,0.0,0.0,0.0,0.0,0.38822751322751387,0.0,0.0,0.0,0.2297297297297303,0.0,0,0.1794871794871807,0.06418219461695557,0.0,0.0,0.42450511640377137,0.2631578947368421,0.5238867406760633,0.7696117958760511,0.7710360618202633,0.9438414346389805,0.8348949519131548,0.7777777777777778,0,0,0,0,0,0.026768814038642702,0.1595580622231788,0.1924146224345716,0.055712351617179634,0.6141480876417501,0.0,0.9409726962469797,0.3841199884402799
1693068370,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.34797652731055556,0.7855737995132458,0.35343673690250715,0.2272900549031447,0.7050958207087515,0.49864410329030084,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.23335829956760692,0.0,0.0,0.0,0.0,0.38822751322751387,0.0,0.0,0.0,0.2297297297297303,0.0,0,0.1794871794871807,0.06418219461695557,0.0,0.0,0.3127932436659368,0.6842105263157895,0.5737807159785456,0.23203931958683716,0.23678687273421103,0.9438414346389805,0.25702728360919636,0.34444444444444444,0,0,0,0,0,0.026768814038642702,0.1595580622231788,0.1924146224345716,0.055712351617179634,0.6141480876417501,0.0,0.9409726962469797,0.3841199884402799
1693068371,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.34797652731055556,0.7855737995132458,0.4052262021359282,0.2272900549031447,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.17209941554731692,0.0,0.0,0.0,0.0,0.38822751322751387,0.0,0.0,0.0,0.2297297297297303,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.0,0.37982036730863755,0.21052631578947367,0.3492578271173756,0.30883538762815343,0.3894294981873688,0.9438414346389805,0.33957980765261897,0.32222222222222224,0,0,0,0,0,0.026768814038642702,0.1595580622231788,0.1924146224345716,0.055712351617179634,0.6141480876417501,0.0,0.9409726962469797,0.3841199884402799
1693068372,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.34797652731055556,0.7855737995132458,0.45701566736934923,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.0,0.0,0.0,0.0,0.38822751322751387,0.0,0.0,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.268108494570803,0.47368421052631576,0.44904577772234,0.23203931958683716,0.23678687273421103,0.9438414346389805,0.25702728360919636,0.5,0,0,0,0,0,0.016501104362610288,0.12848216639940474,0.1924146224345716,0.07963239173613708,0.7934533416477162,0.0,0.9356879993286433,0.40325854545588696
1693068373,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.34797652731055556,0.7314747056685317,0.8951545432440915,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.0,0.0,0.0,0.0,0.38822751322751387,0.0,0.0,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.268108494570803,0.05263157894736842,0.12473493825620556,0.23203931958683716,0.23678687273421103,0.9438414346389805,0.25702728360919636,0.3888888888888889,0,0,0,0,0,0.00949193055785665,0.09636409262536413,0.1471647515083268,0.10275090383908718,0.6243575072250213,0.0,0.9380531783690179,0.43246768724564616
1693068374,0.07042036724359386,0.053352440327787444,0.842037564558867,0.9009951902294687,0.8120120320582097,0.32634164588073794,0.7314747056685317,0.8951545432440915,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.0,0.0,0.0,0.0,0.38822751322751387,0.32394366197183927,0.0,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.5585593636891728,0.47368421052631576,0.5488337283273045,0.15524325154552088,0.16046556000763215,0.9438414346389805,0.17447475956577374,0.2222222222222222,0,0,0,0,0,0.00949193055785665,0.09636409262536413,0.1471647515083268,0.10275090383908718,0.6243575072250213,0.0,0.9380531783690179,0.45782047459068087
1693068375,0.1174597987259997,0.05629479854795449,0.842037564558867,0.9009951902294687,0.8120120320582097,0.42090950332657584,0.7314747056685317,0.8951545432440915,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.22721690002456293,0.0,0.0,0.0,0.38822751322751387,0.32394366197183927,0.0,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,1.0,0.42105263157894735,0.7234626418859923,0.6928157278347349,0.7297080709788208,0.9438414346389805,0.7523424278697322,0.7111111111111111,0,0,0,0,0,0.00949193055785665,0.09636409262536413,0.1471647515083268,0.10275090383908718,0.6243575072250213,0.0,0.9380531783690179,0.45782047459068087
1693068376,0.1174597987259997,0.0845181844812773,0.842037564558867,0.9009951902294687,0.8120120320582097,0.42090950332657584,0.7314747056685317,0.8951545432440915,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.7055882426655133,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.22721690002456293,0.009201171058133726,0.0,0.0,0.38822751322751387,0.32394366197183927,0.0,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.33513561821350374,0.5263157894736842,0.47399276537358115,0.30883538762815343,0.31310818546078995,0.9438414346389805,0.33957980765261897,0.3888888888888889,0,0,0,0,0,0.00949193055785665,0.09636409262536413,0.1471647515083268,0.10275090383908718,0.6243575072250213,0.0,0.9380531783690179,0.45782047459068087
1693068377,0.1329302869570187,0.0845181844812773,0.842037564558867,0.9009951902294687,0.8120120320582097,0.42090950332657584,0.8458677647846997,0.8951545432440915,0.3009243659469185,0.7164525196923519,0.6222507105938075,0.6909066451687148,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.22721690002456293,0.009201171058133726,0.0,0.0,0.38822751322751387,0.32394366197183927,0.09661016949152497,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.268108494570803,0.42105263157894735,0.3991518024198578,0.23203931958683716,0.23678687273421103,0.9438414346389805,0.25702728360919636,0.4,0,0,0,0,0,0.025106205792110255,0.11339172312520836,0.1471647515083268,0.1803669950694992,0.8075356604187096,0.0,0.9351521384523079,0.4745794568131386
1693068378,0.1329302869570187,0.0845181844812773,0.8082929339066485,0.9009951902294687,0.8251740808616296,0.42090950332657584,0.8458677647846997,0.8951545432440915,0.3009243659469185,0.7244263016423507,0.6222507105938075,0.6909066451687148,0.5579905076809549,0.8005335458521518,0.8276146100234003,0.22721690002456293,0.009201171058133726,0.007499999999999908,0.0,0.38822751322751387,0.32394366197183927,0.09661016949152497,0.0,0.3055555555555486,0.012658227848113773,0,0.1794871794871807,0.06418219461695557,0.0,0.03759398496240596,0.1563966218329684,0.2631578947368421,0.1995759012099289,0.23203931958683716,0.23678687273421103,0.9438414346389805,0.25702728360919636,0.18888888888888888,0,0,0,0,0,0.03632072772637462,0.1482339335429053,0.27320258522797547,0.2413510667505373,0.5878089933322662,0.0,0.9223469113040313,0.48450979507557035
