time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693203505,2.737908589510029,8.518064630412885,0.9692577147034368,0.3917573518670694,9.11411006702893,2.3983758132292197,0.297123952275702,0.6958312867972838,0.8147563971186048,1.0534461577983272,0,0.3429215981392848,1.1202586081168653,4.433459519433056,1.1222224052494607,211324928,83345408,12034048,425541632,110522368,329129984,41586688,11845632,290918400,91209728,4681728,2916352,296833024,17944576,49377280,28,20,52,4,4,2,6,34,0,0,0,0,0,0.009036491677336748,0.00302540834845735,0.029746835443037974,0.016413301662707838,0.0017464387464387462,0.002948717948717949,0.003017482517482517,0.002798472385428907,0.02151849642004773,0.00464573502722323,0.06875930521091815,0.024907363420427556,0.004467806267806267,0.004589743589743589,0.0046874125874125875,0.004897179788484136
1693203506,2.737908589510029,8.518064630412885,0.9692577147034368,0.3917573518670694,9.11411006702893,4.610432431517726,0.297123952275702,0.6958312867972838,0.8147563971186048,1.0534461577983272,0,0.3429215981392848,1.3746331045723592,4.433459519433056,1.1222224052494607,211324928,83345408,12034048,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,44,18,52,10,10,2,8,86,0,0,0,0,0,0.00884184308841843,0.003022705771050142,0.029289819376026274,0.01628033980582524,0.001789473684210526,0.00294392523364486,0.003017482517482517,0.0027653765376537648,0.021374233128834356,0.004640870387890255,0.06623955431754881,0.024741504854368927,0.004470175438596491,0.004588785046728972,0.0046874125874125875,0.004851665166516652
1693203507,2.737908589510029,8.518064630412885,0.9808691246991205,0.3917573518670694,9.11411006702893,4.610432431517726,0.297123952275702,0.6958312867972838,0.8147563971186048,1.0534461577983272,0,0.3429215981392848,1.4022463444780615,4.433459519433056,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,20,8,28,14,14,2,16,72,0,0,0,0,0,0.008934226552984165,0.003023853211009174,0.029236322188449848,0.016358313817330213,0.0017314285714285715,0.002931034482758621,0.003017482517482517,0.0027729384436701505,0.021442105263157894,0.004642935779816513,0.06625954198473281,0.024761124121779863,0.004474285714285714,0.004586206896551724,0.0046874125874125875,0.00484355400696864
1693203508,2.737908589510029,8.38487338445346,0.9808691246991205,0.3917573518670694,9.11411006702893,4.610432431517726,0.297123952275702,0.6958312867972838,0.8147563971186048,1.0534461577983272,0,0.3429215981392848,1.6567943943421248,4.433459519433056,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,58,28,74,14,14,2,22,114,0,0,0,0,0,0.008934226552984165,0.003024928092042186,0.029236322188449848,0.016358313817330213,0.0017314285714285715,0.002931034482758621,0.0030346064762250776,0.0027241773962804004,0.021442105263157894,0.0046448705656759355,0.06625954198473281,0.024761124121779863,0.004474285714285714,0.004586206896551724,0.004712118754582081,0.004781974248927039
1693203509,2.737908589510029,8.38487338445346,0.9808691246991205,0.2707310100000004,9.11411006702893,4.610432431517726,0.297123952275702,0.56829690000997,0.8147563971186048,1.0534461577983272,0.00004571605059683006,0.3429215981392848,1.6567943943421248,4.433459519433056,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,60,20,58,16,12,2,20,124,0,0,0,0,0,0.00895398773006135,0.0030256645279560035,0.029236322188449848,0.0164618138424821,0.0016902654867256642,0.002931034482758621,0.003035277855550828,0.0027146144994246264,0.021457259953161594,0.004646196150320806,0.06625954198473281,0.02472434367541766,0.004470206489675517,0.004586206896551724,0.004714293902764336,0.004768469505178366
1693203510,2.737908589510029,8.38487338445346,0.9808691246991205,0.2707310100000004,9.11411006702893,4.610432431517726,0.297123952275702,0.5799683978229122,0.8147563971186048,1.0534461577983272,0.00004667952823802018,0.3470927228420572,1.6567943943421248,2.0902350354835706,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,34,16,58,4,6,2,4,40,0,0,0,0,0,0.008894110275689222,0.0030256645279560035,0.029236322188449848,0.016381880733944955,0.0017632311977715878,0.002931034482758621,0.003051550798004291,0.00271994342291372,0.021413520097442146,0.004646196150320806,0.06625954198473281,0.024735091743119268,0.004477437325905292,0.004586206896551724,0.004742276078771647,0.004766676096181048
1693203511,2.737908589510029,8.38487338445346,0.9808691246991205,0.40747554461782914,9.11411006702893,4.610432431517726,0.297123952275702,0.7002898687765338,0.8567159613666899,1.0436578775235987,0.000057808658471407255,0.3470927228420572,1.6567943943421248,2.0972943524888463,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,36,14,42,8,8,2,12,68,0,0,0,0,0,0.00876360338573156,0.003026641294005709,0.02899505766062603,0.016270491803278688,0.0018091168091168095,0.0029245283018867925,0.003051550798004291,0.002694205393000574,0.021324175824175826,0.004647954329210276,0.06458563535911607,0.024603044496487123,0.004471225071225072,0.004584905660377359,0.004742276078771647,0.0047297762478485375
1693203512,2.763603406042842,8.38487338445346,0.9808691246991205,0.40747554461782914,9.11411006702893,4.610432431517726,0.297123952275702,0.7002898687765338,0.8567159613666899,1.0436578775235987,0.000057808658471407255,0.3470927228420572,1.6567943943421248,2.0562518117605,1.1222224052494607,211324928,83345408,12038144,425541632,110522368,331194368,41586688,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49377280,42,14,54,10,10,2,10,88,0,0,0,0,0,0.008874113475177305,0.0030274473924977127,0.029241405082212252,0.01633968609865471,0.001733333333333333,0.002931034482758621,0.003051550798004291,0.0027057356608478802,0.021422543352601155,0.004649405306495883,0.064725,0.024586322869955154,0.004462222222222222,0.004586206896551724,0.004742276078771647,0.004727348295926849
1693203513,2.763603406042842,8.38487338445346,0.9808691246991205,0.40747554461782914,9.11411006702893,4.610432431517726,0.2924767667156822,0.7002898687765338,0.8567159613666899,1.0436578775235987,0.000057808658471407255,0.3470927228420572,1.6567943943421248,2.015209271032154,1.1249453041828277,211324928,83345408,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49778688,44,16,68,10,10,2,10,98,0,0,0,0,0,0.008874113475177305,0.0030274473924977127,0.029241405082212252,0.01633968609865471,0.001733333333333333,0.002931034482758621,0.0030514623744905115,0.002650384193194292,0.021422543352601155,0.004649405306495883,0.064725,0.024586322869955154,0.004462222222222222,0.004586206896551724,0.004742032036946906,0.004667947310647639
1693203514,2.763603406042842,8.38487338445346,1.004204975100556,0.40747554461782914,9.11411006702893,4.610432431517726,0.2924767667156822,0.7002898687765338,0.8567159613666899,0.8797035315723593,0.000057808658471407255,0.3470927228420572,1.6567943943421248,2.3921663901834105,0.9045805020471299,211324928,83345408,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49778688,66,24,76,14,12,2,6,100,0,0,0,0,0,0.008907563025210084,0.0030277264325323473,0.029241405082212252,0.016324884792626726,0.0016548672566371683,0.002931034482758621,0.00304973812108819,0.002633287101248266,0.021450753186558518,0.004649907578558225,0.064725,0.024370967741935486,0.004453687315634219,0.004586206896551724,0.004740683260842053,0.004644715672676838
1693203515,2.7751342003834147,8.38487338445346,1.004204975100556,0.40747554461782914,9.11411006702893,4.610432431517726,0.2484174653298195,0.7002898687765338,0.8567159613666899,0.8972516845368826,0.000057808658471407255,0.3470927228420572,1.6567943943421248,2.3921663901834105,0.923461462090972,211243008,83345408,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,2916352,297119744,17944576,49778688,48,28,60,8,8,2,12,78,0,0,0,0,0,0.008849502487562189,0.0030277264325323473,0.029241405082212252,0.016252771618625275,0.0017298050139275762,0.002931034482758621,0.003048031835402734,0.002639737991266375,0.02139707673568819,0.004649907578558225,0.064725,0.024394678492239467,0.00446183844011142,0.004586206896551724,0.0047358570665889076,0.004644978165938864
1693203516,2.7751342003834147,6.932578377293687,1.004204975100556,0.40747554461782914,9.11411006702893,4.610432431517726,0.2533446887449774,0.7002898687765338,0.8567159613666899,1.052889177871401,0.000057808658471407255,0.34610056486204965,1.6567943943421248,2.3921663901834105,0.9423424221348141,211243008,83345408,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,3047424,297119744,17944576,49778688,24,10,30,8,8,2,6,60,0,0,0,0,0,0.008690765492102065,0.0030289575289575293,0.02911237785016287,0.01608108108108108,0.001785100286532951,0.00294392523364486,0.003048031835402734,0.002607711651299246,0.021272332506203476,0.004652123552123554,0.06251366120218585,0.024135135135135138,0.0044670487106017185,0.004588785046728972,0.0047358570665889076,0.004603799944118469
1693203517,2.7751342003834147,6.792830487552797,1.004204975100556,0.40747554461782914,9.257477146028622,4.610432431517726,0.2956334049094723,0.7104371150931238,0.8567159613666899,1.052889177871401,0.000057808658471407255,0.34610056486204965,1.6567943943421248,2.3921663901834105,0.9612233821786562,211243008,83345408,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,3047424,297119744,17944576,49778688,12,12,34,4,4,2,6,22,0,0,0,0,0,0.008813160987074029,0.003029547553093259,0.02909340659340659,0.016185064935064938,0.0017094972067039104,0.002948717948717949,0.003048031835402734,0.0026253695243214194,0.021379069767441854,0.0046531855955678665,0.06156488549618319,0.024198051948051948,0.004458100558659217,0.004589743589743589,0.0047358570665889076,0.004608492340768611
1693203518,2.7751342003834147,8.72442054977767,1.004204975100556,0.40747554461782914,9.257477146028622,4.610432431517726,0.2956334049094723,0.7104371150931238,0.8567159613666899,1.052889177871401,0.000057808658471407255,0.34610056486204965,1.6567943943421248,2.3921663901834105,0.9801043422224983,211243008,83951616,12038144,425541632,110522368,331194368,41689088,11845632,290918400,91209728,4681728,3047424,297119744,17944576,49778688,42,18,64,10,10,2,2,76,0,0,0,0,0,0.008813160987074029,0.003029547553093259,0.02909340659340659,0.016185064935064938,0.0017094972067039104,0.002948717948717949,0.0030449094233795837,0.002594233849439402,0.021379069767441854,0.0046531855955678665,0.06156488549618319,0.024198051948051948,0.004458100558659217,0.004589743589743589,0.004736104784336755,0.004560704751735184
