time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693118092,0.32809649272361135,0.5177672089713646,0.9691217596294635,0.8479544762654126,0.8666257995058815,0.34901176747636714,0.8748004440808297,0.9341505563082744,0.24734912895682057,0.8235724172141742,0.0,0.9111301512710178,0.8432863706405084,0.9101465624267376,0.7408346468276317,0.0,0.0,0.0,0,0.8148148148148154,0.18604651162792574,0.008032128514057288,0.0,0.0,0.4843749999999935,0,0.0,0.11403508771928757,0.0,0.0,0.40625,0.20039980009995,0.4444444444444444,0.5,0.36363636363636365,0.4727272727272723,0.25,0.4166666666666667,0,0,0,0,0,0,0.14399537234987522,1.0,1.0,0.6993417129105476,0.15417083609430104,0.18307692307691278,0.7617096460965013,0.6716925345189986
1693118093,0.32809649272361135,0.5177672089713646,0.9691217596294635,0.8479544762654126,0.8666257995058815,0.34901176747636714,0.5374567347769761,0.9341505563082744,0.26523648241488,0.8235724172141742,0.0,0.9111301512710178,0.8432863706405084,0.9101465624267376,0.7408346468276317,0.0,0.0,0.0,0,0.8148148148148154,0.18604651162792574,0.008032128514057288,0.0,0.2436363636363572,0.4843749999999935,0,0.0,0.11403508771928757,0.0,0.0,0.5,0.3003498250874562,0.2222222222222222,0.7,0.6363636363636364,0.4727272727272723,0.6666666666666666,0.7083333333333334,0,0,0,0,0,0,0.14399537234987522,0.890063129952211,1.0,0.6993417129105476,0.15417083609430104,0.18307692307691278,0.7617096460965013,0.6716925345189986
1693118094,0.32809649272361135,0.5177672089713646,1.0,0.8479544762654126,0.8666257995058795,0.34901176747636714,0.8381856041498936,0.9297227852549043,0.16435234154076533,0.26280238129970124,0.0,0.9111301512710178,0.6805241200835404,0.3237517740960466,0.7408346468276317,0.0,0.0,0.0,0,0.8148148148148154,0.18604651162792574,0.008032128514057288,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.11403508771928757,0.0,0.0,0.28125,0.10044977511244375,0.08333333333333333,0.4,0.36363636363636365,0.4727272727272723,0.4166666666666667,0.4444444444444444,0,0,0,0,0,0,0.11164482683433698,0.643959730217046,0.8718163543342811,0.6716670946172507,0.4377913944496028,0.18307692307691278,0.8074504893998643,0.6869583296209903
1693118095,0.32809649272361135,0.5177672089713646,1.0,0.8206476718094093,0.8666257995058795,0.34901176747636714,0.5494878511469533,0.9297227852549043,0.17804780614842924,0.29961455978405066,0.0,0.9111301512710178,0.6630228028193502,0.3785187149595525,0.7408346468276317,0.0,0.0,0.0,0,0.8148148148148154,0.18604651162792574,0.008032128514057288,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.11403508771928757,0.0,0.0,0.21875,0.3003498250874562,0.3611111111111111,0.1,0.09090909090909091,0.4727272727272723,0.08333333333333333,0.2222222222222222,0,0,0,0,0,0,0.15552889500724218,0.6326674602553123,0.8928527899877379,0.7828669984620275,0.21333291394136744,0.18307692307691278,0.8074504893998643,0.6110112523617227
1693118096,0.32809649272361135,0.5177672089713646,1.0,0.8206476718094093,0.2144979071636281,0.34901176747636714,0.516794600141581,0.9285085121564548,0.29444784242639965,0.3364267382684001,0.0,0.9111301512710178,0.39768576638801045,0.9001875184196615,0.7408346468276317,0.0,0.0,0.0,0,0.8148148148148154,0.18604651162792574,0.008032128514057288,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.11403508771928757,0.0,0.0,0.34375,0.3003498250874562,0.3055555555555556,0.5,0.2727272727272727,0.4727272727272723,0.3333333333333333,0.4305555555555556,0,0,0,0,0,0,0.15552889500724218,0.6326674602553123,0.8928527899877379,0.7828669984620275,0.21333291394136744,0.18307692307691278,0.9105528487818504,0.7801291550215305
1693118097,0.32809649272361135,0.5177672089713646,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.34901176747636714,0.48410134913620834,0.9285085121564548,0.29444784242639965,0.37323891675274923,0.0,0.9111301512710178,0.811797331658513,0.9001875184196615,0.7408346468276317,0.0,0.0,0.0,0,0.5772669220945104,0.18604651162792574,0.008032128514057288,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.40625,0.20039980009995,0.3333333333333333,0.6,0.5454545454545454,0.4727272727272723,0.5,0.6388888888888888,0,0,0,0,0,0,0.15552889500724218,0.6326674602553123,0.8928527899877379,0.7828669984620275,0.21333291394136744,0.18307692307691278,0.9105528487818504,0.6562330441930643
1693118098,0.32809649272361135,0.5177672089713646,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.30560323775619863,0.4514080981308363,0.9285085121564548,0.29444784242639965,0.4100510952370984,0.0,0.8992621543934177,1.0,0.9001875184196615,0.7408346468276317,0.0,0.0,0.0,0,0.5772669220945104,0.18604651162792574,0.008032128514057288,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.5625,0.6001999000499749,0.6111111111111112,0.4,0.36363636363636365,0.4727272727272723,0.3333333333333333,0.4583333333333333,0,0,0,0,0,0,0.15552889500724218,0.5865208898642146,0.8928527899877379,0.7828669984620275,0.21333291394136744,0.18307692307691278,0.9105528487818504,0.6562330441930643
1693118099,0.32809649272361135,0.2414966104365277,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.30560323775619863,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.4468632737214478,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7100722933555439,0.0,0.0,0.0,0,0.5772669220945104,0.18604651162792574,0.0,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.5,0.3003498250874562,0.2777777777777778,0.3,0.2727272727272727,0.4727272727272723,0.16666666666666666,0.3333333333333333,0,0,0,0,0,0,0.13321357296363684,0.4632087203336631,0.8264329885114432,0.9277487188195159,0.3927161012760125,0.18307692307691278,1.0,0.6819087012720195
1693118100,0.32809649272361135,0.20899609887428566,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.718555557025187,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7100722933555439,0.0,0.0,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.21875,0.4002998500749625,0.5555555555555556,0.2,0.2727272727272727,0.4727272727272723,0.16666666666666666,0.25,0,0,0,0,0,0,0.2007097249515577,0.4511463554934627,0.7754791822541051,0.9876947591653046,0.14146010002387682,0.18307692307691278,1.0,0.652084690620516
1693118101,0.32809649272361135,0.17649558731204382,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.718555557025187,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7100722933555439,0.0,0.0,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.4375,0.5002498750624688,0.4444444444444444,0.4,0.45454545454545453,0.4727272727272723,0.4166666666666667,0.625,0,0,0,0,0,0,0.2007097249515577,0.4513936123125793,0.7754791822541051,0.9876947591653046,0.14146010002387682,0.18307692307691278,0.8604988572770159,0.7363374773169785
1693118102,0.32809649272361135,0.14399507574980178,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.4464583397581197,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7100722933555439,0.0,0.0,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.4843749999999935,0,0.0,0.3201754385964987,0.0,0.0,0.65625,0.3003498250874562,0.4166666666666667,0.4,0.6363636363636364,0.4727272727272723,0.5833333333333334,0.6111111111111112,0,0,0,0,0,0,0.2007097249515577,0.4511463554934627,0.7754791822541051,0.9876947591653046,0.14146010002387682,0.18307692307691278,0.8604988572770159,0.5593148452332725
1693118103,0.32809649272361135,0.5272721963804095,0.9585377627475578,0.8463965268620642,0.8293690177176289,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.7238683626926029,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7601081781567662,0.0,0.080344332855094,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.7343750000000071,0,0.0,0.3201754385964987,0.0,0.0521541950113376,0.15625,0.3003498250874562,0.16666666666666666,0.2,0.09090909090909091,0.4727272727272723,0.08333333333333333,0.18055555555555555,0,0,0,0,0,0,0.2007097249515577,0.3496172694662741,0.7754791822541051,0.9876947591653046,0.14146010002387682,0.18307692307691278,0.8604988572770159,0.5593148452332725
1693118104,0.32066547351775776,0.47324623518641046,0.9303386286246006,0.8463965268620642,0.8293690177176289,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.7238683626926029,0.0,0.8842594868180003,1.0,0.9154450900397729,0.7601081781567662,0.02330743618202021,0.080344332855094,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.7343750000000071,0,0.0,0.3201754385964987,0.0,0.0521541950113376,0.1875,0.3003498250874562,0.19444444444444445,0.2,0.18181818181818182,0.4727272727272723,0.16666666666666666,0.1388888888888889,0,0,0,0,0,0,0.15261709203733143,0.1967255573500694,0.706391035168935,0.8500097361152842,0.4727799087311812,0.18307692307691278,0.7762853365491248,0.5804796670414238
1693118105,0.32066547351775776,0.47324623518641046,0.9303386286246006,0.8463965268620642,0.7985450207124605,0.948252153571413,0.9152926522500023,0.9285085121564548,0.29444784242639965,0.7238683626926029,0.47367259665192346,0.8842594868180003,1.0,0.9154450900397729,0.7601081781567662,0.02330743618202021,0.080344332855094,0.0,0,0.5772669220945104,0.09302325581396287,0.0,0.05263157894737563,0.2436363636363572,0.7343750000000071,0,0.0,0.3201754385964987,0.0,0.0521541950113376,0.375,0.10044977511244375,0.16666666666666666,0.4,0.2727272727272727,0.4727272727272723,0.3333333333333333,0.4027777777777778,0,0,0,0,0,0,0.13587622525281112,0.19553444380117893,0.648287346982352,0.8369903032629299,0.34878552478589453,0.18307692307691278,0.7762853365491248,0.49482283496921114
