time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693118152,0.2908244148226577,0.38287272570064895,0.5006198307261677,0.5761929696735306,0.6088336092919713,0.11039898818709205,0.9210870848506959,0.9485425178264218,0.06842714181759035,0.5440843639279792,0.0,0.8713875720674088,0.05728147218603998,0.6946322255803054,0.8507004518925674,0.0,0.0,0.0,0.9285714285713578,0.26870748299319824,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0,0.5675675675675675,0.3812470252260828,0.5,0.8181818181818182,1.0,0.4727272727272723,0.8470655706365896,0.8255813953488372,0,0,0,0,0,0,0.007279639880136602,7.91686079606011e-05,0.10378708627544748,0.03403260562524433,0.5004040122596801,0.24372135718938798,0.28996205806126624,0.031487814331132444
1693118153,0.2908244148226577,0.38287272570064895,0.5006198307261677,0.5761929696735306,0.6088336092919713,0.11039898818709205,0.9210870848506959,0.9485425178264218,0.02771841673699609,0.5440843639279792,0.0,0.8713875720674088,0.05728147218603998,0.6946322255803054,0.8507004518925674,0.0,0.0,0.0,0.9285714285713578,0.26870748299319824,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0,0.21621621621621623,0.09566872917658256,0.05263157894736842,0.09090909090909091,0.10084071393247315,0.4727272727272723,0.08239342381953738,0.19767441860465115,0,0,0,0,0,0,0.007279639880136602,8.041241488281509e-05,0.10378708627544748,0.03403260562524433,0.5004040122596801,0.24372135718938798,0.28996205806126624,0.031487814331132444
1693118154,0.2908244148226577,0.38287272570064895,0.5006198307261677,0.5761929696735306,0.6088336092919713,0.11039898818709205,0.9210870848506959,0.44896548633992983,0.0,0.5440843639279792,0.0,0.8713875720674088,0.05728147218603998,0.6946322255803054,0.5338700170979861,0.0,0.0,0.0,0.9285714285713578,0.26870748299319824,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0,0.6756756756756757,0.7620180866254165,0.6842105263157895,0.5454545454545454,0.5504203569662366,0.4727272727272723,0.46472949722806345,0.6046511627906976,0,0,0,0,0,0,0.003448569510129894,5.098541406278358e-05,0.07410151525501306,0.028835603975957916,0.6791585399832748,0.24372135718938798,0.2647137426527268,0.03420006841485729
1693118155,0.2908244148226577,0.38287272570064895,0.5006198307261677,0.5761929696735306,0.6147637341343135,0.11039898818709205,0.9210870848506959,0.4889731946282345,0.0,0.5440843639279792,0.0,0.8713875720674088,0.05728147218603998,0.6946322255803054,0.49527295284135686,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0,0.40540540540540543,0.666825321275583,0.5789473684210527,0.09090909090909091,0.10084071393247315,0.4727272727272723,0.08239342381953738,0.26744186046511625,0,0,0,0,0,0,0.00649805248907512,4.2723946831850775e-05,0.0745031639271612,0.028178875492590665,0.39501116932437547,0.24372135718938798,0.2647137426527268,0.033719074614031314
1693118156,0.2908244148226577,0.38287272570064895,0.5006198307261677,0.5761929696735306,0.6147637341343135,0.11039898818709205,0.9210870848506959,0.5289809029165397,0.0,0.5440843639279792,0.0,0.8713875720674088,0.05728147218603998,0.6946322255803054,0.4566758885847284,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0,0.02702702702702703,0.09566872917658256,0.13157894736842105,0.18181818181818182,0.19075664253922586,0.4727272727272723,0.1588606385012426,0.19767441860465115,0,0,0,0,0,0,0.00649805248907512,4.2723946831850775e-05,0.0745031639271612,0.028178875492590665,0.39501116932437547,0.24372135718938798,0.21208615870008365,0.04066173834874413
1693118157,0.2908244148226577,0.38287272570064895,0.5046725064759088,0.6547796130708101,0.6262848462403189,0.11039898818709205,0.9210870848506959,0.5689886112048448,0.0,0.5440843639279792,0.0,0.8713875720674088,0.040833982297647446,0.6946322255803054,0.9034119695839434,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0390893470790374,0.2972972972972973,0.19086149452641596,0.2631578947368421,0.36363636363636365,0.3705884997527312,0.4727272727272723,0.3882622825463582,0.36046511627906974,0,0,0,0,0,0,0.00649805248907512,4.2723946831850775e-05,0.0745031639271612,0.028178875492590665,0.39501116932437547,0.24372135718938798,0.21208615870008365,0.03266652286104933
1693118158,0.2908244148226577,0.38287272570064895,0.5046725064759088,0.6547796130708101,0.6262848462403189,0.06394238396791797,0.9210870848506959,0.6089963194931495,0.030081419819517306,0.5440843639279792,0.0,0.8916780505534931,0.06824738089523537,0.6946322255803054,0.9034119695839434,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.06368563685635682,0.02173913043478205,0.0,0.037394451145954695,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0390893470790374,0.6486486486486487,0.666825321275583,0.7105263157894737,0.5454545454545454,0.5504203569662366,0.4727272727272723,0.46472949722806345,0.6627906976744186,0,0,0,0,0,0,0.00649805248907512,5.355977405680772e-05,0.0745031639271612,0.028178875492590665,0.39501116932437547,0.24372135718938798,0.21208615870008365,0.03266652286104933
1693118159,0.2908244148226577,0.38287272570064895,0.5046725064759088,0.6547796130708101,0.6262848462403189,0.10312415157189485,0.9177157458106732,0.9371595467279709,0.09659190701518929,0.5440843639279792,0.0,0.8916780505534931,0.06824738089523537,0.704036986366709,0.9034119695839434,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.09891598915989616,0.02173913043478205,0.0,0.0,0.9062499999999972,0,0.0,0.06458797327394515,0.0,0.0390893470790374,0.40540540540540543,0.666825321275583,0.631578947368421,0.45454545454545453,0.4605044283594839,0.4727272727272723,0.3882622825463582,0.43023255813953487,0,0,0,0,0,0,0.0,4.892054124376512e-05,0.07756656557307944,0.017841742411095506,0.6475205704746677,0.24372135718938798,0.1609660746944625,0.03762308342669609
1693118160,0.2908244148226577,0.38287272570064895,0.5046725064759088,0.6547796130708101,0.6262848462403189,0.11409266361807059,0.9177157458106732,0.9371595467279709,0.09659190701518929,0.5440843639279792,0.0,0.8916780505534931,0.06630668252475537,0.704036986366709,0.9034119695839434,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.09891598915989616,0.02173913043478205,0.0,0.0,0.9062499999999972,0,0.0,0.02895322939866187,0.0,0.0390893470790374,0.2012972972972973,0.0,0.12865789473684214,0.26949999999999996,0.2470889718113564,0.4727272727272723,0.14624354807876122,0.21234883720930228,0,0,0,0,0,0,0.0031983169496164845,6.704020647048087e-05,0.10395068738570057,0.019207800925362496,0.4152618286268942,0.24372135718938798,0.1609753745630739,0.03274858869003758
1693118161,0.2908244148226577,0.38287272570064895,0.5046725064759088,0.32408115054775777,0.6262848462403189,0.11409266361807059,0.9177157458106732,0.9371595467279709,0.09659190701518929,0.5440843639279792,0.0,0.8861493124419891,0.06630668252475537,0.704036986366709,0.9034119695839434,0.0,0.0,0.0,0.9285714285713578,0.30952380952380804,0.09891598915989616,0.02173913043478205,0.0,0.0,0.9062499999999972,0,0.0,0.02895322939866187,0.0,0.0390893470790374,0.42955405405405406,0.2860542598762494,0.42105263157894735,0.639090909090909,0.7324101964663039,0.4727272727272723,0.7380615561078189,0.5911511627906977,0,0,0,0,0,0,0.003189330392303839,6.7039265037436e-05,0.10395068738570001,0.01920760718011713,0.41281941558135915,0.24372135718938798,0.16100887408229228,0.043182826128715136
