time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693084192,3.251641708513253,8.750340467925884,0.9002021192391135,0.4349702912154033,9.569403764007653,3.340151893855603,0.3037250275475491,0.4942683674218646,1.0199489125311458,0.9931412934015494,0,0.2964403195227962,2.1659098055383836,2.154988797191967,1.0157999892804526,210833408,82804736,13086720,425103360,107999232,330199040,41005056,11796480,299814912,92446720,4608000,2908160,299765760,18227200,49287168,44,16,64,6,6,2,6,64,0,0,0,0,0,0.009862604540023896,0.003032786885245902,0.030582611832611833,0.016886363636363637,0.0015837837837837836,0.003,0.0030398671096345514,0.003223498444603972,0.022111111111111113,0.004659016393442623,0.06825721153846151,0.042619047619047654,0.004316756756756757,0.0046,0.004714285714285714,0.005105263157894737
1693084193,3.251641708513253,8.750340467925884,0.9002021192391135,0.4349702912154033,9.569403764007653,3.340151893855603,0.3037250275475491,0.6343665285669183,1.0199489125311458,0.9931412934015494,0,0.2939963836942857,2.1659098055383836,2.198404494694634,1.0157999892804526,210833408,82804736,13086720,425103360,107999232,330199040,41005056,11804672,299814912,92446720,4608000,2908160,299765760,18227200,49287168,16,6,22,12,12,2,14,72,0,0,0,0,0,0.009862604540023896,0.003032786885245902,0.030582611832611833,0.016886363636363637,0.0015837837837837836,0.003,0.0030398671096345514,0.0031606181222196207,0.022111111111111113,0.004659016393442623,0.06825721153846151,0.042619047619047654,0.004316756756756757,0.0046,0.004714285714285714,0.004889112619995318
1693084194,3.251641708513253,8.750340467925884,0.9002021192391135,0.4349702912154033,9.569403764007653,3.340151893855603,0.3037250275475491,0.6343665285669183,1.0199489125311458,0.8234441202776708,0,0.2939963836942857,2.1659098055383836,2.241820192197301,1.0157999892804526,210833408,82804736,13086720,425103360,107999232,330199040,41005056,11804672,299814912,92446720,4608000,2908160,299765760,18227200,49287168,18,8,40,8,8,2,10,38,0,0,0,0,0,0.009862604540023896,0.003032786885245902,0.030582611832611833,0.016886363636363637,0.0015837837837837836,0.003,0.0030398671096345514,0.0031606181222196207,0.022111111111111113,0.004659016393442623,0.06825721153846151,0.042619047619047654,0.004316756756756757,0.0046,0.004714285714285714,0.004889112619995318
1693084195,3.2939584067192653,8.507813957614914,0.9002021192391135,0.4349702912154033,9.569403764007653,4.415038409667361,0.2566155884136601,0.6343665285669183,1.0199489125311458,0.8400235042775835,0,0.2939963836942857,2.1659098055383836,2.285235889699968,1.0157999892804526,210833408,83349504,13086720,425103360,107999232,331444224,41005056,11804672,299814912,92446720,4608000,2908160,299765760,18227200,49287168,50,26,58,20,18,2,16,140,0,0,0,0,0,0.009941358024691357,0.0030324118207816966,0.030582611832611833,0.016765734265734265,0.0015028901734104045,0.003,0.0030381944444444436,0.0031457988165680476,0.022151651651651654,0.004658341277407054,0.06825721153846151,0.02797619047619046,0.004300578034682081,0.0046,0.0047131944444444435,0.004862437869822486
1693084196,3.2939584067192653,7.262400152796528,0.9002021192391135,0.4349702912154033,9.569403764007653,4.415038409667361,0.25155350462120096,0.6343665285669183,1.0199489125311458,0.9947630399947702,0,0.2939963836942857,2.1659098055383836,2.6049418501600243,1.0157999892804526,210833408,83349504,13086720,425103360,107999232,331444224,41005056,11804672,299814912,92446720,4608000,2908160,299765760,18227200,49287168,21.929,7.405,30,7.894,7.929,2,9.929,49.788,0,0,0,0,0,0.009911498465515757,0.003029858586375944,0.03009927797833935,0.01644916433914155,0.0016990328214393257,0.003,0.003039815244145655,0.0031126879770766815,0.022131309101467107,0.0046537454554767006,0.06373750000000003,0.024512759552892505,0.0043398065642878654,0.0046,0.004714214022272153,0.004802838358738027
1693084197,3.2939584067192653,7.407210827614508,0.9002021192391135,0.4349702912154033,9.569403764007653,4.415038409667361,0.23522957840747105,0.6343665285669183,1.0199489125311458,0.9947630399947702,0,0.2939963836942857,2.4977667039731437,2.6049418501600243,1.0157999892804526,210833408,83349504,13086720,425103360,107999232,331444224,41005056,11804672,299814912,92446720,4608000,2908160,299859968,18227200,49287168,44,19.494,60,10,9.929,2.16,10.944,74.404,0,0,0,0,0,0.009892133773382751,0.0030298352453687664,0.03009927797833935,0.01644806421115118,0.0016005664629645314,0.003,0.003043002206266483,0.0031127007719866815,0.022127479521394853,0.00465370344166378,0.06373750000000002,0.02451256939524943,0.004320113292592905,0.0046,0.004714506667076492,0.004802861389576026
1693084198,3.2939584067192653,8.688640489078814,0.9002021192391135,0.4349702912154033,9.569403764007653,4.415038409667361,0.3056253871481674,0.6343665285669183,1.0199489125311458,0.9947630399947702,0,0.29459782613866026,2.4977667039731437,2.6049418501600243,1.0157999892804526,210833408,83349504,13086720,425103360,107999232,331444224,41246720,11804672,299814912,92446720,4608000,2908160,299859968,18227200,49287168,36.327,26.245,61.224,2,2.183,2.16,4,32.286,0,0,0,0,0,0.009895218846002812,0.0030298452660333366,0.03009927797833935,0.01644907452729212,0.0016000668187602666,0.003,0.0030430068196136083,0.003067792098951552,0.022129046498495,0.004653721478860007,0.06373750000000002,0.024512744028871887,0.004320013363752054,0.0046,0.0047145132362556175,0.004722025778112794
1693084199,3.2939584067192653,8.688640489078814,0.9002021192391135,0.37205183859109525,9.569403764007653,4.415038409667361,0.3056253871481674,0.6343665285669183,1.0199489125311458,0.9947630399947702,0,0.29459782613866026,2.4977667039731437,2.262355817116063,1.0308538910434684,210833408,83349504,13086720,425103360,107999232,331444224,41246720,11804672,299814912,92446720,4608000,2908160,299859968,18227200,49659904,38,32,62,10,10,2,14,76,0,0,0,0,0,0.009893422655298415,0.003029850746268657,0.030099277978339348,0.01644904458598726,0.0016005361930294909,0.003,0.0030430463576158937,0.0030677890011223344,0.02212814070351759,0.004653731343283582,0.06373749999999999,0.024512738853503187,0.004320107238605898,0.0046,0.004714569536423841,0.004722020202020202
1693084200,3.2939584067192653,8.688640489078814,0.8989075520650706,0.43175533941694716,9.569403764007653,4.415038409667361,0.3056253871481674,0.6343665285669183,1.0199489125311458,0.8323140907176242,0,0.29459782613866026,2.4977667039731437,2.2189401196133955,1.0308538910434684,210833408,83349504,13090816,425013248,107999232,331444224,41246720,11804672,299814912,92446720,4608000,2908160,299859968,18227200,49659904,34,20,62,8,8,2,8,70,0,0,0,0,0,0.009962406015037594,0.0030294406280667323,0.030099277978339348,0.01647577092511013,0.0015085714285714283,0.003,0.003044750430292599,0.0030618041354237673,0.022162814070351762,0.0046529931305201175,0.06373749999999999,0.02440528634361233,0.0043017142857142854,0.0046,0.004719104991394147,0.004711247443762782
1693084201,3.190216526626134,8.688640489078814,0.8989075520650706,0.43175533941694705,9.622513783256132,4.415038409667361,0.3056253871481674,0.6343665285669184,0.8397261311787104,0.8157347067177115,0,0.29459782613866026,2.8008726045326235,2.1755244221107284,1.0308538910434684,210919424,83349504,13090816,425013248,107999232,331444224,41246720,11804672,299814912,92446720,4608000,2908160,299859968,18227200,49659904,44,16,64,28,32,2,28,210,0,0,0,0,0,0.009910383189122374,0.0030236363636363633,0.029829545454545456,0.01625531914893617,0.0016628895184135982,0.003,0.003047138047138047,0.003050684009867683,0.022076653306613226,0.004642545454545454,0.06203980099502494,0.024170212765957443,0.00433257790368272,0.0046,0.0047225589225589224,0.004691231217761829
1693084202,3.190216526626134,8.688640489078814,0.8989075520650706,0.4299676862112331,9.622513783256132,4.415038409667361,0.3056253871481674,0.6357241031123781,0.8397261311787104,0.9652223400424172,0.00005331873842230292,0.29459782613866026,2.8008726045326235,2.1321087246080612,1.0308538910434684,210919424,83349504,13090816,425013248,107999232,331444224,41246720,11804672,299814912,92442624,4608000,2908160,299859968,18227200,49659904,32,10,38,10,10,2,6,74,0,0,0,0,0,0.009910383189122374,0.0030236363636363633,0.029829545454545456,0.01625531914893617,0.0015785123966942148,0.003,0.003050761421319797,0.003050684009867683,0.022076653306613226,0.004642545454545454,0.06203980099502494,0.024170212765957443,0.004315702479338842,0.0046,0.0047238578680203055,0.004691231217761829
1693084203,3.190216526626134,8.688640489078814,0.9052947793101926,0.4299676862112331,9.622513783256132,4.415038409667361,0.3056253871481674,0.6357241031123781,0.6997017988046604,0.9652223400424172,0.00005331873842230292,0.29459782613866026,2.8008726045326235,2.088693027105394,1.0308538910434684,210919424,83349504,13090816,425013248,107999232,331444224,41246720,11804672,299814912,92442624,4608000,2908160,299859968,18227200,49659904,28,20,50,2,2,2,4,24,0,0,0,0,0,0.009910383189122374,0.0030236363636363633,0.029829545454545456,0.01625531914893617,0.0015785123966942148,0.003,0.003050761421319797,0.0030503823661718397,0.022076653306613226,0.004642545454545454,0.06203980099502494,0.024170212765957443,0.004315702479338842,0.0046,0.0047238578680203055,0.004690688259109311
1693084204,3.190216526626134,8.688640489078814,0.9052947793101926,0.4299676862112331,9.622513783256132,4.415038409667361,0.3056253871481674,0.6357241031123781,0.8751106809238013,0.9652223400424172,0.00005331873842230292,0.29459782613866026,2.8008726045326235,2.0452773296027273,1.0308538910434684,210919424,83349504,13090816,425013248,107999232,331444224,41246720,11804672,299831296,92442624,4608000,2908160,299859968,18227200,49659904,50,26,74,6,6,2,4,64,0,0,0,0,0,0.009910383189122374,0.0030236363636363633,0.029829545454545456,0.01625531914893617,0.0015785123966942148,0.003,0.003050761421319797,0.0030503823661718397,0.022076653306613226,0.004642545454545454,0.06203980099502494,0.024170212765957443,0.004315702479338842,0.0046,0.0047238578680203055,0.004690688259109311
1693084205,3.190216526626134,8.688640489078814,0.9052947793101926,0.4299676862112331,9.622513783256132,3.999648607035645,0.3056253871481674,0.6357241031123781,0.8751106809238013,0.9652223400424172,0.00005331873842230292,0.29459782613866026,2.8008726045326235,2.578356687943525,1.0393900798666993,210919424,83349504,13090816,425013248,107999232,331276288,41246720,11804672,299831296,92442624,4608000,2908160,299859968,18239488,49659904,30,16,44,6,6,2,6,60,0,0,0,0,0,0.00998403575989783,0.003022878932316492,0.029829545454545456,0.016269662921348318,0.001480712166172107,0.003,0.0030460176991150443,0.003048065918974594,0.022112951807228918,0.004641182078169685,0.06203980099502494,0.024116853932584274,0.004296142433234422,0.0046,0.004716814159292036,0.00468651865415427
