time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693164112,0.5590006778249458,0.0,0.7887962428602807,0.771365955511914,0.7833316361267433,0.3628880760202045,0.5832655632008066,0.869080990322938,0.41729064607676597,0.7013765924315997,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.11359033132178972,0.0,0.0,0.0,0.0,0.2529137529137508,0.0,0.0,0.104424778761062,0.0,0.0,0,0.2187500000000018,0.0,0.0,0.0,0.10810810810810811,0.17612352129626913,0.14583333333333334,0.3585309386838782,0.23261354030584805,0.49200492004920043,0.4008062098144385,0.3258426966292135,0,0,0,0,0,0,0.49226306940196934,0.7859510549727976,0.016934750565438868,0.006321871762677206,0.5186856533517551,0.4537815126050455,0.9513084728906464,0.00023923396504217076
1693164113,0.5590006778249458,0.0,0.7887962428602807,0.771365955511914,0.7833316361267433,0.3628880760202045,0.5832655632008066,0.869080990322938,0.41729064607676597,0.7013765924315997,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.0,0.0,0.0,0.2529137529137508,0.0,0.0,0.104424778761062,0.0,0.0,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.35135135135135137,0.5870784043208971,0.3958333333333333,0.4286866844394556,0.3094597709982326,0.49200492004920043,0.4008062098144385,0.4971067415730337,0,0,0,0,0,0,0.49226306940196934,0.7859510549727976,0.016934750565438868,0.006321871762677206,0.5186856533517551,0.4537815126050455,0.9513084728906464,0.00022301261709343348
1693164114,0.5590006778249458,0.0,0.8200767384514658,0.771365955511914,0.7833316361267433,0.3628880760202045,0.5832655632008066,0.869080990322938,0.4092397061148318,0.7013765924315997,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.0,0.0,0.0,0.2529137529137508,0.0,0.0,0.104424778761062,0.0,0.0,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.5135135135135135,0.46966272345671767,0.4583333333333333,0.5689981759506104,0.6168446937677707,0.49200492004920043,0.6673218509511276,0.7046573033707866,0,0,0,0,0,0,0.49226306940196934,0.7859510549727976,0.016934750565438868,0.006321871762677206,0.5186856533517551,0.4537815126050455,0.9513084728906464,0.00022302101659838147
1693164115,0.5590006778249458,0.0,0.8200767384514658,0.771365955511914,0.7833316361267433,0.45359993621633105,0.5832655632008066,0.869080990322938,0.4092397061148318,0.7013765924315997,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.0,0.0,0.0,0.2529137529137508,0.12829324169530487,0.0,0.104424778761062,0.0,0.0,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.4594594594594595,0.5870784043208971,0.5416666666666666,0.3585309386838782,0.1557673096134635,0.49200492004920043,0.4008062098144385,0.47367415730337076,0,0,0,0,0,0,0.24680225665639513,0.7306029696595306,0.016934750565438868,0.005379628978769369,0.5027609269246553,0.4537815126050455,0.9214422952735862,0.00021005601847082065
1693164116,0.5590006778249458,0.0,0.8200767384514658,0.771365955511914,0.7833316361267433,0.45359993621633105,0.5832655632008066,0.869080990322938,0.4092397061148318,0.7167391352535507,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.0,0.0,0.0,0.2529137529137508,0.12829324169530487,0.0,0.104424778761062,0.0,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.2972972972972973,0.5870784043208971,0.2916666666666667,0.007752209905991296,0.002074848228694385,0.49200492004920043,0.0010327481094046678,0.12359550561797752,0,0,0,0,0,0,0.04397045371015719,0.7108144358803655,0.010370462900129013,0.00482219599811924,0.5729667100978612,0.4954128440367013,0.9690133983973586,0.00022813027811871786
1693164117,0.5590006778249458,0.024857841957396976,0.8200767384514658,0.8029748615735155,0.7833316361267433,0.45359993621633105,0.5832655632008066,0.869080990322938,0.4092397061148318,0.7167391352535507,0.54017482697679,0.7402931594965194,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.013663535439795376,0.0,0.0,0.2529137529137508,0.12829324169530487,0.0,0.104424778761062,0.0,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.6756756756756757,0.41095488302462796,0.5,0.5689981759506104,0.5399984630753862,0.49200492004920043,0.534064030382783,0.7078651685393258,0,0,0,0,0,0,0.15967060119034437,0.6714294104731411,0.011415501886545137,0.005353190584107973,0.5724452966424356,0.4537815126050455,0.9650605422732997,0.00023844600098251917
1693164118,0.5590006778249458,0.024857841957396976,0.8200767384514658,0.8029748615735155,0.7833316361267433,0.45359993621633105,0.6441679028061378,0.869080990322938,0.4092397061148318,0.7167391352535507,0.54017482697679,0.7543671085104713,0.6596368922107885,0.8509564416010661,0.6206326291569624,0.0,0.013663535439795376,0.0,0.0,0.2529137529137508,0.12829324169530487,0.12582781456953812,0.104424778761062,0.0,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.3496891891891892,0.3666011095781842,0.39186458333333335,0.676967868668444,0.7139783293629449,0.49397293972939726,0.6777159609554585,0.5522696629213484,0,0,0,0,0,0,0.1595592540514782,0.6690212400832533,0.011415501886545137,0.0053532536850413185,0.5709301681090676,0.4537815126050455,0.965186769937691,0.00024320730383286992
1693164119,0.5590006778249458,0.024857841957396976,0.8200767384514658,0.4243787436433182,0.7833316361267433,0.45359993621633105,0.6441679028061378,0.869080990322938,0.296552012559151,0.7167391352535507,0.54017482697679,0.7543671085104713,0.6596368922107885,0.5215923890602452,0.6206326291569624,0.0,0.013663535439795376,0.0,0.0,0.2529137529137508,0.12829324169530487,0.12582781456953812,0.104424778761062,0.0,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.2425,0.8647371356444654,0.5833333333333334,0.21530798372386703,0.23330515638207946,0.49495694956949565,0.31019089182796417,0.36077528089887645,0,0,0,0,0,0,0.1595634289157432,0.6712591558497917,0.011415501886545202,0.0053533010098400224,0.5700297835141559,0.4537815126050455,0.9646583013134973,0.00024257826845288825
1693164120,0.5612708178730927,0.024857841957396976,0.8200767384514658,0.38848179738686983,0.7833316361267433,0.45359993621633105,0.6441679028061378,0.869080990322938,0.44259994758137255,0.7167391352535507,0.8213199674431588,0.7543671085104713,0.6596368922107885,0.8033516308311013,0.6206326291569624,0.0,0.013663535439795376,0.0,0.0,0.2529137529137508,0.12829324169530487,0.12582781456953812,0.104424778761062,0.08662900188323809,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.5135135135135135,0.5870784043208971,0.5416666666666666,0.498842430195033,0.38630600169061713,0.49200492004920043,0.4008062098144385,0.5393258426966292,0,0,0,0,0,0,0.2204485508010941,0.6579123421435626,0.011415501886545137,0.0057226436135333035,0.7342365163725413,0.4537815126050455,0.9240496599861868,0.00022507654853816256
1693164121,0.5612708178730927,0.043723568587573126,0.9019781899887421,0.8387596546053383,0.7833316361267433,0.4354846844326508,0.6441679028061378,0.869080990322938,0.44259994758137255,0.7167391352535507,0.8213199674431588,0.7543671085104713,0.6596368922107885,0.8033516308311013,0.6206326291569624,0.0,0.013663535439795376,0.09230769230769129,0.0,0.2529137529137508,0.12829324169530487,0.12582781456953812,0.104424778761062,0.08662900188323809,0.13907284768211323,0,0.2187500000000018,0.0,0.0,0.0437329168293639,0.35135135135135137,0.5283705638888073,0.2708333333333333,0.007752209905991296,0.002074848228694385,0.49200492004920043,0.0010327481094046678,0.1348314606741573,0,0,0,0,0,0,0.49306948471463946,0.6865171638206011,0.010912285479970172,0.016314622202486303,0.7184257510515082,0.0,0.9452133346014511,0.00023093038918552315
