time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693069086,3.8565127594225217,9.039326684167776,0.8948449406042465,0.4054932714172888,9.320251619248946,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116036,0.9499281697951498,0,0.29341915316733663,2.977504836456761,3.167396429806165,1.2805607781433268,215662592,85626880,11993088,424939520,108646400,328257536,41472000,11431936,296140800,90497024,4780032,2916352,298553344,17108992,48787456,24.145,10.016,38.153,6.008,6.073,2,6,38.056,0,0,0,0,0,0.011580481276141773,0.003018210976627279,0.031190994916485113,0.01660198336978222,0.001429088714949864,0.003,0.0030563801418382786,0.0033939188092856915,0.024158816510899933,0.0046327797579291015,0.07064000000000002,0.026425776695747864,0.004294957153732731,0.0046,0.004722712574315603,0.007003031113285406
1693069087,3.740556908388739,9.039326684167776,0.8948449406042465,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116036,0.9241821338577856,0.00005310075033670053,0.29341915316733663,2.4515286070966735,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,298553344,17108992,48787456,24,14,38,4,4,2,4,24,0,0,0,0,0,0.011211759082217972,0.0030180342651036974,0.03119099491648511,0.01641156462585034,0.0013571428571428565,0.003,0.00305414551607445,0.003384991004883063,0.023435468451242825,0.004632461677186656,0.07064000000000001,0.024751700680272107,0.004280952380952381,0.0046,0.00471912013536379,0.006944065484311048
1693069088,3.740556908388739,9.039326684167776,0.8630062943477667,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,36,24,52,8,8,2,8,66,0,0,0,0,0,0.010973011363636364,0.0030143240823634738,0.030662239770279976,0.016167425968109342,0.0014523809523809526,0.003,0.0030767888307155324,0.00337027446918695,0.023001420454545455,0.004625783348254252,0.06764008620689656,0.024326879271070617,0.0043,0.0046,0.004743804537521814,0.006835235378031389
1693069089,3.740556908388739,9.039326684167776,0.8630062943477667,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,38,12,46,6,6,2,6,58,0,0,0,0,0,0.010972970424240593,0.0030143240823634738,0.030662239770279976,0.016167425968109342,0.0014523809523809526,0.003,0.0030767888307155324,0.0033696282625889796,0.02300141701347262,0.004625783348254252,0.06764008620689656,0.024326879271070617,0.0043,0.0046,0.004743804537521814,0.006825834542815677
1693069090,3.740556908388739,9.039326684167776,0.8630062943477667,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,34,16,44,12,12,2,10,80,0,0,0,0,0,0.010973011363636364,0.0030143240823634738,0.030662239770279976,0.016167425968109342,0.0014523809523809526,0.003,0.0030767888307155324,0.0033696282625889796,0.023001420454545455,0.004625783348254252,0.06764008620689656,0.024326879271070617,0.0043,0.0046,0.004743804537521814,0.006825834542815677
1693069091,3.0568867806347777,9.039326684167776,0.8630062943477667,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,32,18,54,16,16,2,16,106,0,0,0,0,0,0.010973011363636364,0.0030143240823634738,0.030662239770279976,0.016167425968109342,0.0014523809523809526,0.003,0.0030767888307155324,0.0033696282625889796,0.023001420454545455,0.004625783348254252,0.06764008620689656,0.024326879271070617,0.0043,0.0046,0.004743804537521814,0.006825834542815677
1693069092,3.0568867806347777,9.039326684167776,0.8630062943477667,0.4054932714172888,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6387669313524593,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424939520,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,48,22,62,16,16,2,18,130,0,0,0,0,0,0.010424500474960444,0.003014336917562724,0.030662239770279976,0.016013215859030837,0.0014660766961651919,0.003,0.003069204152249135,0.0033709550118389896,0.02240187608978885,0.004625806451612902,0.06764008620689656,0.023942731277533044,0.004302654867256637,0.0046,0.004730103806228374,0.006832853025936603
1693069093,3.0568867806347777,7.763738409061233,0.8630062943477667,0.41232117601642476,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6439482278516004,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29341915316733663,3.965398570105574,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424968192,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,44.291,16,48,10,10,2,8,60,0,0,0,0,0,0.010320930232558138,0.0030125786163522016,0.030580357142857142,0.015926906779661017,0.0014247787610619468,0.003016949152542373,0.003061433447098976,0.0033717277486910997,0.022142325581395346,0.004622641509433963,0.0666341991341991,0.023668432203389825,0.0042943952802359875,0.004630508474576272,0.004726962457337884,0.006838340486409159
1693069094,3.0568867806347777,7.916099026499586,0.8630062943477667,0.41232117601642476,9.336843444560694,3.2989645140151436,0.31536544450633264,0.6439482278516004,0.8365014720116039,0.9241821338577856,0.00005310075033670053,0.29048428667337983,5.226471203938126,3.167396429806165,1.2805607781433268,215711744,85626880,11993088,424968192,111370240,328257536,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,58,16,52,26,26,2,30,224,0,0,0,0,0,0.01032260235002639,0.003012578562739131,0.03058035714285714,0.015927606308420536,0.0014241567189390543,0.003016949152542373,0.0030614119542984645,0.0033728267563003203,0.022142644521793542,0.004622641412930437,0.0666341991341991,0.023668581514570432,0.004294275198718912,0.004630508474576271,0.004726929608892377,0.006843500244868568
1693069095,3.0568867806347777,9.141637046301224,0.8630062943477667,0.41232117601642476,7.724607863703715,3.184652418547008,0.31536544450633264,0.6439482278516004,0.8605690375906428,0.9241821338577856,0.00005310075033670053,0.2915458552588124,5.226471203938126,3.227433671337057,1.2805607781433268,215711744,85626880,11993088,424968192,111370240,328167424,41472000,11431936,296140800,90497024,4780032,2916352,302534656,17108992,48787456,20.485,23.276,42.279,5.838,5.623,2,6,35.029,0,0,0,0,0,0.01032093852060418,0.003012580222648132,0.030580357142857145,0.015926906779661017,0.0014249119682175372,0.003016949152542373,0.0030614350383885813,0.0033727906690740527,0.022142326948410257,0.004622644400766638,0.06663419913419913,0.023668432203389832,0.004294420995081881,0.004630508474576271,0.004726964889379712,0.006843239210801449
