time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693096425,12.28939885831155,2.484786809076385,0.8194050883522992,0.4463648754439169,10.458642511405113,8.154578384849808,0.3031194326653112,0.49590849898307493,4.196688613146206,1.337396619712542,0,0.3046917251665507,5.653699347736542,2.742054208772502,1.0420423051494896,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,18,8,36,8,8,2,6,54,0,0,0,0,0.00819459649953926,0.003040478380864765,0.029166666666666667,0.01693609022556391,0.0014797687861271677,0.0030168067226890756,0.0037309459902739755,0.003049432197728791,0.021907272727272713,0.004672861085556578,0.06778508771929828,0.03984693877551017,0.004295953757225433,0.004630252100840336,0.008672687050359711,0.004688977955911824
1693096426,12.28939885831155,2.536612584633302,0.8194050883522992,0.4463648754439169,10.458642511405113,6.481197724371479,0.3031194326653112,0.6288492820574696,4.196688613146206,1.337396619712542,0,0.3046917251665507,5.653699347736542,2.742054208772502,1.0420423051494896,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,42,18,76,14,14,2,10,114,0,0,0,0,0.00819459649953926,0.003040478380864765,0.029166666666666667,0.01693609022556391,0.0014797687861271677,0.0030168067226890756,0.0037309459902739755,0.003049432197728791,0.021907272727272713,0.004672861085556578,0.06778508771929828,0.03984693877551017,0.004295953757225433,0.004630252100840336,0.008672687050359711,0.004688977955911824
1693096427,12.28939885831155,2.588438360190219,0.8194050883522992,0.4463648754439169,10.458642511405113,6.610949700808994,0.3031194326653112,0.6288492820574696,4.196688613146206,1.279176178237106,0,0.3046917251665507,5.653699347736542,2.7752178789275352,1.0420423051494896,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,44,22,28,10,10,2,8,54,0,0,0,0,0.008225056944063521,0.003040307101727447,0.029166666666666667,0.01693609022556391,0.0014797687861271677,0.0030168067226890756,0.0037309459902739755,0.003049432197728791,0.02196898496240602,0.0046725527831094045,0.06778508771929828,0.03984693877551017,0.004295953757225433,0.004630252100840336,0.008672687050359711,0.004688977955911824
1693096428,12.28939885831155,2.6402641357471364,0.8194050883522992,0.4463648754439169,10.458642511405113,6.740701677246509,0.3031194326653112,0.633915169694173,3.630042390624509,1.279176178237106,0,0.3046917251665507,5.653699347736542,2.7752178789275352,1.0420423051494896,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,24,12,36,2,2,2,2,26,0,0,0,0,0.008246876280998702,0.003039772727272727,0.029187657430730478,0.016974393530997302,0.0014906832298136642,0.0030168067226890756,0.0036848115178414118,0.0030488817154715243,0.02249157303370786,0.004671590909090908,0.06851635514018692,0.040988372093023216,0.004298136645962732,0.004630252100840336,0.008614200787401577,0.004687987087848745
1693096429,12.28939885831155,2.692089911304053,0.8194050883522992,0.4463648754439169,10.458642511405113,5.969282926666671,0.3031194326653112,0.633915169694173,3.560097580405406,1.279176178237106,0,0.3046917251665507,5.653699347736542,2.7752178789275352,1.0420423051494896,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,42,22,54,10,8,2,8,92,0,0,0,0,0.008301353956264537,0.003040441176470588,0.02908183241973375,0.01699481865284974,0.0015116279069767441,0.0030168067226890756,0.003714936426369906,0.0030491113189897103,0.02290925589836659,0.004672794117647058,0.06873650107991358,0.04308510638297874,0.0043023255813953495,0.004630252100840336,0.008656742537313434,0.004688400374181478
1693096430,12.28939885831155,3.1095465334150187,0.8194050883522992,0.4463648754439169,10.458642511405113,6.75419588279601,0.298977705463049,0.633915169694173,3.490152770186302,1.279176178237106,0,0.3046917251665507,5.653699347736542,2.7752178789275352,1.0292333097174606,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,62,24,96,20,20,2,16,156,0,0,0,0,0.008301353956264537,0.003040441176470588,0.02908183241973375,0.01699481865284974,0.0015116279069767441,0.0030168067226890756,0.003714936426369906,0.0030473186119873825,0.02290925589836659,0.004672794117647058,0.06873650107991358,0.04308510638297874,0.0043023255813953495,0.004630252100840336,0.008656742537313434,0.0046851735015772875
1693096431,12.28939885831155,3.109546533415019,0.8194050883522992,0.4486816007691381,10.458642511405113,6.624443906358496,0.298977705463049,0.633915169694173,3.420207959967199,1.279176178237106,0,0.3046917251665507,5.653699347736542,2.7752178789275352,1.0292333097174606,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,296984576,14196736,36093952,38,24,52,16,18,2,14,114,0,0,0,0,0.008301353956264537,0.003040441176470588,0.02908183241973375,0.01699481865284974,0.0015116279069767441,0.0030168067226890756,0.003714936426369906,0.0030473186119873825,0.02290925589836659,0.004672794117647058,0.06873650107991358,0.04308510638297874,0.0043023255813953495,0.004630252100840336,0.008656742537313434,0.0046851735015772875
1693096432,12.28939885831155,3.109546533415019,0.8194050883522992,0.4486816007691381,10.458642511405113,6.4946919299209815,0.298977705463049,0.633915169694173,3.3502631497480957,1.279176178237106,0,0.3046917251665507,4.890598415029892,2.7752178789275352,1.0292333097174606,202788864,71110656,8400896,424812544,108560384,326602752,37728256,8290304,297771008,90681344,4743168,2949120,297345024,14196736,36093952,48,30,74,8,10,2,8,88,0,0,0,0,0.008253656761516119,0.0030425120772946857,0.02908183241973375,0.01699481865284974,0.0015116279069767441,0.0030168067226890756,0.003714936426369906,0.0030473186119873825,0.02248664122137405,0.004676521739130434,0.06873650107991358,0.04308510638297874,0.0043023255813953495,0.004630252100840336,0.008656742537313434,0.0046851735015772875
1693096433,12.28939885831155,3.109546533415019,0.8194050883522992,0.454621101491603,10.458642511405113,6.364939953483467,0.30233662228745173,0.633915169694173,3.4394521898126458,1.279176178237106,0,0.30443592176361667,4.890598415029892,2.7752178789275352,1.0292333097174606,202788864,71110656,8400896,424812544,108560384,326602752,37826560,8290304,298618880,90681344,4743168,2949120,297345024,14196736,36093952,22,14,36,14,14,2,14,78,0,0,0,0,0.008152223454878383,0.0030401913875598087,0.029030172413793104,0.016948228882833784,0.0014999999999999996,0.0030168067226890756,0.003681926492788432,0.0030468493792457254,0.021977055449330776,0.004672344497607656,0.06844497607655504,0.04107142857142853,0.0043,0.004630252100840336,0.008559082677165352,0.0046843288826423045
1693096434,12.28939885831155,3.109546533415019,0.8194050883522992,0.454621101491603,10.387823782839023,6.2351879770459515,0.30233662228745173,0.633915169694173,3.4394521898126458,1.279176178237106,0,0.30443592176361667,2.492629037440304,2.7752178789275352,1.0292333097174606,202788864,71110656,8400896,424812544,107626496,326602752,37826560,8290304,298618880,90681344,4743168,2949120,297345024,14196736,36093952,70,34,86,14,14,2,14,112,0,0,0,0,0.008169000169463965,0.0030401826484018264,0.02884992163009404,0.01707196029776675,0.0014900284900284902,0.0030168067226890756,0.0037061403508771924,0.003049359720605355,0.021875226039783,0.0046723287671232875,0.06788716814159289,0.04397727272727269,0.004298005698005697,0.004630252100840336,0.008521276595744679,0.004688847497089639
