time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693221404,0.8021371660469708,0.5616851265585263,0.9302258841330456,0.9859435546488217,0.8448819833804779,0.9272283263487069,0.6619811318497876,0.9438047699975864,0.8113252529916807,0.28684975367920884,0.48272020561888584,0.7510524053818204,1.0,0.4074400345568285,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.028571428571462557,0.0,0.0,0.23588756512793277,0.4375,0.4444444444444444,0.2,0.07769115557433082,0.8340283569641367,0.14380507295494274,0.15137943593362316,0,0,0,0,0,0,0.013228141318464353,0.5343077389375848,0.31348485978217444,0.5196155925266855,0.6869611405858694,0.007935362862501827,0.494508825125922,1.0
1693221405,0.8021371660469708,0.5616851265585263,0.9302258841330456,0.9859435546488217,0.4900215065160041,0.9272283263487069,0.6619811318497876,0.9438047699975864,0.8113252529916807,0.3149111474898421,0.48272020561888584,0.7510524053818204,1.0,0.819514103462379,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.028571428571462557,0.0,0.0,0.5275279593800816,0.50746875,0.534875,0.5616333333333333,0.4637274856945351,0.8340283569641367,0.6012628875173914,0.47781179577064026,0,0,0,0,0,0,0.013191373130722106,0.5332692590504449,0.3134848597821739,0.5304493666445385,0.6659048068966652,0.007935362862501827,0.5321130320606222,0.9975531462434237
1693221406,0.8021371660469708,0.5935452719063219,0.9302258841330456,0.9859435546488217,0.4481492403714028,0.9272283263487069,0.6619811318497876,0.9438047699975864,0.8113252529916807,0.34297254130047566,0.48272020561888584,0.7510524053818204,1.0,0.819514103462379,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.028571428571462557,0.0,0.0,0.43548601201340714,0.4375,0.5,0.4666666666666667,0.2319213487461116,0.8340283569641367,0.3578538047162071,0.31868156882383736,0,0,0,0,0,0,0.0131908064059493,0.5335024679094794,0.3134848597821739,0.5304493666445385,0.6659048068966652,0.009552380200521064,0.5321130320606222,0.9368018431555772
1693221407,0.8021371660469708,0.5935452719063219,0.9302258841330456,0.9859435546488217,0.40627697422680126,0.9272283263487069,0.6619811318497876,0.9666114983285448,0.8113252529916807,0.37103393511110894,0.48272020561888584,0.7349333335561814,0.9008188261808207,0.819514103462379,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3973550592373809,0.43843750000000004,0.5222361111111112,0.44143333333333334,0.4240946272898345,0.7126772310258549,0.3795084014127217,0.5526393662789374,0,0,0,0,0,0,0.04449252016317379,0.5315149594676946,0.3629947875669719,0.5162515805588884,0.7028989775884011,0.012406767327633355,0.5765349117897638,0.8487836488110516
1693221408,0.8021371660469708,0.5935452719063219,0.9344878936506572,0.9859435546488217,0.36440470808220016,0.9272283263487069,0.6619811318497876,0.9666114983285448,0.8113252529916807,0.3990953289217422,0.48272020561888584,0.7349333335561814,0.9008188261808207,0.819514103462379,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7766402283211097,0.31428125,0.5817777777777778,0.46309999999999996,0.33657206497945386,0.829024186822352,0.42838286183154367,0.4689911452049805,0,0,0,0,0,0,0.044515917487348865,0.5327294097028601,0.3629947875669747,0.5162515811121515,0.7029480284507953,0.012406767327633355,0.5009586307258536,0.8487461104361764
1693221409,0.8021371660469708,0.5935452719063219,0.9344878936506562,0.9859435546488217,0.3225324419375986,0.9272283263487069,0.6619811318497876,0.9459160746429971,0.8113252529916807,0.21788887838957718,0.48272020561888584,0.7349333335561814,0.9008188261808207,0.819514103462379,0.9547170124952405,0.00860215053764301,0.0,0.0,0.0,0.22300884955752429,0.7003994673768276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7734045730594364,0.29525,0.42212500000000003,0.5724,0.4685663811974346,0.8440366972477064,0.45285576682958156,0.5679247000978807,0,0,0,0,0,0,0.04569080068113285,0.5335024679094794,0.3629947875669708,0.5057537092778559,0.7153622517514517,0.012406767327633355,0.4566721879235102,0.8241635842157364
1693221410,0.7949375759482022,0.5935452719063219,0.9344878936506562,0.9859435546488217,0.8587684914640045,0.6727400888867549,0.6619811318497876,0.9459160746429971,0.8113252529916807,0.38587841243693405,0.0,0.7349333335561814,0.9008188261808207,0.819514103462379,0.912231134445023,0.0,0.0,0.0,0.0,0.18053097345133004,0.7749667110519279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.49779311718049973,0.125,0.3611111111111111,0.3333333333333333,0.2319213487461116,0.8340283569641367,0.2865042274624523,0.18210375361362136,0,0,0,0,0,0,0.045012564532760854,0.5335024679094794,0.3629947875669708,0.5074252532389713,0.6682515495710439,0.012406767327633355,0.5148668527677809,0.8251332101633145
1693221411,0.7949375759482022,0.5935452719063219,0.9344878936506562,0.9859435546488217,0.8587684914640045,0.6727400888867549,0.6619811318497876,0.9459160746429971,0.8113252529916807,0.3578170186263008,0.0,0.7349333335561814,0.9008188261808207,0.819514103462379,0.912231134445023,0.0,0.0,0.0,0.0,0.18053097345133004,0.7749667110519279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5641655328045664,0.4375,0.4722222222222222,0.4666666666666667,0.539152809247667,0.8340283569641367,0.5719025364774714,0.5576927454417153,0,0,0,0,0,0,0.04501215417414923,0.5335024679094794,0.3629947875669708,0.5074252532389713,0.6682515495710439,0.014465032875074682,0.5148668527677809,0.7104502584193558
1693221412,0.7949375759482022,0.5935452719063219,0.550584850847395,0.9859435546488217,0.8587684914640045,0.6727400888867549,0.6619811318497876,0.9459160746429971,0.7119984297637911,0.3297556248156672,0.0,0.6712413283213686,0.9008188261808207,0.819514103462379,0.8581742942781498,0.0,0.0,0.0,0.0,0.18053097345133004,0.7749667110519279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.014577259475218084,0.13274483124813327,0.25,0.19444444444444445,0.3333333333333333,0.15511348362072275,0.8340283569641367,0.14380507295494274,0.23901117661787802,0,0,0,0,0,0,0.1309771547663824,0.6544482602089693,0.3444479623284563,0.46935498669602743,0.6751724516954849,0.02158699596400943,0.7029844902876105,0.557853620930168
1693221413,0.7000373217366019,0.5935452719063219,0.9383217168854582,0.9859435546488217,0.8587684914640045,0.6727400888867549,0.6619811318497876,0.9459160746429971,0.773657194326357,0.30169423100503395,0.0,0.6712413283213686,0.9008188261808207,0.819514103462379,0.8581742942781498,0.0,0.0,0.0,0.0,0.18053097345133004,0.7749667110519279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.014577259475218084,0.5641655328045664,0.5,0.75,0.13333333333333333,0.15511348362072275,0.8340283569641367,0.07245549570118796,0.375588991828094,0,0,0,0,0,0,0.1309771547663824,0.8033755701269131,0.3444479623284563,0.46935498669602743,0.6751724516954849,0.02158699596400943,0.6652549578234015,0.557853620930168
