time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693221404,2.978951395770746,60.15684576600015,0.9503165373413119,0.4011058955695528,9.085668772712499,7.286841663391883,0.28339277068558266,0.5957247847082485,0.6201183912702338,0.578207533144838,0.00004474461465758623,0.2944655512084132,0.6635895858144842,2.100255048076894,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297443328,18653184,134275072,22.216,16,46,6,3.984,2,6,30.601,0,0,0,0,0,0,0.04454088196375288,0.0029595625318081186,0.03717429577464789,0.02407944486932836,0.0003542145952630009,0.00025862068965517237,0.0026646022974207853,0.0028300072950386383,0.2228024878843245,0.00460075894477527,0.1427083333333334,0.16979946946240332,0.0036713219330340523,0.00046551724137931035,0.004532920459484158,0.004959171296776775
1693221405,2.978951395770746,60.15684576600015,0.9503165373413119,0.4011058955695528,7.80234329653567,7.286841663391883,0.28339277068558266,0.5957247847082485,0.6201183912702338,0.590250136436513,0.00004474461465758623,0.2944655512084132,0.6635895858144842,2.4750401979496637,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297443328,18653184,134275072,39.792,18.239,52.511,16.849,14.036,2,18.823,87.963,0,0,0,0,0,0,0.04460037323483483,0.0029594617034496775,0.03717429577464789,0.023907035175879398,0.0003535294117647059,0.0002586206896551724,0.0026731517509727626,0.002833382745330566,0.22277996795751,0.004600730191111275,0.14270833333333333,0.17191176470588238,0.003664367816091954,0.00046551724137931035,0.004534630350194553,0.004958493922324341
1693221406,2.978951395770746,61.19588196045784,0.9503165373413119,0.4011058955695528,7.650915483657128,7.286841663391883,0.28339277068558266,0.5957247847082485,0.6201183912702338,0.602292739728188,0.00004474461465758623,0.2944655512084132,0.6635895858144842,2.4750401979496637,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297443328,18653184,134275072,34.245,16,50,14,8,2,12,60,0,0,0,0,0,0,0.044600211297793624,0.002959484346224677,0.03717429577464789,0.023907035175879398,0.0003535294117647059,0.00025943396226415095,0.0026731517509727626,0.002841174791390924,0.22277962084765254,0.0046007366482504605,0.14270833333333333,0.17191176470588238,0.003664367816091954,0.0004669811320754717,0.004534630350194553,0.004941675842962952
1693221407,2.978951395770746,61.19588196045784,0.9503165373413119,0.4011058955695528,7.499487670778586,7.286841663391883,0.28339277068558266,0.6012170940170942,0.6201183912702338,0.6143353430198629,0.00004474461465758623,0.29318915425065933,0.6422452808898049,2.4750401979496637,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134275072,31.947,16.03,51.601,13.243,13.004,1.709,12.607,101.112,0,0,0,0,0,0,0.04610135682280938,0.002959409558117601,0.03732130092923516,0.023969773242409995,0.00035485923701842595,0.0002608695652173913,0.002683251227291876,0.0028154996157515673,0.24195141979304108,0.004600681617671025,0.15011061946902668,0.16914357739734037,0.0036765856025767004,0.00046956521739130436,0.0045366502454583756,0.004917309337184602
1693221408,2.978951395770746,61.19588196045784,0.9517514967259219,0.4011058955695528,7.348059857900045,7.286841663391883,0.28339277068558266,0.6012170940170942,0.6201183912702338,0.6263779463115379,0.00004474461465758623,0.29318915425065933,0.6422452808898049,2.4750401979496637,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134275072,54.805,12.057,55.888,13.893,10.725,1.988,13.977,86.413,0,0,0,0,0,0,0.046108627930373715,0.0029574071852858635,0.03732130092923517,0.023969773281172592,0.0003548608567014168,0.0002608695652173913,0.0026660686842399973,0.002815455752462854,0.24196575027981326,0.004600715243641477,0.1501106194690271,0.1691435775052118,0.003676601802236064,0.00046956521739130436,0.004533213736848,0.004917298945253308
1693221409,2.978951395770746,61.19588196045784,0.9517514967259216,0.4011058955695528,7.196632045021503,7.286841663391883,0.28339277068558266,0.5962332284442164,0.6201183912702338,0.5486128355555466,0.00004474461465758623,0.29318915425065933,0.6422452808898049,2.4750401979496637,1.1838113089052689,221229056,155729920,12414976,424984576,109768704,337506304,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134275072,54.61,11.448,44.393,17.172,14.162,2.024,14.663,103.798,0,0,0,0,0,0,0.046250075943393414,0.002959484346224677,0.03732130092923516,0.024140625,0.00035523114355231144,0.0002608695652173913,0.0026559999999999995,0.0028072716523795446,0.24268534744149725,0.0046007366482504605,0.1501106194690265,0.16709677419354832,0.003680701754385965,0.00046956521739130436,0.0045312,0.004910493644694059
1693221410,2.9694169280548968,61.19588196045784,0.9517514967259216,0.4011058955695528,9.135888255468624,5.647231334679128,0.28339277068558266,0.5962332284442164,0.6201183912702338,0.620705880161159,0,0.29318915425065933,0.6422452808898049,2.4750401979496637,1.1597085080073863,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134275072,38,6,40,10,8,2,10,36,0,0,0,0,0,0,0.04615066225165562,0.002959484346224677,0.03732130092923516,0.024162436548223348,0.00035362997658079626,0.0002608695652173913,0.0026692307692307692,0.0028132635253054097,0.24226993865030666,0.0046007366482504605,0.1501106194690265,0.16742268041237116,0.003665142857142857,0.00046956521739130436,0.004533846153846154,0.004910762070971495
1693221411,2.9694169280548968,61.19588196045784,0.9517514967259216,0.4011058955695528,9.135888255468624,5.647231334679128,0.28339277068558266,0.5962332284442164,0.6201183912702338,0.6086632768694841,0,0.29318915425065933,0.6422452808898049,2.4750401979496637,1.1597085080073863,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134275072,42,16,48,14,16,2,18,102,0,0,0,0,0,0,0.04615054050312462,0.002959484346224677,0.03732130092923516,0.024162436548223348,0.00035362997658079626,0.0002619047619047619,0.0026692307692307692,0.0028123872519542994,0.2422696873122215,0.0046007366482504605,0.1501106194690265,0.16742268041237116,0.003665142857142857,0.0004714285714285714,0.004533846153846154,0.00487901383042694
1693221412,2.9694169280548968,61.19588196045784,0.8224966764880857,0.4011058955695528,9.135888255468624,5.647231334679128,0.28339277068558266,0.5962332284442164,0.5965582479994676,0.596620673577809,0,0.28814567019684095,0.6422452808898049,2.4750401979496637,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134356992,16,10,28,10,6,2,6,46,0,0,0,0,0,0,0.047482935153583615,0.0029610027855153202,0.037409877433309306,0.023875,0.0003538732394366197,0.00026548672566371683,0.0027119999999999996,0.0027726231386025198,0.2949218750000001,0.004604085422469824,0.1473376623376623,0.16000000000000006,0.003667428571428571,0.00047787610619469027,0.0045423999999999985,0.0048367697594501715
1693221413,2.843739855111379,61.19588196045784,0.9530422917386925,0.4011058955695528,9.135888255468624,5.647231334679128,0.28339277068558266,0.5962332284442164,0.6111835957130407,0.5845780702861341,0,0.28814567019684095,0.6422452808898049,2.4750401979496637,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134356992,42,18,68,4,6,2,4,70,0,0,0,0,0,0,0.047482935153583615,0.0029664179104477604,0.037409877433309306,0.023875,0.0003538732394366197,0.00026548672566371683,0.0027034220532319397,0.0027726231386025198,0.2949218750000001,0.00460820895522388,0.1473376623376623,0.16000000000000006,0.003667428571428571,0.00047787610619469027,0.004540684410646389,0.0048367697594501715
1693221414,2.843739855111379,61.19588196045784,0.9530422917386925,0.4011058955695528,9.13588825546862,5.647231334679128,0.28339277068558266,0.5962332284442164,0.6111835957130407,0.572535466994459,0,0.28814567019684095,0.6422452808898049,2.053652760918243,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91840512,4694016,2920448,297439232,18653184,134356992,34.08,16,38,14,16,2,12,114,0,0,0,0,0,0,0.047709760273972605,0.0029664179104477604,0.037409877433309306,0.023530150753768842,0.00035401459854014593,0.00026548672566371683,0.0026910891089108914,0.002758101851851851,0.2986328125000001,0.00460820895522388,0.1473376623376623,0.14562500000000003,0.0036698224852071,0.00047787610619469027,0.0045382178217821785,0.00481736111111111
1693221415,2.843739855111379,61.19588196045784,0.9530422917386925,0.4011058955695528,9.13588825546862,5.647231334679128,0.28339277068558266,0.5962332284442164,0.6111835957130407,0.7251146492460684,0,0.28814567019684095,0.6422452808898049,2.095767524821762,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91971584,4694016,2920448,297439232,18653184,134356992,34,22,52,8,4,2,6,60,0,0,0,0,0,0,0.047342687074829935,0.0029664179104477604,0.037409877433309306,0.023313397129186602,0.00035280373831775703,0.00026548672566371683,0.0027039848197343455,0.0027641375390736007,0.2943359375000001,0.00460820895522388,0.1473376623376623,0.14195945945945934,0.003657471264367816,0.00047787610619469027,0.004540796963946869,0.004816538789428816
1693221416,2.843739855111379,61.19588196045784,0.9530422917386925,0.3921581797964279,9.13588825546862,5.647231334679128,0.2433210329106413,0.5962332284442164,0.6111835957130407,0.7251146492460684,0,0.28814567019684095,0.6422452808898049,2.5268858342111034,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91971584,4694016,2920448,297439232,18653184,134356992,50.194,30,76,10,10,2,10,82,0,0,0,0,0,0,0.04734270939648734,0.0029664179104477604,0.037409877433309306,0.023313397129186602,0.00035280373831775703,0.0002644230769230769,0.0027039848197343455,0.002765734265734266,0.2943361320671855,0.00460820895522388,0.1473376623376623,0.14195945945945934,0.003657471264367816,0.00047596153846153844,0.004540796963946869,0.0047955710955710955
1693221417,2.843739855111379,54.690352260987474,0.9530422917386925,0.31952881858194637,9.13588825546862,5.647231334679128,0.2385978200658816,0.5962332284442164,0.6111835957130406,0.7251146492460684,0.0000530081044308144,0.28814567019684095,0.5279797305360912,2.1756475982047703,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91971584,4694016,2920448,297439232,18657280,134356992,41.841,14,52,8,6,2,6,52,0,0,0,0,0,0,0.04715356002282085,0.002966480446927374,0.0372855611150822,0.02319444444444444,0.0003511494252873563,0.0002631578947368421,0.002706930693069307,0.002734138972809668,0.2930777598052355,0.004608193668528864,0.13231277533039645,0.1264179104477611,0.0036413793103448277,0.0004736842105263158,0.004541386138613862,0.004756879978028014
1693221418,2.8437398551113784,54.690352260987474,0.9530422917386925,0.32608816698807497,9.13588825546862,2.6358439254835355,0.23387460722112183,0.5962332284442164,0.6111835957130406,0.7251146492460684,0.0000530081044308144,0.28814567019684095,0.5387334294115145,2.552628246392894,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91971584,4694016,2920448,297439232,18657280,134356992,24,20,46,10,6,2,10,58,0,0,0,0,0,0,0.04715346534653465,0.0029626168224299062,0.0372855611150822,0.02319444444444444,0.0003511494252873563,0.0002631578947368421,0.002681214421252372,0.002734138972809668,0.29307692307692246,0.004607476635514018,0.13231277533039645,0.1264179104477611,0.0036413793103448277,0.0004736842105263158,0.004536242884250474,0.004756879978028014
1693221419,2.8437398551113784,54.690352260987474,0.9530422917386925,0.3326475153942036,9.13588825546862,2.6358439254835355,0.23008417937908335,0.5962332284442164,0.6111835957130406,0.7251146492460684,0.0000530081044308144,0.28814567019684095,0.6452219325253927,2.552628246392894,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11649024,302002176,91971584,4694016,2920448,297439232,18657280,134356992,39.696,20,46,10,10,2,12,138,0,0,0,0,0,0,0.04739687402533867,0.0029626168224299062,0.0372855611150822,0.023485576923076925,0.0003541666666666667,0.0002631578947368421,0.002671232876712329,0.0027286627745343344,0.2961554941614243,0.004607476635514018,0.13231277533039645,0.12476190476190467,0.0036705202312138727,0.0004736842105263158,0.004534246575342466,0.004754795663052544
1693221420,2.8437398551113784,54.690352260987474,0.9530422917386925,0.33920686380033216,9.13588825546862,2.6358439254835355,0.22534056690631646,0.5992201882142069,0.6111835957130406,0.7251146492460684,0.0000530081044308144,0.28814567019684095,0.6452219325253927,2.552628246392894,1.1290413471646523,221212672,155729920,12414976,424984576,109670400,337735680,80289792,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134356992,54,28,72,14,10,2,14,64,0,0,0,0,0,0,0.04707081909194483,0.0029626168224299062,0.0372855611150822,0.023279816513761466,0.00035426267281105995,0.0002631578947368421,0.0026836158192090395,0.002739977281040149,0.2923064764947612,0.004607476635514018,0.13231277533039645,0.11968749999999993,0.0036703910614525144,0.0004736842105263158,0.004536723163841808,0.0047665359370563255
1693221421,2.8437398551113784,58.47239253564373,0.9530422917386925,0.393560904367717,9.13588825546862,2.6358439254835355,0.2962667645282868,0.5992201882142069,0.6111835957130406,0.7251146492460684,0.0000530081044308144,0.28814567019684095,0.6452219325253927,2.552628246392894,0.8796616792389411,221212672,155869184,12414976,424984576,109670400,337735680,80486400,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134356992,8,16,14,4,2,2,2,20,0,0,0,0,0,0,0.04707095709570957,0.0029626168224299062,0.0372855611150822,0.023279816513761466,0.00035426267281105995,0.0002619047619047619,0.0026836158192090395,0.0027676282492586084,0.2923076923076917,0.004607476635514018,0.13231277533039645,0.11968749999999993,0.0036703910614525144,0.0004714285714285714,0.004536723163841808,0.004768430214476307
1693221422,2.8437398551113784,58.47239253564373,0.9525496688984005,0.393560904367717,9.258761881144583,2.6358439254835355,0.2962667645282868,0.5173783703696745,0.6111835957130406,0.7130197364126958,0.0000530081044308144,0.28814567019684095,0.6452219325253927,2.552628246392894,0.8978580308995096,221212672,155869184,12414976,424984576,109670400,337735680,80486400,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134356992,50,16,38,16,18,2,18,121.729,0,0,0,0,0,0,0.047419627749576976,0.002962511715089034,0.03724802015838733,0.023387850467289716,0.0003558139534883721,0.0002608695652173913,0.002702544031311155,0.00274938509504304,0.2915492957746474,0.004607497656982194,0.137017167381974,0.11220338983050843,0.0036844444444444446,0.00046956521739130436,0.004540508806262231,0.0047632104852434335
1693221423,2.8437398551113784,58.47239253564373,0.9525496688984005,0.393560904367717,9.258761881144583,2.6358439254835355,0.2962667645282868,0.6033547456376326,0.6111835957130406,0.7130197364126958,0.0000530081044308144,0.28814567019684095,0.5451856487367683,2.552628246392894,0.9160543825600779,221212672,155869184,12414976,424984576,109670400,337735680,80486400,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134356992,36,30,58,2,4,2,4,38,0,0,0,0,0,0,0.047419627749576976,0.0029646840148698887,0.03724802015838733,0.023387850467289716,0.0003558139534883721,0.0002608695652173913,0.002705223880597015,0.0027493775933609957,0.2915492957746474,0.004607806691449814,0.137017167381974,0.11220338983050843,0.0036844444444444446,0.00046956521739130436,0.004541044776119402,0.0047632088520055335
1693221424,2.94067693743803,58.47239253564373,0.9525496688984005,0.393560904367717,9.258761881144583,2.6358439254835355,0.2962667645282868,0.6033547456376326,0.6111835957130406,0.7130197364126958,0.0000530081044308144,0.29094695248028335,0.5344319498613451,2.552628246392894,1.0917810996341017,221216768,155869184,12414976,424984576,109670400,337735680,80486400,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134356992,50.121,20,64,30,26,2,30,172,0,0,0,0,0,0,0.047224507964629306,0.0029646840148698887,0.03724802015838733,0.023329383886255925,0.00035332541567695963,0.0002608695652173913,0.0026955684007707132,0.0027413937867338373,0.2910205662586009,0.004607806691449814,0.137017167381974,0.09510869565217393,0.0036627906976744186,0.00046956521739130436,0.004539113680154143,0.004756059333893088
1693221425,2.94067693743803,58.47239253564373,0.9525496688984005,0.393560904367717,9.258761881144583,2.6358439254835355,0.2962667645282868,0.6033547456376326,0.6111835957130406,0.7130197364126958,0.0000530081044308144,0.29094695248028335,0.5236782509859219,2.552628246392894,1.1651957418167833,221216768,155869184,12414976,424984576,109670400,337735680,80486400,11653120,302002176,91971584,4694016,2920448,297439232,18657280,134651904,40,22,58,10,8,2,8,80,0,0,0,0,0,0,0.04700674536256324,0.0029646840148698887,0.03724802015838733,0.023410138248847925,0.0003548387096774193,0.0002608695652173913,0.0027074074074074075,0.00275,0.2873239436619713,0.004607806691449814,0.137017167381974,0.09549019607843139,0.003675555555555555,0.00046956521739130436,0.004541481481481481,0.00476280353200883
