time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693139028,0.17202753251031128,0.2937200096640881,0.8548346169227194,0.8534303104968137,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.12756750634227187,0.7387762353530076,0.5580089050375515,0.8916847198536656,0.46978844721341123,0.8604893834675684,0.24625753815971788,0.0,0.0,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.8921885087152995,0.0,0,0.0,0.1932773109243864,0.0,0.0,0.3333333333333333,0.5574277244280031,0.5897435897435898,0.4673590998368787,0.5333333333333333,0.21621621621621556,0.5037396760129028,0.5,0,0,0,0,0.0,0.6473992936116315,0.38440625695632663,0.007559602846101569,0.0003493960803454911,1.0,0.9786283891547294,0.05298316130483986
1693139029,0.17202753251031128,0.2937200096640881,0.8677644520518801,0.8534303104968137,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.12756750634227187,0.7375038847589862,0.5580089050375515,0.8916847198536656,0.46978844721341123,0.8604893834675684,0.7694646850351885,0.0,0.0,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.8921885087152995,0.033783783783793604,0,0.0,0.1932773109243864,0.0,0.03104503716659375,0.16666666666666666,0.3547267337269111,0.3333333333333333,0.20103864975531807,0.26666666666666666,0.21621621621621556,0.2201623480202758,0.30434782608695654,0,0,0,0,0.002442811637564367,0.6937569149237057,0.38440625695632663,0.008156777624231976,0.0002675894125550256,1.0,1.0,0.0351312830614525
1693139030,0.17202753251031128,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.27239531764471975,0.7375038847589862,0.0,0.8916847198536656,0.32918479534612033,0.8604893834675684,0.7694646850351885,0.0,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.5555555555555556,0.6587782197785492,0.6410256410256411,0.26761876227570824,0.4,0.21621621621621556,0.29105668001843255,0.4782608695652174,0,0,0,0,0.0012088188526000732,0.6079084610413283,0.41624634126286175,0.007556099895530504,0.000309247927170034,1.0,0.9797816632644009,0.056840432335467914
1693139031,0.17202753251031128,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.27239531764471975,0.7375038847589862,0.4775530852650819,0.8757112797935596,0.32918479534612033,0.8604893834675684,0.7694646850351885,0.0,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.6163611111111111,1.0,0.8609358974358974,0.1419155098372116,0.20066666666666666,0.486486486486485,0.1707844457835596,0.438195652173913,0,0,0,0,0.0006510513055534899,0.6079084610413283,0.41624634126286175,0.007556099895530504,0.00030935222554627864,1.0,0.9774789915966509,0.0574412239600382
1693139032,0.06058830730415612,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.27239531764471975,0.7375038847589862,0.4775530852650819,0.8757112797935596,0.32918479534612033,0.8604893834675684,0.7694646850351885,0.0,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.2777777777777778,0.4560772290774571,0.5128205128205128,0.001298312194147613,0.06666666666666667,0.21621621621621556,0.007479352025805532,0.30434782608695654,0,0,0,0,0.0006510513055534899,0.6079084610413283,0.41624634126286175,0.007556099895530504,0.000309247927170034,1.0,0.9774789915966509,0.06801098930351646
1693139033,0.05838741923846703,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.10831673667019746,0.7456675186453497,0.013723181646497936,0.27239531764471975,0.7375038847589862,0.4775530852650819,0.8757112797935596,0.32918479534612033,0.8604893834675684,0.7694646850351885,0.022330097087374108,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.16666666666666666,0.15202574302581903,0.1282051282051282,0.26761876227570824,0.3333333333333333,0.21621621621621556,0.29105668001843255,0.18478260869565216,0,0,0,0,0.0006510513055534899,0.6079084610413283,0.41624634126286175,0.007556099895530504,0.000309247927170034,1.0,0.9774789915966509,0.06801098930351646
1693139034,0.15684658238146218,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.1083167366701975,0.7456675186453497,0.013723181646497936,0.33238941456334203,0.20718906450035937,0.4775530852650819,0.8757112797935596,0.32918479534612033,0.8604893834675684,0.7694646850351885,0.022330097087374108,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.3611111111111111,0.30405148605163806,0.46153846153846156,0.3341988747960984,0.26666666666666666,0.21621621621621556,0.2201623480202758,0.782608695652174,0,0,0,0,0.002502839561745372,0.608181599092039,0.41624634126286175,0.007174678145002778,0.00024372180410288843,1.0,0.8968997837058564,0.05618777847542694
1693139035,0.15684658238146218,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.1083167366701975,0.7456675186453497,0.013723181646497936,0.33238941456334203,0.24722534093160803,0.4775530852650819,0.8757112797935596,0.06376423181019523,0.5534558828917828,0.7694646850351885,0.022330097087374108,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.0,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.1111111111111111,0.2533762383763651,0.07692307692307693,0.20103864975531807,0.3333333333333333,0.21621621621621556,0.29105668001843255,0.33695652173913043,0,0,0,0,0.0029582283063792113,0.6079084610413283,0.35708969326840817,0.005723224564767035,0.0003368935301901167,0.9689846773351432,0.8779261586802886,0.07502669810943505
1693139036,0.15684658238146218,0.26269009836315554,0.8677644520518801,0.941378336474212,0.6275398807376472,0.06936649575499211,0.7447096920894198,0.013723181646497936,0.33238941456334203,0.28726161736285616,0.4775530852650819,0.8757112797935596,0.06376423181019523,0.8093485761829639,0.7694646850351885,0.022330097087374108,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.027514231499050787,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.6944444444444444,0.3547267337269111,0.5384615384615384,0.6670994373980492,0.6666666666666666,0.21621621621621556,0.6455283400092162,0.5434782608695652,0,0,0,0,0.0033154674951889544,0.6079084610413283,0.35708969326840817,0.005723224564767035,0.0003368935301901167,0.9689846773351432,0.6013565725079452,0.07502669810943505
1693139037,0.15684658238146218,0.26269009836315554,0.8677644520518801,0.941378336474212,0.2508396806805355,0.10546916328096846,0.7447096920894198,0.013723181646497936,0.33238941456334203,0.32729789379410407,0.4775530852650819,0.3632693540093526,0.06376423181019523,0.5571534997355967,0.7694646850351885,0.022330097087374108,0.009095043201454838,0.0,0.0,0.47799827437446113,0.010638297872314118,0.027514231499050787,0.0,0.9341510652033537,0.033783783783793604,0,0.0,0.18487394957984027,0.0,0.03104503716659375,0.2222222222222222,0.20270099070109207,0.23076923076923078,0.40077898731648853,0.4666666666666667,0.21621621621621556,0.43284534401474606,0.32608695652173914,0,0,0,0,0.0033154674951889544,0.6079084610413283,0.35708969326840817,0.005723224564767035,0.0003368935301901167,0.9689846773351432,0.6013565725079452,0.07804616236983175
