time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693138968,0.8638964540792937,0.29822919051471763,0.8261314214258382,0.7957955142391273,0.9869397334692528,0.5212292915629732,0.8708872735392639,1.0,0.3758693751483865,0.6538771576715598,0.0,0.9262314116255158,0.45542812205013505,0.9024058729167831,0.860859580519079,0.0,0.0,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.75,0.6587782197785492,0.6666666666666666,0.3333333333333333,0.2860202770241325,0.0,0.29105668001843255,0.4157303370786517,0,0,0,0,0.0792707405586182,0.662330961899412,1.0,1.0,1.0,0.543842036361391,0.657855555729291,0.7912948869707348
1693138969,0.8638964540792937,0.29822919051471763,0.877267341783489,0.7957955142391273,0.9869397334692528,0.5813267980406907,0.8708872735392639,1.0,0.3758693751483865,0.6538771576715598,0.0,0.9262314116255158,0.45542812205013505,0.9024058729167831,0.860859580519079,0.0,0.0,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.2777777777777778,0.30405148605163806,0.3076923076923077,0.26666666666666666,0.21462230472654575,0.0,0.2201623480202758,0.30337078651685395,0,0,0,0,0.098608530184852,0.7121818807943389,1.0,0.8287647305777881,0.6945460460286393,0.543842036361391,0.6251452357007886,0.6339536524547755
1693138970,0.8638964540792937,0.334725366375019,0.877267341783489,0.5110382911380619,0.9869397334692528,0.5813267980406907,0.8708872735392639,1.0,0.3758693751483865,0.7699091580486027,0.0,0.9262314116255158,0.45542812205013505,0.8511875560167751,0.860859580519079,0.0,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.4444444444444444,0.40540198140218414,0.4358974358974359,0.26666666666666666,0.143224332428959,0.0,0.14926801602211906,0.3595505617977528,0,0,0,0,0.06404612149664127,0.6682745445951898,0.9140310396095497,0.16275888404690217,0.496356154963504,0.543842036361391,0.6089640667505251,0.7542833360273636
1693138971,0.8638964540792937,0.334725366375019,0.877267341783489,0.884091260077159,0.9869397334692528,0.5813267980406907,0.8708872735392639,1.0,0.3758693751483865,0.7699091580486027,0.0,0.9262314116255158,0.45542812205013505,0.8511875560167751,0.860859580519079,0.0,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.5,0.6587782197785492,0.5384615384615384,0.0,0.0004283878337855129,0.0,0.007479352025805532,0.10112359550561797,0,0,0,0,0.058433383938628465,0.6682745445951898,0.9140310396095497,0.16275888404690217,0.496356154963504,0.543842036361391,0.6026714731221631,0.7542833360273636
1693138972,0.9059229294611842,0.334725366375019,0.4166431661694635,0.884091260077159,0.9869397334692528,0.5813267980406907,0.9225307947369161,1.0,0.3758693751483865,0.7699091580486027,0.0,0.9262314116255158,0.45542812205013505,0.8511875560167751,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.8333333333333334,0.6587782197785492,0.8461538461538461,0.26666666666666666,0.42881622161930605,0.0,0.43284534401474606,0.4157303370786517,0,0,0,0,0.058433383938628465,0.6682745445951898,0.9140310396095497,0.16275888404690217,0.496356154963504,0.543842036361391,0.6026714731221631,0.7418532277460971
1693138973,0.9059229294611842,0.334725366375019,0.46559618661487473,0.884091260077159,0.9869397334692528,0.5813267980406907,0.9225307947369161,0.030345718291510733,0.3758693751483865,0.7699091580486027,0.0,0.9262314116255158,0.45542812205013505,0.34793461436357526,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.0,0.0408163265306527,0,0,0.0,0.0,0.0,0.4444444444444444,0.3547267337269111,0.4358974358974359,0.26666666666666666,0.2860202770241325,0.0,0.29105668001843255,0.2247191011235955,0,0,0,0,0.058433383938628465,0.6682745445951898,0.9140310396095497,0.16275888404690217,0.496356154963504,0.543842036361391,0.6026714731221631,0.7418532277460971
1693138974,0.9059229294611842,0.334725366375019,0.9031219656824775,0.884091260077159,0.9869397334692528,0.5813267980406907,0.9225307947369161,0.036166606756939015,0.3086200731520796,0.6416338916413846,0.0,0.9262314116255158,0.45542812205013505,0.2976256706049765,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.06694560669456869,0.0,0,0,0.0,0.0,0.0,0.05555555555555555,0.3547267337269111,0.10256410256410256,0.26666666666666666,0.2860202770241325,0.0,0.29105668001843255,0.20224719101123595,0,0,0,0,0.07589891004032108,0.7178522281437743,0.9140310396095497,0.12978466410150014,0.014182171101031982,0.543842036361391,0.6195388569725055,0.5567362361287352
1693138975,0.9059229294611842,0.334725366375019,0.9031219656824775,0.884091260077159,0.9869397334692528,0.5813267980406907,0.9225307947369161,0.04198749522236729,0.3086200731520796,0.6416338916413846,0.0,0.9262314116255158,0.6091934768237879,0.8045260375002996,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.16081330868761287,0.9051383399209647,0.0,0.0,0.06694560669456869,0.0,0,0,0.9539473684210977,0.11538461538463078,0.0,0.2222222222222222,0.30405148605163806,0.28205128205128205,0.4,0.42881622161930605,0.0,0.43284534401474606,0.4943820224719101,0,0,0,0,0.07177532578956718,0.7968110990319165,0.9295262237621712,0.1111520824958681,0.01333513731295565,0.543842036361391,0.6591259570329847,0.6369125451596721
1693138976,0.9059229294611842,0.334725366375019,0.9031219656824775,0.884091260077159,0.9869397334692528,0.6979745143985482,0.9225307947369161,0.0882645286705995,0.3086200731520796,0.6416338916413846,0.0,0.9262314116255158,0.571678143910062,0.8045260375002996,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.16081330868761287,0.0,0.0,0.0,0.06694560669456869,0.0,0,0,0.9539473684210977,0.11538461538463078,0.0,0.3888888888888889,0.10135049535054604,0.28205128205128205,0.5333333333333333,0.5716121662144795,0.0,0.6455283400092162,0.651685393258427,0,0,0,0,0.06987679782109525,0.7968110990319165,0.9295262237621712,0.1111520824958681,0.01333513731295565,0.543842036361391,0.8291523913584637,0.6369125451596721
1693138977,1.0,0.0,0.9031219656824775,0.884091260077159,0.9527782153713283,0.6979745143985482,0.9225307947369161,0.0882645286705995,0.3086200731520796,0.6416338916413846,0.0,0.8930902971301127,0.571678143910062,0.8045260375002996,0.860859580519079,0.04950495049505302,0.025210084033612197,0.0,0.0,0.0794824399260622,0.0,0.0,0.0,0.06694560669456869,0.0,0,0,0.9539473684210977,0.11538461538463078,0.0,0.5,0.30405148605163806,0.23076923076923078,0.26666666666666666,0.2860202770241325,0.0,0.29105668001843255,0.38202247191011235,0,0,0,0,0.06987679782109525,0.7968110990319165,0.9295262237621712,0.1111520824958681,0.01333513731295565,0.543842036361391,0.8291523913584637,0.6212836690301023
