time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693104790,3.453954754341379,7.345291971783443,0.8938961639084069,0.35916998406715017,9.278384068588641,2.836124718709125,0.3057611379731384,0.6082630655052896,1.0621399667697236,0.6820491453345505,0.000049425059966861414,0.32265800470493006,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10928128,424865792,108965888,332820480,40902656,10625024,295452672,90828800,4571136,2912256,304513024,17752064,48463872,36,12,48,16,14,2,14,96,0,0,0,0,0,0,0.011929569266589056,0.0028658777120315585,0.03161102775693923,0.016346153846153847,0.0017098591549295778,0.0030168067226890756,0.0029298892988929887,0.0034542657342657344,0.13372832369942222,0.004573175542406311,0.07816919191919192,0.024884615384615387,0.004378028169014085,0.004630252100840336,0.004668634686346863,0.007301479654747227
1693104791,3.453954754341379,7.493639252294745,0.8938961639084069,0.35916998406715017,9.278384068588641,2.836124718709125,0.3057611379731384,0.6082630655052896,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10928128,424865792,108965888,332820480,40902656,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,22,16,34,6,4,2,8,46,0,0,0,0,0,0,0.011551724137931032,0.0028663793103448276,0.03136546184738955,0.016087786259541985,0.00162874251497006,0.003018348623853211,0.002927063339731286,0.0034327925840092702,0.04916666666666644,0.0045732758620689665,0.07470914127423822,0.024316793893129775,0.004364071856287425,0.00463302752293578,0.004671401151631478,0.007192359249329761
1693104792,3.453954754341379,7.641986532806048,0.8938961639084069,0.35916998406715017,9.278384068588641,2.836124718709125,0.3057611379731384,0.6094511445567509,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10928128,424865792,108965888,332820480,40902656,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,46.339,17.507,48.565,14.623,12.466,2.252,10.751,85.806,0,0,0,0,0,0,0.011469594594594595,0.0028645418326693228,0.03123608017817372,0.01604895104895105,0.0017179487179487182,0.0030168067226890756,0.00295711887707027,0.0034820264024396,0.035185185185185576,0.0045729083665338646,0.0737595907928389,0.024244755244755247,0.00438917378917379,0.004630252100840336,0.004691231422826657,0.007428419317540953
1693104793,3.453954754341379,7.790333813317352,0.8939539029535865,0.29103190080727404,9.278384068588641,2.836124718709125,0.3057611379731384,0.6094511445567509,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10932224,424865792,108965888,332820480,40902656,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,40,16,62,12,12,2,10,88,0,0,0,0,0,0,0.011469594594594595,0.0028645418326693228,0.03123608017817372,0.01604895104895105,0.0017179487179487182,0.0030168067226890756,0.002944547134935305,0.003460062094270393,0.035185185185185576,0.0045729083665338646,0.0737595907928389,0.024244755244755247,0.00438917378917379,0.004630252100840336,0.00468354898336414,0.007329238329238335
1693104794,3.453954754341379,8.90083683067822,0.8939539029535865,0.3531815530080639,9.278384068588641,2.836124718709125,0.26155317344118884,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10932224,424865792,108965888,332820480,40902656,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,24,12,32,4,4,2,8,54,0,0,0,0,0,0,0.011471754574695925,0.0028645418326693228,0.03123608017817372,0.01604895104895105,0.0017179487179487182,0.0030168067226890756,0.002944547134935305,0.003460062094270393,0.035217684099962204,0.0045729083665338646,0.0737595907928389,0.024244755244755247,0.00438917378917379,0.004630252100840336,0.00468354898336414,0.007329238329238335
1693104795,3.453954754341379,8.90083683067822,0.8939539029535865,0.3531815530080639,9.278384068588641,3.280246486548708,0.25645715447496986,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.2687203836125098,2.5274694015007677,1.141416948802254,221519872,83296256,10932224,424865792,108965888,332509184,40902656,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,12,22,46,2,2,2,4,22,0,0,0,0,0,0,0.011469594594594595,0.0028645418326693228,0.03123608017817372,0.01604895104895105,0.0017179487179487182,0.0030168067226890756,0.002944547134935305,0.003460062094270393,0.035185185185185576,0.0045729083665338646,0.0737595907928389,0.024244755244755247,0.00438917378917379,0.004630252100840336,0.00468354898336414,0.007329238329238335
1693104796,3.453954754341379,8.90083683067822,0.8939539029535865,0.3531815530080639,9.278384068588641,3.280246486548708,0.3161084463985161,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.270145619417576,2.5274694015007677,1.141416948802254,221519872,83296256,10932224,424865792,108965888,332509184,41009152,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,32,18,54,6,6,2,12,78,0,0,0,0,0,0,0.010903187721369537,0.0028698481561822125,0.030861244019138756,0.015930656934306568,0.0016567164179104477,0.003018348623853211,0.002935483870967742,0.0034427658338175484,0.024121605667060213,0.004573969631236442,0.06949579831932774,0.023886861313868614,0.00437910447761194,0.00463302752293578,0.004672106261859582,0.007244415243101186
1693104797,3.453954754341379,7.805316888648994,0.8939539029535865,0.3531815530080639,9.278384068588641,3.280246486548708,0.3161084463985161,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32169565674121897,1.270145619417576,2.1300537644787654,0.9001754131473987,221519872,83296256,10932224,424865792,108965888,332509184,41009152,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,46,22,56,10,10,2,8,66,0,0,0,0,0,0,0.010783943965517242,0.0028736426456071077,0.03106884057971015,0.01600678733031674,0.0017138810198300287,0.0030168067226890756,0.00294980694980695,0.0034782863849765265,0.0240188577586207,0.004577887462981243,0.07012285012285013,0.024070135746606332,0.004406232294617565,0.004630252100840336,0.0047011583011583,0.007415129151291519
1693104798,3.453954754341379,8.899493062356212,0.8939539029535865,0.3531815530080639,9.278384068588641,3.280246486548708,0.319970035189223,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.2776816840630051,1.270145619417576,2.0880650939488685,0.9191007095119426,221519872,83619840,10932224,424865792,108965888,332509184,41009152,10625024,295452672,90832896,4571136,3043328,304513024,17752064,48463872,18,6,22,8,8,2,10,56,0,0,0,0,0,0,0.010783943965517242,0.0028736426456071077,0.03106884057971015,0.01600678733031674,0.0017138810198300287,0.0030168067226890756,0.0029592592592592596,0.003455808782657032,0.0240188577586207,0.004577887462981243,0.07012285012285013,0.024070135746606332,0.004406232294617565,0.004630252100840336,0.004722222222222222,0.007314565483476137
1693104799,3.453954754341379,8.899493062356212,0.8939539029535865,0.36167954963138227,9.278384068588641,3.280246486548708,0.319970035189223,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.28315725436367856,1.270145619417576,2.5944436474319423,0.9380260058764862,221519872,83619840,10932224,424865792,108965888,332509184,41009152,10625024,295452672,90832896,4571136,3043328,304513024,17756160,48463872,32,20,52,24,22,2,18,124,0,0,0,0,0,0,0.010783943965517242,0.0028736426456071077,0.03106884057971015,0.01600678733031674,0.0017138810198300287,0.0030168067226890756,0.0029592592592592596,0.003455808782657032,0.0240188577586207,0.004577887462981243,0.07012285012285013,0.024070135746606332,0.004406232294617565,0.004630252100840336,0.004722222222222222,0.007314565483476137
1693104800,3.5133599630113745,8.899493062356212,0.8939539029535865,0.36167954963138227,9.289704070864213,3.280246486548708,0.319970035189223,0.614457313596241,1.0621399667697236,0.6992026389887986,0.000049425059966861414,0.32853421804041,1.270145619417576,2.5944436474319423,0.95695130224103,221519872,83619840,10932224,424865792,108965888,332509184,41009152,10625024,295452672,90832896,4571136,3043328,304513024,17756160,48463872,60,22,72,22,20,2,18,150,0,0,0,0,0,0,0.010783943965517242,0.0028736426456071077,0.03106884057971015,0.01600678733031674,0.0017138810198300287,0.0030168067226890756,0.0029592592592592596,0.003455808782657032,0.0240188577586207,0.004577887462981243,0.07012285012285013,0.024070135746606332,0.004406232294617565,0.004630252100840336,0.004722222222222222,0.007314565483476137
1693104801,3.3723332120499787,8.899493062356212,0.8939539029535865,0.36167954963138227,9.289704070864213,3.280246486548708,0.319970035189223,0.614457313596241,1.0632924451242114,0.6992026389887986,0.000049425059966861414,0.3295454447290981,1.270145619417576,2.5944436474319423,0.9758765986055736,221732864,83619840,10932224,424865792,108965888,332509184,41009152,10625024,295464960,90832896,4571136,3043328,304513024,17756160,48463872,28,14,40,6,6,2,6.049,62,0,0,0,0,0,0,0.010502793296089387,0.0028890097932535363,0.03073040380047506,0.01596014492753623,0.001644776119402985,0.003018348623853211,0.0029541108986615673,0.0034404932606825352,0.023159776536312855,0.004581284004352558,0.06666223404255317,0.02391666666666667,0.004395820895522387,0.00463302752293578,0.004719311663479922,0.007238562091503269
