time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693108582,0.8276115903744948,0.0,1.0,0.791010243109751,0.8199646981903743,0.4551991812471325,0.6872988685830231,0.9479140177952863,0.30917539398927846,0.89563576749776,0.0,0.9200482490346531,0.6359509422866351,0.9159934556098955,0.8654842567683375,0.0,0.0,0.0,0,0.27768014059753976,0.9172413793103613,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.6666666666666666,0.5,0.7073170731707317,0.47058823529411764,0.6,1.0,0.5333333333333333,0.775,0,0,0,0,0.03236290554223733,1.0,1.0,0.9091305693386189,0.8002599569325074,0.47827557380061564,0.8706555130047521,0.7595023196289127
1693108583,0.8276115903744948,0.0,0.9732447129542899,0.791010243109751,0.8015369737518764,0.4551991812471325,0.6872988685830231,0.9479140177952863,0.30917539398927846,0.89563576749776,0.0,0.9200482490346531,0.6359509422866351,0.9159934556098955,0.8654842567683375,0.0,0.0,0.0,0,0.27768014059753976,0.9172413793103613,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.36363636363636365,0.16666666666666666,0.24390243902439024,0.23529411764705882,0.26666666666666666,1.0,0.26666666666666666,0.425,0,0,0,0,0.03236290554223733,1.0,1.0,0.9091305693386189,0.8002599569325074,0.47827557380061564,0.8706555130047521,0.7595023196289127
1693108584,0.8276115903744948,0.14361359162012463,0.9464894259085809,0.791010243109751,0.8015369737518764,0.4551991812471325,0.6872988685830231,0.9375910887801432,0.30917539398927846,0.89563576749776,0.0,0.8773700800959162,0.6359509422866351,0.9159934556098955,0.8654842567683375,0.0,0.0,0.0,0,0.27768014059753976,0.9172413793103613,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.18181818181818182,0.08333333333333333,0.07317073170731707,0.23529411764705882,0.3333333333333333,1.0,0.26666666666666666,0.325,0,0,0,0,0.03236290554223733,1.0,1.0,0.9091305693386189,0.8002599569325074,0.47827557380061564,0.8706555130047521,0.7595023196289127
1693108585,0.8276115903744948,0.35063248814263165,0.8660400043545926,0.791010243109751,0.8015369737518764,0.44982083761359565,0.6872988685830231,0.9375910887801432,0.30917539398927846,0.89563576749776,0.0,0.8773700800959162,0.6359509422866351,0.9159934556098955,0.8654842567683375,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.6363636363636364,0.4166666666666667,0.4878048780487805,0.35294117647058826,0.3333333333333333,1.0,0.26666666666666666,0.55,0,0,0,0,0.037204617861237,0.8082438471286617,1.0,0.9339055946226485,0.5623236530764798,0.47827557380061564,0.6122141875336096,0.705346255014735
1693108586,0.8276115903744948,0.35063248814263165,0.8660400043545926,0.791010243109751,0.8015369737518764,0.44982083761359565,0.6872988685830231,0.9375910887801432,0.30917539398927846,0.89563576749776,0.0,0.8773700800959162,0.5652560641243882,0.9159934556098955,0.8654842567683375,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.5454545454545454,0.6666666666666666,0.5853658536585366,0.0,0.0,1.0,0.06666666666666667,0.2375,0,0,0,0,0.0,0.6527152780811732,0.8514557238008039,0.847938693397757,0.8935576491033288,0.47827557380061564,0.7230554881010075,0.7259967515260646
1693108587,0.8276115903744948,0.35063248814263165,0.8660400043545926,0.791010243109751,0.8015369737518764,0.44982083761359565,0.6872988685830231,0.9375910887801432,0.30917539398927846,0.89563576749776,0.0,0.8773700800959162,0.5652560641243882,0.0,0.8654842567683375,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.3333333333333333,0.16666666666666666,0.24390243902439024,0.11764705882352941,0.13333333333333333,1.0,0.13333333333333333,0.25,0,0,0,0,0.02575325943913426,0.6232790988735916,0.7971310822382632,0.8335268494507844,0.7152180444607007,0.47827557380061564,0.6789336959037142,0.6769017253461578
1693108588,0.8276115903744948,0.35063248814263165,0.8660400043545926,0.791010243109751,0.8015369737518764,0.44982083761359565,0.6636139888672065,0.9375910887801432,0.30538962277635373,0.89563576749776,0.0,0.8773700800959162,0.6259636732460219,0.0,0.8654842567683375,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.0,0.0,0.36363636363636365,0.16666666666666666,0.21951219512195122,0.23529411764705882,0.26666666666666666,1.0,0.26666666666666666,0.4375,0,0,0,0,0.02575325943913426,0.6232790988735916,0.7971310822382632,0.8335268494507844,0.7152180444607007,0.47827557380061564,0.6789336959037142,0.6769017253461578
1693108589,0.8276115903744948,0.35063248814263165,0.8660400043545926,0.29633387601277567,0.8015369737518764,0.44982083761359565,0.6636139888672065,0.9375910887801432,0.30538962277635373,0.8529608365561975,0.0,0.8773700800959162,0.6259636732460219,0.515069810233467,0.8654842567683375,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.11538461538459742,0.0,0.2727272727272727,0.25,0.3170731707317073,0.23529411764705882,0.13333333333333333,1.0,0.13333333333333333,0.1375,0,0,0,0,0.02575325943913426,0.6232790988735916,0.7971310822382632,0.8335268494507844,0.7152180444607007,0.47827557380061564,0.6789336959037142,0.6769017253461578
1693108590,0.28220310951115474,0.35063248814263165,0.8660400043545926,0.7321747301728169,0.8015369737518764,0.44982083761359565,0.6636139888672065,0.9375910887801432,0.30538962277635373,0.8529608365561975,0.0,0.8773700800959162,0.6259636732460219,0.8709473290073835,0.7921976094335273,0.0,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.11538461538459742,0.0,0.5151515151515151,0.4166666666666667,0.4634146341463415,0.23529411764705882,0.26666666666666666,1.0,0.4,0.55,0,0,0,0,0.04869242945066227,0.45744680851063907,0.7971310822382632,0.8548968571044038,0.496323916592065,0.47827557380061564,0.7132384442422834,0.6679218848603868
1693108591,0.3324996202016171,0.35063248814263165,0.8660400043545926,0.7321747301728169,0.8015369737518764,0.44982083761359565,0.6636139888672065,0.9375910887801432,0.30538962277635373,0.8529608365561975,0.43126254067482106,0.8773700800959162,0.6259636732460219,0.8709473290073835,0.7921976094335273,0.03898305084744955,0.09806371018113724,0.046511627906973226,0,0.27768014059753976,0.8,0.0,0.0,0.0,0.30344827586206286,0,0.0,0.2788104089219484,0.11538461538459742,0.0,0.48484848484848486,0.4166666666666667,0.4634146341463415,0.0,0.0,1.0,0.06666666666666667,0.3875,0,0,0,0,0.02125359787070138,0.36286796852229736,0.7426064726699751,0.854710778659172,0.882393271141329,0.47827557380061564,0.8910720697614495,0.723554671331415
