time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693144742,0.4587647058658919,0.3602972014957555,0.8873708263808732,0.9413028646287677,1.0,0.017292310300601254,0.7797750253858364,0.014512163441077239,0.11408966527602823,0.8643799219677302,0.35372247366139853,0.8442039086907486,0.6000178398202642,0.9888164950842949,0.8300801828021723,0.0,0.0,0.0,0,0.794117647058822,0.03448275862069481,0.0,0.025657368356816423,0.3405275779376571,0.0,0,0.0,0.5659898477157307,0.0,0.0,0.43206944444444445,0.7404807692307693,0.6693137254901961,0.12766299541763806,0.10256410256410256,0.5,0.12903225806451613,0.32068367346938775,0,0,0,0.0,0,0,0.04021533184213436,0.5835370549460086,0.16462529463572875,0.00010141109145331707,8.064212612890051e-06,1.0,0.2361590956209324,0.6758291929190384
1693144743,0.4587647058658919,0.3602972014957555,0.8873708263808732,0.9413028646287677,1.0,0.04331640324656438,0.7797750253858364,0.014512163441077239,0.11408966527602823,0.8643799219677302,0.0,0.8442039086907486,0.6000178398202642,0.9888164950842949,0.8300801828021723,0.0,0.0,0.0,0,0.794117647058822,0.03448275862069481,0.0,0.025657368356816423,0.3405275779376571,0.0,0,0.0,0.5659898477157307,0.0,0.0,0.41730555555555554,0.5930576923076922,0.5584411764705882,0.1313449634214969,0.09203846153846153,0.5642499999999999,0.11033870967741938,0.32919387755102036,0,0,0,0.0,0,0,0.04029519284708322,0.5834040825366312,0.16462529463572875,0.00010144446219154707,8.064212612890051e-06,0.9677765843179335,0.2530315575760617,0.7513784698287754
1693144744,0.4587647058658919,0.3602972014957555,0.8873708263808732,0.9413028646287677,1.0,0.03900337510868142,0.8074527448693688,0.014512163441077239,0.1145548485622108,0.8643799219677302,0.0,0.8442039086907486,0.6000178398202642,0.9888164950842949,0.8300801828021723,0.0,0.0,0.0,0,0.794117647058822,0.03448275862069481,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.0,0,0.0,0.5659898477157307,0.0,0.0,0.3611111111111111,0.2692307692307692,0.39215686274509803,0.06744915186108208,0.07692307692307693,0.5,0.0967741935483871,0.2857142857142857,0,0,0,0.0,0,0,0.04029519284708322,0.5834040825366312,0.16462529463572875,0.00010144446219154707,8.064212612890051e-06,0.9677765843179335,0.2530315575760617,0.6979138007301778
1693144745,0.43282355885894197,0.3602972014957555,0.8873708263808725,0.9413028646287677,1.0,0.034690346970798314,0.8074527448693701,0.014512163441077239,0.1191198566557358,0.8643799219677302,0.0,0.8158037758658632,0.6000178398202642,0.6038056348498375,0.8300801828021723,0.014058106841613068,0.0,0.0,0,0.794117647058822,0.03448275862069481,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.0,0,0.0,0.5659898477157307,0.0,0.0,0.3055555555555556,0.46153846153846156,0.43137254901960786,0.19607685505265696,0.20512820512820512,0.5,0.1935483870967742,0.3877551020408163,0,0,0,0.0,0,0,0.04029519284708322,0.5834040825366312,0.16462529463572875,0.00010144446219154707,8.064212612890051e-06,0.9677765843179335,0.2530315575760617,0.6979138007301778
1693144746,0.43282355885894214,0.3602972014957555,0.8873708263808725,0.8768580532165052,1.0,0.030377318832915348,0.8074527448693701,0.014512163441077239,0.1191198566557358,0.8054410888053858,0.0,0.8158037758658632,0.6000178398202642,0.6497987772849297,0.8300801828021723,0.014058106841613068,0.0,0.0,0,0.794117647058822,0.03448275862069481,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.0,0,0.0,0.5659898477157307,0.0,0.0,0.4722222222222222,0.23076923076923078,0.35294117647058826,0.16391992925476326,0.1794871794871795,0.5,0.12903225806451613,0.3469387755102041,0,0,0,0.0,0,0,0.052727135511562676,0.5834040825366312,0.16462529463572875,0.00010144446219154707,8.064212612890051e-06,0.9677765843179335,0.2530315575760617,0.6979138007301778
1693144747,0.43282355885894214,0.3481952193853507,0.8873708263808725,0.8768580532165052,1.0,0.026064290695032338,0.8074527448693701,0.014512163441077239,0.1191198566557358,0.8379624383530249,0.39222856267707124,0.8158037758658632,0.47766617555170787,0.6957919197200225,0.8300801828021723,0.014058106841613068,0.03772635814889444,0.0,0,0.794117647058822,0.03448275862069481,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.19444444444444445,0.23076923076923078,0.19607843137254902,0.06744915186108208,0.07692307692307693,0.5,0.06451612903225806,0.10204081632653061,0,0,0,0.0,0,0,0.06330327394141268,0.6066431455916006,0.1660507859652562,0.00012057670219457877,1.1248402630529824e-05,0.9568288854003099,0.2692525437197763,0.6818150646374618
1693144748,0.43282355885894214,0.3481952193853507,0.8873708263808725,0.8768580532165052,1.0,0.06824376415403653,0.8074527448693701,0.014512163441077239,0.1191198566557358,0.8379624383530249,0.4007604174955123,0.8158037758658632,0.47766617555170787,0.34110430354619625,0.8419394490795934,0.014058106841613068,0.03772635814889444,0.0,0,0.794117647058822,0.0,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.19444444444444445,0.23076923076923078,0.23529411764705882,0.03529222606318836,0.10256410256410256,0.5,0.03225806451612903,0.11224489795918367,0,0,0,0.0,0,0,0.06328058147559974,0.6064473650143465,0.16605078596525774,0.00012054903506343394,1.1293624055758133e-05,0.9476250677262004,0.2566248853830154,0.7074443593049576
1693144749,0.43282355885894214,0.3481952193853507,0.8873708263808725,0.8768580532165052,1.0,0.06824376415403653,0.8460881808384763,0.014512163441077239,0.1191198566557358,0.8379624383530249,0.4092922723139531,0.8158037758658632,0.47766617555170787,0.701541062524409,0.8419394490795934,0.014058106841613068,0.03772635814889444,0.0,0,0.794117647058822,0.0,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.5833333333333334,0.15384615384615385,0.35294117647058826,0.13176300345686953,0.23076923076923078,0.5,0.12903225806451613,0.40816326530612246,0,0,0,0.0,0,0,0.06330327394141268,0.6066431455916006,0.1660507859652562,0.00012057670219457877,1.1248402630529824e-05,0.9476250677262004,0.25662987751322647,0.6760806356475009
1693144750,0.13782413123857973,0.3481952193853507,0.8873708263808725,0.8768580532165052,1.0,0.06824376415403653,0.8460881808384763,0.014512163441077239,0.1191198566557358,0.8379624383530249,0.41782412713239414,0.79506011544055,0.47766617555170787,0.6555479200893161,0.8419394490795934,0.014058106841613068,0.03772635814889444,0.0,0,0.794117647058822,0.0,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.19444444444444445,0.07692307692307693,0.27450980392156865,0.16391992925476326,0.1282051282051282,0.5,0.16129032258064516,0.30612244897959184,0,0,0,0.0,0,0,0.06330327394141268,0.6066431455916006,0.1660507859652562,0.00012057670219457877,1.1248402630529824e-05,0.9476250677262004,0.25662987751322647,0.6760806356475009
1693144751,0.15992942545175567,0.3481952193853507,0.8873708263808725,0.8768580532165052,1.0,0.06824376415403653,0.8460881808384763,0.014512163441077239,0.1191198566557358,0.8379624383530249,0.5119112891064561,0.79506011544055,0.47766617555170787,1.0,0.8419394490795934,0.014058106841613068,0.03772635814889444,0.0,0,0.794117647058822,0.0,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.3888888888888889,0.3076923076923077,0.45098039215686275,0.0996060776589758,0.07692307692307693,0.5,0.0967741935483871,0.37755102040816324,0,0,0,0.0,0,0,0.06341875866408034,0.6066431455916006,0.1660507859652562,0.00012057670219457877,1.1248402630529824e-05,0.9476250677262004,0.25662987751322647,0.6760806356475009
1693144752,0.18203471966493143,0.3481952193853507,0.8759486182203143,0.8768580532165052,0.14591078030115945,0.06824376415403653,0.8460881808384763,0.015219118443218169,0.1191198566557358,0.8379624383530249,0.5119112891064561,0.79506011544055,0.47766617555170787,1.0,0.8419394490795934,0.014058106841613068,0.03772635814889444,0.011494252873564766,0,0.794117647058822,0.0,0.041237113402062445,0.025657368356816423,0.3333333333333333,0.03870967741937058,0,0.0,0.5659898477157307,0.0,0.0,0.19444444444444445,0.07692307692307693,0.1568627450980392,0.16391992925476326,0.1282051282051282,0.5,0.16129032258064516,0.4387755102040816,0,0,0,0.0,0,0,0.06118833183101632,0.6276654022160137,0.16775771987371266,5.976368483576975e-05,1.1869832090717468e-05,0.9568288854003099,0.24061646471183196,0.7098886159277036
