time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693144682,3.218988802815239,8.892048389594628,0.8991786932947783,0.4732304813200355,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.9103107529882357,1.0266973018342642,0,0.3000687089068935,1.793955064179698,3.349653459022707,1.272969602668138,210853888,83398656,11952128,425148416,109539328,335290368,42209280,20389888,309637120,97718272,4673536,3043328,305422336,17580032,48721920,30,10,36,16,16,2,14,100,0,,0,0,0,0,0.010079479768786124,0.0030546448087431692,0.032277249134948095,0.017664383561643834,0.0024636015325670496,0.0029816513761467887,0.00299288256227758,0.005859691062890769,0.0221893063583815,0.004698360655737705,0.08101063829787233,0.6725,0.8588888888888891,0.004596330275229358,0.004644128113879003,0.009214600956233911
1693144683,3.218988802815239,8.892048389594628,0.8991786932947783,0.4732304813200355,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.9103107529882357,1.0478495397024012,0,0.3000687089068935,1.793955064179698,3.349653459022707,1.272969602668138,210853888,83398656,11952128,425148416,109539328,335290368,42209280,20389888,309637120,97718272,4673536,3043328,305422336,17580032,48721920,48,18,56,10,6,2.012,12,92,0,,0,0,0,0,0.010079479768786124,0.0030546448087431692,0.032277249134948095,0.017664383561643834,0.0024636015325670496,0.0029831932773109245,0.002993254637436762,0.005869269619269619,0.0221893063583815,0.004698360655737705,0.08101063829787233,0.6725,0.8588888888888891,0.004596638655462185,0.004641821247892074,0.009215811965811966
1693144684,3.218988802815239,8.892048389594628,0.8991786932947783,0.4732304813200355,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.9103107529882357,1.0478495397024012,0,0.3000687089068935,1.793955064179698,3.349653459022707,1.272969602668138,210853888,83398656,11952128,425148416,109539328,335290368,42209280,20389888,309637120,97718272,4673536,3043328,305422336,17580032,48721920,22,10,28,18,24,2,18,90,0,,0,0,0,0,0.010079479768786124,0.0030546448087431692,0.032277249134948095,0.017664383561643834,0.0024636015325670496,0.0029831932773109245,0.002993254637436762,0.005844519015659955,0.0221893063583815,0.004698360655737705,0.08101063829787233,0.6725,0.8588888888888891,0.004596638655462185,0.004641821247892074,0.009209172259507832
1693144685,2.7616688519263914,8.892048389594628,0.9022939003650712,0.4732304813200355,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.8843110992450766,1.0478495397024012,0,0.3000687089068935,1.793955064179698,3.378462253676403,1.272969602668138,210853888,83398656,11952128,425148416,109539328,335290368,42209280,20389888,309641216,97718272,4673536,3043328,305422336,17584128,48721920,32,10,34,20,20,2,22,112,0,,0,0,0,0,0.010079479768786124,0.0030546448087431692,0.032277249134948095,0.017664383561643834,0.0024636015325670496,0.0029831932773109245,0.002993254637436762,0.005844519015659955,0.0221893063583815,0.004698360655737705,0.08101063829787233,0.6725,0.8588888888888891,0.004596638655462185,0.004641821247892074,0.009209172259507832
1693144686,2.708019038546137,8.892048389594628,0.9022939003650712,0.4556389610609865,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.8843110992450766,1.059512121641302,0,0.2579348945554086,1.793955064179698,3.378462253676403,1.272969602668138,210853888,83398656,11952128,425021440,109539328,335290368,42209280,20389888,309641216,97726464,4673536,3043328,305422336,17584128,48721920,16,6,32,12,20,2,10,42,0,,0,0,0,0,0.009982311320754717,0.0030571973307912293,0.032277249134948095,0.017664383561643834,0.0024636015325670496,0.0029831932773109245,0.002993254637436762,0.005844519015659955,0.02215542521994135,0.004702955195424213,0.08101063829787233,0.6725,0.8588888888888891,0.004596638655462185,0.004641821247892074,0.009209172259507832
1693144687,2.6543692251658833,8.892048389594628,0.9022939003650712,0.37044204568876427,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.8843110992450766,1.059512121641302,0,0.2529337494069604,1.793955064179698,3.378462253676403,1.1008959366274724,210853888,83398656,11952128,425021440,109539328,335290368,42209280,20389888,309641216,97726464,4673536,3043328,305422336,17584128,48721920,22,18,54,6,12,2,6,32,0,,0,0,0,0,0.00992974238875878,0.0030549954170485797,0.032756463719766475,0.01725177304964539,0.0020608108108108106,0.0029816513761467887,0.002973244147157191,0.00585061088485746,0.022118577075098813,0.004698991750687442,0.08046268656716418,0.2770833333333333,0.5934782608695648,0.004596330275229358,0.004605351170568562,0.009214550166604963
1693144688,2.2343764625000166,8.892048389594628,0.9022939003650712,0.3778850001437917,10.167328001229583,3.7188890298420136,0.30766681673968843,1.1206662025856022,0.8843110992450766,1.059512121641302,0,0.24793260425851213,1.793955064179698,3.378462253676403,1.2921756207033683,210853888,83398656,11952128,425021440,109539328,335290368,42209280,20389888,309641216,97726464,4673536,3043328,305422336,17584128,49045504,16,10,22,6,6,2,8,44,0,,0,0,0,0,0.00992974238875878,0.0030549954170485797,0.032756463719766475,0.01725177304964539,0.0020608108108108106,0.0029831932773109245,0.002974882260596546,0.005874233128834356,0.022118577075098813,0.004698991750687442,0.08046268656716418,0.2770833333333333,0.5934782608695648,0.004596638655462185,0.004605023547880691,0.009220858895705522
1693144689,2.2343764625000166,8.892048389594628,0.9022939003650712,0.3853279545988192,8.629773824243639,3.7188890298420136,0.3146848966958438,1.1206662025856022,0.8843110992450766,1.059512121641302,0,0.24293145911006395,1.793955064179698,3.378462253676403,1.2921756207033683,210853888,83398656,11952128,425021440,109539328,335290368,42369024,20389888,309641216,97726464,4673536,3043328,305422336,17584128,49045504,31.473,19.94,51.613,6.3,9.51,2,6.792,51.789,0,,0,0,0,0,0.009930257406893956,0.0030549954170485797,0.032756463719766475,0.01725254656597066,0.002060743209106545,0.0029831932773109245,0.002974874595033551,0.005874814030385537,0.022118845679197967,0.004698991750687442,0.08046268656716418,0.27717496611897097,0.5934783656373775,0.004596638655462185,0.00460502508099329,0.009220147173009683
1693144690,3.2527082021396905,8.93340842870401,0.9022939003650712,0.44657726730164965,8.46031835755648,3.7188890298420136,0.3146848966958438,0.9518751947061674,0.8843110992450766,1.059512121641302,0,0.29148551036173775,1.793955064179698,3.378462253676403,1.2921756207033683,210980864,83398656,11952128,425021440,109539328,335290368,42369024,20389888,309641216,97726464,4673536,2912256,305422336,17584128,49045504,32,10,32,12,10,2,10,94,0,,0,0,0,0,0.00992974238875878,0.0030549954170485797,0.032756463719766475,0.01725177304964539,0.0020608108108108106,0.0029831932773109245,0.002974882260596546,0.00587463556851312,0.022118577075098813,0.004698991750687442,0.08046268656716418,0.2770833333333333,0.5934782608695648,0.004596638655462185,0.004605023547880691,0.009220116618075803
1693144691,3.252708202139689,8.93340842870401,0.9022939003650712,0.44657726730164965,8.649482727991007,3.1660038638248635,0.3146848966958438,0.933197424663074,0.931273746357541,1.059512121641302,0,0.2930387715689159,1.7147269325097765,3.378462253676403,1.2921756207033683,210980864,83398656,11952128,425021440,109539328,335290368,42369024,20389888,309641216,97726464,4673536,2912256,305422336,17584128,49045504,32,18,52,8,10,2,6,50,0,,0,0,0,0,0.009947552447552447,0.0030578592092574733,0.032756463719766475,0.01725177304964539,0.0020608108108108106,0.0029831932773109245,0.002974882260596546,0.00587463556851312,0.02213864306784661,0.0047041465766634516,0.08046268656716418,0.2770833333333333,0.5934782608695648,0.004596638655462185,0.004605023547880691,0.009220116618075803
