time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693115474,0.48437505975749157,0.0691972800140671,0.006025790171194852,0.4836511863322594,0.9855852052832188,0.27410023595650085,0.6438945295497215,0.9115964703889062,0.468576443210075,0.8560161570773727,0.5797072585008505,0.8621049182804577,0.49059696706105416,1.0,0.573564627811234,0.0,0.14144486692015237,0.0,0.0,0.20373376623376716,0.0,0.0,0.0,0.39342265529842013,0.0,0,0.1794871794871784,0.0,0.0,0.0,0.41025641025641024,0.2,0.26,0.26666666666666666,0.21428571428571427,0.41743119266055073,0.21451013996001142,0.22608695652173913,0,0.0,0,0,0,0.24020922282003615,9.563545256864536e-05,0.03660542751288788,0.03952577942778541,0.31278997904272104,0.9999999999999714,0.7260862284436174,0.19077909560220147
1693115475,0.48437505975749157,0.0691972800140671,0.006025790171194852,0.4836511863322594,0.9855852052832192,0.27410023595650085,0.6438945295497215,0.9115964703889062,0.3666914380054809,0.42407031895724373,0.5797072585008505,0.8621049182804577,0.49059696706105416,1.0,0.573564627811234,0.0,0.14144486692015237,0.0,0.0,0.20373376623376716,0.0,0.0,0.0,0.39342265529842013,0.0,0,0.1794871794871784,0.0,0.0,0.0,0.23076923076923078,0.4,0.42,0.4666666666666667,0.42857142857142855,0.41743119266055073,0.42873464724364463,0.2956521739130435,0,0.0,0,0,0,0.2342678286435047,0.00010134793213492696,0.040352353854294795,0.04730484923162763,0.31278997904272104,0.9999999999999714,0.7260862284436174,0.11920901202369262
1693115476,0.48437505975749157,0.0691972800140671,0.006025790171194852,0.4836511863322594,0.9855852052832192,0.27410023595650085,0.6438945295497215,0.9115964703889062,0.3546164166483211,0.1028533652989848,0.5797072585008505,0.8621049182804577,0.49059696706105416,1.0,0.573564627811234,0.0,0.14144486692015237,0.0,0.0,0.20373376623376716,0.0,0.0,0.0,0.39342265529842013,0.0,0,0.1794871794871784,0.0,0.0,0.0,0.8205128205128205,0.25,0.36,0.5333333333333333,0.5,0.41743119266055073,0.500142816338189,0.7391304347826086,0,0.0,0,0,0,0.2342678286435047,0.00010134793213492696,0.040352353854294795,0.04730484923162763,0.31278997904272104,0.9999999999999714,0.7260862284436174,0.11920901202369262
1693115477,0.48437505975749157,0.0,0.00307895296269402,0.4836511863322594,0.9855852052832192,0.27410023595650085,0.6438945295497215,0.9115964703889062,0.44967768140146713,0.4270912320373367,0.5797072585008505,0.8621049182804577,0.4886940374567221,1.0,0.573564627811234,0.0,0.14144486692015237,0.0,0.0,0.20373376623376716,0.0,0.0,0.0,0.5006090133983038,0.0,0,0.1794871794871784,0.0669781931464192,0.0,0.0,0.2564102564102564,0.3,0.36,0.26666666666666666,0.21428571428571427,0.41743119266055073,0.21451013996001142,0.19130434782608696,0,0.0,0,0,0,0.24705945070191088,0.00010134793213492696,0.040352353854294795,0.047068116755900474,0.1970555915753165,0.9999999999999714,0.6317258333800246,0.06217980452399311
1693115478,0.48437505975749157,0.009818692667681825,0.006549865981115715,0.4836511863322594,0.9855852052832192,0.27410023595650085,0.6438945295497215,0.9115964703889062,0.44967768140146713,0.38626808230635157,0.5797072585008505,0.8621049182804577,0.4886940374567221,1.0,0.573564627811234,0.0,0.14144486692015237,0.00010815487778499074,0.0,0.20373376623376716,0.0,0.0,0.0,0.5006090133983038,0.0,0,0.1794871794871784,0.0669781931464192,0.0,0.0,0.46153846153846156,0.325,0.54,0.4666666666666667,0.42857142857142855,0.41743119266055073,0.35732647814910024,0.26956521739130435,0,0.0,0,0,0,0.23142524596385994,0.00010119405108894755,0.040352353854294795,0.054917780023448506,0.48046010251090904,0.9999999999999714,0.7218436594956346,0.1256093130170471
1693115479,0.48437505975749157,0.10865610773373441,0.006549865981115715,0.4836511863322594,0.5653310244563617,0.27410023595650085,0.21987688890529933,0.9115964703889062,0.44967768140146713,0.914485545933147,0.9006012493066365,0.8621049182804577,0.4886940374567221,1.0,0.573564627811234,0.0,0.14144486692015237,0.00010815487778499074,0.0,0.20373376623376716,0.0,0.0,0.0,0.5006090133983038,0.12287334593572648,0,0.1794871794871784,0.0669781931464192,0.0,0.0,0.38461538461538464,0.275,0.4,0.4,0.42857142857142855,0.41743119266055073,0.42873464724364463,0.2608695652173913,0,0.0,0,0,0,0.22598547322112422,9.640777394379424e-05,0.041252931407923826,0.05165994927125713,0.334759792414294,0.9999999999999714,0.7191485267091594,0.208665235450782
1693115480,0.5718280079021095,0.10865610773373441,0.006549865981115715,0.5469580887021231,0.5601088153237256,0.27410023595650085,0.2628304298860087,0.9115964703889062,0.44967768140146713,0.914485545933147,0.9006012493066365,0.8635260408320417,0.44922045802253074,1.0,0.3598849612879824,0.2407079646017698,0.14144486692015237,0.00010815487778499074,0.0,0.20373376623376716,0.0,0.0,0.0,0.5006090133983038,0.12287334593572648,0,0.1794871794871784,0.0669781931464192,0.0,0.0,0.2564102564102564,0.35,0.44,0.2,0.14285714285714285,0.41743119266055073,0.14310197086546703,0.1565217391304348,0,0.0,0,0,0,0.3749372580065124,0.000122830053662606,0.04304057816010268,0.052765215778908324,0.334759792414294,0.9999999999999714,0.7191485267091594,0.16028145247430262
1693115481,0.5718280079021095,0.10865610773373441,0.006549865981115715,0.5469580887021231,0.5169500621614439,0.27410023595650085,0.3057839708667183,0.9115964703889062,0.44967768140146713,0.914485545933147,0.9006012493066365,0.8635260408320417,0.44922045802253074,1.0,0.619058682678971,0.2407079646017698,0.14144486692015237,0.00010815487778499074,0.0,0.20373376623376716,0.0,0.0,0.0,0.5006090133983038,0.12287334593572648,0,0.1794871794871784,0.0669781931464192,0.0,0.016982622432859258,0.6153846153846154,0.325,0.32,0.4,0.35714285714285715,0.41743119266055073,0.21451013996001142,0.48695652173913045,0,0.0,0,0,0,0.3749372580065124,0.000122830053662606,0.04304057816010268,0.052765215778908324,0.334759792414294,0.9999999999999714,0.7191485267091594,0.16028145247430262
1693115482,0.5718280079021095,0.12049799916629284,0.006549865981115715,0.5469580887021231,0.9793893791809183,0.27410023595650085,0.627806667599096,0.9115964703889062,0.478196410119853,0.914485545933147,0.9006012493066365,0.8635260408320417,0.44922045802253074,1.0,0.619058682678971,0.2407079646017698,0.1543726235741445,0.00010815487778499074,0.0,0.2191558441558436,0.0,0.0,0.0,0.5006090133983038,0.12287334593572648,0,0.1794871794871784,0.0669781931464192,0.0,0.016982622432859258,0.20512820512820512,0.175,0.22,0.26666666666666666,0.21428571428571427,0.41743119266055073,0.21451013996001142,0.17391304347826086,0,0.0,0,0,0,0.3872944459353803,0.000122830053662606,0.04304057816010268,0.05458925058981822,0.2037673273563561,0.9999999999999714,0.6279292754902205,0.1098447938550486
1693115483,0.5718280079021095,0.12049799916629284,0.006549865981115715,0.5469580887021231,0.9793893791809183,0.48093236785279764,0.3003718247031485,0.9115964703889062,0.478196410119853,0.914485545933147,0.9006012493066365,0.8635260408320417,0.44922045802253074,1.0,0.619058682678971,0.2407079646017698,0.1543726235741445,0.00010815487778499074,0.0,0.2191558441558436,0.17415115005475681,0.0,0.0,0.5006090133983038,0.12287334593572648,0,0.1794871794871784,0.0669781931464192,0.0,0.016982622432859258,0.38461538461538464,0.4,0.54,0.4666666666666667,0.42857142857142855,0.41743119266055073,0.42873464724364463,0.26956521739130435,0,0.0,0,0,0,0.38154330186785596,0.0001266797515985059,0.04304057816010268,0.05454745316768159,0.5665609767243248,0.9999999999999714,0.6446711806821381,0.15542653086500804
