time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693114290,0.651081995562055,0.03735814753791483,1.0,0.7652367359879172,0.478300532090286,0.38810032931046196,0.829637300612868,0.9219354340887032,0.21064214595800582,0.8975621113071875,0.0,0.8126690882701176,0.9052223147636875,0.5571766652382876,0.8459727799407942,0.0,0.0,0.0,0,0.2078708375378414,0.08797653958942879,0.0,0.0,0.022015241320912968,0.2578947368421039,0,0.5312500000000008,0.0,0.0,0.0,0.6470588235294118,0.5294117647058824,0.4634146341463415,0.4166666666666667,0.3333333333333333,0.40521739130434786,0.26666666666666666,0.41975308641975306,0,0,0,0,0,0,0.33869907494714596,1.0,1.0,0.9829704727861762,0.5968521974387277,0.7006302521008314,1.0,0.605610464925093
1693114291,0.651081995562055,0.009496563768366183,0.010731212872566526,0.7652367359879172,0.478300532090286,0.38810032931046196,0.829637300612868,0.9219354340887032,0.21064214595800582,0.8975621113071875,0.4060537981803153,0.8937911264171967,0.9052223147636875,0.5571766652382876,0.8459727799407942,0.0,0.0,0.0,0,0.2078708375378414,0.08797653958942879,0.0,0.0,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,0.36585365853658536,0.5833333333333334,0.5333333333333333,0.40521739130434786,0.5333333333333333,0.6419753086419753,0,0,0,0,0,0,0.33869907494714596,1.0,1.0,0.9829704727861762,0.5968521974387277,0.7006302521008314,1.0,0.4467010388036978
1693114292,0.651081995562055,0.036186774890951984,0.012053098071614173,0.8076916493720666,0.478300532090286,0.38810032931046196,0.829637300612868,0.9219354340887032,0.21064214595800582,0.33356386315627146,0.5823915775874298,0.8937911264171967,0.9052223147636875,0.5571766652382876,0.8459727799407942,0.0,0.0,0.0,0,0.2078708375378414,0.08797653958942879,0.0,0.0,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413,0.21951219512195122,0.16666666666666666,0.06666666666666667,0.40521739130434786,0.06666666666666667,0.08641975308641975,0,0,0,0,0,0,0.33869907494714596,1.0,1.0,0.9829704727861762,0.5968521974387277,0.7006302521008314,1.0,0.4467010388036978
1693114293,0.651081995562055,0.406910486226633,0.01337498327066181,0.8076916493720666,0.478300532090286,0.38810032931046196,0.829637300612868,0.9219354340887032,0.18301370750624163,0.37034940175514935,0.5823915775874298,0.8937911264171967,0.7075654993334713,0.5571766652382876,0.8459727799407942,0.0,0.08491107286288134,0.0,0,0.2078708375378414,0.08797653958942879,0.0,0.0,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.0,0.47058823529411764,0.4117647058823529,0.4146341463414634,0.3333333333333333,0.2,0.40521739130434786,0.2,0.2716049382716049,0,0,0,0,0,0,0.33869907494714596,1.0,1.0,0.9829704727861762,0.5968521974387277,0.7006302521008314,1.0,0.4467010388036978
1693114294,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8076916493720666,0.478300532090286,0.29907973411542516,0.829637300612868,0.935270299954759,0.18301370750624163,0.40713494035402675,0.5823915775874298,0.8937911264171967,0.7075654993334713,0.5571766652382876,0.9216326391446705,0.02496099843993025,0.08491107286288134,0.0,0,0.2078708375378414,0.08797653958942879,0.0,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.053109713487071754,0.38235294117647056,0.5882352941176471,0.4634146341463415,0.5,0.4,0.40521739130434786,0.4,0.5555555555555556,0,0,0,0,0,0,0.1846483494807651,0.5289756721923831,0.7371944438111625,0.594533650761631,0.41335088510584117,0.7006302521008314,0.9040261762346488,0.08693585768159526
1693114295,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8076916493720666,0.5387383772727158,0.29907973411542516,0.829637300612868,0.935270299954759,0.18301370750624163,0.4439204789529039,0.5823915775874298,0.8937911264171967,0.7075654993334713,0.5571766652382876,0.9216326391446705,0.02496099843993025,0.08491107286288134,0.0,0,0.0,0.08797653958942879,0.0,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.053109713487071754,0.2647058823529412,0.5294117647058824,0.3170731707317073,0.3333333333333333,0.26666666666666666,0.40521739130434786,0.26666666666666666,0.35802469135802467,0,0,0,0,0,0,0.16370019646935954,0.39746931903801574,0.7371944438111625,0.5495371788786539,0.6553642635505492,0.7006302521008314,0.8071492625964222,0.2578956854823041
1693114296,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8076916493720666,0.5387383772727158,0.29907973411542516,0.829637300612868,0.935270299954759,0.18301370750624163,0.4807060175517818,0.5823915775874298,0.8937911264171967,0.5723011442835743,0.5393913090081084,0.9216326391446705,0.02496099843993025,0.08491107286288134,0.0,0,0.0,0.08797653958942879,0.0,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.0,0.053109713487071754,0.38235294117647056,0.47058823529411764,0.36585365853658536,0.3333333333333333,0.2,0.40521739130434786,0.2,0.2839506172839506,0,0,0,0,0,0,0.16370019646935954,0.39746931903801574,0.7371944438111625,0.5495371788786539,0.6553642635505492,0.7006302521008314,0.8071492625964222,0.08994568159308822
1693114297,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8076916493720666,0.5387383772727158,0.29907973411542516,0.829637300612868,0.935270299954759,0.18301370750624163,0.2449168460560765,0.5823915775874298,0.8937911264171967,0.5723011442835743,0.5995538838961552,0.9216326391446705,0.02496099843993025,0.08491107286288134,0.0,0,0.0,0.08797653958942879,0.0,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.05263157894737563,0.053109713487071754,0.3235294117647059,0.7058823529411765,0.5609756097560976,0.16666666666666666,0.13333333333333333,0.40521739130434786,0.13333333333333333,0.20987654320987653,0,0,0,0,0,0,0.16370019646935954,0.39746931903801574,0.7371944438111625,0.5495371788786539,0.6553642635505492,0.7006302521008314,0.8071492625964222,0.08994568159308822
1693114298,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8092192260034217,0.5904649581189034,0.29907973411542516,0.829637300612868,0.935270299954759,0.18301370750624163,0.48935061912251776,0.5823915775874298,0.8937911264171967,0.5723011442835743,0.5995538838961552,0.8903066582942559,0.02496099843993025,0.08491107286288134,0.0,0,0.0,0.08797653958942879,0.0,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.05263157894737563,0.053109713487071754,0.17647058823529413,0.29411764705882354,0.2926829268292683,0.4166666666666667,0.4,0.40521739130434786,0.4,0.49382716049382713,0,0,0,0,0,0,0.16370019646935954,0.39746931903801574,0.7371944438111625,0.5495371788786539,0.6553642635505492,0.7006302521008314,0.8071492625964222,0.08994568159308822
1693114299,0.7532198588601641,0.406910486226633,0.024687897118311333,0.8092192260034217,0.5904649581189034,0.29907973411542516,0.865908179510215,0.935270299954759,0.18301370750624163,0.45256508052364014,0.5823915775874298,0.8937911264171967,0.5723011442835743,0.5995538838961552,0.8903066582942559,0.02496099843993025,0.08491107286288134,0.0,0,0.0,0.08797653958942879,0.03502626970227526,0.04761904761904368,0.022015241320912968,0.2578947368421039,0,0.03125000000000074,0.0,0.05263157894737563,0.053109713487071754,0.4411764705882353,0.35294117647058826,0.3902439024390244,0.4166666666666667,0.4666666666666667,0.40521739130434786,0.4,0.4691358024691358,0,0,0,0,0,0,0.13641318152691492,0.0009383886368873544,0.44127924351941095,0.45708046354950715,0.5949205811502671,0.7006302521008314,0.7618779356462294,0.07510505851449718
