time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693252566,13.740333268382932,3.174185406470096,0.8746976308081097,0.46348633557047014,8.67805328575729,11.03672934600725,0.31731721396163703,0.6433114390872285,3.448830875850669,1.1165584324489175,0,0.4607880578952464,6.518573925960445,2.7441285912400684,1.8354389127703188,204357632,71376896,10067968,424562688,107384832,315232256,37253120,11448320,286621696,94113792,4100096,2977792,301551616,13942784,36237312,62,22,70,10,14,2,16,112,0,0,0,0,0,0.008453351449275363,0.0030393258426966293,0.03018926788685524,0.01863709677419355,0.001681564245810056,0.0030689655172413794,0.003223091976516634,0.0048031395842172255,0.022628091872791523,0.004670786516853932,0.07489110707803993,0.04965277777777778,0.004336312849162012,0.004724137931034482,0.00503125,0.009040481927710847
1693252567,13.740333268382932,3.174185406470096,0.8746976308081097,0.46348633557047014,8.67805328575729,11.03672934600725,0.3170101166245856,0.6390718600583091,3.448830875850669,1.1165584324489175,0,0.4607880578952464,6.518573925960445,2.688977987480998,1.8354389127703188,204357632,71376896,10067968,424562688,107384832,315232256,37490688,11472896,286621696,94113792,4100096,2977792,301551616,13942784,36237312,38,12,34,18,16,2,20,110,0,0,0,0,0,0.00842036553524804,0.0030393258426966293,0.03018926788685524,0.01863709677419355,0.001681564245810056,0.0030689655172413794,0.003211502782931354,0.004822240943555181,0.02249238578680202,0.004670786516853932,0.07489110707803993,0.04965277777777778,0.004336312849162012,0.004724137931034482,0.0049807050092764375,0.00905239449976292
1693252568,13.740333268382932,3.174185406470096,0.8618192847462073,0.46348633557047014,8.67805328575729,11.03672934600725,0.3170101166245856,0.6390718600583091,3.448830875850669,1.04477481529302,0,0.4607880578952464,6.518573925960445,2.6338273837219273,1.8354389127703188,204357632,71376896,10063872,424562688,107384832,315232256,37490688,11472896,286621696,93732864,4100096,2977792,301551616,13942784,36237312,50,24,62,22,12,2,14,110,0,0,0,0,0,0.00842036553524804,0.0030393258426966293,0.03018926788685524,0.01863709677419355,0.001681564245810056,0.0030689655172413794,0.003211502782931354,0.004822240943555181,0.02249238578680202,0.004670786516853932,0.07489110707803993,0.04965277777777778,0.004336312849162012,0.004724137931034482,0.0049807050092764375,0.00905239449976292
1693252569,13.740333268382932,2.5910875473015396,0.8618192847462073,0.46348633557047014,6.865529253337356,11.03672934600725,0.32074862420583755,0.6390718600583091,3.448830875850669,1.04477481529302,0,0.3955404688972796,5.181693514805198,3.2268534384248606,1.8354389127703188,204357632,71376896,10063872,424562688,107384832,315232256,37490688,11472896,286621696,93732864,4100096,2977792,301629440,15081472,36237312,34,26,68,6,4,2,2,50,0,0,0,0,0,0.00842036553524804,0.0030393258426966293,0.03018926788685524,0.01863709677419355,0.001681564245810056,0.0030689655172413794,0.003211502782931354,0.004822240943555181,0.02249238578680202,0.004670786516853932,0.07489110707803993,0.04965277777777778,0.004336312849162012,0.004724137931034482,0.0049807050092764375,0.00905239449976292
1693252570,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46348633557047014,7.0045826408610665,10.647113993814502,0.32074862420583755,0.6390718600583091,3.448830875850669,1.04477481529302,0,0.3878606679323588,5.181693514805198,3.2268534384248606,1.8354389127703188,204357632,71688192,10063872,424562688,107384832,315846656,37490688,11472896,286621696,93732864,4100096,2977792,301629440,15081472,36237312,32,20,52,12,6,2,8,66,0,0,0,0,0,0.00845026642984014,0.003045454545454545,0.03043570219966159,0.019024590163934426,0.0016666666666666663,0.0030754716981132076,0.003216318785578747,0.004851190476190476,0.022732081911262785,0.004681818181818182,0.0762455516014235,0.05792682926829279,0.004333333333333333,0.004735849056603774,0.004989373814041745,0.009062441093308199
1693252571,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46375205637411926,7.143636028384777,10.647113993814502,0.32074862420583755,0.6390718600583091,3.448830875850669,1.04477481529302,0,0.380180866967438,5.181693514805198,3.2268534384248606,1.8354389127703188,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4100096,2977792,301629440,15081472,36237312,24,12,42,12,16,2,14,102,0,0,0,0,0,0.00845018450184502,0.003047080979284369,0.03043570219966159,0.0190282131661442,0.0016595174262734585,0.0030689655172413794,0.0032264150943396223,0.00484160066694456,0.022719576719576723,0.004684745762711864,0.0762455516014235,0.0602083333333334,0.004331903485254692,0.004724137931034482,0.005142857142857127,0.009061802973977694
1693252572,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46375205637411926,8.343203251422656,8.744533846012994,0.32074862420583755,0.6390718600583091,3.448830875850669,1.04477481529302,0.00045533652820084665,0.3725010660025173,5.181693514805198,3.2268534384248606,1.8354389127703188,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2977792,301629440,15081472,36237312,34,18,56,6,6,2,6,52,0,0,0,0,0,0.008466162065894924,0.003047080979284369,0.03043570219966159,0.0190282131661442,0.0016595174262734585,0.0030689655172413794,0.0032116402116402114,0.004863636363636363,0.023034745762711865,0.004684745762711864,0.0762455516014235,0.0602083333333334,0.004331903485254692,0.004724137931034482,0.004980952380952381,0.009066196542311193
1693252573,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46375205637411926,8.343203251422656,8.744533846012994,0.32074862420583755,0.6390718600583091,3.448830875850669,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.8354389127703188,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36237312,24,12,42,12,20,2,18,112,0,0,0,0,0,0.008466162065894924,0.003047080979284369,0.03043570219966159,0.0190282131661442,0.0016595174262734585,0.0030689655172413794,0.0032116402116402114,0.004863636363636363,0.023034745762711865,0.004684745762711864,0.0762455516014235,0.0602083333333334,0.004331903485254692,0.004724137931034482,0.004980952380952381,0.009066196542311193
1693252574,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46375205637411926,8.343203251422656,8.744533846012994,0.32074862420583755,0.6390718600583091,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.8482284900237012,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,12,16,42,4,6,2,6,32,0,0,0,0,0,0.008466162065894924,0.003047080979284369,0.03043570219966159,0.0190282131661442,0.0016595174262734585,0.0030689655172413794,0.0032116402116402114,0.004863636363636363,0.023034745762711865,0.004684745762711864,0.0762455516014235,0.0602083333333334,0.004331903485254692,0.004724137931034482,0.004980952380952381,0.009066196542311193
1693252575,12.907567208966011,3.2908238845489364,0.8618192847462073,0.46375205637411926,8.343203251422656,8.744533846012994,0.32074862420583755,0.639071860058309,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.7487644627255654,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,50,30,74,14,6,2,6,70,0,0,0,0,0,0.008426008968609868,0.003051181102362205,0.03034062237174096,0.019088785046728972,0.0016457142857142862,0.0030560747663551406,0.00320863309352518,0.004879497907949791,0.022620512820512827,0.00469212598425197,0.07556569343065694,0.060108695652173895,0.004329142857142857,0.004700934579439252,0.004975539568345324,0.009069406392694063
1693252576,12.907567208966011,3.2908238845489373,0.8618192847462073,0.46776754381022106,8.343203251422656,8.744533846012994,0.32074862420583755,0.6289645329949242,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.7487644627255654,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,34,18,52,12,8,2,8,62,0,0,0,0,0,0.008385223048327138,0.003050561797752809,0.03034062237174096,0.01886764705882353,0.0016422976501305482,0.0030512820512820517,0.0032090090090090085,0.004866064092029581,0.02247837837837838,0.004691011235955056,0.07556569343065694,0.05833333333333331,0.00432845953002611,0.004692307692307693,0.004976216216216215,0.009064334085778782
1693252577,12.907567208966011,2.801278192240866,0.8618192847462073,0.46776754381022106,8.343203251422656,8.744533846012994,0.32074862420583755,0.6289645329949242,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.7487644627255654,204357632,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,24,6,36,18,14,2,18,92,0,0,0,0,0,0.008328125,0.003050561797752809,0.03034062237174096,0.01886764705882353,0.0016422976501305482,0.0030512820512820517,0.0032017094017094015,0.004891089108910891,0.02232255244755244,0.004691011235955056,0.07556569343065694,0.05833333333333331,0.00432845953002611,0.004692307692307693,0.0049630769230769225,0.00907066189624329
1693252578,11.95420082929556,3.378001588432648,0.8618192847462073,0.46776754381022106,8.343203251422656,8.744533846012994,0.32074862420583755,0.6289645329949242,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,14,16,32,6,6,2,6,40,0,0,0,0,0,0.008328125,0.003050561797752809,0.03034062237174096,0.01886764705882353,0.0016422976501305482,0.0030512820512820517,0.0032017094017094015,0.004891089108910891,0.02232255244755244,0.004691011235955056,0.07556569343065694,0.05833333333333331,0.00432845953002611,0.004692307692307693,0.0049630769230769225,0.00907066189624329
1693252579,11.95420082929556,3.378001588432648,0.8618192847462073,0.46776754381022106,7.254878738403746,8.744533846012994,0.32074862420583755,0.6289645329949242,2.470581222573167,0.9909747224571058,0.00045533652820084665,0.4523335722717032,5.181693514805198,3.2268534384248606,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37490688,11472896,286621696,93732864,4034560,2981888,301629440,15081472,36478976,42,22,58,14,16,2,16,94,0,0,0,0,0,0.008328125,0.003050561797752809,0.03034062237174096,0.01886764705882353,0.0016422976501305482,0.0030512820512820513,0.0032017094017094015,0.004891089108910891,0.02232255244755244,0.004691011235955056,0.07556569343065694,0.05833333333333331,0.00432845953002611,0.004692307692307692,0.0049630769230769225,0.00907066189624329
1693252580,11.95420082929556,3.378001588432648,0.8618192847462073,0.46776754381022106,7.115825350880035,8.744533846012994,0.32014574594727063,0.6264764313050136,2.470581222573167,0.9909747224571058,0.0006329665291150805,0.4523335722717032,5.181693514805198,3.0776875442996574,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37556224,11489280,286621696,93732864,4034560,2981888,301629440,15081472,36478976,18,26,40,10,8,2,8,70,0,0,0,0,0,0.00835930339138405,0.00304642166344294,0.030096476510067114,0.018847305389221556,0.0016324786324786325,0.0030560747663551406,0.0032056737588652484,0.00490348300461603,0.022386086956521733,0.004683558994197292,0.07508256880733948,0.06124999999999995,0.004326495726495727,0.004700934579439252,0.004970212765957447,0.009067915162454874
1693252581,11.95420082929556,3.378001588432648,0.8618192847462073,0.46776754381022106,6.976771963356324,8.744533846012994,0.32014574594727063,0.6264764313050136,2.470581222573167,1.0319099879907996,0.0006329665291150805,0.4523335722717032,2.15827717745126,3.0776875442996574,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37556224,11489280,286621696,93753344,4034560,2981888,301629440,15081472,36478976,44,18,54,12,14,2,14,96,0,0,0,0,0,0.008387939221272555,0.003045998160073597,0.030096476510067114,0.018586647727272726,0.0016315789473684212,0.0030512820512820517,0.0032124542124542126,0.00489573851882499,0.022480108499095847,0.004682796688132474,0.07508256880733948,0.05822916666666665,0.004326315789473684,0.004692307692307693,0.004982417582417582,0.009066577301161753
1693252582,11.95420082929556,3.378001588432648,0.8519668286362166,0.46776754381022106,6.837718575832613,8.744533846012994,0.32014574594727063,0.6264764313050136,2.3336198259039582,1.0319099879907996,0.0006329665291150805,0.4523335722717032,2.15827717745126,3.0776875442996574,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37556224,11489280,286818304,93753344,4034560,2981888,301629440,15081472,36478976,34,18,52,14,14,2,12,98,0,0,0,0,0,0.00835049640412973,0.003045962155516469,0.030096476510067117,0.018577057131436564,0.0016317200376094446,0.0030512820512820517,0.00320138888888889,0.004876308729468976,0.022341976153259262,0.004682731879929646,0.07508256880733948,0.05818639019180838,0.0043263440075218896,0.004692307692307693,0.0049625000000000025,0.009058652551309963
1693252583,11.95420082929556,3.378001588432648,0.8519668286362166,0.46776754381022106,6.698665188308901,8.744533846012994,0.31392129109863665,0.6264764313050136,2.3336198259039582,1.0319099879907996,0.0004857092594892138,0.4523335722717032,2.15827717745126,3.0776875442996574,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,315846656,37556224,11489280,286818304,93753344,4034560,2981888,301629440,15081472,36478976,54,28,76,14,10,2,12,76,0,0,0,0,0,0.008353825136612023,0.003045998160073597,0.030096476510067114,0.018586647727272726,0.0016315789473684212,0.0030512820512820517,0.003201388888888889,0.004878636741479635,0.022345155709342555,0.004682796688132474,0.07508256880733948,0.05822916666666665,0.004326315789473684,0.004692307692307693,0.004962500000000001,0.009059302851969217
1693252584,11.95420082929556,3.378001588432648,0.8519668286362166,0.46776754381022106,6.5596118007851905,8.482247005275696,0.3139212910986366,0.6264764313050136,2.3336198259039582,1.0319099879907996,0.0004857092594892138,0.4523335722717032,2.15827717745126,3.0776875442996574,1.7487644627255654,204787712,71688192,10063872,424792064,107384832,317067264,37556224,11489280,286818304,93753344,4034560,2981888,301629440,15081472,36478976,50,26,74,16,16,2,14,124,0,0,0,0,0,0.008353825136612023,0.003045998160073597,0.030096476510067114,0.018586647727272726,0.0016315789473684212,0.0030512820512820517,0.003201388888888889,0.004878636741479635,0.022345155709342555,0.004682796688132474,0.07508256880733948,0.05822916666666665,0.004326315789473684,0.004692307692307693,0.004962500000000001,0.009059302851969217
1693252585,11.37789637413264,3.378001588432648,0.8854308784383322,0.4797494487554166,8.670114819027917,8.482247005275696,0.3139212910986366,0.6264764313050136,2.3336198259039582,1.0319099879907996,0.0004857092594892139,0.4523335722717032,2.15827717745126,3.0776875442996574,1.7199147081504325,204787712,71688192,10104832,424792064,108851200,317067264,37556224,11489280,286818304,93753344,4034560,2981888,301629440,15081472,36478976,38,20,48,2,2,2,2,30,0,0,0,0,0,0.008364312267657993,0.003042226487523992,0.029977235099337744,0.01798245614035088,0.0016586826347305386,0.0030560747663551406,0.0031663652802893312,0.0048394904458598734,0.02235664335664336,0.004676007677543186,0.07402394106813995,0.046379310344827604,0.0043317365269461075,0.004700934579439252,0.004899457504520797,0.009034604519774014
