time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
1693095358,0.2507367082529173,0.36645250969325066,0.9670946587664191,1.0,0.9672422570813352,0.23143576586525458,0.42015147177601386,0.9495589496151893,0.13470167983752782,0.8380212732518544,0.0,0.8941642910013524,0.2737727371173249,0.9177788850485984,0.9570850205100552,0.0,0.0,1.0,0,0.169923031379514,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5636363636363557,0.0,0.0,0.6,0.5217391304347826,0.6666666666666666,0.9,0.8333333333333334,0.3960880195599022,0.9090909090909091,0.7682926829268293,0,0,0,0,0,0.0,0.7391205802357035,0.0015492275757389787,0.00016499081349389015,0.1724313937162529,0.5647000031554954,0.8339451277846962,0.42941441581803064
1693095359,0.2507367082529173,0.36645250969325066,0.9670946587664191,1.0,0.9672422570813352,0.23143576586525458,0.45561670101226354,0.9495589496151893,0.13470167983752782,0.8380212732518544,0.0,0.8941642910013524,0.2737727371173249,0.9177788850485984,0.9570850205100552,0.0,0.0,1.0,0,0.169923031379514,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5636363636363557,0.0,0.0,0.575,0.43478260869565216,0.717948717948718,0.4,0.3333333333333333,0.3960880195599022,0.2727272727272727,0.4878048780487805,0,0,0,0,0,0.0,0.7391205802357035,0.0015492275757389787,0.00016499081349389015,0.1724313937162529,0.5647000031554954,0.7730628519094329,0.42941441581803064
1693095360,0.2507367082529173,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.23143576586525458,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.0,0.8941642910013524,0.2737727371173249,0.9177788850485984,0.9570850205100552,0.0,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5636363636363557,0.0,0.0,0.1,0.21739130434782608,0.07692307692307693,0.4,0.3333333333333333,0.3960880195599022,0.36363636363636365,0.2804878048780488,0,0,0,0,0,0.0,0.7391205802357035,0.0015492275757389787,0.00016499081349389015,0.1724313937162529,0.5647000031554954,0.7730628519094329,0.5226530242616372
1693095361,0.2507367082529173,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.23143576586525458,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.0,0.8941642910013524,0.2737727371173249,0.9177788850485984,0.9570850205100552,0.0,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5636363636363557,0.0,0.0,0.325,0.34782608695652173,0.48717948717948717,0.5,0.8333333333333334,0.3960880195599022,0.8181818181818182,0.35365853658536583,0,0,0,0,0,0.0,0.7391205802357035,0.0015492275757389787,0.00016499081349389015,0.1724313937162529,0.5647000031554954,0.7730628519094329,0.5226530242616372
1693095362,0.2507367082529173,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.8941642910013524,0.2230215608346704,0.9177788850485984,0.9570850205100552,0.0,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.275,0.08695652173913043,0.1794871794871795,0.3,0.3333333333333333,0.3960880195599022,0.36363636363636365,0.2804878048780488,0,0,0,0,0,0.0,0.831802877257386,0.0015492275757389787,0.00016499081349389015,0.1724313937162529,0.5647000031554954,0.7730628519094329,0.5226530242616372
1693095363,0.2551281324501825,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.9177788850485984,0.9570850205100552,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.775,0.43478260869565216,0.6666666666666666,0.3,0.3333333333333333,0.3960880195599022,0.36363636363636365,0.4878048780487805,0,0,0,0,0,1.6304732767949276e-05,0.923463083101604,0.0016091144294246508,0.00017330421163502482,0.2480669354398163,0.5422563862421026,0.8424232439572965,0.6144562461666251
1693095364,0.2551281324501825,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.9177788850485984,0.9570850205100552,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.375,0.4782608695652174,0.358974358974359,0.5,0.5,0.3960880195599022,0.45454545454545453,0.4268292682926829,0,0,0,0,0,1.6304732767949276e-05,0.923463083101604,0.0016091144294246508,0.00017330421163502482,0.2480669354398163,0.5422563862421026,0.8380214310560308,0.6144562461666251
1693095365,0.2551281324501825,0.36645250969325066,0.9670946587664191,1.0,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9495589496151893,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.9177788850485984,0.9570850205100552,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.575,0.34782608695652173,0.28205128205128205,0.5,0.5,0.3960880195599022,0.45454545454545453,0.47560975609756095,0,0,0,0,0,1.6304732767949276e-05,0.923463083101604,0.0016091144294246508,0.00017330421163502482,0.2480669354398163,0.5422563862421026,0.8380214310560308,0.646374075402075
1693095366,0.2551281324501825,0.30873888585642456,0.9670946587664191,1.0,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9081426890166996,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.9177788850485984,0.9570850205100552,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.425,0.13043478260869565,0.3333333333333333,0.5,0.4166666666666667,0.3960880195599022,0.36363636363636365,0.5487804878048781,0,0,0,0,0,1.6304732767949276e-05,0.923463083101604,0.0016091144294246508,0.00017330421163502482,0.2480669354398163,0.5422563862421026,0.8380214310560308,0.646374075402075
1693095367,0.2551281324501825,0.30873888585642456,0.9670946587664191,0.35917644398643234,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9081426890166996,0.13604651394452477,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.8379656573769695,0.9570850205100552,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0654715510522216,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.2,0.17391304347826086,0.1282051282051282,0.4,0.3333333333333333,0.3960880195599022,0.2727272727272727,0.3170731707317073,0,0,0,0,0,1.6304732767949276e-05,1.0,0.0016091144294246508,0.00017330421163502482,0.2480669354398163,0.5422563862421026,0.8380214310560308,0.646374075402075
1693095368,0.2551281324501825,0.30873888585642456,0.515761401210936,0.35917644398643234,0.9532127760023772,0.09898727651787761,0.7885347187244723,0.9081426890166996,0.17100283361546514,0.8380212732518544,0.6356849738111987,0.9048844743181041,0.2230215608346704,0.8379656573769695,0.5613186830356678,0.012939001848428871,0.0,1.0,0,0.34221432800473583,0.058787128712869736,0.0,0.0,0.0,0.0,0,0.0,0.5454545454545192,0.0,0.0,0.325,0.30434782608695654,0.5384615384615384,0.0,0.0,0.3960880195599022,0.0,0.2073170731707317,0,0,0,0,0,5.735593116619249e-05,0.9899817850637269,0.0018155596898481242,0.00017221364495160243,0.2857579582120264,0.5422563862421026,0.8545022979138966,0.7632237130056982
