time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693137075,3.035370838359484,8.653667366274101,0.9155637419016606,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7454010163672774,0.8858774831154419,1.308045580623887,0,0.2958135800577225,1.8623124948145653,3.3069459756072366,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,12099584,297340928,92807168,4685824,2920448,303550464,17170432,48291840,32,12,52,12,14,2,12,90,0,0,0,0,0.009973053892215568,0.003014925373134328,0.030397727272727274,0.016095814977973567,0.0016510067114093956,0.0029663337856357637,0.003030252100840336,0.0033765996343692877,0.02219833496571988,0.004626865671641791,0.06694748358862145,0.024144273127753302,0.004920805369127515,0.004593266757127153,0.004670588235294117,0.006860139860139864
1693137076,3.035370838359484,8.653667366274101,0.9155637419016606,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7312287717401565,0.8858774831154419,1.308045580623887,0,0.2958135800577225,1.8623124948145653,3.3069459756072366,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,12099584,297340928,92807168,4685824,2920448,303550464,17170432,48291840,34,22,48,18,20,2,16,114,0,0,0,0,0.009973053892215568,0.003014925373134328,0.030397727272727274,0.016095814977973567,0.0016510067114093956,0.0029663337856357637,0.003030252100840336,0.0033779527559055114,0.02219833496571988,0.004626865671641791,0.06694748358862145,0.024144273127753302,0.004920805369127515,0.004593266757127153,0.004670588235294117,0.0068697478991596676
1693137077,3.035370838359484,8.653667366274101,0.9155637419016606,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7170565271130356,0.8858774831154421,1.308045580623887,0,0.2958135800577225,1.8623124948145653,3.3069459756072366,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,12099584,297340928,92807168,4685824,2920448,303550464,17170432,48291840,42,24,48,10,8,2,8,70,0,0,0,0,0.009973053892215568,0.003014925373134328,0.030397727272727274,0.016095814977973567,0.0016510067114093956,0.0029663337856357637,0.003030252100840336,0.0033779527559055114,0.02219833496571988,0.004626865671641791,0.06694748358862145,0.024144273127753302,0.004920805369127515,0.004593266757127153,0.004670588235294117,0.0068697478991596676
1693137078,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7774481397567401,0.8858774831154421,1.308045580623887,0,0.2958135800577225,2.5871098867530873,3.2993994324841256,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17170432,48291840,30,26,66,10,10,2,12,56,0,0,0,0,0.009973053892215568,0.003014925373134328,0.030397727272727274,0.016095814977973567,0.0016510067114093956,0.0029663337856357637,0.003030252100840336,0.0033779527559055114,0.02219833496571988,0.004626865671641791,0.06694748358862145,0.024144273127753302,0.004920805369127515,0.004593266757127153,0.004670588235294117,0.0068697478991596676
1693137079,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7774481397567399,0.8858774831154421,1.308045580623887,0,0.2958135800577225,2.587109886753087,3.2993994324841256,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17170432,48291840,46,14,40,14,20,2,8,128,0,0,0,0,0.009869380315917376,0.003016260162601626,0.030368654311039484,0.0160472972972973,0.0015320512820512825,0.0029490720405536824,0.0030386643233743407,0.003374497723010983,0.022118098159509204,0.004629268292682926,0.06745901639344262,0.02410135135135135,0.004716666666666668,0.004589814408110736,0.00468646748681898,0.006848265895953755
1693137080,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.36028717088568,3.555178203396375,0.3037557830817557,0.7774481397567399,0.8858774831154421,1.308045580623887,0,0.2958135800577225,2.587109886753087,3.2993994324841256,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17170432,48291840,58,16,68,18,18,2,20,124,0,0,0,0,0.009881093935790725,0.0030146520146520145,0.030481332357247436,0.01617741935483871,0.0015320512820512825,0.0029490720405536824,0.003043405676126878,0.003376237623762376,0.02211940298507463,0.004626373626373626,0.06745708154506438,0.02419032258064516,0.004716666666666668,0.004589814408110736,0.004704841402337228,0.006865357643758767
1693137081,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.36028717088568,3.555178203396375,0.29567330802061975,0.7774481397567399,0.8858774831154419,1.387225484578806,0,0.255176189497293,2.587109886753087,3.304532481604784,1.2889235446060328,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17174528,48291840,24,28,52,2,2,2,2,18,0,0,0,0,0.009881093935790725,0.0030146520146520145,0.030481332357247436,0.01617741935483871,0.0015320512820512825,0.0029490720405536824,0.003043405676126878,0.003379636735738041,0.02211940298507463,0.004626373626373626,0.06745708154506438,0.02419032258064516,0.004716666666666668,0.004589814408110736,0.004704841402337228,0.006896575342465755
1693137082,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.36028717088568,3.555178203396375,0.29567330802061975,0.7774481397567399,0.8858774831154419,1.387225484578806,0,0.2502459631629976,2.587109886753087,3.304532481604784,1.2658205196892562,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17174528,48291840,26,18,52,4,4,2,4,58,0,0,0,0,0.009881093935790725,0.0030146520146520145,0.030481332357247436,0.01617741935483871,0.0015320512820512825,0.0029490720405536824,0.003043405676126878,0.003379636735738041,0.02211940298507463,0.004626373626373626,0.06745708154506438,0.02419032258064516,0.004716666666666668,0.004589814408110736,0.004704841402337228,0.006896575342465755
1693137083,3.035370838359484,8.653667366274101,0.9156552335582944,0.42273005779031764,9.490121286565852,3.642102516739787,0.29567330802061975,0.7774481397567399,0.8858774831154419,1.387225484578806,0.00007597164756155471,0.29364341480884615,2.587109886753087,3.304532481604784,1.2658205196892562,216645632,82505728,11857920,424865792,108683264,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17174528,48291840,28,14,38,6,6,2,4,42,0,0,0,0,0.009881093935790725,0.0030146520146520145,0.030481332357247436,0.01617741935483871,0.0015320512820512825,0.0029490720405536824,0.003043405676126878,0.003379636735738041,0.02211940298507463,0.004626373626373626,0.06745708154506438,0.02419032258064516,0.004716666666666668,0.004589814408110736,0.004704841402337228,0.006896575342465755
1693137084,3.0350568302997067,8.653667366274101,0.9156552335582944,0.42273005779031764,9.475935815610734,3.642102516739787,0.29567330802061975,0.7774481397567399,0.8858774831154419,1.387225484578806,0.00010828016241299313,0.29364341480884615,2.587109886753087,3.304532481604784,1.0746605242075173,216645632,82505728,11857920,424865792,108306432,330137600,42328064,11964416,297340928,92807168,4685824,2920448,303321088,17174528,48291840,26,20,48,8,8,2,10,70,0,0,0,0,0.009777911164465787,0.0030158415841584157,0.030489731437598738,0.016069844789356986,0.0014892966360856273,0.0029315147517472956,0.00304553415061296,0.0033792561550550033,0.022059128630705395,0.004628514851485148,0.06707547169811323,0.024092017738359204,0.004562079510703364,0.004586302950349459,0.0047099824868651495,0.0068973277074542965
