time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693151517,11.775061157277285,3.0608823862757233,0.8484348565076797,0.458373372049564,11.427054486292821,9.86563069019087,0.3042741505224843,0.6242035521434945,3.180233673986963,0.8796231000095543,0.00007056460988859676,0.30350452089535773,5.6599986216262135,3.6978650966918014,1.3188075772777226,201404416,70823936,11235328,424894464,109445120,325529600,37363712,8998912,284848128,89731072,4567040,2953216,302628864,13770752,36073472,42,12,50,6,8,1.883,6,69.382,0,0,0,0,0,0.008437501053843713,0.0030636704119850187,0.03015889830508474,0.018584615384615383,0.0012812500000000003,0.003033898305084746,0.0039029126213592238,0.0038095348848960946,0.02330053191489362,0.004714606741573033,0.07630701754385963,0.05530612244897957,0.0042762500000000005,0.0046610169491525435,0.0090448717948718,0.008468910460317194
1693151518,11.775061157277285,3.0608823862757233,0.8484348565076797,0.458373372049564,11.427054486292821,9.86563069019087,0.3042741505224843,0.6185259330637528,3.180233673986963,0.8972825797353045,0.00007056460988859676,0.30350452089535773,4.578704998051011,3.5902929622844146,1.3188075772777226,201404416,70823936,11235328,424894464,109445120,325529600,37363712,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36073472,42,22,58,6,6,2.028,6,86.439,0,0,0,0,0,0.008437501053843713,0.0030636704119850187,0.03015889830508474,0.018584615384615383,0.0012812500000000003,0.003033898305084746,0.0039029126213592238,0.0038092699551928524,0.02330053191489362,0.004714606741573033,0.07630701754385963,0.05530612244897957,0.0042762500000000005,0.0046610169491525435,0.0090448717948718,0.008468528552820972
1693151519,11.775061157277285,3.0608823862757233,0.8484348565076797,0.458373372049564,11.427054486292821,9.86563069019087,0.3042741505224843,0.6185259330637528,3.180233673986963,1.0595687835450185,0.00007056460988859676,0.30350452089535773,4.673529688397095,3.5902929622844146,1.3188075772777226,201404416,70823936,11235328,424894464,109445120,325529600,37363712,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36073472,38,20,50,14,16,2,14,76.169,0,0,0,0,0,0.008437501053843713,0.0030636704119850187,0.03015889830508474,0.018584615384615383,0.0012812500000000003,0.0030338983050847462,0.0039029126213592238,0.0038095348848960946,0.02330053191489362,0.004714606741573033,0.07630701754385963,0.05530612244897957,0.0042762500000000005,0.0046610169491525435,0.0090448717948718,0.008468910460317194
1693151520,11.775061157277285,3.0767754425848897,0.8484348565076797,0.458373372049564,11.427054486292821,9.86563069019087,0.3042741505224843,0.6296424005364327,3.180233673986963,1.0595687835450185,0.00007056460988859676,0.30350452089535773,4.768354378743178,3.5902929622844146,1.113513197748157,201404416,70823936,11235328,424894464,109445120,325529600,37363712,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36073472,34,20,54,14,14,1.976,14,129.381,0,0,0,0,0,0.008414805576253088,0.003062075654704171,0.030203515263644776,0.018463949843260188,0.0012912621359223297,0.003033898305084746,0.0039029126213592238,0.003804436575876889,0.02334778597785978,0.0047117361784675075,0.07643809523809528,0.05468085106382978,0.004278964401294498,0.0046610169491525435,0.0090448717948718,0.008463482474640252
1693151521,11.775061157277285,3.0767754425848897,0.8484348565076797,0.4573221260679846,11.427054486292821,9.86563069019087,0.3042741505224843,0.6296424005364327,3.180233673986963,1.0595687835450185,0.00007056460988859676,0.30350452089535773,4.863179069089262,3.5902929622844146,1.091533071460195,201404416,70823936,11235328,424894464,109445120,325529600,37363712,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36073472,22,10,30,10,10,2.008,10,60,0,0,0,0,0,0.008514363657295562,0.0030557620817843866,0.0302896725440806,0.01855907780979827,0.0012674772036474161,0.003033898305084746,0.003884259259259259,0.003850997957969551,0.023860824742268038,0.004700371747211896,0.0766376306620209,0.05285714285714296,0.004272948328267477,0.0046610169491525435,0.009047169811320754,0.008582515739634878
1693151522,11.775061157277285,3.0767754425848897,0.8541453748188819,0.4573221260679846,11.427054486292821,9.86563069019087,0.3042741505224843,0.6296424005364327,2.2720833671024865,0.8862454049067107,0.00007056460988859676,0.3035045208953578,5.689481420765038,3.5902929622844146,1.3118138572882498,201404416,70823936,11235328,424894464,109445120,325529600,37363712,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36716544,24,28,64,8,8,2,6,82,0,0,0,0,0,0.008514363657295562,0.0030557620817843866,0.0302896725440806,0.01855907780979827,0.0012674772036474161,0.003033898305084746,0.003884259259259259,0.003833484436385615,0.023860824742268038,0.004700371747211896,0.0766376306620209,0.05285714285714296,0.004272948328267477,0.004661016949152543,0.009047169811320754,0.008563821456538761
1693151523,11.775061157277285,3.0767754425848897,0.8541453748188819,0.4573221260679846,11.427054486292821,9.86563069019087,0.3094255166904026,0.6296424005364327,2.3191699248622784,0.8685859251809601,0.00007056460988859676,0.3035045208953578,5.689481420765038,3.5902929622844146,1.3118138572882498,201404416,70823936,11235328,424894464,109445120,325529600,37519360,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36716544,26,12,48,8,8,1.961,10,63.928,0,0,0,0,0,0.008514363657295562,0.0030557620817843866,0.0302896725440806,0.01855907780979827,0.0012674772036474161,0.003033898305084746,0.003884259259259259,0.0038334880821094524,0.023860824742268038,0.004700371747211896,0.0766376306620209,0.05285714285714296,0.004272948328267477,0.004661016949152543,0.009047169811320754,0.008563826685310466
1693151524,11.775061157277285,3.0767754425848897,0.8541453748188819,0.4573221260679846,11.427054486292821,9.86563069019087,0.3094255166904026,0.6296424005364327,2.3662564826220702,1.0321141983014417,0.00005767549543011881,0.3035045208953578,5.689481420765038,3.5902929622844146,1.3118138572882498,201404416,70823936,11235328,424894464,109445120,325529600,37519360,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36716544,30,24,54,12,10,2,10,88.452,0,0,0,0,0,0.008514363657295562,0.0030557620817843866,0.0302896725440806,0.01855907780979827,0.0012674772036474161,0.003033898305084746,0.003884259259259259,0.003833484436385615,0.023860824742268038,0.004700371747211896,0.0766376306620209,0.05285714285714296,0.004272948328267477,0.0046610169491525435,0.009047169811320754,0.008563821456538761
1693151525,11.775061157277285,3.1371655673040038,0.8541453748188819,0.4573221260679846,11.427054486292821,9.86563069019087,0.2549515171601857,0.6296424005364327,2.413343040381862,1.0321141983014417,0.00005767549543011881,0.3035045208953578,5.689481420765038,3.5902929622844146,1.3118138572882498,201404416,70971392,11235328,424894464,109445120,325529600,37519360,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36716544,22,14,38,2,2,2,2,24.141,0,0,0,0,0,0.008447320854444879,0.0030539499036608864,0.030172018348623854,0.018523738872403564,0.0012758620689655175,0.003033898305084746,0.003884259259259259,0.0038292042315927503,0.02362454873646208,0.004697109826589596,0.07645315487571702,0.05322916666666665,0.004275235109717869,0.004661016949152542,0.009047169811320754,0.008553939928417716
1693151526,11.775061157277285,3.1371655673040038,0.7398108985212509,0.4573221260679846,11.427054486292821,7.6951978207065235,0.26004241903007047,0.6296424005364327,2.460429598141654,1.0321141983014417,0.00005767549543011883,0.198059555,5.689481420765038,3.5902929622844146,1.3118138572882498,201404416,70971392,11235328,424894464,109445120,325529600,37519360,9310208,284848128,89731072,4567040,2953216,302628864,13832192,36716544,30,22,52,10,8,2.016,10,76.877,0,0,0,0,0,0.008393967350953406,0.0030555555555555553,0.030021276595744675,0.018699999999999998,0.001234234234234234,0.003033898305084746,0.0038695652173913043,0.0038665725037960144,0.023105263157894733,0.004699999999999999,0.07644991212653779,0.05659574468085115,0.0042660660660660665,0.0046610169491525435,0.009028481012658228,0.008601816615893891
